Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),Phasor-10 Name(upto 16-char),Phasor-10 Type(v/c),Phasor-10 PHNMR(scaling),Phasor-11 Name(upto 16-char),Phasor-11 Type(v/c),Phasor-11 PHNMR(scaling),Phasor-12 Name(upto 16-char),Phasor-12 Type(v/c),Phasor-12 PHNMR(scaling),Phasor-13 Name(upto 16-char),Phasor-13 Type(v/c),Phasor-13 PHNMR(scaling),Phasor-14 Name(upto 16-char),Phasor-14 Type(v/c),Phasor-14 PHNMR(scaling),Phasor-15 Name(upto 16-char),Phasor-15 Type(v/c),Phasor-15 PHNMR(scaling),Phasor-16 Name(upto 16-char),Phasor-16 Type(v/c),Phasor-16 PHNMR(scaling),Phasor-17 Name(upto 16-char),Phasor-17 Type(v/c),Phasor-17 PHNMR(scaling),Phasor-18 Name(upto 16-char),Phasor-18 Type(v/c),Phasor-18 PHNMR(scaling),Phasor-19 Name(upto 16-char),Phasor-19 Type(v/c),Phasor-19 PHNMR(scaling),Phasor-20 Name(upto 16-char),Phasor-20 Type(v/c),Phasor-20 PHNMR(scaling),
Configuration Field Inputs,50,50,20,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,I9,c,100,I10,c,100,I11,c,100,I12,c,100,I13,c,100,I14,c,100,I15,c,100,I16,c,100,I17,c,100,I18,c,100,I19,c,100,I20,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Phasor-10 Magnitude,Phasor-10 Angle,Phasor-11 Magnitude,Phasor-11 Angle,Phasor-12 Magnitude,Phasor-12 Angle,Phasor-13 Magnitude,Phasor-13 Angle,Phasor-14 Magnitude,Phasor-14 Angle,Phasor-15 Magnitude,Phasor-15 Angle,Phasor-16 Magnitude,Phasor-16 Angle,Phasor-17 Magnitude,Phasor-17 Angle,Phasor-18 Magnitude,Phasor-18 Angle,Phasor-19 Magnitude,Phasor-19 Angle,Phasor-20 Magnitude,Phasor-20 Angle,Frequency,ROCOF,
 ,1.48,1.04576855068,-9.12278150643,0.219501370156,168.571356826,0.10046440472,161.074210441,0.12227597378,159.31264658,0.354031111581,140.62344312,0.0351452297013,-123.952626538,0.0902611431899,-177.488011097,2.80694346831,-170.851203399,0.0355141157888,-115.233282882,2.42884362098,-33.7999142717,7.28008158089,-25.552362827,0.604061456903,-173.358452867,0.128365491106,-26.8680684517,0.893300725088,-173.029912994,18.5114291543,-24.6941115522,0.333305198909,-26.4712293926,1.02886825579,-26.815681711,0.206976366256,-45.0478020153,0.082232834278,-22.4228170684,0.133003954116,171.708081811,49.9579326519,0.00221982916225,
 ,1.5,1.04573781751,-8.83318834644,0.214284520161,168.382661413,0.0944721335673,159.848537183,0.114652271698,157.939036348,0.332549672596,137.164698613,0.0344791686403,-121.25875192,0.0877252576947,-177.053639062,2.74263844886,-170.358420365,0.0353131323495,-114.008383229,2.43460313852,-33.5510137626,7.30226449826,-25.3104824239,0.598979526649,-173.076239304,0.129225835786,-26.5631457908,0.878972466192,-172.767240689,18.5959471882,-24.3721866193,0.33616331177,-26.1758256699,1.03965980736,-26.5750614495,0.207587843693,-44.819811756,0.0839115991044,-22.1552447091,0.132349384468,171.981993645,49.9592229583,-0.00611853699611,
 ,1.52,1.04571057193,-8.56450463722,0.20926034199,168.179733089,0.0885846627947,158.46101681,0.107184150221,156.381738536,0.312657086009,133.30893704,0.0339322215503,-118.576439378,0.0855225477451,-176.602817502,2.67697996779,-169.861536176,0.0351260993599,-112.755796817,2.43953811671,-33.3171074901,7.32254321186,-25.0836209452,0.594311169902,-172.812843216,0.130021386308,-26.2783297894,0.865294585327,-172.519640279,18.6754161794,-24.0716195603,0.338874685833,-25.9001885609,1.0500506703,-26.3547508057,0.208168034493,-44.6090596464,0.0854276723415,-21.9080372676,0.131783385,172.237589937,49.9615886641,-0.0145916992645,
 ,1.54,1.04569053285,-8.32424573255,0.20451473105,167.964254133,0.0828842235617,156.902856618,0.0999785889548,154.630096699,0.294764593234,129.082133182,0.0335003491058,-115.932484456,0.0836216852075,-176.146503494,2.61118005012,-169.368943924,0.0349519616333,-111.468169541,2.44326683543,-33.1030679924,7.33982816689,-24.8760989233,0.59021247775,-172.575569762,0.13071625107,-26.0195773069,0.852544172221,-172.294300024,18.7471976212,-23.7988110768,0.341311877115,-25.6510289335,1.05957696588,-26.1603111089,0.208689122895,-44.4201328599,0.086689291727,-21.6875299337,0.131363237213,172.469707623,49.9650073522,-0.0229906169913,
 ,1.56,1.04568132305,-8.11947876384,0.200128160301,167.738872696,0.0774498575963,155.171193408,0.0931380233955,152.680508723,0.279196728733,124.54654469,0.0331767171137,-113.350570232,0.0819741813594,-175.696770576,2.54645481085,-168.889768521,0.0347906901913,-110.141333955,2.4454387024,-32.9135431126,7.353107896,-24.6920235702,0.586823546936,-172.371397038,0.131276822733,-25.7924463499,0.840973016885,-172.098284672,18.8088474225,-23.5597005244,0.343355137832,-25.4345236033,1.06780060394,-25.9968520931,0.209125021109,-44.2573421164,0.0876101124601,-21.4995418447,0.131145128859,172.673618002,49.969430035,-0.0311050120679,
 ,1.58,1.04568634039,-7.95664274188,0.196173299829,167.50705254,0.072354850193,153.272133102,0.0867566949826,150.540278219,0.266152128725,119.80499878,0.0329522545793,-110.850197842,0.0805194292055,-175.266773073,2.4839655536,-168.433773402,0.0346433090857,-108.774976633,2.44574401224,-32.7528516193,7.36147635185,-24.5351916209,0.584262861305,-172.206768466,0.131672731031,-25.6019823363,0.830798793918,-171.938313876,18.8581891019,-23.3596324961,0.344895539255,-25.256221207,1.07432034764,-25.8689487054,0.209452023145,-44.1246202812,0.088111450849,-21.349407104,0.131182557073,172.845132957,49.9747822281,-0.0387298866639,
 ,1.6,1.04570862581,-7.84138479164,0.19271295059,167.272803636,0.0676641070103,151.224172667,0.080916842593,148.231984369,0.255673089747,114.997219956,0.03281628218,-108.446104278,0.0791904709247,-174.870444844,2.42476397939,-168.011177302,0.0345117969551,-107.373108746,2.44392251406,-32.624886731,7.36415702973,-24.4089999154,0.582622466481,-172.087394877,0.1318776889,-25.452621676,0.822197922176,-171.820531122,18.8933769397,-23.203241769,0.34583778747,-25.1209717692,1.07878186556,-25.7805768844,0.209649388516,-44.0254314822,0.0881243204667,-21.2420295559,0.131524768047,172.980690866,49.9809658042,-0.0456718160796,
 ,1.62,1.0457507363,-7.77841732381,0.18979836408,167.040308968,0.0634316399809,149.061478745,0.0756850067465,145.797644366,0.247634854448,110.286676301,0.0327571673793,-106.14820072,0.0779200421137,-174.521845499,2.3697445036,-167.632354365,0.0343988542255,-105.944306478,2.4397705637,-32.5330296376,7.36052327526,-24.3163661646,0.581964138142,-172.01807874,0.131870207483,-25.3481127424,0.8153003859,-171.750278367,18.9129471758,-23.0943576188,0.346102656497,-25.0328759603,1.0808865083,-25.7350656782,0.209699842964,-43.9626927293,0.0875912050471,-21.1819611976,0.132215284467,173.077421498,49.9878615526,-0.0517547840469,
 ,1.64,1.04581463129,-7.77140016953,0.187467990874,166.813485364,0.0596984395262,146.836131165,0.0711089285178,143.301433543,0.241762049934,105.840589922,0.0327629640132,-103.961988346,0.0766464518503,-174.234196999,2.3196062214,-167.307410409,0.0343075470813,-104.501684302,2.43314669155,-32.4800747947,7.35011433339,-24.2596620054,0.582316705882,-172.002572011,0.131634161989,-25.2914541091,0.810186679026,-171.731893317,18.9158559779,-23.0359281252,0.345628979419,-24.9952504641,1.08039859929,-25.7350634796,0.209589986812,-43.938709572,0.0864675228747,-21.1735109573,0.133290568273,173.133190905,49.9953323506,-0.0568253571629,
 ,1.66,1.04590158101,-7.82285081776,0.185746672085,166.59553576,0.0564911211013,144.618171804,0.06721572961,140.829394615,0.237671153394,101.809400251,0.0328219963649,-101.88935558,0.0753189018535,-174.018767726,2.27482645376,-167.045656147,0.0342408611557,-103.062568131,2.42397547001,-32.468168438,7.33264684747,-24.2406600513,0.583674650259,-172.043476302,0.131159196739,-25.2848498406,0.806886907381,-171.768545342,18.9015035335,-23.0299648847,0.344375154513,-25.0106064065,1.07715108193,-25.7825165494,0.209310604735,-43.9551268915,0.0847227485817,-21.2208972947,0.134778861183,173.146628624,50.0032268297,-0.0607570310249,
 ,1.68,1.04601210378,-7.93408493666,0.184645263245,166.38856083,0.0538217710819,142.492373027,0.0640121139626,138.48477185,0.234928796271,98.312203442,0.0329233499065,-99.9296362335,0.0739019143132,-173.883825224,2.2356470889,-166.855028307,0.0342012171592,-101.647852513,2.41224961349,-32.4987614133,7.30802165416,-24.2604961907,0.585998041772,-172.142189813,0.130440963724,-25.3296815284,0.805381962998,-171.862122477,18.8697441892,-23.0775084153,0.342320138838,-25.0806382462,1.07104941735,-25.8786582313,0.208856873369,-44.0128954934,0.0823411695681,-21.3284660166,0.136699239146,173.117139918,50.0113834093,-0.0634536213328,
 ,1.7,1.04614593738,-8.10518837095,0.184160663158,166.193294653,0.0516892911562,140.551253998,0.0614870687029,136.378589012,0.233111580938,95.4313006467,0.0330572337212,-98.0808062974,0.0723786097501,-173.833885901,2.20207415761,-166.741532801,0.0341900129437,-100.28105776,2.39803028784,-32.5725770676,7.27632583766,-24.3196478953,0.589213838549,-172.298900604,0.129481194302,-25.4264965998,0.805606578242,-172.013176301,18.8208830478,-23.1786144105,0.33946391598,-25.2062207767,1.06207367454,-26.024007272,0.208228465352,-44.1122547443,0.0793222654043,-21.5010060691,0.139060909843,173.044905363,50.0196345619,-0.0648516165481,
 ,1.72,1.04630204655,-8.33502082188,0.184276212219,166.009010719,0.0500822092778,138.884973389,0.0596169087264,134.616647537,0.231855479969,93.2146678413,0.0332151849169,-96.3407080258,0.0707526425815,-173.869451506,2.17389031011,-166.708791931,0.0342072581683,-98.9871447669,2.38144564634,-32.6895945859,7.23783010769,-24.4179287766,0.593218506009,-172.512621284,0.12828760822,-25.5750121547,0.807453980563,-172.220925031,18.7556598306,-23.3323608258,0.335827437357,-25.3874119418,1.05027879886,-26.2183734549,0.207429550092,-44.2527311007,0.0756807095138,-21.7442145917,0.141862774595,172.930868915,50.0278111697,-0.0649214520964,
 ,1.74,1.04647866591,-8.6212504644,0.184962424125,165.833614852,0.0489824632332,137.569902,0.0583716874029,133.285545726,0.230888870664,91.6826622699,0.0333900951911,-94.7082037935,0.0690486616501,-173.987351884,2.15067915975,-166.757765574,0.0342513572831,-97.791187089,2.36268764647,-32.8490478222,7.19298165378,-24.5544991059,0.597881868219,-172.781256902,0.126873667997,-25.7741332376,0.810781805183,-172.48330934,18.6752211128,-23.5368755256,0.331452048005,-25.6234590703,1.03579308506,-26.4608684137,0.206468692928,-44.433152014,0.0714460033947,-22.0653949274,0.145093267989,172.776714285,50.0357468393,-0.0636677069693,
 ,1.76,1.04667337423,-8.96041786358,0.186178018281,165.663907911,0.048369266378,136.658352237,0.0577213719117,132.440844778,0.230048766272,90.83521707,0.0335760554806,-93.1841745956,0.0673112239165,-174.181716679,2.13185987375,-166.886686822,0.0343190754012,-96.7170290999,2.3420072385,-33.0494393627,7.1423927101,-24.7278915029,0.603052048889,-173.101696354,0.125258189953,-26.0219840552,0.815418884674,-172.797091233,18.5810822709,-23.7893838887,0.326398418443,-25.9128060092,1.01881491864,-26.7499190865,0.205358655709,-44.6516743749,0.0666617651934,-22.4745306638,0.148730480083,172.584828358,50.0432820437,-0.061128259911,
 ,1.78,1.04688319379,-9.34802673791,0.187871223291,165.495972261,0.0482220522021,136.171770378,0.0576401147174,132.099917437,0.229282753052,90.6570910989,0.0337680360982,-91.7722899598,0.0656021647926,-174.445471669,2.11672994672,-167.091214243,0.0344056940473,-95.7860655878,2.31970805398,-33.2885692884,7.08682514664,-24.936050531,0.608561312113,-173.469917927,0.12346482599,-26.315950292,0.821172521743,-173.157984491,18.4750806451,-24.086275371,0.320745014491,-26.2530986226,0.999607885608,-27.0832809549,0.204116103181,-44.9058263904,0.0613847077679,-22.985992326,0.152742557526,172.358250057,50.050267974,-0.0573724731365,
 ,1.8,1.0471047067,-9.77865839986,0.189981321389,165.325618913,0.0485217602929,136.098799915,0.0581075275826,132.240750956,0.228639707956,91.1202505901,0.0339614444669,-90.4794920367,0.0639965289448,-174.772096033,2.1045137807,-167.364767358,0.0345053355815,-95.0162587968,2.29613876105,-33.5635778867,7.02717148763,-25.1763845405,0.614232571266,-173.881101342,0.12152143275,-26.6527304181,0.827835863341,-173.560805416,18.3593215447,-24.4231875872,0.31458614724,-26.6411864017,0.978494386911,-27.4580481225,0.202761221243,-45.1925615837,0.0556833588554,-23.6213611503,0.157088371323,172.100603555,50.0565699968,-0.0524984967833,
 ,1.82,1.0473341795,-10.2461060986,0.192440398347,165.148829725,0.0492502733058,136.398416421,0.0591068419956,132.806638518,0.228251739028,92.1836227064,0.0341516261419,-89.3161610537,0.0625772914832,-175.157204727,2.09441449284,-167.698988899,0.0346114119617,-94.4214685842,2.27168429283,-33.8710013891,6.96443284773,-25.4458277896,0.619886301324,-174.329741192,0.119459347108,-27.0283938195,0.835195028454,-173.999634353,18.2361188239,-24.7951060286,0.308029655704,-27.0731187142,0.955847929665,-27.8706576375,0.201317255146,-45.5083234613,0.049636603158,-24.4143384796,0.161718430646,171.816015852,50.0620706261,-0.0466298079597,
 ,1.84,1.04756768782,-10.7435250128,0.195175254404,164.962139547,0.0503884094891,137.007208562,0.0606208126516,133.71557778,0.228309093377,93.7912542674,0.034333391908,-88.2959628887,0.0614292357766,-175.599398631,2.08566625224,-168.084271368,0.0347171393049,-94.0111210238,2.24675619399,-34.2068396935,6.89969436874,-25.7409106769,0.625347567217,-174.80975925,0.117312589089,-27.438443783,0.84303569479,-174.467980833,18.1079318257,-25.1964771119,0.301194285031,-27.5441356871,0.932084302279,-28.3168864667,0.199809977913,-45.8491193136,0.0433321773663,-25.4198123219,0.166576014221,171.509020295,50.0666719406,-0.0399111154765,
 ,1.86,1.04780123422,-11.2635933069,0.198109421677,164.76292175,0.0519132786259,137.849071948,0.0626268203113,134.872351355,0.229029715356,95.8704244775,0.0345006597478,-87.43541778,0.0606324684351,-176.099865083,2.07758439716,-168.510294572,0.0348160558178,-93.7901928925,2.22178236496,-34.5666349274,6.83409882639,-26.0578358438,0.630452870436,-175.314615352,0.115117015099,-27.8778838707,0.851148916696,-174.958947468,17.9773005441,-25.6213318763,0.294206832887,-28.0486560431,0.90765187345,-28.7918414194,0.198267101681,-46.2106015886,0.0368653650192,-26.7318896786,0.171598483892,171.184449065,50.0702973916,-0.032503775932,
 ,1.88,1.04803085445,-11.7986794851,0.201165225469,164.549561512,0.0537958888107,138.845237982,0.0650926733216,136.180810392,0.230625914407,98.3314471904,0.0346462929807,-86.7532635237,0.0602561049082,-176.660521272,2.06961061258,-168.966538854,0.0349024862041,-93.7594537587,2.19719651099,-34.9455596096,6.7688191516,-26.3925579432,0.635056518776,-175.837417951,0.11290944572,-28.3412870228,0.859336022331,-175.465389454,17.8467808689,-26.063417328,0.287199145122,-28.5802674068,0.883021282924,-29.2899452697,0.196717646976,-46.5881552817,0.0303384483418,-28.5232572602,0.176718739256,170.847318762,50.0728929712,-0.0245808787004,
 ,1.9,1.04825270953,-12.341011261,0.204265822909,164.321519633,0.0559996691615,139.922761731,0.0679741537932,137.554045957,0.233271892111,101.070554661,0.0347621954284,-86.2697074091,0.0603526255444,-177.281069462,2.06135058339,-169.442757829,0.0349719082416,-93.9158885954,2.17342761924,-35.3385130226,6.70503066202,-26.7408650166,0.639036240127,-176.371036119,0.110726793042,-28.8228677521,0.867412516486,-175.980067617,17.7188817492,-26.5163321802,0.280305048295,-29.1317284979,0.858674812789,-29.8049263462,0.195191286847,-46.9769897937,0.0238624568775,-31.1421086486,0.181866768185,170.502713825,50.0744277303,-0.0163221656143,
 ,1.92,1.04846316309,-12.882841304,0.207337153706,164.079302709,0.0584801928455,141.020270175,0.0712146645715,138.920959655,0.237076868392,103.976258743,0.0348396941989,-86.0056618432,0.0609532947555,-177.955956849,2.05260182214,-169.929408082,0.0350211938977,-94.2532217685,2.15088979008,-35.7402241688,6.6438838214,-27.0984596221,0.642297790051,-176.908214664,0.108605212318,-29.3165588747,0.875210990389,-176.495793378,17.5960060245,-26.9736635472,0.273657310097,-29.6949967006,0.835095739431,-30.3298236678,0.193717684178,-47.3722336795,0.017566548105,-35.3929874758,0.186971245795,170.155672511,50.0748936562,-0.00790895437396,
 ,1.94,1.04865884472,-13.4166055272,0.210309743923,163.824362481,0.0611860218584,142.090657329,0.0747467177543,140.228911966,0.242068291261,106.938191972,0.0348702051197,-85.982037288,0.0620649088136,-178.672517579,2.04336983507,-170.418037664,0.0350487152272,-94.7624742058,2.12997273566,-36.1453593404,6.5864783286,-27.4610380953,0.644778343492,-177.441693379,0.106579301695,-29.8160951394,0.882583105883,-177.005564128,17.4803965177,-27.4291210409,0.267384718575,-30.2612978415,0.812757966098,-30.857024537,0.192325840991,-47.7690306227,0.0116394936609,-43.5573181598,0.191961134122,169.811079694,50.0743049434,0.000480768129916,
 ,1.96,1.04883670067,-13.9350700189,0.213120313537,163.558948933,0.0640603686492,143.101167044,0.0784946626072,141.443129886,0.248187695614,109.856306084,0.0348461396358,-86.2191257636,0.0636680504839,-179.411230233,2.03387144464,-170.901629799,0.0350543219609,-95.4325040722,2.11103323097,-36.5486318767,6.53383928503,-27.8243665415,0.646448511927,-177.964330445,0.104681371609,-30.315106583,0.889400773968,-177.502687426,17.3740887661,-27.8766646905,0.261609366484,-30.8212562828,0.792116222862,-31.3783550091,0.191043478187,-48.1626348023,0.00656603465838,-64.2613953062,0.196767236391,169.473569944,50.0726967077,0.00867692563356,
 ,1.98,1.04899403299,-14.4314632812,0.215713150355,163.285939736,0.0670432041525,144.031710639,0.0823779990337,142.544059928,0.255298783097,112.64810807,0.0347619788605,-86.7360547772,0.0657169949555,179.85184743,2.02452489712,-171.374885156,0.0350392113209,-96.250501633,2.09438775953,-36.9449111727,6.48689609868,-28.1843523467,0.647312886871,-178.469228781,0.102940802417,-30.807224196,0.895556683743,-177.980892437,17.2788714855,-28.3106232028,0.256444217841,-31.3651011562,0.773597093705,-31.8852439228,0.189896462837,-48.5485035935,0.00454832005924,-121.164510787,0.201323663235,169.147443381,50.0701232113,0.0165214636628,
 ,2.0,1.04912852765,-14.8995910985,0.218041224967,163.00866463,0.0700734908635,144.872312131,0.0863147571662,143.523849077,0.263204543914,115.252446486,0.0346154127136,-87.5502324202,0.0681413832068,179.141314346,2.01592727279,-171.834409709,0.0350057199736,-97.202426245,2.08030654209,-37.3293275383,6.44646466101,-28.5371101421,0.647409077021,-178.94986287,0.101383504935,-31.2861993498,0.900964355802,-178.43442709,17.1962555386,-28.7257993213,0.251991019516,-31.8829574454,0.757591089232,-32.3689761027,0.188908297924,-48.9223852936,0.00738447682321,-164.383898158,0.205569173305,168.83659581,50.0666556818,0.0238718704649,
 ,2.02,1.04923827126,-15.3339320801,0.220067032624,162.730738636,0.0730913165107,145.620387339,0.090224616039,144.382831139,0.271668871086,117.629674283,0.0344084202101,-88.6766478947,0.0708496902243,178.478616443,2.00882057765,-172.278761841,0.0349570723782,-98.2733842731,2.06900907434,-37.697369212,6.41323318688,-28.8790212694,0.646805277108,-179.400202449,0.100031493997,-31.7460363984,0.905557894186,-178.858139716,17.1274518242,-29.1175594751,0.248338602091,-32.3652182885,0.744445929125,-32.8210383932,0.18809968656,-49.2803993699,0.0113660324113,-178.809651823,0.209448357178,168.544463787,50.0623798174,0.0306040107377,
 ,2.04,1.04932175592,-15.7297126881,0.221763157456,162.455913508,0.0760397983104,146.278299195,0.0940315996924,145.126518439,0.28043837594,119.759077802,0.0341481498993,-90.126849415,0.0737343455449,177.879283901,2.00404861596,-172.708308986,0.0348971188019,-99.4479501984,2.06066123302,-38.0449678375,6.38775194751,-29.2067859118,0.645596479015,-179.814828451,0.0989025803179,-32.1811351532,0.909291594635,-179.247544243,17.0733581527,-29.4819055241,0.245561592342,-32.8029785128,0.734461133902,-33.2335435752,0.187488179298,-49.6191066647,0.0151179131807,174.945820028,0.212912640952,168.273984532,50.0573930775,0.0366142038335,
 ,2.06,1.04937787172,-16.0829613235,0.223112562135,162.187953002,0.0788666968099,146.851395792,0.0976662972391,145.763289973,0.289261421426,121.634885895,0.0338474458603,-91.9074118075,0.0766781551853,177.351733016,2.00250723414,-173.124857458,0.0348300901318,-100.710430784,2.0553739442,-38.368569104,6.37042696183,-29.517467189,0.643899506242,179.810963917,0.0980101809465,-32.5864369853,0.912139536834,-179.59886851,17.03455483,-29.8155271947,0.243719536736,-33.1884921134,0.72788395646,-33.5996948773,0.187087909556,-49.9355671286,0.0183569760469,171.579431452,0.215921094012,168.027570107,50.0518018617,0.0418205105246,
 ,2.08,1.04940588739,-16.3905417764,0.224108612286,161.930534518,0.0815257199572,147.346573166,0.101067609988,146.302770527,0.297902928441,123.262028361,0.0335248557944,-94.0177578672,0.0795614990569,176.897564398,2.00509074752,-173.531052808,0.0347603863031,-102.045067573,2.05320334522,-38.6651860472,6.36151755448,-29.8085266957,0.641847117403,179.481080206,0.0973632440054,-32.9575657639,0.914095248074,-179.909085676,17.0113083745,-30.115834695,0.24285641406,-33.5156027465,0.724906618283,-33.9142336102,0.18690941862,-50.2273830423,0.0209829660079,169.540817863,0.218441033607,167.807094958,50.0457186758,0.0461632277325,
 ,2.1,1.04940542115,-16.6501670036,0.224754850032,161.687177391,0.0839775200373,147.771311325,0.104184052281,146.754797376,0.306154722949,124.652396597,0.033203961614,-96.4473464615,0.0822696909233,176.512929374,2.01263733186,-173.929599223,0.0346924026446,-103.436170704,2.05415231815,-38.9324336299,6.361137547,-30.0778511805,0.63958147843,179.198564443,0.0969662793405,-33.290953333,0.915171479284,179.82407081,17.0035825431,-30.3809719129,0.243000498712,-33.7800911696,0.725664762228,-34.1738018474,0.186959568367,-50.4927263102,0.0229474892518,168.242391305,0.220448426694,167.613895723,50.0392593799,0.0496046270364,
 ,2.12,1.04937640519,-16.8603947574,0.225064535581,161.461196348,0.0861903975122,148.133091687,0.106974640683,147.128839355,0.313841906765,125.821937221,0.0329119071788,-99.1725119896,0.0846999036399,176.190435397,2.02587596347,-174.322404161,0.0346303865276,-104.868180548,2.05817322833,-39.1685445191,6.36925973108,-30.3237703078,0.637247342169,178.965562898,0.0968194835583,-33.5839392445,0.915400086063,179.602107802,17.0110556573,-30.6098114295,0.244164526389,-33.9798900886,0.730237000756,-34.3771571273,0.187241536994,-50.7303492186,0.0242267108934,167.422709717,0.221928096297,167.448782151,50.0325405981,0.0521280075578,
 ,2.14,1.04931904877,-17.0206070189,0.225059979909,161.255677286,0.088140732835,148.439096461,0.109409409416,147.433737553,0.32082603225,126.788611222,0.0326770871799,-102.153611046,0.0867671606201,175.92113125,2.04537724422,-174.709799784,0.0345783084773,-106.325663965,2.06517167003,-39.3723672402,6.38572318364,-30.5450656796,0.634985294388,178.783315263,0.0969189457862,-33.8348361502,0.914831961411,179.425787337,17.0331431017,-30.8019332479,0.24634611174,-34.1151349624,0.738645427816,-34.525198306,0.18775489074,-50.9395789501,0.0248132555591,166.957160716,0.22287374522,167.312057965,50.0256773598,0.0537361639505,
 ,2.16,1.049233805,-17.1309754871,0.224771695348,161.073471378,0.0898131725945,148.696100081,0.111469592728,147.677657305,0.327005897625,127.571093266,0.0325261238252,-105.333483309,0.0884090367574,175.696248964,2.07151026566,-175.090005533,0.0345397297183,-107.793266471,2.07501100108,-39.5433489306,6.41024292519,-30.7409714957,0.632925424246,178.652172307,0.0972569194323,-34.042955376,0.913536927532,179.295154223,17.0690238149,-30.957589576,0.249528371661,-34.1880450423,0.750856970776,-34.6207960344,0.188495722898,-51.1202970164,0.0247130260048,166.791004543,0.223287813861,167.203550461,50.018781021,0.0544493931633,
 ,2.18,1.0491213465,-17.1924155273,0.224237394077,160.917202536,0.09120059996,148.910479282,0.1131475172,147.868165865,0.3323166874,128.188032226,0.0324804810156,-108.638336822,0.0895888583241,175.50851301,2.10440760339,-175.458963582,0.0345176527459,-109.255655328,2.08751744082,-39.6815055897,6.44242139557,-30.9111673717,0.63118175426,178.571636674,0.0978221451714,-34.2085911717,0.911603465045,179.209574491,17.1176696001,-31.077658216,0.253680715867,-34.2026557674,0.766785477182,-34.6684579151,0.189456850324,-51.2729055066,0.0239436064781,166.915255716,0.223181191234,167.122647645,50.0119574997,0.0543031779016,
 ,2.2,1.0489825531,-17.2065310009,0.223500866661,160.789282397,0.0923039203806,149.088286316,0.114446247219,148.012373427,0.336728041775,128.657700137,0.0325532830177,-111.981781327,0.0902973122735,175.352931292,2.14394053829,-175.810603642,0.0345143517037,-110.697495735,2.10248550941,-39.7873829618,6.48176122234,-31.0557639206,0.629847720683,178.540421513,0.098600211178,-34.3329661953,0.909138142138,179.167782776,17.1778761475,-31.1635871175,0.258759774955,-34.1644447429,0.786294449951,-34.6738862736,0.190628057119,-51.3982825688,0.0225333476094,167.363255104,0.222572798984,167.068341594,50.005305836,0.0533456899004,
 ,2.22,1.04881851305,-17.175552301,0.222610773813,160.691926496,0.0931316912238,149.235346207,0.115379023552,148.117094904,0.340241488938,128.997889134,0.0327470055281,-115.271813716,0.090552458805,175.227056245,2.18970653057,-176.137496403,0.0345311922026,-112.103499033,2.11968359959,-39.8620110377,6.5276787837,-31.1752817321,0.628992932601,178.556520617,0.0995739380564,-34.4181442227,0.906264605662,179.167936696,17.2482947636,-31.21733251,0.26471044311,-34.0799042708,0.809200356689,-34.6434983275,0.191996375165,-51.4977298021,0.0205210069155,168.225158779,0.221489067592,167.03927673,49.998917077,0.0516352526429,
 ,2.24,1.04863053635,-17.1022697101,0.221619384096,160.627165075,0.0936996189458,149.357352846,0.115968528417,148.18900551,0.342887532199,129.225954047,0.0330525952973,-118.419438679,0.0903981928282,175.130758293,2.24103065082,-176.431766636,0.0345684620822,-113.458567567,2.13885949444,-39.9068546964,6.57951811458,-31.2706243873,0.62866136109,178.617283787,0.100723777749,-34.4669183647,0.903122011578,179.207676496,17.3274639452,-31.2412928031,0.27146701661,-33.956112652,0.835276442208,-34.5839733011,0.193546391584,-51.5729142463,0.0179563798596,169.692922194,0.219963322251,167.033801522,49.992873464,0.049237891848,
