Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),
Configuration Field Inputs,50,50,4,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Frequency,ROCOF,
Measurements Field Inputs,0,1.20859641474,-31.6940219796,0.186551493672,127.547967534,0.102045073917,131.095049571,0.433334117381,128.823311341,49.9999966639,5.05300978908,
 ,0.02,1.20859639814,-31.6940204344,0.1865514908,127.547968672,0.10204506961,131.095049789,0.43333411592,128.823312886,49.9999986465,1.85888916732,
 ,0.04,1.20859639521,-31.6940190405,0.186551489943,127.547970214,0.102045070207,131.095051069,0.433334113823,128.823314456,49.9999993759,0.683843759563,
 ,0.06,1.20859639249,-31.6940170249,0.186551488892,127.547972296,0.102045072228,131.09505302,0.433334110893,128.823316567,49.9999995886,0.251571112937,
 ,0.08,1.20859638912,-31.694014324,0.186551487501,127.547974983,0.102045075272,131.095055645,0.433334107132,128.823319308,49.9999996066,0.092547795157,
 ,0.1,0.530960049203,-23.1777681507,0.109049379749,101.89574734,0.0973983624595,61.7809315546,0.257288661137,174.732284533,48.3587709033,6.84671897106,
 ,0.12,0.526781314699,-22.4095566206,0.108684059906,103.548313588,0.0972023245304,61.3165579895,0.255735780753,175.47781795,49.2941285152,-1.84459689534,
 ,0.14,1.19093611979,-29.8085727347,0.186006200171,130.094836833,0.0964881776835,131.622348512,0.428780192312,130.771652091,50.2181287988,-4.73202638865,
 ,0.16,1.194161408,-29.3967979381,0.186963194456,130.51133235,0.0965163955577,132.32884973,0.429667809109,131.128013471,50.0452236479,-0.907741565979,
 ,0.18,1.19318581365,-28.7051502232,0.187296049145,131.209599151,0.0954399042024,132.963023184,0.429897086079,131.804551509,49.9593601286,0.0687466997461,
 ,0.2,1.19184954663,-27.9954245824,0.187537869946,131.940605066,0.0943387362513,133.589358075,0.42999812692,132.509666492,49.9241100899,0.189412556318,
 ,0.22,1.19053756466,-27.2917615272,0.187723515419,132.669216754,0.093319647831,134.213961623,0.430063669284,133.21500652,49.9107893026,0.131189050142,
 ,0.24,1.1893124099,-26.5998271821,0.187857237245,133.383883319,0.0924081709422,134.834726642,0.430114016327,133.911840175,49.9066100667,0.0669744384054,
 ,0.26,1.18820607668,-25.9232395172,0.187941174191,134.078337069,0.0916195311202,135.449594566,0.430157649728,134.59485596,49.9063294664,0.0250351504187,
 ,0.28,1.18724431761,-25.2648699147,0.187976961212,134.748502797,0.0909643283659,136.057112182,0.430200636235,135.260361661,49.9078141809,0.00125679022277,
 ,0.3,1.18644764598,-24.6270664165,0.187966080613,135.391463161,0.090449309223,136.656165795,0.430248196504,135.905611643,49.910181998,-0.0117090494317,
 ,0.32,1.18583074179,-24.011738025,0.187910012412,136.005040151,0.0900776422887,137.245778921,0.430304938412,136.5284954,49.9130506292,-0.0188961400167,
 ,0.34,1.18540209176,-23.4203895835,0.18781028486,136.587628788,0.089849099946,137.825005885,0.430374841325,137.127402637,49.9162365196,-0.0230823903151,
 ,0.36,1.18516400954,-22.8541382382,0.187668503089,137.138134049,0.0897602469229,138.392886048,0.430461227288,137.701161777,49.9196350146,-0.0256575490859,
 ,0.38,1.18511300885,-22.3137265835,0.187486394207,137.655946829,0.0898046731784,138.948435264,0.430566775563,138.249003,49.9231733372,-0.027281976472,
 ,0.4,1.18524045847,-21.7995392831,0.18726587912,138.14093113,0.0899732795943,139.490660059,0.430693581433,138.770525664,49.9267926576,-0.0282646058683,
 ,0.42,1.18553342929,-21.3116259807,0.187009167241,138.593409783,0.0902546117658,140.018583554,0.430843239695,139.265662998,49.9304417125,-0.0287557938466,
 ,0.44,1.18597563884,-20.8497314208,0.186718863791,139.014142371,0.0906352317075,140.531273927,0.431016927319,139.734642464,49.9340749563,-0.0288393436814,
 ,0.46,1.18654840397,-20.4133326554,0.186398077037,139.404292049,0.0911001152741,141.027867913,0.43121546162,140.177942449,49.9376524305,-0.02857430979,
 ,0.48,1.18723152669,-20.0016824996,0.186050512546,139.765379815,0.0916330626974,141.507584227,0.431439316832,140.59624677,49.9411402078,-0.0280129815959,
 ,0.5,1.18800405729,-19.6138578502,0.18568054283,140.099226302,0.0922171101516,141.969724517,0.431688591078,140.990398607,49.9445109298,-0.0272078453105,
 ,0.52,1.18884490237,-19.2488110709,0.185293242966,140.407882469,0.0928349314263,142.413662219,0.431962925583,141.361355354,49.9477442245,-0.0262134820242,
 ,0.54,1.18973326833,-18.9054224021,0.184894385725,140.693551821,0.0934692205224,142.838821921,0.432261387073,141.710145451,49.9508269048,-0.0250861419312,
 ,0.56,1.1906489526,-18.5825512933,0.184490393153,140.958507686,0.094103048166,143.244653302,0.432582331267,142.037827903,49.9537529105,-0.0238822881301,
 ,0.58,1.19157251141,-18.2790846877,0.184088244984,141.205009739,0.0947201876604,143.63060424,0.432923269339,142.345454737,49.9565229916,-0.02265676751,
 ,0.6,1.19248534432,-17.9939805658,0.183695347489,141.435224184,0.0953054078725,143.996097358,0.433280759957,142.63403633,49.9591441583,-0.0214609741723,
 ,0.62,1.19336973985,-17.7263054087,0.183319369029,141.651151805,0.0958447331103,144.340513404,0.43365034725,142.904509448,49.9616289351,-0.0203412109692,
 ,0.64,1.19420892447,-17.4752646007,0.182968050388,141.854567579,0.0963256708765,144.663183676,0.434026560499,143.15770787,49.9639944641,-0.0193373436304,
 ,0.66,1.19498714988,-17.2402250821,0.182648998836,142.046974663,0.0967374087727,144.963392482,0.434402985378,143.394335823,49.9662614968,-0.0184817592802,
 ,0.68,1.19568984066,-17.0207297826,0.1823694748,142.2295745,0.0970709811973,145.240389559,0.434772409839,143.61494493,49.9684533062,-0.0177985928588,
 ,0.7,1.19630381005,-16.8165035399,0.182136179296,142.403253536,0.0973194051962,145.493411495,0.435127040779,143.819915882,49.9705945438,-0.0173031792965,
 ,0.72,1.19681753536,-16.6274504092,0.181955049103,142.568585752,0.0974777833298,145.721710463,0.435458780865,144.009446443,49.9727100691,-0.0170017222126,
 ,0.74,1.19722147052,-16.4536425513,0.181831065644,142.725848971,0.097543370242,145.92458801,0.43575954869,144.183547562,49.9748237857,-0.0168912211001,
 ,0.76,1.19750836244,-16.2953012855,0.181768082716,142.875051868,0.0975155991533,146.101431162,0.436021620492,144.342049095,49.9769575304,-0.0169597383287,
 ,0.78,1.19767353303,-16.1527713559,0.181768677911,143.01596789,0.0973960649515,146.251747859,0.436237968747,144.484616097,49.9791300758,-0.0171870884152,
