Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),Phasor-10 Name(upto 16-char),Phasor-10 Type(v/c),Phasor-10 PHNMR(scaling),Phasor-11 Name(upto 16-char),Phasor-11 Type(v/c),Phasor-11 PHNMR(scaling),Phasor-12 Name(upto 16-char),Phasor-12 Type(v/c),Phasor-12 PHNMR(scaling),Phasor-13 Name(upto 16-char),Phasor-13 Type(v/c),Phasor-13 PHNMR(scaling),Phasor-14 Name(upto 16-char),Phasor-14 Type(v/c),Phasor-14 PHNMR(scaling),Phasor-15 Name(upto 16-char),Phasor-15 Type(v/c),Phasor-15 PHNMR(scaling),Phasor-16 Name(upto 16-char),Phasor-16 Type(v/c),Phasor-16 PHNMR(scaling),
Configuration Field Inputs,50,50,16,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,I9,c,100,I10,c,100,I11,c,100,I12,c,100,I13,c,100,I14,c,100,I15,c,100,I16,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Phasor-10 Magnitude,Phasor-10 Angle,Phasor-11 Magnitude,Phasor-11 Angle,Phasor-12 Magnitude,Phasor-12 Angle,Phasor-13 Magnitude,Phasor-13 Angle,Phasor-14 Magnitude,Phasor-14 Angle,Phasor-15 Magnitude,Phasor-15 Angle,Phasor-16 Magnitude,Phasor-16 Angle,Frequency,ROCOF,
 ,0.22,1.08400908493,-7.10960292162,0.190095656091,-37.1446346818,0.188637759469,-36.9293328805,0.190095656091,-37.1446346818,0.102220495309,164.987763645,0.00658034889436,126.482681772,1.10368526161,-159.35918109,0.918243487456,-73.7929221051,0.793402573688,-64.3608564175,0.227436454381,-151.442218246,0.194641900883,-44.931997878,1.40466070302,-153.138739428,0.138978182603,-157.654234154,1.6033458919,-156.376508436,0.0316933394832,-152.139353435,1.55622525188,-154.896434523,49.9014255852,0.0338028201466,
 ,0.24,1.08277904341,-6.35824898704,0.189104698175,-36.6223348543,0.187654401486,-36.407033053,0.189104698175,-36.6223348543,0.100462304969,165.562290853,0.00668560841127,129.936112711,1.04164581363,-157.632955728,0.916282372715,-73.1417165627,0.79157393707,-63.6976686378,0.240358300874,-153.009541275,0.188336743131,-45.5901070079,1.42108891352,-152.425756831,0.140630094726,-157.081218093,1.63281845724,-156.019893344,0.0318822476997,-151.641700791,1.5841534693,-154.582128555,49.8980546268,0.0271686408544,
 ,0.26,1.08165298517,-5.62785526352,0.188284517441,-36.0782598266,0.186840510947,-35.8629580253,0.188284517441,-36.0782598266,0.0990353133631,166.203777192,0.00679935333091,133.375531654,0.985545163274,-155.911965456,0.914643994193,-72.486261079,0.790011564563,-63.030075754,0.255577883613,-154.300261038,0.18153076495,-46.9421707216,1.43612119821,-151.727636418,0.142294293019,-156.51292198,1.65415905025,-155.598000037,0.0321571922479,-151.169915758,1.60478519665,-154.194459663,49.898511528,0.00666907560631,
 ,0.28,1.08066099776,-4.92179768764,0.187651815762,-35.5100764315,0.186212661634,-35.2947746302,0.187651815762,-35.5100764315,0.0979629906533,166.919784194,0.00692055866893,136.785874862,0.935940401026,-154.228050067,0.913328907913,-71.8261253315,0.788762432625,-62.359846102,0.273096663014,-155.29480265,0.174518270441,-49.1276714362,1.44959411853,-151.048245483,0.143961015497,-155.949930439,1.66671560859,-155.118823827,0.0325222499467,-150.720366846,1.6174837928,-153.740622957,49.9007892895,-0.00951753819459,
 ,0.3,1.0798251769,-4.24277465518,0.187217898938,-34.9167424373,0.185782072639,-34.7014406359,0.187217898938,-34.9167424373,0.0972595362204,167.712155165,0.00704835997764,140.145598952,0.893160739125,-152.615594729,0.912346751396,-71.1620701604,0.787855939755,-61.688742052,0.292829556777,-155.994596473,0.167721889056,-52.2748362084,1.46135348457,-150.391172878,0.145615615925,-155.393210215,1.6701607528,-154.588631646,0.0329774300489,-150.288631015,1.62190131418,-153.226577117,49.9040138877,-0.0200050077524,
 ,0.32,1.07916055636,-3.59286375902,0.186988966581,-34.2987982241,0.185554896028,-34.0834964228,0.186988966581,-34.2987982241,0.0969297054804,168.57644909,0.00718173018479,143.427465216,0.857321016529,-151.110119447,0.911706816352,-70.4957671058,0.787308563773,-61.0188748506,0.314604765033,-156.419093924,0.161707655639,-56.47243928,1.47125965972,-149.75956884,0.147239330696,-154.843981557,1.66450580262,-154.011402623,0.0335187576199,-149.869875007,1.61799437879,-152.656435325,49.9077810217,-0.0264790956888,
 ,0.34,1.07867547078,-2.97355109835,0.186966184519,-33.6584615194,0.185532288688,-33.4431597181,0.186966184519,-33.6584615194,0.0969683035745,169.502022402,0.00731920137603,146.599638374,0.828340900452,-149.745375132,0.91141365719,-69.829658494,0.787125745175,-60.3528413359,0.338166613088,-156.600687338,0.157160250723,-61.7232201473,1.47919055935,-149.156035272,0.148809845781,-154.303637027,1.6500993893,-153.388714946,0.0341383871305,-149.459342479,1.60602549872,-152.032289144,49.9118792711,-0.0304611526182,
 ,0.36,1.07837193546,-2.38575325533,0.187145668918,-32.9995583826,0.185710396571,-32.7842565813,0.187145668918,-32.9995583826,0.0973598431705,170.472895547,0.00745863574962,149.627225514,0.805968849746,-148.549692084,0.911465007323,-69.166857343,0.787302579666,-59.693734922,0.36317931067,-156.578886345,0.154800174233,-67.8897248157,1.48504398778,-148.582540542,0.150301876964,-153.773655836,1.62761363298,-152.720004924,0.0348248081589,-149.052811206,1.58655282146,-151.354394823,49.9161765859,-0.0328821841222,
 ,0.38,1.07824623493,-1.8298434627,0.187518452409,-32.3273156401,0.186080321081,-32.1120138388,0.187518452409,-32.3273156401,0.0980784520502,171.469286728,0.00759706762655,152.474088507,0.789809811829,-147.542460229,0.911850677794,-68.5110420036,0.787824080511,-59.0450801879,0.389231186044,-156.395056403,0.155238573806,-74.6651992427,1.48874004265,-148.040353866,0.151687854048,-153.255503781,1.59801916883,-152.00317259,0.0355631678513,-148.646942538,1.56040956074,-150.621695289,49.9205749445,-0.0342449690246,
 ,0.4,1.07828973429,-1.30568723055,0.188070503434,-31.6480438141,0.186628138273,-31.4327420128,0.188070503434,-31.6480438141,0.0990881494836,172.46954936,0.00773064322086,155.104647465,0.77935433089,-146.731611395,0.912551933786,-67.8663296787,0.788665392614,-58.4107178263,0.415840176001,-156.088395317,0.158807769249,-81.6113181226,1.49022383198,-147.530001835,0.152938734643,-152.750525347,1.56254951553,-151.235525793,0.0363357124618,-148.239485822,1.52867362525,-149.832666766,49.9249930912,-0.034814868406,
 ,0.42,1.07848984678,-0.812689271312,0.188782875742,-30.9687461028,0.187335047199,-30.7534443015,0.188782875742,-30.9687461028,0.100343620491,173.452182318,0.00785467637527,157.485369746,0.774006575532,-146.112711593,0.913541229562,-67.2371268674,0.789792182231,-57.7946576916,0.442461703814,-155.693294651,0.165447184433,-88.267044139,1.48946848672,-147.051251999,0.15402493883,-152.259840053,1.5226550393,-150.415048946,0.0371223370646,-147.829333021,1.49262769146,-148.986473791,49.9293606583,-0.0347431164271,
 ,0.44,1.07883106156,-0.349851731009,0.189632060091,-30.2966939981,0.188177718917,-30.0813921968,0.189632060091,-30.2966939981,0.101791568865,174.397599888,0.00796382326578,159.585704247,0.773109686301,-145.669823456,0.914782344168,-66.6279619019,0.791161353448,-57.2009148922,0.468499793619,-155.237931027,0.174707484217,-94.2688507481,1.48647830866,-146.6031284,0.154917377868,-151.784255202,1.47994700693,-149.541949445,0.0379012246286,-147.416442033,1.45371013652,-148.084387212,49.93361678,-0.0341330533533,
 ,0.46,1.07929593429,0.084157425928,0.190590591093,-29.6390112281,0.189128898677,-29.4237094268,0.190590591093,-29.6390112281,0.103372647679,175.289436383,0.00805236360331,161.378342372,0.775968150503,-145.377841878,0.916231006822,-66.0433086429,0.792722191485,-56.6333430694,0.49332170317,-154.743812444,0.185859221554,-99.4108973986,1.48129181321,-146.183962626,0.15558853974,-151.324204505,1.43613289888,-148.620368074,0.038649550842,-147.001660348,1.41345781157,-147.131361637,49.9377103536,-0.0330720676082,
 ,0.48,1.07986595831,0.490927921257,0.191627930777,-29.002303815,0.190158282713,-28.7870020136,0.191627930777,-29.002303815,0.105023880352,176.115283497,0.00811456443494,162.838819451,0.781867948181,-145.205706773,0.917836082485,-65.487412249,0.794417978904,-56.0954781138,0.516275767693,-154.225991964,0.198035766849,-103.630900639,1.4739843856,-145.791481912,0.156013588208,-150.879718304,1.39294521003,-147.660038722,0.0393442284329,-146.586484464,1.37344254932,-146.137581227,49.941600757,-0.031645335982,
 ,0.5,1.080522259,0.872225318314,0.192711612269,-28.3923653579,0.19123365315,-28.1770635566,0.192711612269,-28.3923653579,0.1066814189,176.866877473,0.00814509694297,163.944575262,0.790095580141,-145.119826571,0.919541331971,-64.9641280445,0.796188069197,-55.5904036437,0.536711692455,-153.693697252,0.210350995923,-106.958335832,1.46467025803,-145.42293337,0.156171429129,-150.450427245,1.35206726503,-146.677562435,0.0399626639366,-146.172787616,1.33520445528,-145.119678069,49.9452585031,-0.0299404199142,
 ,0.52,1.08124608442,1.22990711066,0.193808588835,-27.8139745171,0.192322216696,-27.5986727158,0.193808588835,-27.8139745171,0.108283449034,177.539839416,0.00813947612547,164.673653254,0.799956790525,-145.087167714,0.921287686335,-64.4767829756,0.797970337842,-55.1206464313,0.554002278931,-153.151175065,0.22197377915,-109.463141889,1.45350353198,-145.075240735,0.156045697853,-150.035598016,1.31506083964,-145.696862446,0.04048350076,-145.76254198,1.30018619626,-144.101239436,49.9486655901,-0.0280473690427,
 ,0.54,1.08201909519,1.56584028438,0.194886701953,-27.2707881991,0.193392061464,-27.0554863978,0.194886701953,-27.2707881991,0.109773043925,178.133114913,0.00809449618247,165.003242614,0.810795125208,-145.077682669,0.923015898992,-64.028066278,0.799703872511,-54.6881058849,0.567565515375,-152.598598093,0.232168607625,-111.220837456,1.44067801221,-144.745187364,0.155625624761,-149.63419743,1.28330115743,-144.748379852,0.0408873248289,-145.357554278,1.26967328739,-143.112205621,49.951815442,-0.0260566660537,
 ,0.56,1.08282348392,1.88182384019,0.1959161619,-26.7653214523,0.194413626196,-26.550019651,0.1959161619,-26.7653214523,0.111100783364,178.648263405,0.00800863879161,164.908279239,0.822009785842,-145.065966171,0.924669375813,-63.6199523431,0.801331720591,-54.294017349,0.576886051794,-152.032921326,0.240317530003,-112.293543976,1.42642568386,-144.429616671,0.154906742041,-149.244979773,1.25792457131,-143.866729844,0.0411573126939,-144.959227485,1.24474529748,-142.186882269,49.9547124052,-0.0240562392425,
 ,0.58,1.08364197473,2.17951939423,0.196870927807,-26.2989955729,0.195361069736,-26.0836937716,0.196870927807,-26.2989955729,0.112226984385,179.088726641,0.00788243526092,164.360351997,0.833071805703,-145.03218789,0.926196944409,-63.2536551325,0.802803490057,-53.9389451378,0.581535233163,-151.448605122,0.245934580893,-112.721177299,1.41101374679,-144.125638894,0.15389140324,-148.866591965,1.23979254287,-143.086898068,0.0412798061794,-144.568357033,1.22624155017,-141.36058229,49.9573708231,-0.0221282592906,
 ,0.6,1.08445776472,2.46039236069,0.197729881009,-25.8722306869,0.196213435387,-25.6569288856,0.197729881009,-25.8722306869,0.113123425833,179.459172955,0.00771876474435,163.327239059,0.843537477978,-144.962432931,0.927555315571,-62.9296106207,0.804077601794,-53.622798583,0.581189011365,-150.838143466,0.248678908929,-112.517589374,1.39474021442,-143.830831184,0.152589096771,-148.497691242,1.22947254267,-142.439545554,0.0412448017603,-144.184967773,1.21474232267,-140.665326244,49.9598137506,-0.0203461795125,
 ,0.62,1.08525447148,2.72566547388,0.198477703466,-25.4845584891,0.196955522585,-25.2692566878,0.198477703466,-25.4845584891,0.113774487176,179.764980176,0.00752306686671,161.773546377,0.853058160156,-144.84860203,0.928711013592,-62.6474821929,0.805123017032,-53.3448633928,0.575643155091,-150.192349965,0.248369636692,-111.668306317,1.37792817708,-143.543416638,0.151016544023,-148.137070583,1.2272331415,-141.94642275,0.0410463461368,-143.808197778,1.21056343681,-140.12542603,49.9620713936,-0.0187723055631,
 ,0.64,1.08601614304,2.97628566993,0.199105398768,-25.1347344556,0.197578403916,-24.9194326543,0.199105398768,-25.1347344556,0.114177657324,-179.988110081,0.00730343541244,159.663131029,0.861385936494,-144.688004891,0.929641604499,-62.4061838924,0.805920308719,-53.1038413604,0.564825226432,-149.500361695,0.245004024579,-110.128128601,1.36091891269,-143.262407294,0.149197580711,-147.783787521,1.23304832271,-141.617040491,0.0406828313874,-143.436236516,1.21375975059,-139.753967682,49.9641793685,-0.0174560291381,
 ,0.66,1.08672737136,3.21290473022,0.199610423427,-24.8208356457,0.1980795554,-24.6055338444,0.199610423427,-24.8208356457,0.114343400717,-179.794159252,0.00707053798925,156.964196,0.868375011428,-144.482745757,0.930336125066,-62.2039177067,0.806462004817,-52.8978936235,0.548802824417,-148.749321999,0.238780038616,-107.818165149,1.34406409048,-142.98769657,0.147162825766,-147.437292095,1.24660611826,-141.447478026,0.0401571834224,-143.066327636,1.22413258447,-139.55106543,49.9661768649,-0.0164327286544,
 ,0.68,1.08737352958,3.43587362954,0.199996427809,-24.5403387352,0.198462599407,-24.3250369339,0.199996427809,-24.5403387352,0.114294395943,-179.647034003,0.00683727634635,153.657937847,0.87397903077,-144.238966505,0.930794701157,-62.0382231917,0.806752197884,-52.7246856869,0.52778765329,-147.923696035,0.230124101149,-104.623408857,1.32771735225,-142.720088635,0.144949145331,-147.097549368,1.26731909345,-141.421597968,0.0394769364967,-142.694850234,1.24123789421,-139.504299616,49.9681047823,-0.0157232520555,
 ,0.7,1.08794112889,3.64525019097,0.200272636911,-24.2901815976,0.198736690184,-24.0748797963,0.200272636911,-24.2901815976,0.11406418844,-179.540277857,0.00661807514094,149.751019112,0.878244736311,-143.965988132,0.931027430831,-61.9060399792,0.806805481902,-52.581435538,0.502135093829,-147.004154494,0.219723308952,-100.394636284,1.31222556952,-142.461256105,0.142598921381,-146.765151101,1.2943376655,-141.514238716,0.0386541849873,-142.31749656,1.26439516611,-139.591149156,49.9700038911,-0.0153338735861,
 ,0.72,1.08841826731,3.84081933032,0.200452929125,-24.0668190266,0.198915599687,-23.8515172252,0.200452929125,-24.0668190266,0.11369532583,-179.466905183,0.00642769388818,145.290429071,0.88130245357,-143.675379864,0.931052684643,-61.8037854114,0.806645337019,-52.4649687007,0.472339155332,-145.965927499,0.208556022248,-94.9633067145,1.29792006852,-142.213623476,0.140159136486,-146.441409947,1.32656985578,-141.69545758,0.0377054025445,-141.929567966,1.29269994282,-139.782723148,49.9719130654,-0.0152566558463,
 ,0.74,1.08879512234,4.02212477936,0.200554694112,-23.8662877602,0.19901658421,-23.6509859589,0.200554694112,-23.8662877602,0.11323707315,-179.419186795,0.00627954621546,140.37642169,0.883353924781,-143.379985495,0.930895032822,-61.7274501838,0.806302129102,-52.3717854054,0.439022957419,-144.776477685,0.19790066898,-88.184925045,1.28510809628,-141.980181596,0.137680290095,-146.128427928,1.36271157184,-141.93477084,0.0366511192104,-141.526412956,1.32504417839,-140.047863811,49.9738676383,-0.0154702212819,
 ,0.76,1.0890644265,4.1885106707,0.200597566528,-23.6842969394,0.199059127825,-23.4689951381,0.200597566528,-23.6842969394,0.112742834338,-179.388506946,0.0061837167577,135.166519857,0.88465797485,-143.092945886,0.930583038344,-61.6727142278,0.805810917975,-52.2981448834,0.402925212253,-143.39226555,0.189276355983,-80.0276856424,1.27406477741,-141.764247368,0.135215168295,-145.82912925,1.40128988127,-142.204557216,0.0355154501107,-141.104029151,1.36014783618,-140.35677281,49.9758979417,-0.015940997516,
 ,0.78,1.08922186105,4.33917079951,0.20060213831,-23.5163572354,0.199063664545,-23.301055434,0.20060213831,-23.5163572354,0.112267431391,-179.365371227,0.00614513641116,129.864119489,0.885514476144,-142.826770391,0.930147151929,-61.6350831933,0.805209271934,-52.2401701189,0.364883519707,-141.754285846,0.184245196786,-70.6970222383,1.26502578826,-141.569191421,0.132817498238,-145.547245996,1.44071898368,-142.482196208,0.0343254754145,-140.659840803,1.39660288343,-140.6836118,49.9780281059,-0.0166250073859,
 ,0.8,1.08926630988,4.47320287702,0.200588746856,-23.3579555752,0.199050375794,-23.1426537739,0.200588746856,-23.3579555752,0.111864406791,-179.339629195,0.00616252675388,124.691393496,0.886247082892,-142.592522548,0.929617909497,-61.610043197,0.804535265424,-52.1939735096,0.325815612654,-139.781974514,0.184044692348,-60.7154559887,1.25818095615,-141.398162675,0.130540528856,-145.287244552,1.47936595682,-142.750913318,0.0331104804972,-140.193640334,1.43292820663,-141.00789217,49.9802751879,-0.0174702112936,
 ,0.82,1.08919993169,4.58966480992,0.200576419432,-23.204773844,0.199038142912,-22.9894720427,0.200576419432,-23.204773844,0.111583511363,-179.300942153,0.00622855279409,119.855323386,0.887185245444,-142.399190853,0.929024569945,-61.5932285465,0.803825793997,-52.1558003592,0.286699920389,-137.365144925,0.189176855827,-50.8311265628,1.25366897348,-141.253841019,0.128435588885,-145.054181679,1.51562168081,-142.999576898,0.0319010772163,-139.708640665,1.46763192241,-141.314767337,49.9826486802,-0.0184192949139,
 ,0.84,1.08902803211,4.68763009005,0.20058202749,-23.0529408013,0.19904370796,-22.837639,0.20058202749,-23.0529408013,0.111468514462,-179.239478166,0.00633115558765,115.520292808,0.888646082958,-142.25330825,0.928394251407,-61.5805945668,0.803115282404,-52.1221836325,0.2485567378,-134.354190499,0.199228589208,-41.7540270127,1.25157339952,-141.138246338,0.126550679019,-144.853482897,1.54797184085,-143.221805605,0.0307282410593,-139.212521897,1.49927653747,-141.594510909,49.9851504134,-0.0194126751435,
 ,0.86,1.08875874458,4.76623977011,0.200619672214,-22.8992984971,0.199081063977,-22.6839966958,0.200619672214,-22.8992984971,0.111555428054,-179.146761675,0.00645558250195,111.79632125,0.890916776252,-142.158860844,0.927751541081,-61.5685859472,0.802434797444,-52.0901006,0.21243026078,-130.55093056,0.213063729602,-33.9224610563,1.25192009968,-141.052624011,0.124929155416,-144.690643183,1.57506333819,-143.414736429,0.0296223131646,-138.71827527,1.52654237581,-141.841509451,49.9877748252,-0.0203914243969,
