Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),Phasor-10 Name(upto 16-char),Phasor-10 Type(v/c),Phasor-10 PHNMR(scaling),Phasor-11 Name(upto 16-char),Phasor-11 Type(v/c),Phasor-11 PHNMR(scaling),Phasor-12 Name(upto 16-char),Phasor-12 Type(v/c),Phasor-12 PHNMR(scaling),Phasor-13 Name(upto 16-char),Phasor-13 Type(v/c),Phasor-13 PHNMR(scaling),Phasor-14 Name(upto 16-char),Phasor-14 Type(v/c),Phasor-14 PHNMR(scaling),Phasor-15 Name(upto 16-char),Phasor-15 Type(v/c),Phasor-15 PHNMR(scaling),Phasor-16 Name(upto 16-char),Phasor-16 Type(v/c),Phasor-16 PHNMR(scaling),Phasor-17 Name(upto 16-char),Phasor-17 Type(v/c),Phasor-17 PHNMR(scaling),Phasor-18 Name(upto 16-char),Phasor-18 Type(v/c),Phasor-18 PHNMR(scaling),
Configuration Field Inputs,50,50,18,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,I9,c,100,I10,c,100,I11,c,100,I12,c,100,I13,c,100,I14,c,100,I15,c,100,I16,c,100,I17,c,100,I18,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Phasor-10 Magnitude,Phasor-10 Angle,Phasor-11 Magnitude,Phasor-11 Angle,Phasor-12 Magnitude,Phasor-12 Angle,Phasor-13 Magnitude,Phasor-13 Angle,Phasor-14 Magnitude,Phasor-14 Angle,Phasor-15 Magnitude,Phasor-15 Angle,Phasor-16 Magnitude,Phasor-16 Angle,Phasor-17 Magnitude,Phasor-17 Angle,Phasor-18 Magnitude,Phasor-18 Angle,Frequency,ROCOF,
 ,1.66,1.04226243969,-14.9023380298,0.0118812157613,-175.609341552,23.6552065598,-44.3854364873,0.976052343306,-36.979604082,0.0847227485817,158.779102705,0.207328685624,175.144468453,0.102368689437,-35.6089764079,0.489889499997,174.90255904,0.155609069861,-45.0916274051,0.0474639444704,-46.288067757,30.4263612171,-36.1286696666,7.6280411423,169.40014769,0.0435326033453,149.21023526,0.387706594712,165.472491316,17.07694263,173.958314753,0.171642862022,145.339411669,0.241275144225,151.646219952,15.6106068313,138.92515848,49.9863499646,-0.00710066087076,
 ,1.68,1.04226463247,-14.8136151664,0.0118317183237,-175.422456447,23.6522171565,-44.294110074,0.979405424821,-36.8674807674,0.0823411695681,158.671533983,0.206104905381,175.198646402,0.104015085262,-35.2771985418,0.485010735292,174.932369118,0.159776360647,-44.4306459572,0.0478403917168,-46.2068883847,30.4026943203,-36.0282340914,7.60465684155,169.45838063,0.0432105280575,149.102894769,0.38906948884,165.569019487,17.0279302116,174.049823971,0.174063393371,145.507239776,0.241323875094,151.736745298,15.6462076591,139.100991255,49.9872352242,-0.00706600171717,
 ,1.7,1.04226594985,-14.7313160619,0.0118000685065,-175.279327085,23.6563528592,-44.2132643228,0.983588681534,-36.7623010424,0.0793222654043,158.498993931,0.204621255195,175.239400751,0.106036348424,-34.9260780808,0.479724689047,174.95304916,0.164953526604,-43.7041313616,0.0482291291789,-46.132839804,30.3858264208,-35.9378573043,7.57262995561,169.498751894,0.0428283693959,148.955257097,0.390267980862,165.655810032,16.9819608487,174.134478319,0.176537506667,145.669715465,0.241577668529,151.828064501,15.6856642392,139.27892598,49.988125438,-0.00708089038183,
 ,1.72,1.04226627031,-14.6555478096,0.0117866081494,-175.181792676,23.6683725256,-44.1434644666,0.988606409068,-36.6652797926,0.0756807095138,158.255785408,0.202863341421,175.266242997,0.108429571705,-34.5633408106,0.474012696617,174.964510617,0.171136568155,-42.9362412034,0.0486291681876,-46.0660371265,30.3763662829,-35.857977749,7.5324653259,169.521826646,0.042385308675,148.765143591,0.391270188176,165.732502157,16.9407095431,174.211960127,0.17905631967,145.826400004,0.242050882043,151.92055886,15.7284091101,139.457313049,49.989027221,-0.00714728869033,
 ,1.74,1.04226547933,-14.5864642695,0.011791521614,-175.130982329,23.6889501994,-44.0852794121,0.994446412737,-36.577805708,0.0714460033947,157.934605073,0.200821285184,175.278835257,0.111183473881,-34.1976917007,0.467867389661,174.966803228,0.178297897647,-42.1524287104,0.0490397545344,-46.0066436457,30.3748253606,-35.7890290736,7.48486058276,169.52837285,0.0418819212602,148.530780266,0.392055458491,165.798782396,16.9058472287,174.281889889,0.181612504143,145.976866264,0.242757596324,152.014538016,15.7739235372,139.634592079,49.9899470962,-0.00726536314328,
 ,1.76,1.04226347174,-14.524263002,0.0118147022796,-175.126977401,23.7186554973,-44.039267199,1.00108009526,-36.501374088,0.0666617651934,157.525469336,0.198490333283,175.277023323,0.11427848622,-33.8381417603,0.461294143123,174.960130051,0.186385968575,-41.3770628596,0.0494603874945,-45.9548701309,30.3816189005,-35.7314366501,7.43068154331,169.519332413,0.0413202206619,148.25086862,0.392614659945,165.854397246,16.8790026328,174.343840178,0.184200322987,146.120702594,0.243711293781,152.110229301,15.8217534936,139.809335966,49.9908912727,-0.00743350611085,
 ,1.78,1.04226015408,-14.4691807186,0.0118556472486,-175.168580029,23.7579351307,-44.0059593252,1.00846290842,-36.4375107535,0.0613847077679,157.014007674,0.195871440919,175.260866862,0.117687054209,-33.4933728389,0.454312130017,174.944852428,0.195325791756,-40.6315760527,0.0498908340532,-45.9109726614,30.3970690913,-35.6856136696,7.37093443816,169.495789916,0.0407036737794,147.924668147,0.392950132757,165.899162822,16.8617241321,174.397353446,0.186815630749,146.257517048,0.244924529114,152.207768758,15.8715239313,139.980289685,49.9918654345,-0.00764840061753,
 ,1.8,1.04225544672,-14.4214873798,0.0119133919095,-175.253230513,23.8070961892,-43.9858444032,1.01653516887,-36.3876930593,0.0556833588554,156.37863885,0.192971800599,175.230664278,0.121374160212,-33.1712091463,0.446954892085,174.921482632,0.205020368431,-39.9333065616,0.0503311377287,-45.875249046,30.4214096391,-35.65195667,7.30673592365,169.45893994,0.0400371839375,147.552090989,0.39307530781,165.932970722,16.8554425313,174.44196279,0.189455838683,146.38694186,0.246408600825,152.307194252,15.9229508858,140.146402948,49.9928745452,-0.00790512588571,
 ,1.82,1.04224928588,-14.3814791045,0.0119864928242,-175.377092588,23.8662918027,-43.979351659,1.02522322673,-36.3532741062,0.049636603158,155.58566152,0.189805288685,175.18696938,0.1252980585,-32.8782372757,0.439270361496,174.890662789,0.21535295929,-39.2950294256,0.0507816214889,-45.848033913,30.4547911133,-35.6308403646,7.23928185466,169.410053972,0.0393270392655,147.133808333,0.393014009169,165.95578975,16.8614356842,174.47721441,0.192119846279,146.508638095,0.248173232653,152.408441043,15.9758510099,140.306856,49.9939226727,-0.00819729980106,
 ,1.84,1.04224162533,-14.3494700755,0.0120730633543,-175.535297901,23.9355097644,-43.9868348094,1.0344409622,-36.3354156844,0.0433321773663,154.580187678,0.186392799154,175.130596746,0.129411200368,-32.6195877778,0.431320301005,174.853129806,0.226190034023,-38.7250492753,0.0512428843921,-45.8296925915,30.4972864177,-35.622611668,7.16981577929,169.350447807,0.0385808251142,146.671366934,0.392799468748,165.967663527,16.8807958437,174.502690275,0.194807941785,146.622300339,0.250226273684,152.511340121,16.0301481897,140.461078026,49.9950128387,-0.00851725357989,
 ,1.86,1.04223243787,-14.3257836496,0.0121708617391,-175.722315662,24.0145646444,-44.0085568716,1.04409157247,-36.3350343712,0.0368653650192,153.268110321,0.182762433445,175.062612604,0.133661315935,-32.3988672909,0.423179165265,174.809667447,0.237384712971,-38.2276759447,0.051715791734,-45.820613934,30.5488957878,-35.627582858,7.09959807306,169.281450343,0.0378073005473,146.167312446,0.392473091482,165.96870451,16.9144005665,174.518029377,0.197521674793,146.72766133,0.2525734254,152.615619503,16.0858769789,140.608757759,49.9961468942,-0.00885623318678,
 ,1.88,1.04222171641,-14.3107428904,0.0122774262862,-175.932396099,24.1030938393,-44.044676448,1.05406959907,-36.3527637212,0.0303384483418,151.47674274,0.178949516184,174.984308302,0.137992611784,-32.2182143616,0.414932421845,174.761048243,0.248780511459,-37.8039065676,0.0522014586495,-45.8212022491,30.609550798,-35.6460238633,7.02987655685,169.20437454,0.0370162404361,145.625313863,0.392083018139,165.959085283,16.9628879202,174.522946022,0.200263704397,146.824496377,0.255218003118,152.720908556,16.1431826685,140.74984607,49.9973254251,-0.00920462149522,
 ,1.9,1.04220947475,-14.3046607505,0.0123902474057,-176.160030174,24.2005579056,-44.0952360057,1.06426313618,-36.3889338707,0.0238624568775,148.857891351,0.174996409279,174.897154083,0.142347040023,-32.0784448981,0.406674404397,174.707969517,0.26021521524,-37.4521728812,0.0527012272932,-45.8318685263,30.679116977,-35.6781537308,6.9618593448,169.120491256,0.0362182462852,145.05028038,0.39168253961,165.939028279,17.0266366396,174.517243828,0.203037626772,146.912627452,0.25816073827,152.826745283,16.2023179071,140.88455042,49.9985476881,-0.00955217482382,
 ,1.92,1.04219574799,-14.3078301312,0.0125069619659,-176.400372727,24.306245398,-44.1601526182,1.07455615442,-36.4435683195,0.017566548105,144.607012524,0.170952101663,174.802732171,0.146665594153,-31.9792530954,0.398505799989,174.650989174,0.271524740603,-37.1690579593,0.0532166378969,-45.853021137,30.7573947673,-35.7241313912,6.89669054869,169.031006578,0.0354245305331,144.448458402,0.391328420975,165.9087952,17.1057517651,174.500824468,0.205847786268,146.991926835,0.261399626738,152.932586368,16.2636358801,141.013321237,49.999811578,-0.00988826733338,
 ,1.94,1.04218059253,-14.3205140428,0.0126255524814,-176.649588559,24.4192822965,-44.2392115663,1.0848308723,-36.5163963369,0.0116394936609,136.44268184,0.166871558895,174.702650156,0.150889589536,-31.9194382005,0.390530895541,174.590468007,0.282546858356,-36.9499283868,0.0537493941694,-45.8850561925,30.8441187226,-35.7840459107,6.83542933039,168.937043159,0.0346466806287,143.827492625,0.391079195415,165.868677384,17.2000561634,174.473690711,0.208699074243,147.062320203,0.264929827075,153.037819622,16.327580155,141.136830445,50.0011136263,-0.0102021368373,
 ,1.96,1.04216408571,-14.3429360781,0.0127445324452,-176.90509641,24.5386459549,-44.3320631038,1.09497010866,-36.6068784665,0.00656603465838,115.738604694,0.162814825955,174.598438511,0.154961890465,-31.8971342083,0.382854722805,174.526525657,0.293124684036,-36.7894595741,0.0543013236605,-45.9283477275,30.9389550019,-35.8579064812,6.77903264852,168.839625933,0.0338964105446,143.196431758,0.390993487094,165.818988192,17.309088192,174.435943834,0.211596719909,147.123789067,0.268743611001,153.141778406,16.3946713918,141.255942589,50.002449029,-0.0104831258602,
 ,1.98,1.0421463251,-14.3752713984,0.0128630999465,-177.165700138,24.6631833452,-44.4382225796,1.10485955417,-36.7142420205,0.00454832005924,58.8354892132,0.15884588762,174.491439675,0.158828051224,-31.9100266439,0.375580246165,174.459017092,0.303109857089,-36.6820525984,0.0548743338433,-45.9832378629,31.0414973801,-35.9456324556,6.7283418976,168.739672499,0.0331853084092,142.565657443,0.391128418522,165.76005822,17.432105617,174.387776051,0.214546077384,147.176372503,0.272830367019,153.243757489,16.4654912026,141.371679209,50.003811704,-0.0107209122582,
 ,2.0,1.04212742739,-14.4176384119,0.0129812445348,-177.431606936,24.7916332162,-44.5570739865,1.11438990676,-36.8375232371,0.00738447682321,15.6161018425,0.155031303394,174.382700284,0.162437344493,-31.9555468485,0.368805732176,174.387535122,0.31236534993,-36.6221524657,0.0554703647836,-46.0500270838,31.1512621558,-36.0470437837,6.68407349184,168.637988261,0.0325245894367,141.946715644,0.391538151679,165.692233756,17.5680957421,174.329459019,0.217552413067,147.220168104,0.27717665655,153.343029774,16.5406635215,141.485177408,50.0051943734,-0.0109057243707,
 ,2.02,1.0421075269,-14.4700913023,0.0130997967771,-177.704338697,24.922651637,-44.6878768736,1.12345882504,-36.9756128687,0.0113660324113,1.19034817684,0.151438647349,174.272882003,0.165743656786,-32.0310391066,0.362622424371,174.311442225,0.320767864694,-36.6044827104,0.05609133935,-46.1289647501,31.2676824649,-36.16185223,6.64681330963,168.535266276,0.0319248631485,141.352034359,0.39227260388,165.615878576,17.715791551,174.261329819,0.220620697189,147.255332155,0.281766320564,153.438863337,16.6208339132,141.597643825,50.0065886704,-0.0110285364671,
 ,2.04,1.04208677385,-14.5326135433,0.0132204155281,-177.986545687,25.0548402636,-44.8297764243,1.13197266317,-37.1273022837,0.0151179131807,-5.0541799721,0.148134796489,174.162209143,0.168706236924,-32.1338994456,0.357112622762,174.229931793,0.328209791524,-36.6242122013,0.0567391119755,-46.2202399438,31.3901026225,-36.2896537718,6.61701479126,168.432091572,0.0313959228893,140.794521051,0.393376369307,165.531378776,17.8736935121,174.183775951,0.223755403207,147.282079,0.286580633422,153.530538207,16.7066473024,141.710305466,50.0079852649,-0.0110812411517,
 ,2.06,1.04206533221,-14.6051125072,0.0133455139057,-178.281733688,25.1867765532,-44.9818163766,1.13984796095,-37.2913276174,0.0183569760469,-8.42056854836,0.145184123242,174.050471046,0.17129028972,-32.2616871441,0.35234823639,174.142115272,0.334600717582,-36.6770687598,0.0574154170155,-46.3239727459,31.5177731897,-36.4299225707,6.59500037812,168.328949509,0.0309465638394,140.287047649,0.394887866014,165.439150035,18.0400965577,174.097220853,0.226960318364,147.300679634,0.291598499557,153.617362433,16.798724651,141.824359158,50.009374008,-0.0110567963421,
 ,2.08,1.04204337729,-14.6874152529,0.0134781305959,-178.593918874,25.3170450703,-45.1429543443,1.14701267253,-37.4664100154,0.0209829660079,-10.459182137,0.142646657243,173.93709284,0.173467412856,-32.4122111655,0.348389841857,174.047128003,0.33986849033,-36.7594119336,0.0581218177476,-46.4402060285,31.6498474949,-36.5820068894,6.58096589732,168.226237553,0.030584433271,139.841849129,0.396838716693,165.339646492,18.2131216128,174.002111257,0.230238368431,147.311459564,0.296796687753,153.698687,16.8976391454,141.940921496,50.0107440877,-0.0109493454006,
 ,2.1,1.04202109309,-14.7792655515,0.0136217577838,-178.9272301,25.4442689741,-45.3120790051,1.15340712606,-37.6512905208,0.0229474892518,-11.7576086949,0.14057628773,173.821278418,0.175215880178,-32.5835941671,0.345286244061,173.944243593,0.343959851502,-36.8682747286,0.0588596570419,-46.5688978525,31.7853803372,-36.7451272885,6.57498743436,168.124279703,0.0303159140286,139.46988057,0.399253360203,165.233370206,18.3907509435,173.898907403,0.233591459337,147.314795961,0.302150097116,153.773919291,17.0038924754,142.060981327,50.0120841964,-0.0107543099231,
 ,2.12,1.04199866938,-14.880322184,0.0137801402429,-179.285485877,25.5671407585,-45.4880285504,1.15898471417,-37.8447586239,0.0242267108934,-12.5772902833,0.139019079851,173.702215102,0.176520779126,-32.7743166742,0.343074500252,173.832984903,0.346840669059,-37.001381683,0.059630010683,-46.7099145647,31.9233295484,-36.918377386,6.57703019763,168.023342662,0.0301460396241,139.180193103,0.402148880569,165.120880115,18.5708665008,173.788076752,0.237020337984,147.311114202,0.307632048451,153.842534837,17.1178918076,142.185356763,50.013382704,-0.0104684555351,
 ,2.14,1.04197629868,-14.9901585253,0.0139570617039,-179.671781348,25.6844513328,-45.669609747,1.16371232164,-38.0456739031,0.0248132555591,-13.0428392837,0.138011776008,173.579312769,0.177374013622,-32.9832436531,0.341780338048,173.713219724,0.348495802847,-37.1571485487,0.0604336442658,-46.863024702,32.0625609979,-37.1007273982,6.58695886249,167.923652781,0.0300784374551,138.979396721,0.405535031314,165.002799437,18.7512903725,173.670091441,0.240524474263,147.300883859,0.313214594587,153.904087216,17.2399280563,142.3146586,50.0146278344,-0.0100899317693,
 ,2.16,1.04195417305,-15.1082634048,0.0141561345604,179.911873919,25.7951165783,-45.8556169549,1.16757050113,-38.2529805356,0.0247130260048,-13.2089954574,0.137580547323,173.452436195,0.177774186329,-33.2096352394,0.341418874504,173.585230938,0.348928645366,-37.3346670768,0.0612709745018,-47.0278938201,32.2018574991,-37.2910306025,6.60454888618,167.825412798,0.0301152958774,138.871274188,0.409414426193,164.879820525,18.9298264168,173.545429352,0.244101965903,147.284614211,0.318868843257,153.958216016,17.370156055,142.449261751,50.0158078427,-0.00961828767539,
 ,2.18,1.04193248083,-15.2340432196,0.0143806074752,179.464826577,25.8982006004,-46.0448504605,1.17055341157,-38.4657147562,0.0239436064781,-13.0847442845,0.137740051376,173.322083194,0.177726375763,-33.4531428724,0.341995528376,173.449754172,0.348160381932,-37.5336769807,0.0621420356774,-47.2040803797,32.3399319067,-37.4880327862,6.62949830766,167.728817465,0.0302573513186,138.85659424,0.413782862834,164.752706452,19.1043021382,173.414578353,0.24774946746,147.262849372,0.324565286384,154.004652851,17.5085772169,142.589285944,50.0169111901,-0.00905446522198,
 ,2.2,1.04191140345,-15.3668252562,0.0146332028511,178.987925584,25.9929349973,-46.2361335365,1.17266853556,-38.6830055957,0.0225333476094,-12.6367448956,0.13849284131,173.189467026,0.177241824239,-33.7137916337,0.343507012349,173.30798,0.346229014799,-37.7545260245,0.0630464518975,-47.3910328318,32.4754445103,-37.690384649,6.66143958372,167.634067251,0.0305038930699,138.933146348,0.418629743672,164.622288831,19.2726098823,173.278043023,0.251462144443,147.236163106,0.330274130063,154.04322545,17.655025246,142.734586409,50.0179267142,-0.00840077278069,
 ,2.22,1.04189111226,-15.5058621686,0.0149159927969,178.483525971,26.0787336035,-46.428327715,1.17393619356,-38.9040694518,0.0205210069155,-11.7748412207,0.139829158828,173.056479622,0.17633755231,-33.9919492298,0.34594229622,173.161521883,0.343188193773,-37.998118291,0.0639834156222,-47.5880880452,32.6070246184,-37.8966570409,6.69995106318,167.541379512,0.030852785299,139.095988724,0.423938558823,164.489461755,19.4327464632,173.136353041,0.255233653237,147.205153415,0.335965620048,154.073859917,17.8091554217,142.884754803,50.0188437924,-0.00766084104463,
 ,2.24,1.04187176552,-15.6503375415,0.0152303184988,177.955352595,26.1552023068,-46.6203458566,1.17438887279,-39.1281992426,0.0179563798596,-10.3070778061,0.14172712956,172.925538023,0.175035914143,-34.2882818035,0.349283445286,173.012354529,0.339105892002,-38.2658499643,0.064951672881,-47.7944712174,32.7332960123,-38.1053588202,6.74456776043,167.450996684,0.0313005075313,139.337872729,0.42968739796,164.355172057,19.5828503981,172.990072313,0.259056147181,147.170436957,0.341610358173,154.096581244,17.9704379217,143.039130037,50.0196524972,-0.00683956363925,
 ,2.26,1.04185350567,-15.7993724656,0.0155767541041,177.408246616,26.2221437016,-46.8111627123,1.17407038895,-39.3547490639,0.01490360527,-7.81628406037,0.14415336354,172.799342197,0.173364106579,-34.6036966181,0.353506259175,172.86272972,0.33406296045,-38.5595313596,0.0659495154073,-48.0092973951,32.8529057333,-38.3149570231,6.79479115604,167.363191283,0.0318422157667,139.649786405,0.435849462565,164.220406381,19.7212359993,172.839807951,0.262920308839,147.132643387,0.347179605799,154.111512202,18.138155572,143.196818158,50.020343741,-0.00594302446539,
 ,2.28,1.04183645677,-15.9520330347,0.0159551126167,176.847833213,26.2795565035,-46.9998227983,1.17303489819,-39.5831154162,0.0114537267463,-3.27535089562,0.147063945993,172.680590294,0.171353642478,-34.9392716158,0.358580663303,172.715077788,0.328151588652,-38.8812934039,0.066974779802,-48.231574704,32.9645554667,-38.5238989473,6.85009782204,167.27826768,0.0324718262776,140.021551154,0.442393555633,164.086175823,19.8464236681,172.686218254,0.266815408185,147.092409647,0.352645571002,154.118870753,18.3114063223,143.356720022,50.0209094103,-0.00497841350455,
 ,2.3,1.0418207224,-16.1073386734,0.0163644881717,176.280156807,26.3276298155,-47.1854455283,1.17134577697,-39.8127161816,0.00778036070837,6.47630129684,0.150405784775,172.571702567,0.16903979667,-35.2961719035,0.364470835793,172.571902809,0.3214736932,-39.2334762934,0.06802485369,-48.4602093598,33.0670346008,-38.7306356655,6.90994674143,167.196560808,0.0331821230289,140.442408905,0.449284532582,163.953498985,19.957165834,172.530018956,0.270729386104,147.050374297,0.357981676856,154.118966104,18.4891106266,143.51756515,50.021342487,-0.00395393246013,
 ,2.32,1.04180638388,-16.2642711926,0.0168033266813,175.711328593,26.3667324977,-47.3672276726,1.16907438677,-40.042968599,0.00449661045725,34.4017582476,0.154118262015,172.474597832,0.166461030552,-35.6755533644,0.371135084628,172.435678713,0.314139249499,-39.6184976451,0.0690966886984,-48.6940124847,33.1592538929,-38.933646413,6.97378526217,167.11843206,0.0339648879303,140.901549623,0.456483704263,163.823384363,20.0524680928,172.371987152,0.274648962261,147.007171915,0.36316280868,154.112193559,18.6700237864,143.677949983,50.0216371557,-0.0028786912434,
 ,2.34,1.04179349891,-16.4217844634,0.0172695154665,175.147222125,26.3973980411,-47.5444433267,1.16629874096,-40.2732675096,0.00434222514605,97.490970824,0.158135120475,172.390550458,0.163658399344,-36.0784538592,0.378525520315,172.30875204,0.306264577116,-40.0386972168,0.0701868199502,-48.9317087127,33.2402785573,-39.1314632259,7.04105369448,167.04426278,0.0348110512575,141.388546573,0.463949190079,163.696812898,20.1316052078,172.21296245,0.278559766066,146.963427619,0.368165538612,154.099028292,18.8527531669,143.836378698,50.0217888973,-0.00176259598129,
 ,2.36,1.04178210076,-16.5788145951,0.0177604822702,174.593239196,26.4203054796,-47.7164416698,1.16310209125,-40.5029651113,0.00794210019373,129.347269972,0.16238650188,172.320137274,0.16067494428,-36.5056729232,0.386587595977,172.193255599,0.297970584798,-40.4961553545,0.0712913916447,-49.1719465114,33.3093595267,-39.322695164,7.11118862415,166.974445758,0.0357108579869,141.893684664,0.471636225914,163.574721425,20.1941317506,172.053845073,0.2824464891,146.919751777,0.372968326236,154.080018205,19.035780051,143.991304841,50.0217945662,-0.000616228953756,
 ,2.38,1.04177219786,-16.7342904933,0.0182732949675,174.054154097,26.4362569908,-47.8826428744,1.1595714514,-40.7313533842,0.0125361398202,140.220815687,0.166801046473,172.263267558,0.157555070837,-36.9576415764,0.395259607158,172.09103578,0.289380978412,-40.9924830455,0.0724061881828,-49.4133101011,33.3659616175,-39.5060514238,7.18362507262,166.909375221,0.0366540447746,142.408182305,0.479497437385,163.457987572,20.2398872709,171.895590797,0.286293057015,146.876734916,0.377551694273,154.055775968,19.217485746,144.141172205,50.0216524514,0.00054927931389,
 ,2.4,1.04176377397,-16.8871446691,0.0188047551826,173.534032336,26.4461529266,-48.042532585,1.15579607653,-40.9576502197,0.017399405604,145.263027363,0.171307961063,172.219278219,0.154343913511,-37.4342849687,0.404472255967,172.003595175,0.280620433868,-41.5285832187,0.0735266702002,-49.6543328012,33.4097873635,-39.6803626413,7.2577976852,166.849435754,0.0376300219448,142.9243176,0.487483093689,163.347416522,20.2689959879,171.739202763,0.290082818559,146.834942922,0.381898378582,154.026970417,19.3961814102,144.284453673,50.0213623196,0.00172238566045,
 ,2.42,1.04175678879,-17.0363241627,0.0193514815466,173.036211772,26.4509650767,-48.1956554162,1.15186591672,-41.1809901347,0.0223330077195,148.121475352,0.175838967016,172.187071199,0.151086687768,-37.9348821706,0.41414838721,171.932051272,0.271812738112,-42.1043862119,0.0746480147939,-49.8935115897,33.4407953672,-39.8445997091,7.33314117018,166.794990652,0.0386280550807,143.435475411,0.495541360594,163.243729855,20.2818611052,171.58572035,0.293798749054,146.794912528,0.385993451828,153.994317406,19.5701409393,144.419687055,50.0209254408,0.00289127743673,
 ,2.44,1.04175117914,-17.1808014386,0.0199099810576,172.563330128,26.4517090051,-48.3416079281,1.14787006421,-41.4004202671,0.0272303738017,149.949991532,0.180330049147,172.165269967,0.147828030822,-38.45792956,0.4242029974,171.877111414,0.263078904784,-42.7185675877,0.0757651591713,-50.129322623,33.4592121564,-39.9978894753,7.40909024362,166.746370115,0.039637441445,143.936133514,0.50361857296,163.147556583,20.2791539418,171.436205442,0.2974236653,146.757147187,0.389824420301,153.95857026,19.7376361321,144.545507269,50.0203445932,0.0040440229085,
 ,2.46,1.04174686063,-17.3195851049,0.0204767094902,172.117382349,26.4494163009,-48.4800315202,1.14389521441,-41.6149021475,0.0320113681808,151.214903001,0.184722940356,172.152375081,0.144611334775,-39.0010168435,0.434543601291,171.839063849,0.254535277775,-43.36826393,0.0768728469189,-50.3602374346,33.4655367169,-40.1395267694,7.48507935456,166.703859764,0.0406476773028,144.421805126,0.511659547354,163.059426375,20.261798168,171.291726524,0.300940448584,146.722113337,0.393381293432,153.920509953,19.8969732694,144.660674524,50.0196240489,0.00516872842224,
 ,2.48,1.04174372972,-17.4517303013,0.0210481236585,171.699793229,26.4451075602,-48.6106056429,1.14002416128,-41.8233195126,0.036607738463,152.137961047,0.188966293594,172.146903599,0.141478078438,-39.5607275242,0.44507101593,171.817784432,0.246291645572,-44.0488116264,0.0779656760755,-50.5847395074,33.4605370974,-40.2689823006,7.56054247398,166.667689879,0.04164861309,144.888952756,0.519607953881,162.979764926,20.2309495158,171.153341172,0.304332272226,146.690237123,0.396656625603,153.880935137,20.0465301707,144.764098437,50.0187695385,0.00625370155763,
 ,2.5,1.04174166628,-17.5763486022,0.0216207293044,171.311493943,26.4397668571,-48.7330416698,1.13633434912,-42.0244921686,0.0409591799473,152.837151593,0.193016510993,172.147502342,0.138467167674,-40.1325780543,0.455680591128,171.81275825,0.238449401745,-44.7535438173,0.0790381482145,-50.801340903,33.4452387486,-40.3859060926,7.63491322655,166.638025802,0.0426305941405,145.334885523,0.527406763435,162.908891384,20.1879714102,171.022077558,0.307582829827,146.661901621,0.39964552998,153.840652142,20.184792761,144.854858231,50.017788194,0.00728761914518,
 ,2.52,1.04174053644,-17.6926172736,0.0221911283413,170.95299482,26.434318381,-48.8470776967,1.13289650321,-42.2171956169,0.045012352635,153.380590408,0.196838218436,172.153029761,0.135614297886,-40.7110112427,0.466263880096,171.823115137,0.231099800565,-45.4736894709,0.0800847177716,-51.0085986271,33.4209045431,-40.4901262667,7.70762562736,166.614959913,0.0435845852908,145.757649368,0.53499878226,162.847017775,20.1344070332,170.898915687,0.310676560276,146.637444606,0.402345664144,153.800465095,20.3103901704,144.932219288,50.0166884703,0.0082596986375,
 ,2.54,1.04174019578,-17.7997877285,0.0227560681919,170.624450028,26.4296058099,-48.9524744476,1.12977336302,-42.4001858158,0.0487208854013,153.810123608,0.200404391386,172.162605183,0.132951355794,-41.2894588424,0.476710707797,171.847677614,0.224322369033,-46.1984226508,0.0810998409174,-51.2051304145,33.3890067308,-40.5816431367,7.77811565639,166.598505576,0.0445022781288,146.155917321,0.542327280221,162.794250385,20.0719483902,170.784769086,0.313598865399,146.617156889,0.40475718752,153.761166261,20.4221274157,144.995646452,50.0154800445,0.00915987090054,
