Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),Phasor-10 Name(upto 16-char),Phasor-10 Type(v/c),Phasor-10 PHNMR(scaling),Phasor-11 Name(upto 16-char),Phasor-11 Type(v/c),Phasor-11 PHNMR(scaling),
Configuration Field Inputs,50,50,11,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,I9,c,100,I10,c,100,I11,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Phasor-10 Magnitude,Phasor-10 Angle,Phasor-11 Magnitude,Phasor-11 Angle,Frequency,ROCOF,
 ,0.2,1.09197004413,-6.61777683313,1.48280996579,-94.6909522485,1.70406292129,-92.9030266626,0.426822745962,12.1422946718,0.429747576813,12.597991606,0.00844536817278,47.451762543,0.104271663647,-15.5331343261,0.133286595875,-127.961595632,1.80194242877,-149.689842361,0.173432922435,-153.099898924,0.0400427907515,-147.401838311,49.9144708257,-0.0129187756007,
 ,0.22,1.09064270663,-5.87438162131,1.48099867165,-93.9207589154,1.70210146046,-92.0991706886,0.452293693585,12.5431547558,0.45519491364,12.9749367828,0.00790793261044,50.8164972506,0.102220495309,-15.0122363548,0.128722900544,-126.090041333,1.82825610304,-149.063224487,0.175953823674,-152.657729224,0.04025475855,-146.981761162,49.9039508302,0.0438534526419,
 ,0.24,1.08936543794,-5.14387693155,1.4792664867,-93.1654003838,1.7002379369,-91.3126659773,0.475921668853,12.9669432272,0.478801542095,13.3787124517,0.00740144470513,54.3776834188,0.100462304969,-14.4377091471,0.124676006162,-124.301074824,1.85249767749,-148.436434339,0.178443423417,-152.209413227,0.0405597157255,-146.593167189,49.9007687644,0.0302150077395,
 ,0.26,1.08817776276,-4.42994054291,1.47766766836,-92.4288631687,1.69853383879,-90.5478902085,0.497452547858,13.4044986332,0.500313105866,13.7996361005,0.00692871256398,58.1019133913,0.0990353133631,-13.7962228079,0.121195046348,-122.636667139,1.87439240481,-147.813058048,0.180890007278,-151.754382496,0.0409677125092,-146.232370969,49.9009141283,0.00948486473828,
 ,0.28,1.08710892279,-3.73563335811,1.47624130711,-91.7143901064,1.69703212764,-89.8083100965,0.516675384181,13.8467703169,0.5195183645,14.2282382391,0.0064919864584,61.9481879587,0.0979629906533,-13.0802158064,0.118317026193,-121.139106101,1.89368192126,-147.1968979,0.183275691641,-151.292979239,0.0414835868956,-145.894557367,49.9026629573,-0.0057641907328,
 ,0.3,1.08618137348,-3.06348163059,1.47501680839,-91.0246436415,1.69576419986,-89.0967510131,0.53342320971,14.2856130564,0.536250057997,14.6560349302,0.00609284154298,65.8630429248,0.0972595362204,-12.2878448354,0.116068758534,-119.847863473,1.91013736685,-146.591541599,0.185578126358,-150.825944814,0.0421071486194,-145.573729351,49.9052625972,-0.0154562330606,
 ,0.32,1.08541164431,-2.41553907452,1.47401523153,-90.3617662206,1.69475168458,-88.4154563925,0.547574023857,14.7140231556,0.550385917906,15.075747675,0.00573206947569,69.7781278029,0.0969297054804,-11.4235509097,0.114468392925,-118.796302222,1.92356702863,-146.000195066,0.187771616902,-150.35429315,0.0428332827069,-145.263227081,49.9083681778,-0.0214714871514,
 ,0.34,1.08481058151,-1.79342056307,1.47324973523,-89.7274090973,1.69400715079,-87.7661112802,0.559050453058,15.1260980827,0.561848328241,15.4812516519,0.00540965794645,73.6091647632,0.0969683035745,-10.497977598,0.113527217659,-118.00859362,1.93382053766,-145.425577332,0.189827935518,-149.879244168,0.0436520871068,-144.956370597,49.9118041972,-0.0252935927066,
 ,0.36,1.08438353911,-1.1983218126,1.47272595369,-89.122750894,1.69353471573,-87.1498604173,0.567818422226,15.5168939089,0.570602990707,15.8674245723,0.0051248722756,77.2563478121,0.0973598431705,-9.5271044526,0.113251341631,-117.497318936,1.94079134263,-144.869844304,0.191717040154,-149.40215745,0.0445491160796,-144.647066242,49.9154652192,-0.0277961050983,
 ,0.38,1.08413071332,-0.63103701287,1.47244257281,-88.5485172616,1.6933308734,-86.5673314261,0.573885143462,15.8822497239,0.576656905048,16.2299643447,0.00487644729451,80.6064292101,0.0980784520502,-8.53071327201,0.113642814329,-117.262152425,1.9444185288,-144.33453701,0.19340783425,-148.924457152,0.0455057668828,-144.330286844,49.9192754361,-0.0294395616597,
 ,0.4,1.08404765413,-0.0919802287303,1.47239214582,-88.0050066626,1.69338558329,-86.0186670527,0.577296615417,16.2186080538,0.580055860173,16.565204046,0.00466290250156,83.5366658891,0.0990881494836,-7.53045063956,0.114699917067,-117.289860388,1.94468843209,-143.820555311,0.194869015309,-148.447551848,0.0464998162865,-144.002376817,49.9231727948,-0.0304588341594,
 ,0.42,1.0841259169,0.418787186905,1.47256208756,-87.4921240161,1.69368353728,-85.5035674789,0.578134753785,16.5228466454,0.580881557588,16.8699392114,0.00448298492259,85.9207012418,0.100343620491,-6.54781768197,0.116416593114,-117.555636982,1.94163614125,-143.328158893,0.196070012891,-147.972756283,0.0475060941499,-143.661169166,49.9271032055,-0.0309791329032,
 ,0.44,1.08435379038,0.901522698946,1.47293575001,-87.0094223066,1.69420547891,-85.0213422569,0.576514229104,16.792132701,0.579248443872,17.1412782537,0.00433621989825,87.6365235512,0.101791568865,-5.60240011196,0.11878120936,-118.025574682,1.93534679099,-142.85699713,0.196981993317,-147.501221961,0.048497270132,-143.305930112,49.9310187958,-0.0310775156003,
 ,0.46,1.08471703351,1.35676268393,1.47349347766,-86.5561513324,1.69492944708,-84.5709705283,0.572579062269,17.0238094437,0.575300303054,17.3765256492,0.00422351227416,88.576920505,0.103372647679,-4.71056361663,0.121774998941,-118.659883462,1.92595644686,-142.406168527,0.197578896856,-147.033882071,0.0494447235124,-142.937165553,49.9348777062,-0.0308126482718,
 ,0.48,1.08519956223,1.78527756796,1.47421355615,-86.1313121498,1.69583183711,-84.1511675481,0.566499015108,17.2153243837,0.569206646664,17.5731070287,0.00414769169309,88.6630600736,0.105023880352,-3.88471650251,0.125370586057,-119.416369844,1.91365233408,-141.974309332,0.197838467598,-146.571414406,0.050319463421,-142.556331428,49.9386443897,-0.0302380235318,
 ,0.5,1.08578404362,2.18802347203,1.47507299324,-85.7337153045,1.69688820743,-83.7604550482,0.558465808767,17.3642078293,0.561158934571,17.7285444983,0.00411384174245,87.8612541962,0.1066814189,-3.13312252699,0.129530939328,-120.253689619,1.89867215032,-141.559709482,0.197743234323,-146.114224135,0.0510930666589,-142.165489335,49.9422899762,-0.0294070390732,
 ,0.52,1.08645237414,2.56609208972,1.47604810167,-85.3620406476,1.69807380144,-83.3972326585,0.5486892026,17.4681086079,0.551366659686,17.8404889294,0.00412921461249,86.2007153232,0.108283449034,-2.46016058434,0.134208970805,-121.133990774,1.88130222366,-141.160452346,0.197281401521,-145.662446941,0.0517386021674,-141.766942927,49.9457925137,-0.0283742000186,
 ,0.54,1.08718603841,2.92066062853,1.47711488488,-85.0148964109,1.69936379662,-83.0598475018,0.537392967807,17.5248913873,0.540053331044,17.9068133983,0.00420255980266,83.7861860265,0.109773043925,-1.86688508723,0.139347844204,-122.02473014,1.86187432601,-140.774572892,0.196447613121,-145.215972156,0.0522315145316,-141.36288263,49.9491370102,-0.0271945369824,
 ,0.56,1.08796636278,3.25294358404,1.47824925451,-84.6908752994,1.70073333043,-82.7466592123,0.524810791477,17.5327963733,0.527452391075,17.9257683528,0.00434284784276,80.7961964498,0.111100783364,-1.35173659547,0.144881924608,-122.899625657,1.84076102601,-140.400226951,0.195243556933,-144.774485207,0.0525504431385,-140.955058653,49.9523152535,-0.025922279144,
 ,0.58,1.08877469098,3.56414789807,1.47942712939,-84.3886056374,1.70215738055,-82.4560979913,0.511182148207,17.4906575249,0.513803104173,17.8961944907,0.00455764269249,77.4602286014,0.112226984385,-0.911273359323,0.15073821986,-123.738849048,1.81836955803,-140.035862312,0.193678384988,-144.337528783,0.0526779580868,-140.544496444,49.9553254233,-0.0246093279709,
 ,0.6,1.08959251691,3.85543272167,1.48062447779,-84.1067960247,1.70361059239,-82.186713855,0.496748180429,17.398169867,0.499346457342,17.8177838359,0.00485161673168,74.0184129444,0.113123425833,-0.540827045373,0.156838135071,-124.528645919,1.79513428598,-139.680380582,0.191768932904,-143.90458236,0.0526011979699,-140.131265189,49.9581715279,-0.0233038336104,
 ,0.62,1.0904016112,4.12787463371,1.48181736687,-83.8442724431,1.70506714863,-81.9372158458,0.481747638446,17.2561901031,0.4843211232,17.6913732257,0.00522568817171,70.6789508973,0.113774487176,-0.235019824169,0.163099373555,-125.260591837,1.77150794292,-139.333277464,0.18953972926,-143.475159932,0.0523123975993,-139.714308779,49.9608627106,-0.0220490310964,
 ,0.64,1.09118417412,4.38243883663,1.48298207584,-83.6000072027,1.70650076393,-81.706500563,0.466412950276,17.0670477701,0.468959554193,17.5192475992,0.00567695258008,67.5902298778,0.114177657324,0.0118899193425,0.16943785097,-125.930670487,1.74795191809,-138.994748376,0.187022792615,-143.048925554,0.051809295144,-139.291349584,49.9634124674,-0.0208823862222,
 ,0.66,1.09192303901,4.61995662298,1.48409531493,-83.3731394598,1.70788486585,-81.493669824,0.450966519739,16.8348371178,0.453484304657,17.3054235905,0.00619921560188,64.8346352108,0.114343400717,0.205840748159,0.175769527934,-126.538315234,1.72492593168,-138.665746851,0.184257218836,-142.625825439,0.0510954079539,-138.858878083,49.9658378114,-0.0198350190841,
 ,0.68,1.09260193907,4.84110929122,1.48513457194,-83.16298725,1.70919299283,-81.2980375779,0.43561738445,16.5656536544,0.438104709904,17.0558778719,0.00678377322212,62.4391491687,0.114294395943,0.352965997401,0.182012099346,-127.085506525,1.70287747733,-138.34798502,0.181288564744,-142.206233676,0.050180164826,-138.412245593,49.968158402,-0.018931326684,
 ,0.7,1.09320583671,5.04641864677,1.4860785852,-82.9690511131,1.7103994059,-81.1191263978,0.420558393247,16.2677352964,0.42301407887,16.7786808554,0.00742015700749,60.3929172771,0.11406418844,0.459722143129,0.188086502276,-127.575975573,1.68223141954,-138.043869273,0.178168036529,-141.79110607,0.0490788804414,-137.945882499,49.9703956511,-0.0181887252864,
 ,0.72,1.09372130163,5.23624417313,1.48690791847,-82.7910095149,1.7114798771,-80.9566540811,0.405964072036,15.9514680309,0.40838756595,16.4839964371,0.00809671983039,58.6640241387,0.11369532583,0.533094817286,0.193918219385,-128.014534156,1.66338011062,-137.756369891,0.174951494396,-141.382133207,0.0478125562434,-137.453669789,49.9725718116,-0.0176174755214,
 ,0.74,1.09413691169,5.41078682155,1.48760559335,-82.6287064943,1.71241258686,-80.810511192,0.391989325682,15.6292215816,0.394380866398,16.1839140759,0.00880105794628,57.2119889114,0.11323707315,0.580813205075,0.199438364352,-128.406531024,1.64667434579,-137.488830743,0.171698289604,-140.981879832,0.0464074923997,-136.929495558,49.9747090645,-0.0172206172593,
 ,0.76,1.09444364205,5.57009910902,1.48815771947,-82.4821323121,1.71317904181,-80.6807308201,0.378769065353,15.3149927301,0.381129822155,15.8920915768,0.00952031650607,55.995624928,0.112742834338,0.611493054435,0.204584542859,-128.7574251,1.63241541529,-137.244733289,0.168469957558,-140.593893366,0.0448946988831,-136.368027665,49.9768286327,-0.0169940943482,
 ,0.78,1.0946352039,5.71410086365,1.48855405625,-82.3513983083,1.71376491336,-80.5674523558,0.36641875972,15.0238524121,0.368750935337,15.6232052544,0.0102414298488,54.9772748937,0.112267431391,0.634628773348,0.209301489387,-129.072461428,1.62084844881,-137.027436692,0.165328800507,-140.222760634,0.0433091010893,-135.765723944,49.9789499628,-0.0169271620609,
 ,0.8,1.09470829531,5.84259960108,1.48878844216,-82.2367075846,1.71416070146,-80.4708815691,0.355035799333,14.7712157384,0.357342679424,15.3922269853,0.0109513332758,54.1246548089,0.111864406791,0.660370805417,0.213541486828,-129.356435026,1.61215718874,-136.839921151,0.162336404424,-139.874089618,0.0416885474565,-135.122075462,49.9810900209,-0.0170031313833,
 ,0.82,1.09466273409,5.95531426043,1.48885903923,-82.1383233936,1.71436214411,-80.391249562,0.344701458763,14.5719786218,0.346987395803,15.2135720074,0.0116371659603,53.4112954885,0.111583511363,0.699057847185,0.217264582664,-129.613528564,1.60646028137,-136.6845632,0.159552144287,-139.554393781,0.0400726435827,-134.441028241,49.9832627426,-0.0172004275435,
 ,0.84,1.09450145414,6.05190095265,1.48876836071,-82.0565371332,1.71437032246,-80.3287731425,0.335483164649,14.4395869197,0.337753488997,15.100183405,0.0122864715535,52.8162437941,0.111468514462,0.760521833711,0.220438621193,-129.84721082,1.60380914019,-136.562968631,0.157031737596,-139.270861623,0.0385014591216,-133.73244843,49.9854786565,-0.017493858107,
 ,0.86,1.09423036272,6.13197948899,1.48852307543,-81.9916376129,1.71419144861,-80.2836188143,0.327436747712,14.3851200846,0.329697605685,15.0626351631,0.0128873951428,52.3234210162,0.111555428054,0.853238325012,0.223039116014,-130.060183622,1.60418741316,-136.475881022,0.154825905165,-139.031004743,0.0370141788766,-133.013387205,49.9877446791,-0.0178559353807,
 ,0.88,1.09385807264,6.19515970089,1.48813361106,-81.9438828488,1.7138363644,-80.2558719961,0.32060838029,14.4164781232,0.322866506847,15.1083422394,0.0134288718718,51.9208588716,0.111871179296,0.983442573357,0.225048990671,-130.254365394,1.60751206978,-136.423172916,0.152979190211,-138.842193813,0.0356477942471,-132.308784219,49.9900640596,-0.0182581026198,
 ,0.9,1.09339553944,6.24106682539,1.48761360464,-81.9134751934,1.71331981891,-80.2455124283,0.315035971504,14.5377562078,0.317298412767,15.2409612179,0.0139008025045,51.5999282826,0.11243271132,1.15435782179,0.226458218579,-130.430899648,1.61363610801,-136.40391452,0.151528972222,-138.711111898,0.0344359480884,-131.651167445,49.9924364427,-0.0186717730436,
 ,0.92,1.09285564485,6.26936540116,1.48697926926,-81.9005402557,1.71265962274,-80.2523961793,0.310749892375,14.7488751597,0.313023699296,15.460048298,0.0142942131103,51.3546189806,0.113246453676,1.36567726007,0.227263396269,-130.590177208,1.62235285748,-136.416503993,0.150504693788,-138.643174975,0.0334080439178,-131.078931576,49.9948580275,-0.0190691798634,
 ,0.94,1.09225277353,6.27978113719,1.48624875552,-81.9051099071,1.71187579361,-80.2762443363,0.307773009811,15.0455096295,0.310064927898,15.7610141414,0.0146013984921,51.1808994178,0.114308092059,1.61340310291,0.227467286214,-130.731861976,1.63340181806,-136.458836136,0.149927300229,-138.641985431,0.032588697454,-130.632975319,49.9973218103,-0.0194241158874,
 ,0.96,1.09160242671,6.27212009022,1.48544158296,-81.9271096993,1.71098980416,-80.3166383745,0.306120099594,15.4193225371,0.308436280091,16.1353810988,0.0148160508567,51.0761727722,0.115602582311,1.89008375782,0.227078365946,-130.854911877,1.64647591968,-136.528483719,0.149808877579,-138.708890695,0.0319975401182,-130.351871305,49.99981792,-0.019712677888,
 ,0.98,1.09092090557,6.24628430032,1.48457819877,-81.9663511601,1.7100240199,-80.3730222669,0.305796770412,15.8584793784,0.308142525473,16.5713130755,0.0149333758821,51.0388374898,0.117104387618,2.18541846105,0.226110417514,-130.957589459,1.66123002226,-136.622867911,0.150152467142,-138.842712451,0.0316492925108,-130.266255528,50.0023340653,-0.0199141077577,
 ,1.0,1.09022507891,6.20228290516,1.48367969231,-82.0225295588,1.70900137391,-80.4447114842,0.306798060352,16.3483854073,0.309177679234,17.0543581138,0.0149501975957,51.0679553474,0.118777955562,2.48713552995,0.224582184521,-131.037460147,1.67729040112,-136.739400134,0.150952035466,-139.039691819,0.0315539436472,-130.393574828,50.0048561089,-0.0200117485828,
 ,1.02,1.08953222848,6.14023778997,1.48276765746,-82.0952277186,1.70794527323,-80.5309090063,0.309106870729,16.8725678612,0.311523506688,17.5683241362,0.0148650516332,51.1630248398,0.120578478472,2.78200949867,0.222517112951,-131.09138022,1.69426489407,-136.875585476,0.152192585611,-139.293665716,0.0317168414312,-130.734495684,50.0073687705,-0.0199940386084,
 ,1.04,1.08885994395,6.06038308814,1.48186415908,-82.1839262276,1.70687967954,-80.6307282446,0.312692391453,17.4136173999,0.315148021287,18.0962020979,0.0146782640492,51.3238529582,0.12245298671,3.05687070902,0.219943177728,-131.115480655,1.71175333294,-137.029085712,0.153850405731,-139.596455958,0.0321385494056,-131.272005284,50.0098564346,-0.0198553865125,
 ,1.06,1.08822602435,5.96305831368,1.48099173199,-82.2880199674,1.7058292642,-80.7432223475,0.317508658024,17.9541076085,0.320004109197,18.621057411,0.0143920105662,51.5505149998,0.124341808572,3.2994771729,0.216892781649,-131.105156584,1.72935785576,-137.197746511,0.155893460084,-139.938422715,0.0328144439679,-131.973558258,50.0123040112,-0.0195967369153,
 ,1.08,1.0876483355,5.84869550353,1.48017332678,-82.4068403092,1.70481951489,-80.8674188086,0.323493368038,18.4774256373,0.326028403005,19.1268262909,0.0140103496256,51.8433905433,0.126180397715,3.49915508233,0.213402699496,-131.055074865,1.74669270332,-137.379597663,0.158281932153,-140.309114109,0.0337341642238,-132.795773704,50.0146977796,-0.0192256574142,
 ,1.1,1.0871445773,5.71780136223,1.47943212106,-82.5396817291,1.70387667362,-81.0023577165,0.330567073255,18.9684662172,0.333140517306,19.5989736363,0.0135392222767,52.2032638417,0.127901488896,3.64716048027,0.209514030159,-130.959213896,1.76339314642,-137.572836893,0.160968928042,-140.697937009,0.0348811188652,-133.69050552,50.0170261343,-0.0187558496632,
 ,1.12,1.08673192963,5.57093591834,1.47879113696,-82.6858310912,1.70302741363,-81.1471315116,0.338632846085,19.4141610833,0.341242743853,20.0249887433,0.0129864129416,52.6314770604,0.129437504786,3.73675992893,0.20527211493,-130.810950076,1.77912326349,-137.775807389,0.163901340979,-141.094779974,0.0362322611458,-134.610862969,50.0192801613,-0.0182060848865,
 ,1.14,1.08642656859,5.4086895326,1.47827264179,-82.8445975191,1.70229821144,-81.3009238162,0.347576491253,19.8038334737,0.350220277481,20.3947119024,0.0123614671451,53.1301222372,0.130723107787,3.76306495017,0.200726380886,-130.603204432,1.79358238258,-137.986977083,0.167020866878,-141.490534509,0.0377582710225,-135.516000798,50.0214539885,-0.0175986621228,
 ,1.16,1.08624307232,5.23166019648,1.47789735265,-83.0153406869,1.70171443001,-81.4630448609,0.357267332755,20.1293816989,0.359942004662,20.700497918,0.0116755647869,53.7022485324,0.131697774625,3.7226797939,0.195930073534,-130.328660849,1.80651010314,-138.20492481,0.170265149388,-141.877480658,0.0394241758931,-136.374054286,50.0235448834,-0.0169575634844,
 ,1.18,1.08619376136,5.04043292286,1.47768350781,-83.1974955139,1.7012991879,-81.6329612298,0.36755955686,20.3853067685,0.37026183791,20.9372321394,0.0109413497124,54.3520398565,0.132308268266,3.6132343958,0.190939851,-129.980064324,1.81768990721,-138.428335459,0.173569023381,-142.249523039,0.0411903465803,-137.163187646,50.0255531003,-0.0163065220947,
 ,1.2,1.08628803844,4.83556269506,1.4776459011,-83.3905916144,1.70107213624,-81.8103180839,0.378294041983,20.5686069899,0.381020529656,21.1022213115,0.0101727176118,55.0848768142,0.132510889378,3.43287622474,0.185815221232,-129.550603643,1.82695144562,-138.656003556,0.176865820352,-142.602280524,0.0430137514565,-137.87113862,50.0274815071,-0.0156672216841,
 ,1.22,1.08653180242,4.61756196969,1.47779499274,-83.5942663788,1.70104829228,-81.994952631,0.389300565291,20.6785675486,0.392047858202,21.1949858205,0.00938456437975,55.9071254816,0.132273404813,3.17978916316,0.180617812808,-129.034377778,1.83417163341,-138.886842934,0.180088698265,-142.933045263,0.0448493408808,-138.493807182,50.0293350441,-0.0150578147992,
 ,1.24,1.08692700938,4.3868932062,1.47813620994,-83.8082711616,1.7012370795,-82.1868983114,0.40040025209,20.7164754241,0.403165054292,21.2169818774,0.00859249612751,56.8253798597,0.131576569879,2.85179771268,0.175410478527,-128.426938598,1.83927470854,-139.119899126,0.183171961284,-143.240634491,0.0466514523155,-139.033402501,50.0311200801,-0.0144918859693,
 ,1.26,1.08747144041,4.1439664109,1.47866953105,-84.0324706245,1.70164170245,-82.3863798468,0.411408132176,20.6852898013,0.414187334522,21.171281979,0.00781250047436,57.8447113238,0.130415181186,2.44610318578,0.170256239267,-127.725893785,1.84223139999,-139.354361086,0.186052340243,-143.525162058,0.0483751565131,-139.496527511,50.0328437305,-0.0139779073329,
 ,1.28,1.08815871324,3.88914131256,1.47938941412,-84.2668357417,1.7022589413,-82.5937998597,0.422135687856,20.5892958168,0.424926427847,21.0622399074,0.00706057725963,58.965249881,0.128798615435,1.9591868043,0.165217084608,-126.931542522,1.84305732249,-139.589569381,0.188670210667,-143.787757049,0.0499774948386,-139.8924283,50.0345131941,-0.0135191518732,
 ,1.3,1.08897854627,3.6227335768,1.48028508738,-84.5114312548,1.70307939593,-82.8097181154,0.43239331743,20.4337656764,0.435193019983,20.8951630989,0.00635232690835,60.1762029619,0.126750825735,1.3869035875,0.160352657595,-126.04750279,1.84181067398,-139.825018968,0.190970730293,-144.030255156,0.0514185812791,-140.231512291,50.0361351473,-0.0131139617975,
