Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),
Configuration Field Inputs,50,50,8,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Frequency,ROCOF,
 ,0.68,1.04000378062,-11.2517480993,0.0348504296948,19.4922102748,9.40038412782,156.144957468,11.3952675164,-52.3249060305,11.598879465,-29.7970584955,0.777993776887,138.372730579,0.0886822976137,70.894265025,35.3212249045,167.714946774,49.9996410346,0.000431994162011,
 ,0.7,1.04000419587,-11.248446948,0.0344382453006,20.1862100833,9.40802717198,156.161213794,11.3958023985,-52.3233285513,11.6010810247,-29.7957193249,0.800226406465,139.012382808,0.088839437649,71.8949318262,35.3341802106,167.719143892,49.999574171,0.000499112042701,
 ,0.72,1.04000461899,-11.2445591861,0.0339599278505,21.0201063656,9.41646289446,156.179428137,11.396428491,-52.3214564294,11.6036639668,-29.7941207751,0.824515736759,139.672457368,0.0890346572303,72.9680943577,35.3488056597,167.7242552,49.9994975158,0.000573449292507,
 ,0.74,1.04000504342,-11.2400039062,0.0334097572556,22.0210348982,9.42573170868,156.199749314,11.3971580405,-52.3192477157,11.6066781762,-29.7922231817,0.850881816669,140.347253268,0.089273348776,74.1108470634,35.3652266372,167.730415958,49.9994101035,0.000655312106004,
 ,0.76,1.04000546162,-11.2346929194,0.0327829166741,23.2220026991,9.43587132802,156.222327975,11.3980043342,-52.3166564757,11.6101773806,-29.7899826577,0.879323005615,141.031062803,0.0895608065487,75.3190652622,35.3835661366,167.737771228,49.9993109386,0.000744962754037,
 ,0.78,1.0400058651,-11.2285306087,0.0320761384154,24.6634086174,9.44691623541,156.24731585,11.3989817066,-52.3136326672,11.6142190832,-29.7873508874,0.909814957417,141.718363111,0.0899020200509,76.5874110859,35.4039431215,167.746475234,49.9991990017,0.000842613780122,
 ,0.8,1.0400062445,-11.221413837,0.0312886038102,26.3949411016,9.45889715491,156.27486494,11.4001055363,-52.3101220406,11.6188644446,-29.7842749346,0.942310028672,142.403977362,0.0903014506694,77.9093816345,35.426470816,167.75669058,49.9990732573,0.000948422626286,
 ,0.82,1.04000658962,-11.2132319136,0.0304231947822,28.4778561608,9.47184052665,156.305126678,11.4013922326,-52.3060660652,11.6241781111,-29.7806970656,0.976737106672,143.083198574,0.090762802449,79.2774019633,35.4512549423,167.768587308,49.9989326612,0.00106248674258,
 ,0.84,1.04000688957,-11.2038666229,0.029488229157,30.987503723,9.48576798694,156.338251042,11.4028592098,-52.3014018819,11.6302279872,-29.776554589,1.01300183215,143.751873474,0.0912887998033,80.6829626321,35.478391929,167.782341838,49.998776169,0.00118483921974,
 ,0.86,1.04000713282,-11.1931923181,0.0284998459899,34.0156513709,9.50069585497,156.374385621,11.404524851,-52.2960622847,11.6370849524,-29.7717797134,1.0509871769,144.406447681,0.0918809860043,82.1167982081,35.5079671136,167.798135795,49.9986027451,0.00131544497139,
 ,0.88,1.04000730731,-11.1810760828,0.0274852173507,37.6714756633,9.51663462814,156.413674651,11.4064084585,-52.2899757319,11.6448225196,-29.7662994249,1.09055432636,145.043976424,0.092539556168,83.5690996889,35.5400529641,167.816154756,49.9984113717,0.00145419748218,
 ,0.9,1.04000740064,-11.1673779616,0.0264866848531,42.0787995869,9.5335884886,156.456258008,11.4085301933,-52.283066388,11.6535164365,-29.7600353852,1.13154381348,145.662106878,0.0932632370741,85.0297507716,35.5747073473,167.836586936,49.9982010583,0.00160091613079,
 ,0.92,1.04000740012,-11.1519512618,0.0255666111393,47.3650871495,9.55155482468,156.502270171,11.4109110008,-52.2752541974,11.6632442297,-29.7529038515,1.17377685102,146.259039,0.0940492235627,86.4885756863,35.6119718702,167.859621841,49.9979708514,0.00175534409383,
 ,0.94,1.04000729295,-11.1346429265,0.0248119585636,53.63549568,9.57052377163,156.551839175,11.4135725244,-52.2664549904,11.6740846927,-29.7448156203,1.21705681531,146.833471701,0.0948931776649,87.9355852913,35.6518703223,167.885448907,49.9977198445,0.00191714683543,
 ,0.96,1.04000706633,-11.1152939799,0.0243361584791,60.9260430267,9.5904777777,156.605085542,11.4165370074,-52.2565806218,11.6861173189,-29.7356759962,1.2611708428,147.38454054,0.0957892924287,89.3612084642,35.6944072467,167.914256156,49.9974471878,0.00208591119083,
 ,0.98,1.04000670762,-11.0937400439,0.0242741578661,69.1406380766,9.61139120227,156.662121227,11.4198271812,-52.2455391427,11.6994216826,-29.7253847867,1.30589151123,147.911752107,0.0967304180289,90.7564974597,35.7395666656,167.946228877,49.9971520986,0.00226114505641,
 ,1.0,1.04000620443,-11.069811926,0.0247667467649,78.0021208969,9.6332299541,156.723048566,11.4234661426,-52.233235005,11.7140767691,-29.7138363255,1.350978588,148.414919131,0.0977082436851,92.1132985671,35.7873109875,167.981548366,49.9968338706,0.00244227770558,
 ,1.02,1.04000554479,-11.0433362759,0.0259355610886,87.0693921652,9.65595117825,156.78795927,11.4274772192,-52.2195692993,11.7301602597,-29.7009195254,1.39618083875,148.894099184,0.0987135255319,93.4243826832,35.8375801185,168.020390724,49.9964918839,0.00262866075653,
 ,1.04,1.04000471723,-11.01413631,0.0278592491621,95.8453930894,9.67950300128,156.85693346,11.4318838236,-52.2044400242,11.7477477728,-29.6865179625,1.44123789802,149.349538887,0.0997363481695,94.6835338314,35.8902907993,168.062925736,49.9961256144,0.00281956982449,
 ,1.06,1.04000371092,-10.9820325999,0.0305642411566,103.921436874,9.70382434398,156.930038775,11.4367092976,-52.1877423882,11.7669120677,-29.6705099937,1.4858822106,149.781624658,0.100766406297,95.885596781,35.945336188,168.109315837,49.9957346433,0.0030142068961,
 ,1.08,1.04000251575,-10.9468439216,0.0340336361924,111.065156335,9.72884481172,157.007329563,11.4419767465,-52.169369141,11.7877222148,-29.652768908,1.52984105682,150.190840414,0.101793292561,97.0264874168,36.0025857013,168.159715173,49.9953186648,0.00321170346659,
 ,1.1,1.04000112246,-10.908388162,0.0382252538883,117.217304101,9.75448467153,157.088846176,11.447708865,-52.1492109354,11.8102427391,-29.6331631151,1.57283867636,150.577732167,0.102806778417,98.1031712117,36.0618851283,168.214268747,49.9948774953,0.00341112447971,
 ,1.12,1.03999952271,-10.866483276,0.0430879085132,122.435070147,9.7806549251,157.17461438,11.4539277559,-52.1271567148,11.8345327432,-29.6115563699,1.61459850445,150.942879128,0.103797076212,99.1136160254,36.1230570225,168.273111677,49.9944110802,0.00361147310677,
 ,1.14,1.03999770914,-10.82094829,0.0485711298331,126.831400368,9.80725748539,157.264644891,11.4606547422,-52.1030941281,11.8606450167,-29.5878080368,1.65484553063,151.286870776,0.104755072571,100.05672558,36.1859013757,168.336368539,49.9939195009,0.00381169639338,
 ,1.16,1.0399956755,-10.7716043439,0.0546290122541,130.533392206,9.83418546406,157.358933042,11.4679101747,-52.0769099652,11.8886251391,-29.561773392,1.69330878466,151.610289201,0.105672525382,100.932259516,36.250196572,168.404152803,49.9934029805,0.00401069179091,
 ,1.18,1.03999341665,-10.7182757643,0.061220584114,133.660609424,9.86132357474,157.457458595,11.4757132361,-52.0484906151,11.9185105866,-29.5333039662,1.72972394647,151.913696044,0.106542218928,101.740745091,36.3157006159,168.476566359,49.9928618886,0.00420731457426,
 ,1.2,1.03999092865,-10.6607911614,0.0683086517657,136.316604831,9.88854865586,157.560185692,11.4840817437,-52.0177225384,11.9503298488,-29.5022479266,1.76383606872,152.197623357,0.107358073974,102.483384555,36.3821526246,168.553699127,49.9922967453,0.0044003861294,
 ,1.22,1.0399882088,-10.598984539,0.0758582244048,138.587390149,9.91573031475,157.667062954,11.4930319525,-51.9844927552,11.9841015674,-29.4684504978,1.79540239051,152.462567735,0.108115211672,103.161961137,36.4492745676,168.635628737,49.9917082234,0.00458870307321,
 ,1.24,1.03998525568,-10.5326964102,0.0838350163772,140.542921705,9.94273169242,157.778023728,11.5025783599,-51.9486893411,12.019833704,-29.4317544211,1.82419521184,152.708987165,0.108809972053,103.778745609,36.5167732378,168.722420287,49.99109715,0.00477104714535,
 ,1.26,1.03998206918,-10.4617749061,0.092204199182,142.239559914,9.96941034643,157.892986481,11.5127335151,-51.9102019291,12.0575227492,-29.3920004509,1.85000478874,152.937300072,0.109439889473,104.336404517,36.5843424285,168.814126161,49.990464506,0.00494619578858,
 ,1.28,1.03997865053,-10.3860768691,0.100929431451,143.722580914,9.99561924698,158.011855349,11.5235078338,-51.8689222124,12.0971529815,-29.3490278848,1.87264220092,153.147886143,0.110003628771,104.837910536,36.6516652916,168.91078591,49.9898114251,0.00511293331036,
 ,1.3,1.03997500231,-10.3054689182,0.109972142356,145.028390263,10.021207879,158.134520828,11.5349094223,-51.8247444438,12.1386957871,-29.302675127,1.89194213677,153.341088557,0.11050088695,105.286454987,36.7184168479,169.01242618,49.98913919,0.00527006249654,
 ,1.32,1.03997112846,-10.2198284764,0.119291030883,146.186350843,10.0460234411,158.260860606,11.5469439103,-51.7775659258,12.1821090497,-29.2527802794,1.90776553486,153.517217337,0.110932266095,105.685362295,36.7842666187,169.119060701,49.9884492285,0.00541641652704,
 ,1.34,1.03996703432,-10.1290447487,0.128841745419,147.220244443,10.0699121297,158.390740533,11.5596142975,-51.7272874889,12.2273366209,-29.1991817586,1.92000201791,153.676553582,0.111299123753,106.038006149,36.8488813437,169.230690312,49.9877431071,0.00555087102599,
 ,1.36,1.03996272656,-10.0330196397,0.138576714378,148.149422014,10.092720495,158.524015721,11.5729208131,-51.6738139511,12.2743078799,-29.1417189343,1.92857205307,153.819354413,0.111603407408,106.347727227,36.9119277523,169.347303035,49.9870225235,0.00567235606426,
 ,1.38,1.03995821325,-9.93166860121,0.148445105011,148.98970273,10.1142968536,158.660531753,11.5868607924,-51.6170545557,12.3229373917,-29.0802327833,1.93342877333,153.945858502,0.111847479786,106.617752565,36.9730753514,169.468874193,49.9862892974,0.00577986792179,
 ,1.4,1.03995350382,-9.82492139859,0.158392892758,149.754075525,10.1344927407,158.800126002,11.6014285701,-51.5569233811,12.3731246705,-29.0145665559,1.93455939697,154.056292122,0.112033941636,106.851116937,37.0319991935,169.595366568,49.9855453601,0.00587248041092,
 ,1.42,1.03994860903,-9.71272278852,0.168363027359,150.453247352,10.1531643831,158.942629042,11.616615394,-51.4933397211,12.4247540567,-28.9445664475,1.9319861867,154.150875671,0.112165458415,107.050586971,37.0883825903,169.726730592,49.9847927429,0.00594935556058,
 ,1.44,1.039943541,-9.5950330987,0.17829568451,151.096073126,10.1701741745,159.08786613,11.6324093584,-51.4262284288,12.4776947124,-28.8700822719,1.92576689647,154.229830671,0.112244596849,107.218589006,37.1419197332,169.8629046,49.9840335641,0.00600975346393,
 ,1.46,1.03993831312,-9.47182870297,0.188128593538,151.68989443,10.1853921315,159.235658759,11.6487953598,-51.3555202231,12.5318007407,-28.7909681293,1.91599466221,154.293387271,0.112273676847,107.357141976,37.1923181896,170.003815105,49.9832700145,0.00605304110053,
 ,1.48,1.03993294008,-9.34310238615,0.1977974325,152.240807754,10.1986973106,159.385826246,11.6657550749,-51.2811519529,12.5869114315,-28.7070830634,1.90279730256,154.34179228,0.112254643585,107.467796801,37.2393012389,170.149377133,49.9825043434,0.00607869995619,
 ,1.5,1.03992743781,-9.20886359394,0.207236282565,152.753878093,10.2099791643,159.538187343,11.6832669614,-51.203066819,12.6428516361,-28.618291703,1.88633600713,154.375317786,0.112188963883,107.551583814,37.2826100186,170.299494602,49.9817388424,0.006086332281,
 ,1.52,1.03992182341,-9.06913856506,0.216378133666,153.233309971,10.2191388165,159.692561851,11.7013062828,-51.1212145486,12.6994322707,-28.5244648831,1.86680340249,154.394270351,0.11207755026,107.608969731,37.3220054507,170.454060748,49.9809758292,0.00607566584728,
 ,1.54,1.03991611514,-8.92397034431,0.225155433304,153.682585081,10.2260902375,159.848772212,11.7198451561,-51.0355515246,12.7564509485,-28.4254802388,1.8444209998,154.39900079,0.111920715261,107.639825491,37.3572699243,170.612958606,49.980217632,0.00604655709425,
 ,1.56,1.03991033232,-8.77341867668,0.233500670181,154.104573569,10.2307612977,160.006645051,11.7388526221,-50.9460408666,12.8136927364,-28.3212227701,1.81943604302,154.389914411,0.111718157858,107.643406003,37.3882087104,170.776061539,49.979466572,0.00599899257477,
 ,1.58,1.03990449525,-8.61755978447,0.24134698408,154.501624302,10.2330946853,160.166012666,11.7582947387,-50.8526524657,12.8709310323,-28.211585373,1.79211779159,154.367481548,0.111468982914,107.61834249,37.4146510915,170.943233821,49.9787249479,0.00593308865102,
 ,1.6,1.03989862514,-8.45648603081,0.24862879317,154.875638238,10.2330486691,160.326714416,11.7781346949,-50.7553629721,12.9279285584,-28.0964693328,1.76275328749,154.332248036,0.111171753865,107.562647711,37.4364511923,171.114331266,49.9779950197,0.00584908941943,
 ,1.62,1.03989274396,-8.2903054748,0.255282429706,155.228128008,10.2305976958,160.488598016,11.7983329448,-50.6541557394,12.9844384612,-27.9757847795,1.73164267169,154.284845133,0.11082457789,107.473733904,37.4534885026,171.289201904,49.9772789931,0.00574736288068,
 ,1.64,1.03988687437,-8.11914132459,0.26124677499,155.560266078,10.2257328074,160.651520712,11.8188473603,-50.5490207258,13.0402055107,-27.8494511019,1.69909413044,154.225998181,0.110425221971,107.34844296,37.4656680878,171.467686692,49.9765790054,0.00562839540599,
 ,1.66,1.03988103953,-7.94313129649,0.266463884428,155.872923241,10.2184618716,160.815350322,11.8396334008,-50.4399543561,13.0949673886,-27.7173973212,1.66541856537,154.156533079,0.109971257277,107.183088009,37.4729204888,171.649620262,49.9758971116,0.00549278458714,
 ,1.68,1.03987526296,-7.76242688933,0.270879593658,156.166698738,10.2088096203,160.979966122,11.8606442968,-50.3269593486,13.1484560543,-27.5795624239,1.63092409391,154.07737943,0.109460228348,106.973505466,37.475201319,171.834831679,49.9752352723,0.005341230592,
 ,1.7,1.03986956841,-7.57719258407,0.274444096923,156.441942835,10.19681749,161.145259583,11.8818312467,-50.2100445099,13.2003991758,-27.4358956537,1.5959104967,153.98956899,0.108889842603,106.715116519,37.4724905689,172.02314521,49.9745953422,0.00517452618007,
 ,1.72,1.03986397962,-7.38760498,0.277112489254,156.698772398,10.1825432686,161.311134924,11.9031436241,-50.0892245021,13.2505216148,-27.2863567671,1.5606637358,153.894227966,0.108258174673,106.402997194,37.464791638,172.214381087,49.9739790615,0.00499354556222,
 ,1.74,1.03985852021,-7.19385187923,0.278845264538,156.937079604,10.1660605475,161.477509483,11.9245291926,-49.9645195888,13.2985469497,-27.1309162516,1.52545067204,153.792561642,0.107563879184,106.031956345,37.4521301148,172.408356237,49.9733880467,0.00479923231434,
 ,1.76,1.03985321344,-6.99613133162,0.279608762173,157.156533622,10.147457989,161.644313895,11.9459343263,-49.8359553631,13.3441990251,-26.9695555116,1.49051410952,153.685829931,0.106806404727,105.596621323,37.4345523325,172.604884976,49.9728237855,0.00459258657568,
 ,1.78,1.03984808207,-6.7946506527,0.279375555768,157.356574723,10.1268384141,161.811492063,11.9673042337,-49.7035624643,13.3872035132,-26.802267025,1.45606829204,153.575312768,0.105986201024,105.09153149,37.4121237321,172.80377964,49.9722876311,0.00437465177782,
 ,1.8,1.03984314814,-6.58962542674,0.278124778284,157.53639982,10.1043177252,161.979000919,11.9885831821,-49.567376287,13.4272894722,-26.6290544726,1.42229496771,153.462264735,0.105104910721,104.511240222,37.3849270662,173.004851143,49.9717808002,0.00414650115964,
 ,1.82,1.03983843287,-6.38127850736,0.275842378949,157.694937918,10.0800236757,162.146809968,12.0097147208,-49.4274366903,13.46419089,-26.4499328449,1.38934012567,153.347858995,0.104165536846,103.850426429,37.3530604804,173.20790944,49.9713043713,0.00390922432658,
