Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),
Configuration Field Inputs,50,50,2,0,0,15,V1,v,10000,I2,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Frequency,ROCOF,
Measurements Field Inputs,0,1.07460812962,-16.1504331657,1.61837283939,80.8206608644,49.9999976619,2.3786991153,
 ,0.02,1.07460811291,-16.1504314969,1.61837281024,80.8206629095,49.9999990079,0.875068161614,
 ,0.04,1.07460810879,-16.1504303401,1.61837280356,80.8206642656,49.9999995308,0.321917185232,
 ,0.06,1.07460810526,-16.1504286974,1.61837279844,80.8206661669,49.9999996792,0.11842605806,
 ,0.08,1.07460810132,-16.1504264895,1.61837279304,80.8206687113,49.999999684,0.0435665212134,
 ,0.1,0.392634231792,-15.1281595685,0.230098868114,78.4585468138,49.7479849425,1.36351736134,
 ,0.12,0.389978241031,-14.532673098,0.226498030063,79.7396919346,49.8241005814,0.0985659939204,
 ,0.14,1.05976194003,-14.4136890128,1.59090419053,82.9306390426,49.9837771009,-0.76946418693,
 ,0.16,1.06309629467,-14.0779632683,1.59704517664,83.3006480226,49.9648656161,-0.160575938287,
 ,0.18,1.06220945741,-13.4333726073,1.59566709652,84.0512810708,49.9340810972,0.0888065219012,
 ,0.2,1.06094880084,-12.7682354598,1.59362162049,84.8230924502,49.9187807017,0.104590356635,
 ,0.22,1.0596732789,-12.1057429289,1.59155500699,85.5863727229,49.9124394784,0.0679176532211,
 ,0.24,1.05845117831,-11.4501477328,1.58958602218,86.3350939035,49.9103739718,0.034218112388,
 ,0.26,1.05731979984,-10.8040963428,1.58777558486,87.0653241501,49.9103450509,0.0121690162797,
 ,0.28,1.05630694549,-10.1697268143,1.58616760495,87.7738707977,49.9113382782,-0.000816743972354,
 ,0.3,1.05543365399,-9.54880329871,1.58479482364,88.458126511,49.9128932912,-0.00829663979058,
 ,0.32,1.05471483886,-8.94277644968,1.58368036644,89.1160075594,49.914792889,-0.0127209508376,
 ,0.34,1.05415952328,-8.35281840012,1.58283831348,89.7459229925,49.9169248956,-0.0154837990638,
 ,0.36,1.05377110747,-7.77984808951,1.58227416535,90.3467545819,49.9192226336,-0.0173118853187,
 ,0.38,1.05354780842,-7.22455600106,1.581985509,90.9178358116,49.921640127,-0.0185705731404,
 ,0.4,1.05348327627,-6.6874322009,1.58196293214,91.4589246321,49.9241422415,-0.0194464761229,
 ,0.42,1.05356733441,-6.16879871209,1.58219112239,91.9701681802,49.9267010609,-0.0200437625856,
 ,0.44,1.05378677483,-5.6688458031,1.5826500472,92.4520593979,49.929294747,-0.0204311208591,
 ,0.46,1.05412614586,-5.18767099105,1.58331610961,92.9053864332,49.9319072839,-0.0206630750987,
 ,0.48,1.05456848449,-4.72531910993,1.58416319238,93.3311763281,49.9345284252,-0.0207886809103,
 ,0.5,1.0550959636,-4.28182153521,1.58516353188,93.7306349567,49.9371535583,-0.0208542280173,
 ,0.52,1.05569044009,-3.8572325475,1.58628839516,94.1050854905,49.9397833641,-0.0209031846956,
 ,0.54,1.05633390242,-3.45166086437,1.58750856451,94.4559078224,49.942423236,-0.020974953908,
 ,0.56,1.057008823,-3.06529459824,1.58879465991,94.7844813252,49.9450824627,-0.0211032429544,
 ,0.58,1.05769842553,-2.69841831985,1.59011734861,95.0921330534,49.9477732166,-0.0213145077373,
 ,0.6,1.05838687863,-2.35142149014,1.59144750064,95.3800930496,49.950509414,-0.0216267669735,
 ,0.62,1.05905942867,-2.02479817589,1.59275635028,95.6494578726,49.9533055281,-0.0220489625199,
 ,0.64,1.05970248628,-1.71913855708,1.59401571652,95.9011629336,49.9561754347,-0.0225809192667,
 ,0.66,1.060303683,-1.43511314669,1.59519832196,96.1359638077,49.959131354,-0.0232138343965,
 ,0.68,1.06085191573,-1.17345082036,1.5962782311,96.3544264148,49.9621829246,-0.0239311328624,
 ,0.7,1.06133739608,-0.934911730222,1.59723140689,96.5569258169,49.9653364201,-0.0247094970212,
 ,0.72,1.06175171769,-0.720256070021,1.59803636147,96.7436532538,49.9685941015,-0.0255199243098,
 ,0.74,1.06208794777,-0.530209606564,1.59867485577,96.9146308603,49.9719536984,-0.0263287653764,
 ,0.76,1.06234074037,-0.365426991544,1.59913258598,97.0697332005,49.9754080269,-0.0270987987683,
 ,0.78,1.06250645956,-0.226454122818,1.59939978709,97.2087143675,49.9789447692,-0.0277904567112,
 ,0.8,1.06258329385,-0.113691144997,1.59947168459,97.3312390132,49.9825464544,-0.0283633005733,
 ,0.82,1.06257133956,-0.0273579225108,1.59934873849,97.436915432,49.9861906742,-0.0287777603496,
 ,0.84,1.06247263233,0.0325361458052,1.59903664458,97.5253288223,49.98985055,-0.0289970382809,
 ,0.86,1.06229111256,0.0662163288734,1.59854608672,97.5960731041,49.9934954368,-0.0289889850868,
 ,0.88,1.06203252116,0.074159585954,1.59789226444,97.6487801152,49.9970918178,-0.0287277306422,
 ,0.9,1.06170423514,0.0571037507194,1.59709424874,97.6831454853,50.0006043283,-0.0281949018438,
 ,0.92,1.06131506531,0.0160486969161,1.59617424057,97.6989508524,50.0039968426,-0.027380366182,
 ,0.94,1.06087504675,-0.0477503820845,1.59515681629,97.6960822412,50.0072335742,-0.0262825534919,
 ,0.96,1.06039525438,-0.132797325064,1.59406824,97.6745443567,50.010280159,-0.024908482676,
 ,0.98,1.0598876689,-0.237376735465,1.59293590314,97.6344703569,50.0131047108,-0.0232736286686,
 ,1.0,1.05936510311,-0.359582865335,1.59178792067,97.5761264799,50.0156788451,-0.0214017135504,
 ,1.02,1.05884117837,-0.497355359993,1.59065287475,97.4999108618,50.0179786636,-0.0193244264674,
 ,1.04,1.05833031948,-0.64852138069,1.58955965929,97.4063460572,50.0199856789,-0.0170810088348,
 ,1.06,1.05784772053,-0.810843314145,1.58853734985,97.296065164,50.0216876456,-0.0147176104287,
 ,1.08,1.0574092269,-0.982070907975,1.58761500922,97.1697919953,50.0230792511,-0.0122863319873,
 ,1.1,1.05703108502,-1.15999630179,1.58682134438,97.0283163166,50.0241626188,-0.0098439061571,
 ,1.12,1.05672952912,-1.34251010068,1.58618415537,96.8724656689,50.0249475762,-0.00745001156902,
 ,1.14,1.05652020264,-1.52765638775,1.58572955642,96.7030756495,50.0254516475,-0.00516525350567,
 ,1.16,1.05641744393,-1.71368441889,1.58548099832,96.5209606616,50.0256997421,-0.00304888055722,
 ,1.18,1.05643349631,-1.89909471935,1.58545816792,96.3268870679,50.0257235256,-0.00115634728683,
 ,1.2,1.05657772417,-2.0826774524,1.5856758775,96.1215504025,50.0255604829,0.000463119874667,
 ,1.22,1.05685592622,-2.26354128655,1.58614307548,95.9055578604,50.0252527121,0.00176875371303,
 ,1.24,1.05726983176,-2.44113154177,1.58686210793,95.6794167643,50.0248455142,0.00273005797273,
 ,1.26,1.05781684672,-2.61523708285,1.5878283366,95.4435291973,50.0243858682,0.00332801296258,
 ,1.28,1.0584900868,-2.78598613438,1.58903017829,95.1981925693,50.0239208883,0.00355556875753,
 ,1.3,1.05927869975,-2.95383179157,1.59044957878,94.9436056179,50.0234963527,0.00341743413361,
 ,1.32,1.06016844381,-3.1195283967,1.5920628807,94.6798792407,50.02315537,0.00292928287879,
 ,1.34,1.06114245936,-3.28410011718,1.59384199639,94.4070515619,50.0229372214,0.00211657356713,
 ,1.36,1.06218215205,-3.44880304505,1.59575576306,94.1251066785,50.0228763859,0.00101319037689,
 ,1.38,1.06326809906,-3.61508203726,1.59777134129,93.8339965215,50.0230017423,-0.000339936616981,
 ,1.4,1.06438089718,-3.78452342879,1.59985552313,93.533665156,50.0233359337,-0.00189615487351,
 ,1.42,1.06550188891,-3.9588047269,1.60197583962,93.2240746701,50.0238948873,-0.00360435358923,
 ,1.44,1.06661372731,-4.13964242236,1.60410139536,92.9052316237,50.0246874875,-0.00541020002733,
 ,1.46,1.06770076541,-4.32873907243,1.60620340208,92.5772129619,50.0257154021,-0.00725736725207,
 ,1.48,1.06874927894,-4.52773076412,1.60825542797,92.2401903979,50.0269730588,-0.0090887347827,
 ,1.5,1.06974754652,-4.73813594079,1.61023341526,91.8944525276,50.0284477591,-0.0108475151064,
 ,1.52,1.07068582054,-4.96130642031,1.61211554349,91.5404242791,50.0301199119,-0.0124782668594,
 ,1.54,1.07155622299,-5.1983813317,1.61388202538,91.1786835789,50.0319633748,-0.0139278019763,
 ,1.56,1.0723525982,-5.45024471958,1.61551491898,90.8099752332,50.0339459007,-0.0151460539122,
 ,1.58,1.07307034946,-5.71748771813,1.61699802527,90.4352219198,50.0360297047,-0.0160870087317,
 ,1.6,1.07370628122,-6.00037640797,1.61831691902,90.0555319086,50.038172174,-0.0167097819447,
 ,1.62,1.07425846472,-6.29882661862,1.61945913585,89.6722027917,50.0403267441,-0.0169798510258,
 ,1.64,1.07472614013,-6.61238691532,1.62041451188,89.2867202541,50.0424439429,-0.0168703564252,
 ,1.66,1.07510966284,-6.94023076129,1.62117564716,88.9007508503,50.0444725835,-0.0163633075438,
 ,1.68,1.0754104943,-7.28115841556,1.62173844116,88.5161279273,50.0463610572,-0.0154505109883,
 ,1.7,1.07563122868,-7.63360861885,1.62210263023,88.1348302007,50.0480586665,-0.0141340856135,
 ,1.72,1.07577563712,-7.99567966259,1.62227224662,87.7589529796,50.0495169365,-0.0124265206716,
 ,1.74,1.07584870406,-8.36515911884,1.62225591704,87.3906725337,50.0506908567,-0.0103503290073,
 ,1.76,1.0758566259,-8.73956135159,1.62206692895,87.032204552,50.0515400223,-0.00793740702971,
 ,1.78,1.07580674407,-9.1161718828,1.62172301404,86.6857580022,50.0520296603,-0.00522821649152,
 ,1.8,1.07570739154,-9.49209766011,1.62124582836,86.3534859809,50.0521315322,-0.00227085650615,
 ,1.82,1.07556764511,-9.86432218901,1.62066014521,86.0374353572,50.0518246994,0.000879973359354,
 ,1.84,1.07539699225,-10.2297643174,1.61999281433,85.7394971641,50.0510961294,0.00416417023888,
 ,1.86,1.07520493986,-10.5853392224,1.61927157414,85.4613597822,50.0499411092,0.00751764786898,
 ,1.88,1.07500060779,-10.9280199127,1.61852382729,85.2044669684,50.0483634337,0.0108740095092,
 ,1.9,1.07479235932,-11.2548973922,1.61777549771,84.9699827006,50.0463753394,0.0141664486236,
 ,1.92,1.07458751995,-11.5632375621,1.61705007792,84.7587646354,50.0439971704,0.0173298020019,
 ,1.94,1.07439222331,-11.8505329661,1.61636794762,84.5713477396,50.0412567746,0.0203026544086,
 ,1.96,1.07421140074,-12.1145475943,1.61574600362,84.4079393404,50.0381886453,0.0230293911915,
 ,1.98,1.07404890245,-12.3533531522,1.61519759316,84.268426454,50.0348328319,0.0254620979431,
 ,2.0,1.07390771081,-12.5653555069,1.61473269772,84.152395735,50.0312336601,0.027562197048,
 ,2.02,1.07379018555,-12.7493104916,1.61435828029,84.0591657194,50.0274383199,0.0293016892798,
 ,2.04,1.07369827367,-12.9043288799,1.61407869354,83.9878302155,50.0234953979,0.0306638547383,
 ,2.06,1.07363362457,-13.0298710836,1.61389605116,83.9373107996,50.0194534451,0.0316432901316,
 ,2.08,1.07359757379,-13.1257328468,1.61381048928,83.9064155476,50.0153596749,0.0322452352811,
 ,2.1,1.07359099072,-13.1920237412,1.61382028294,83.8939005352,50.0112588669,0.0324842594962,
 ,2.12,1.0736140203,-13.2291405052,1.61392182559,83.8985304007,50.0071925235,0.0323824994019,
 ,2.14,1.07366577757,-13.2377371621,1.61410951849,83.919134436,50.0031982851,0.0319677153294,
 ,2.16,1.07374407044,-13.2186935138,1.61437564335,83.9546551977,49.9993095758,0.0312714302122,
 ,2.18,1.07384522664,-13.173083163,1.61471030058,84.0041873697,49.9955554354,0.0303273333749,
 ,2.2,1.07396408525,-13.1021418586,1.61510148645,84.0670054146,49.9919604899,0.0291700066176,
 ,2.22,1.07409418468,-13.0072367716,1.61553535761,84.142579277,49.9885450321,0.0278339147311,
 ,2.24,1.07422814342,-12.889837295,1.61599669568,84.2305780055,49.9853251999,0.0263525434436,
 ,2.26,1.07435819383,-12.7514880433,1.61646954613,84.3308616415,49.982313253,0.0247575836684,
 ,2.28,1.07447679868,-12.5937847587,1.61693796953,84.4434621465,49.979517949,0.0230781360886,
 ,2.3,1.07457726241,-12.418353717,1.61738681792,84.5685545691,49.9769450035,0.021340003031,
 ,2.32,1.07465424567,-12.2268349286,1.61780243819,84.7064200971,49.9745976006,0.0195651980043,
 ,2.34,1.07470410491,-12.0208689996,1.6181732101,84.8574030809,49.9724768992,0.0177718059591,
 ,2.36,1.07472500642,-11.8020870633,1.61848984977,85.0218644744,49.9705824778,0.0159742674194,
 ,2.38,1.07471680023,-11.5721028466,1.61874544432,85.2001343354,49.9689126669,0.0141840633875,
 ,2.4,1.07468067814,-11.3325057653,1.61893522571,85.3924660243,49.9674647408,0.0124106849214,
 ,2.42,1.07461867372,-11.0848539777,1.61905613248,85.5989945223,49.9662349633,0.0106627144311,
 ,2.44,1.07453308471,-10.8306665337,1.61910624126,85.8197009041,49.9652185101,0.00894883741002,
 ,2.46,1.07442590657,-10.5714140671,1.61908416838,86.054384502,49.9644093037,0.00727863433356,
 ,2.48,1.07429835896,-10.3085078495,1.61898854435,86.30264376,49.9637998078,0.00566305295155,
 ,2.5,1.07415056839,-10.0432873922,1.61881764924,86.5638662386,49.9633808318,0.00411451447813,
 ,2.52,1.07398144338,-9.7770071212,1.61856926971,86.8372277406,49.9631413904,0.00264665718043,
 ,2.54,1.07378875021,-9.51082289844,1.61824080294,87.1217001221,49.9630686546,0.00127376920662,
 ,2.56,1.07356937123,-9.24577928737,1.61782959616,87.4160670384,49.9631480157,1.00089191145e-05,
 ,2.58,1.07331970802,-8.98279842491,1.61733347708,87.7189466743,49.963363263,-0.00113145375631,
 ,2.6,1.07303617897,-8.7226711853,1.61675140538,88.0288203829,49.9636968597,-0.00213923357543,
 ,2.62,1.07271575519,-8.46605106828,1.61608415956,88.3440660712,49.964130287,-0.00300435396954,
 ,2.64,1.0723564786,-8.21345100997,1.61533496834,88.662995065,49.9646444256,-0.00372065566906,
 ,2.66,1.07195791053,-7.96524318239,1.6145100005,88.9838910459,49.965219955,-0.0042850246166,
 ,2.68,1.07152146677,-7.72166184427,1.61361864073,89.3050494807,49.9658377612,-0.00469752784774,
 ,2.7,1.07105060536,-7.4828093847,1.61267350031,89.6248158496,49.9664793625,-0.00496154843154,
 ,2.72,1.07055084584,-7.24866575922,1.61169013804,89.9416209913,49.9671273574,-0.00508395647656,
 ,2.74,1.07002961224,-7.01910144575,1.61068649638,90.2540121087,49.9677658936,-0.00507526579601,
 ,2.76,1.06949590759,-6.79389378471,1.60968208788,90.5606784087,49.9683811304,-0.00494964743538,
 ,2.78,1.06895984266,-6.57274614199,1.6086969953,90.8604709201,49.9689616485,-0.00472464446638,
 ,2.8,1.06843205805,-6.35530885924,1.60775077274,91.1524166044,49.9694987477,-0.00442047949956,
 ,2.82,1.06792309192,-6.14120059374,1.60686135164,91.4357272912,49.9699865805,-0.00405895665565,
 ,2.84,1.0674427565,-5.93002853901,1.60604406216,91.7098041352,49.9704220943,-0.0036620917243,
 ,2.86,1.0669995898,-5.72140621006,1.60531087389,91.9742381795,49.9708047914,-0.00325070263539,
 ,2.88,1.06660044335,-5.51496791693,1.60466993915,92.2288073306,49.9711363496,-0.00284321372193,
 ,2.9,1.06625025113,-5.31037959316,1.60412548747,92.4734697356,49.9714201671,-0.00245486140944,
 ,2.92,1.06595199975,-5.10734612329,1.60367807563,92.7083533871,49.9716608948,-0.00209736491369,
 ,2.94,1.06570688999,-4.90561561015,1.60332514944,92.9337418414,49.9718640042,-0.00177899730967,
 ,2.96,1.06551464934,-4.70498111338,1.60306183024,93.1500562178,49.9720354144,-0.00150491212087,
 ,2.98,1.06537393195,-4.50528034262,1.60288180783,93.3578340444,49.9721811804,-0.0012775734693,
 ,3.0,1.06528273023,-4.30639370701,1.60277821018,93.5577058777,49.9723072375,-0.00109719170019,
 ,3.02,1.06523872583,-4.1082410943,1.60274433041,93.7503708175,49.9724191973,-0.000962141913987,
 ,3.04,1.06523952515,-3.91077780047,1.60277412246,93.9365720042,49.9725221979,-0.000869396790306,
 ,3.06,1.06528275329,-3.71399011618,1.60286242329,94.1170729529,49.9726208192,-0.000815013445925,
 ,3.08,1.06536601317,-3.51789113076,1.60300491104,94.2926352392,49.9727190702,-0.000794681836157,
 ,3.1,1.06548674663,-3.32251728558,1.60319785636,94.4639977171,49.9728204511,-0.000804295899092,
 ,3.12,1.0656420545,-3.12792608869,1.60343775688,94.6318572156,49.972928078,-0.000840477742408,
 ,3.14,1.06582853923,-2.93419522445,1.60372095878,94.7968505724,49.9730448534,-0.000900984754153,
 ,3.16,1.06604222561,-2.74142310386,1.60404336011,94.9595379232,49.9731736564,-0.000984954227761,
 ,3.18,1.06627859509,-2.54973073681,1.60440026362,95.120387344,49.9733175305,-0.00109297100381,
 ,3.2,1.06653274104,-2.35926466769,1.60478640665,95.279761193,49.9734798481,-0.00122696228211,
 ,3.22,1.06679962347,-2.17020057965,1.60519615176,95.4379047627,49.9736644286,-0.00138992385116,
 ,3.24,1.0670743768,-1.98274701968,1.6056237835,95.5949380752,49.9738755907,-0.00158547257802,
 ,3.26,1.06735261004,-1.79714853167,1.60606383173,95.7508517732,49.9741181141,-0.00181721896504,
 ,3.28,1.06763063808,-1.61368734969,1.6065113355,95.9055080199,49.9743970905,-0.00208797549255,
 ,3.3,1.06790559592,-1.43268276284,1.6069619763,96.0586471009,49.9747176555,-0.00239886154254,
 ,3.32,1.06817541317,-1.25448736882,1.60741204052,96.2099000351,49.9750846081,-0.00274841667158,
 ,3.34,1.06843865644,-1.07947969409,1.60785821327,96.3588070075,49.9755019447,-0.0031318636879,
 ,3.36,1.06869427739,-0.908053021608,1.60829724796,96.5048409504,49.9759723531,-0.00354064987902,
 ,3.38,1.06894132471,-0.74060064094,1.60872558933,96.6474352139,49.9764967131,-0.00396233777895,
 ,3.4,1.06917868657,-0.577498032524,1.60913904448,96.7860140649,49.9770736495,-0.00438083962441,
 ,3.42,1.06940492247,-0.419082681815,1.60953259289,96.9200247305,49.9776991674,-0.00477692936985,
 ,3.44,1.06961822387,-0.265632325281,1.6099004036,97.0489697827,49.9783663899,-0.00512895276427,
 ,3.46,1.06981651504,-0.117342540553,1.61023609087,97.1724387452,49.9790654144,-0.00541369325265,
 ,3.48,1.0699976769,0.0256952174895,1.61053319671,97.290137782,49.9797833106,-0.0056074121443,
 ,3.5,1.07015985322,0.163513753269,1.61078584769,97.4019161798,49.9805042919,-0.00568712108886,
