Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),
Configuration Field Inputs,50,50,8,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Frequency,ROCOF,
Measurements Field Inputs,0,1.0489999994,-16.3205837651,0.811168603437,-30.0899833171,0.088592722518,-123.891078935,0.815092224689,-65.9711499803,0.0788713365143,179.973344739,4.30511575959,160.520754233,9.07535811367,161.943583152,0.900095756366,111.590251503,49.9999999674,2.3457935047,
 ,0.02,1.0489999994,-16.3205837366,0.811168597699,-30.0899834201,0.0885927219059,-123.891074915,0.815092227,-65.971149858,0.0788713372183,179.973344486,4.30511575569,160.520754245,9.07535807178,161.943583154,0.90009575849,111.59025168,49.9999999851,0.862969124958,
 ,0.04,1.04899999941,-16.3205836515,0.811168582607,-30.0899836079,0.0885927164507,-123.891061066,0.815092234856,-65.9711492065,0.0788713402134,179.973343595,4.30511574472,160.520754283,9.07535795042,161.943583166,0.900095765231,111.590252254,49.9999999866,0.317468595263,
 ,0.06,1.04899999942,-16.3205835134,0.811168558788,-30.0899838918,0.0885927077915,-123.891039725,0.815092247534,-65.9711481365,0.078871345298,179.973342038,4.30511572779,160.520754349,9.07535776075,161.943583191,0.900095776987,111.590253247,49.9999999826,0.116790190938,
 ,0.08,1.04899999943,-16.3205833273,0.811168528039,-30.0899842515,0.0885926970631,-123.891013453,0.815092264395,-65.9711467132,0.0788713527454,179.973339723,4.30511570685,160.520754444,9.07535752079,161.943583232,0.900095794547,111.590254719,49.9999999769,0.0429647389048,
 ,0.1,1.04881352089,-16.3184995533,0.815111382951,-31.4872869025,0.129627954767,-120.790045665,0.837550855601,-67.8636594676,0.0790245471177,-179.885336085,4.30451464586,160.492838441,9.07226579373,161.856078846,0.900723717954,111.533838766,49.9998183483,0.0165864454939,
 ,0.12,1.04881191133,-16.3171922522,0.813651530654,-31.5405786657,0.130756655819,-121.769381973,0.836360949492,-68.0019338388,0.0790460271788,-179.888584527,4.30424838366,160.49293086,9.07054287631,161.855578454,0.900642839794,111.527724295,49.9998088349,0.00621971266115,
 ,0.14,1.04899623082,-16.3160869561,0.805768385953,-30.2601485957,0.0929053428148,-128.72381569,0.810352857926,-66.4533963311,0.0789527739356,179.956339981,4.30419754095,160.521334135,9.06941705287,161.94273883,0.899808799594,111.569540091,49.9998218093,0.00235000562666,
 ,0.16,1.04899924172,-16.3124804679,0.801221035133,-30.3489261318,0.0948599084919,-131.726198806,0.806381848742,-66.7371911813,0.0790137860934,179.938380221,4.30346469597,160.52272612,9.06467414037,161.944922642,0.899554551796,111.55456485,49.9996094369,0.00191275577238,
 ,0.18,1.04900157554,-16.3075893635,0.794942671749,-30.4840984206,0.0977965265424,-135.031717738,0.801493073615,-67.1200731031,0.0790829880202,179.920367484,4.30246579888,160.524337087,9.05823902646,161.94706466,0.89921628422,111.533747762,49.9994163127,0.0016802411163,
 ,0.2,1.04900455414,-16.3009755379,0.786436817141,-30.6668187988,0.101467217951,-138.487644416,0.795460120124,-67.5998959567,0.0791653351298,179.900149095,4.30111115842,160.526478342,9.04955243839,161.949895656,0.89876046043,111.505612427,49.9991902504,0.00177635273505,
 ,0.22,1.04900849878,-16.2920834721,0.775140184251,-30.9103291988,0.105940820669,-142.036965864,0.788077586609,-68.196291894,0.0792643821893,179.877131077,4.29928634234,160.529338876,9.03790420436,161.953701588,0.898150085337,111.467906588,49.9989028571,0.0021282640667,
 ,0.24,1.0490135915,-16.2803029214,0.760522027185,-31.231038502,0.111290896751,-145.605706626,0.779212541358,-68.9295211307,0.0793836199653,179.851089187,4.29686562169,160.533099801,9.02252421394,161.958721866,0.897346187809,111.418156868,49.9985389733,0.00264721640472,
 ,0.26,1.0490199575,-16.2649787838,0.742105434507,-31.6487126279,0.117556974649,-149.110660994,0.76881577182,-69.8183943609,0.0795268562989,179.821941581,4.29371415146,160.537944362,9.00259971702,161.965187716,0.896308637822,111.353752595,49.9980891567,0.00327351279677,
 ,0.28,1.04902767129,-16.2454240515,0.719486771222,-32.1878858973,0.124735445534,-152.473330666,0.756930011856,-70.8796077978,0.079698463619,179.789637163,4.28969080851,160.544055763,8.9772967804,161.973323462,0.894997533894,111.272021974,49.9975472485,0.00396908954304,
 ,0.3,1.04903675543,-16.2209386811,0.692356283816,-32.8800459817,0.132779826107,-155.63055466,0.743693368125,-72.1270627111,0.0799036563731,179.754036613,4.28465227561,160.551612325,8.94578981811,161.983342665,0.893375075985,111.170333522,49.9969099956,0.00470527652333,
 ,0.32,1.04904717953,-16.1908336967,0.660519674193,-33.7669125003,0.141607761224,-158.539854844,0.729336209213,-73.5710295451,0.0801487946166,179.714777131,4.27845823003,160.560781313,8.90729813041,161.995442801,0.891407812381,111.046222294,49.9961773633,0.00545515164255,
 ,0.34,1.04905886109,-16.1544592919,0.623921195337,-34.9054432647,0.151112206144,-161.179741322,0.714170647127,-75.2171452998,0.0804416824249,179.671132223,4.27097737891,160.571712035,8.86112759146,162.009799475,0.889069121032,110.89753686,49.9953529914,0.0061901496222,
 ,0.36,1.04907166865,-16.111235282,0.582670181422,-36.3756771926,0.161173934636,-163.546579485,0.698572513641,-77.0653048733,0.0807918248954,179.621883871,4.26209399511,160.584528788,8.80671504332,162.026560908,0.886341749331,110.722601481,49.9944445542,0.00687935542195,
 ,0.38,1.04908542758,-16.0606819481,0.537075436069,-38.2933671535,0.171672993424,-165.649920824,0.682956640497,-79.1085924925,0.0812106066592,179.565227303,4.25171453922,160.599324247,8.74367251892,162.045843449,0.883220208766,110.52038669,49.9934639131,0.00749032584542,
 ,0.4,1.0490999283,-16.0024491379,0.487696759235,-40.8308545666,0.182497575576,-167.507764167,0.66774729678,-81.3324866809,0.0817113564626,179.498729142,4.23977391594,160.616153921,8.67182818049,162.067728887,0.879712809236,110.290680366,49.9924270035,0.00799073872941,
 ,0.42,1.04911493672,-15.9363414682,0.435432583118,-44.2521175332,0.193549629009,-169.142558793,0.653346690466,-83.7146312054,0.0823092667277,179.419357678,4.2262409077,160.635032284,8.59126084877,162.092264337,0.875843126133,110.034250304,49.9913534362,0.00835044146388,
 ,0.44,1.04913020643,-15.8623376165,0.3816821204,-48.9709234266,0.204747171468,-170.578223561,0.640105264699,-86.22545388,0.0830211440276,179.323598782,4.21112235735,160.655931069,8.50232522189,162.119465346,0.871650723265,109.75298804,49.990265818,0.00854360702905,
 ,0.46,1.04914549176,-15.7806019874,0.328656132255,-55.6383861392,0.216023725546,-171.838138366,0.628297799247,-88.8298004155,0.08386497572,179.207662201,4.19446573465,160.678780117,8.40566533397,162.149322653,0.867191005899,109.450022586,49.9891888218,0.00855077193828,
 ,0.48,1.04916056121,-15.6914874822,0.279948735571,-65.2237601427,0.227325553649,-172.943930044,0.618108786,-91.4895308948,0.0848593089906,179.067771046,4.17635981324,160.703470943,8.30221446029,162.181812701,0.862534147348,109.129791698,49.9881480564,0.00836056863319,
 ,0.5,1.04917521003,-15.5955286544,0.241350418244,-78.8458278333,0.238607504895,-173.914850561,0.609629108276,-94.1667550715,0.086022450614,178.900513303,4.15693330204,160.729862957,8.1931804964,162.216911541,0.857763113434,108.798058009,49.9871688037,0.00797099695287,
 ,0.52,1.04918927126,-15.4934251672,0.220867233994,-96.6698606196,0.249828311878,-174.767569926,0.602863974547,-96.8271573349,0.0873715083244,178.703220509,4.13635140826,160.757792045,8.08001676898,162.25461125,0.852970893065,108.461858046,49.986274705,0.00739011502255,
 ,0.54,1.04920262406,-15.3860161303,0.225058292202,-116.072191638,0.260946112773,-175.516243604,0.59774990248,-99.442780219,0.0889213074404,178.474328272,4.11481044968,160.787080968,7.96437921081,162.294937425,0.848257119532,108.129374474,49.9854864834,0.00663607227734,
 ,0.56,1.04921519887,-15.2742465417,0.25305139497,-132.900389322,0.271914837808,-176.172748041,0.594176967637,-101.993737806,0.0906832290129,178.21366942,4.09253077126,160.817550837,7.84807177753,162.337965811,0.843724324947,107.809726101,49.9848207923,0.00573645571368,
 ,0.58,1.04922697849,-15.1591276315,0.297620565821,-145.347945538,0.282681905841,-176.747004346,0.592011951498,-104.468577314,0.0926640278571,177.922655488,4.06974834409,160.849032819,7.73298282816,162.383835807,0.839474100248,107.512676381,49.9842892703,0.00472697219969,
 ,0.6,1.04923799505,-15.0416933722,0.351270077037,-154.013030524,0.293187448611,-177.24733018,0.591118469512,-106.863303697,0.0948646995431,177.604316374,4.04670552423,160.881379172,7.62101586655,162.432758526,0.835603429623,107.248268933,49.9838978756,0.00364954109675,
 ,0.62,1.04924832292,-14.9229557263,0.408753609142,-160.028037353,0.30336504349,-177.680776335,0.591371301815,-109.179333428,0.0972794733924,177.263189133,4.02364151632,160.914472796,7.51401849082,162.485017427,0.832201430908,107.026407144,49.9836465484,0.00254991846011,
 ,0.64,1.04925806804,-14.8038613304,0.46669716232,-164.276664635,0.313143718316,-178.053418809,0.592663528865,-111.42079687,0.0998950119472,176.905070518,4.0007831157,160.948234639,7.4137135829,162.540960276,0.829346668684,106.856403036,49.9835292328,0.00147501272094,
 ,0.66,1.04926735481,-14.6852522558,0.522851837427,-167.337611812,0.322450820521,-178.370590202,0.594906336492,-113.591659173,0.102689894457,176.536668571,3.97833629103,160.982628519,7.32163667171,162.600982311,0.82710512626,106.74652685,49.9835342605,0.000470078568474,
 ,0.68,1.04927631165,-14.5678332294,0.575619263414,-169.5771485,0.331215237886,-178.637045388,0.598022352542,-115.693100349,0.105634451483,176.165201587,3.95647911628,161.017663221,7.2390830244,162.665501839,0.825528841944,106.70359198,49.983645075,-0.000424011783923,
 ,0.7,1.04928505696,-14.4521472703,0.623803797023,-171.229243595,0.339370431968,-178.857064977,0.601934131634,-117.721512049,0.108690999678,175.797995638,3.93535647083,161.053391956,7.16706738764,162.73493078,0.824655149308,106.732609157,49.9838412487,-0.00117322400441,
 ,0.72,1.04929368661,-14.3385611327,0.666490242837,-172.446606237,0.34685679894,-179.034505695,0.606549985995,-119.667348962,0.11181450145,175.442125117,3.91507680572,161.08990951,7.10629846195,162.809643654,0.824506421866,106.836538945,49.9840997261,-0.00175236672816,
 ,0.74,1.04930226463,-14.2272612766,0.70298557198,-173.331155008,0.35362299698,-179.17280947,0.611749780688,-121.514927996,0.114953645868,175.10412726,3.89571113201,161.127347551,7.05716921186,162.88994887,0.82509021445,107.016163121,49.9843962073,-0.00214650262585,
 ,0.76,1.04931081742,-14.1182603733,0.732792615924,-173.952157147,0.359626055747,-179.274983408,0.617373485542,-123.243113302,0.118052317822,174.789805509,3.87729423502,161.165868633,7.01976306712,162.976065848,0.826399712963,107.270084554,49.9847065802,-0.00235166673504,
 ,0.78,1.04931933227,-14.0114136483,0.755599066032,-174.357226102,0.364830286444,-179.343561825,0.62321506926,-124.826684435,0.12105139507,174.504121574,3.85982796753,161.205659409,6.99387503718,163.068110434,0.82841444088,107.594853124,49.9850083028,-0.00237484627342,
 ,0.8,1.0493277596,-13.9064437185,0.771272612038,-174.57916236,0.369205211803,-179.380559888,0.629023647426,-126.238089312,0.123890789834,174.251164798,3.84328633748,161.246923536,6.97904581864,163.166089657,0.831101210838,107.985203732,49.9852816461,-0.00223323260264,
 ,0.82,1.04933601854,-13.8029720456,0.779856798858,-174.640330032,0.372722906017,-179.387426841,0.634512703834,-127.449257692,0.126511634916,174.034180879,3.8276219918,161.289874637,6.97460619458,163.269905268,0.834415339293,108.434382953,49.9855107169,-0.00195281119739,
 ,0.84,1.04934400479,-13.7005547439,0.781564212559,-174.555538817,0.375355251146,-179.365005457,0.639376892322,-128.433199657,0.128858504776,173.855639787,3.81277361581,161.334729615,6.97972845889,163.379364284,0.838302151986,108.934534456,49.9856841993,-0.00156640473924,
 ,0.86,1.0493515997,-13.5987202668,0.776764883002,-174.333996833,0.37707166214,-179.313503176,0.643314678037,-129.165218365,0.130881560062,173.717323782,3.798673723,161.381702547,6.99348128666,163.494193949,0.842698794994,109.477110634,49.9857957736,-0.00111132368296,
 ,0.88,1.04935867962,-13.4970064736,0.765968754084,-173.980669009,0.377837799594,-179.232479178,0.646054153812,-129.623692318,0.13253850926,173.620419416,3.78525630466,161.430999307,7.0148844278,163.614058388,0.847536334031,110.053278884,49.9858441996,-0.000626804641649,
 ,0.9,1.04936512458,-13.3949947363,0.749801914301,-173.497238742,0.377615680241,-179.12085024,0.647378919492,-129.790494364,0.13379629284,173.565601089,3.77246384283,161.482813056,7.04295982097,163.738574606,0.852742082402,110.654295214,49.98583307,-0.000151427709254,
 ,0.92,1.04937082567,-13.2923390615,0.728977067198,-172.882783785,0.376365421882,-178.976916767,0.647150951314,-129.651189207,0.134632412222,173.553097324,3.76025325796,161.537320691,7.07677617963,163.867326158,0.858242056498,111.271824412,49.9857702704,0.000279301227828,
 ,0.94,1.04937569079,-13.1887886578,0.704259455743,-172.134216788,0.374048642618,-178.798409182,0.645327818776,-129.195180996,0.1350358468,173.582733998,3.74860045878,161.594680288,7.11548474799,163.999873641,0.863963427263,111.898193658,49.9856671947,0.000635037244533,
 ,0.96,1.04937964847,-13.0842029136,0.676430106314,-171.246492999,0.370633300014,-178.582554431,0.641972283444,-128.415972328,0.135007525472,173.653951099,3.73750327698,161.655029562,7.15834470074,164.135761885,0.869836823402,112.526574203,49.9855377859,0.000892219252446,
 ,0.98,1.04938264987,-12.9785583361,0.646248782981,-170.212545081,0.366099533596,-178.326163049,0.637253100831,-127.311654372,0.134560343043,173.765791432,3.7269826928,161.718485268,7.20473749918,164.274524293,0.875798349682,113.151092539,49.9853974753,0.00103513868342,
 ,1.0,1.04938466928,-12.871947572,0.614419396266,-169.022864815,0.360445892434,-178.025739216,0.631436648116,-125.88568208,0.133718734904,173.916861183,3.71708238019,161.785143438,7.25417034775,164.41568509,0.881791209405,113.766877727,49.9852621011,0.00105641185326,
 ,1.02,1.0493857031,-12.7645711571,0.581560757814,-167.664613328,0.353695213317,-177.677619033,0.624869774944,-124.1479026,0.132517844115,174.105263769,3.70786671158,161.855080298,7.30626965284,164.558760357,0.887766858764,114.370055073,49.985146878,0.000956863134909,
