Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),Phasor-10 Name(upto 16-char),Phasor-10 Type(v/c),Phasor-10 PHNMR(scaling),Phasor-11 Name(upto 16-char),Phasor-11 Type(v/c),Phasor-11 PHNMR(scaling),Phasor-12 Name(upto 16-char),Phasor-12 Type(v/c),Phasor-12 PHNMR(scaling),Phasor-13 Name(upto 16-char),Phasor-13 Type(v/c),Phasor-13 PHNMR(scaling),Phasor-14 Name(upto 16-char),Phasor-14 Type(v/c),Phasor-14 PHNMR(scaling),Phasor-15 Name(upto 16-char),Phasor-15 Type(v/c),Phasor-15 PHNMR(scaling),Phasor-16 Name(upto 16-char),Phasor-16 Type(v/c),Phasor-16 PHNMR(scaling),Phasor-17 Name(upto 16-char),Phasor-17 Type(v/c),Phasor-17 PHNMR(scaling),
Configuration Field Inputs,50,50,17,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,I9,c,100,I10,c,100,I11,c,100,I12,c,100,I13,c,100,I14,c,100,I15,c,100,I16,c,100,I17,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Phasor-10 Magnitude,Phasor-10 Angle,Phasor-11 Magnitude,Phasor-11 Angle,Phasor-12 Magnitude,Phasor-12 Angle,Phasor-13 Magnitude,Phasor-13 Angle,Phasor-14 Magnitude,Phasor-14 Angle,Phasor-15 Magnitude,Phasor-15 Angle,Phasor-16 Magnitude,Phasor-16 Angle,Phasor-17 Magnitude,Phasor-17 Angle,Frequency,ROCOF,
 ,0.2,1.10393643588,-7.42504609455,1.38701657248,-96.0891909639,0.71749173175,-94.6785578844,0.0625688690471,-63.5674462925,0.328833985314,-52.3502009807,0.00844536817278,-132.548237457,0.00885252304226,129.687450612,0.00648514227873,-56.9794679704,0.224415247544,-114.579453287,0.0238636345264,-136.825760318,0.0320616103998,-168.8035887,0.278365153323,-84.0741548244,0.0263645778625,-146.20757716,0.569689331841,-143.388002522,1.18750044258,-152.54073676,0.725179672203,-149.216928842,0.118912471568,-66.4791699601,49.9070448935,0.180118187463,
 ,0.22,1.10248885889,-6.60408589298,1.38519852006,-95.2704438718,0.716528055431,-93.8646440359,0.0624208594202,-62.8057165407,0.327948977174,-51.5896081751,0.00790793261044,-129.183502749,0.0080100680725,121.073275425,0.00658034889436,-53.5173182281,0.220266493429,-113.371131345,0.0232546522474,-135.857679889,0.0324260870501,-168.035993177,0.277459593419,-82.7743190338,0.024877106589,-144.381487316,0.575294200857,-142.6349489,1.19650264124,-151.933917725,0.724660958495,-148.611738738,0.118648121897,-65.43347248,49.8943025393,0.124971934777,
 ,0.24,1.10107662638,-5.79860513921,1.38342624963,-94.4670320007,0.715591237914,-93.0658019213,0.0622810692165,-62.05735034,0.327114563942,-50.8428425268,0.00740144470513,-125.622316581,0.00741903218139,110.954090461,0.00668560841127,-50.063887289,0.215777701965,-111.871579243,0.0225766651169,-134.723241983,0.0327838745308,-167.277650341,0.276723431401,-81.4440587691,0.0234735621206,-142.461098444,0.580340814659,-141.892458578,1.20548182321,-151.337602024,0.725782459436,-148.052032378,0.118451736966,-64.3242147151,49.8905955325,0.0623018652959,
 ,0.26,1.09973409429,-5.01293773979,1.38174367659,-93.6832716977,0.714705017196,-92.2863367755,0.0621528319331,-61.3270606772,0.326349147982,-50.114871008,0.00692871256398,-121.898086609,0.0071181079986,99.9629453286,0.00679935333091,-46.6244683463,0.211016731635,-110.043859039,0.0218307297799,-133.389600771,0.0331334743592,-166.5303189,0.276162974289,-80.0882694559,0.0221732077374,-140.461210917,0.584761168749,-141.165086897,1.21441316299,-150.753042746,0.728736734831,-147.538611711,0.118344750243,-63.1675225461,49.8908589125,0.0205358517697,
 ,0.28,1.09848808655,-4.25077263365,1.38018486569,-92.9228357723,0.713887582563,-91.5298995281,0.0620385441676,-60.6185088088,0.325666094415,-49.4094739344,0.0064919864584,-118.051812041,0.0071045955352,89.1292869719,0.00692055866893,-43.2141251383,0.206085589188,-107.859069225,0.0210214189816,-131.823968514,0.0334727393694,-165.796168572,0.275786806586,-78.7145094436,0.0209923972559,-138.408409489,0.588493409695,-140.457109621,1.22323635103,-150.181447505,0.733633502404,-147.070005644,0.118337425381,-61.9756116465,49.8930031935,-0.00376589375961,
 ,0.3,1.09736063418,-3.51525059908,1.37877762698,-92.1888498247,0.713153614695,-90.7995875747,0.0619400209154,-59.9345634034,0.325075638089,-48.7295561803,0.00609284154298,-114.136957075,0.00732759227679,79.4480376933,0.00704835997764,-39.8544010479,0.201127509755,-105.299713259,0.0201577629408,-129.992983608,0.0337990748022,-165.077555084,0.275600907741,-77.3327895162,0.0199443965518,-136.341900719,0.591485563563,-139.772313119,1.23186569284,-149.623784274,0.74050242616,-146.642443904,0.118434624243,-60.759135619,49.8961492367,-0.0175191198815,
 ,0.32,1.09636959065,-2.80902050962,1.37754435409,-91.4839495022,0.712514782627,-90.0980065036,0.0618585800015,-59.2774572707,0.324585287527,-48.0773262622,0.00573206947569,-110.221872197,0.00770591370633,71.480896319,0.00718173018479,-36.5725347841,0.196323671037,-102.364419716,0.0192536236514,-127.863290291,0.0341095230793,-164.376954516,0.27560590966,-75.9553078477,0.0190390077933,-134.313090277,0.593697526585,-139.113904054,1.24019597233,-149.080778928,0.749293989423,-146.250300198,0.118636825726,-59.5293959517,49.8999073311,-0.0255516632636,
 ,0.34,1.09552874628,-2.13426692495,1.37650219633,-90.8103082877,0.711979863515,-89.4272993099,0.0617950786772,-58.648853029,0.324200012805,-47.4543717411,0.00540965794645,-106.390835237,0.00815451060452,65.3236171779,0.00731920137603,-33.4003616259,0.191881482006,-99.0734080792,0.0183276927026,-125.403436317,0.0344008291831,-163.696919914,0.275796074596,-74.5960350778,0.0182822991405,-132.382787459,0.595102130112,-138.484447022,1.24810665322,-148.552937652,0.759880849872,-145.886739647,0.118940355431,-58.2991397854,49.9040844975,-0.0305571496466,
 ,0.36,1.09484789917,-1.49272525963,1.37566316185,-90.1696523438,0.711554816142,-88.7891610345,0.0617499461732,-58.0498667831,0.323922435559,-46.8616878206,0.0051248722756,-102.743652188,0.00860154923401,60.8054677308,0.00745863574962,-30.3727744862,0.188015125355,-95.4737470648,0.0174031032075,-122.587751297,0.0346695073996,-163.04002888,0.276159290333,-73.27018353,0.017676627154,-130.615736249,0.595685741474,-137.88582024,1.25546572991,-148.040564965,0.772060909547,-145.54444171,0.119337548512,-57.0825530621,49.9085666828,-0.033894750801,
 ,0.38,1.09433303567,-0.885695170626,1.37503435495,-89.5632734599,0.711242920806,-88.1848511347,0.0617232212434,-57.4810832613,0.323753049901,-46.2996964397,0.00487644729451,-99.3935707899,0.00899383259724,57.6752240057,0.00759706762655,-27.5259114932,0.184920079752,-91.6426998681,0.0165065767502,-119.403009728,0.0349119177844,-162.408816228,0.27667769219,-71.9936210544,0.0172210137528,-129.073064031,0.595448637952,-137.319190851,1.26213386229,-147.543773016,0.785562723548,-145.216291251,0.119817007929,-55.8948783114,49.9132720236,-0.0362151315843,
 ,0.4,1.09398664591,-0.314056984826,1.37461838296,-88.9920451637,0.711045005571,-87.6152093089,0.0617145934198,-56.9425778776,0.323690456398,-45.7682727219,0.00466290250156,-96.4633341109,0.00929603491028,55.6962688346,0.00773064322086,-24.8953525351,0.182745243388,-87.6870229624,0.0156669706983,-115.858358715,0.0351243544456,-161.80569487,0.27732866454,-70.7822794347,0.0169117979184,-127.804095397,0.594405245479,-136.785012081,1.26796897906,-147.062483404,0.800053406247,-144.895949675,0.120363996565,-54.7518728921,49.9181327691,-0.0378243959327,
 ,0.42,1.09380814228,0.221707069116,1.37441389366,-88.4564438735,0.710959738365,-87.0806769215,0.0617234439915,-56.4339513333,0.323731583106,-45.2667847039,0.00448298492259,-94.0792987582,0.00948807902496,54.6769575036,0.00785467637527,-22.5146302539,0.181568274161,-83.7366634789,0.0149131021721,-111.997856474,0.0353031445833,-161.232871707,0.278086034745,-69.6515928772,0.0167433762095,-126.839425328,0.592584255984,-136.283044149,1.27283130322,-146.596424718,0.815148881547,-144.578248854,0.120960965301,-53.6692178306,49.9230886431,-0.0388712830416,
 ,0.44,1.09379432488,0.721486474895,1.37441617295,-87.9565754652,0.710983948805,-86.5813244608,0.0617488833405,-55.9543778978,0.323871875206,-44.7941475364,0.00433621989825,-92.3634764488,0.009562395646,54.471803459,0.00796382326578,-20.4142957528,0.181380515992,-79.933113689,0.0142708700892,-107.912801091,0.0354447556763,-160.692266394,0.278921318583,-68.6159904296,0.0167088213795,-126.186935999,0.590028595456,-135.812400647,1.27658863977,-146.145130051,0.830426112191,-144.25938638,0.12158820569,-52.6619410361,49.9280847021,-0.0394369390544,
 ,0.46,1.09393983161,1.18551125483,1.37461772527,-87.4922068478,0.711112940992,-86.1168845673,0.0617897833326,-55.5026666858,0.324105448626,-44.3488916456,0.00422351227416,-91.423079495,0.0095214333026,54.973371184,0.00805236360331,-18.6216576281,0.182086249082,-76.4150039086,0.0137600242287,-103.748460092,0.035545907382,-160.185440641,0.279804928005,-67.6884583032,0.0168002370023,-125.831647612,0.586795191245,-135.37162184,1.2791217079,-145.707939146,0.845436805709,-143.93693288,0.122224609451,-51.7438969128,49.9330708975,-0.0395758296779,
 ,0.48,1.09423751599,1.61431680568,1.375008767,-87.062801672,0.711340763696,-85.6867896297,0.0618448057668,-55.077334445,0.324425217125,-43.9292437449,0.00414769169309,-91.3369399264,0.00937536282412,56.1029609352,0.00811456443494,-17.1611805487,0.183517160476,-73.3048877221,0.0133913685829,-99.69891467,0.0356036842972,-159.713544586,0.280707303812,-66.8801828591,0.0170088321402,-125.739249925,0.58295447622,-134.958775595,1.28032927452,-145.284009719,0.859722022758,-143.609684841,0.122848511781,-50.927331003,49.9380022174,-0.0393334370628,
 ,0.5,1.09467871072,2.008705814,1.37557758151,-86.6675589944,0.711660414516,-85.2902126063,0.0619124296053,-54.6766877056,0.32482301241,-43.5332189532,0.00411384174245,-92.1387458038,0.00913988380809,57.8026146661,0.00814509694297,-16.0554247382,0.185458635688,-70.7005813897,0.0131654600612,-95.9870130062,0.0356156456638,-159.277284928,0.281599974172,-66.2002801055,0.0173248192247,-125.862256479,0.578589568385,-134.571585388,1.28013284738,-144.872341746,0.872827102427,-143.277407655,0.123438589194,-50.2225463105,49.9428389573,-0.0387532950973,
 ,0.52,1.09525335663,2.36970845488,1.37631071161,-86.3054535868,0.712063967854,-84.926109557,0.0619909803238,-54.2989112032,0.325289720056,-43.1587211113,0.00412921461249,-93.7992846768,0.00883411445749,60.0289194055,0.00813947612547,-15.3263467457,0.187681827115,-68.6722743468,0.013073619691,-92.8335983744,0.0355799283795,-158.876917307,0.282456554459,-65.655611004,0.0177372954815,-126.147231614,0.573795077449,-134.207582661,1.27848071165,-144.471817265,0.884316359568,-142.940515114,0.123974774964,-49.6376750588,49.9475469335,-0.0378792568125,
 ,0.54,1.09595000249,2.69854207789,1.37719299604,-85.9752765858,0.71254263094,-84.5932623606,0.0620786641032,-53.9421583534,0.325815449811,-42.8036467842,0.00420255980266,-96.2138139735,0.00847862983417,62.7485384666,0.00809449618247,-14.9967573861,0.189975320955,-67.2643584633,0.0131012551967,-90.4262844809,0.0354953402387,-158.512262923,0.283253692581,-65.2506734298,0.0182342469139,-126.541552711,0.568675512917,-133.864277981,1.2753511412,-144.081256562,0.893787087318,-142.5997264,0.124439147274,-49.1785463648,49.9520975772,-0.0367557078234,
 ,0.56,1.09675570645,2.99657147688,1.37820748652,-85.6756753217,0.713086745334,-84.2903202335,0.0621736079758,-53.6046385852,0.326389748516,-42.4659868926,0.00434284784276,-99.2038035502,0.00809377459401,65.9353745383,0.00800863879161,-15.0917207613,0.192171860497,-66.4996889836,0.013232550776,-88.8976168012,0.0353614410308,-158.182747077,0.283971933869,-64.987553061,0.0188027383146,-126.998596646,0.563343298085,-133.539342111,1.2707546743,-143.699489787,0.900882495419,-142.255733486,0.124816738582,-48.848628806,49.9564678936,-0.035426971166,
 ,0.58,1.09765589006,3.26527066895,1.37933530603,-85.4051913759,0.713685761458,-84.0158389178,0.0622739050031,-53.2846959964,0.327001850821,-42.1439191065,0.00455764269249,-102.539771399,0.00769840094023,69.5692716591,0.00788243526092,-15.6396480033,0.194167603357,-66.383967617,0.0134551019751,-88.3159655822,0.0351786097831,-157.887455424,0.284596444407,-64.8659097273,0.0194292670485,-127.480861572,0.557916425903,-133.230784736,1.26473540443,-143.325441339,0.905303312148,-141.908903526,0.125096211818,-48.6490197738,49.9606402973,-0.0339364727274,
 ,0.6,1.09863420709,3.50618692196,1.3805555218,-85.1622961509,0.714328218964,-83.7683167109,0.06237766177,-52.9808743822,0.327640951059,-41.8358845197,0.00485161673168,-105.981587056,0.00730916076748,73.6359042925,0.00771876474435,-16.6727609414,0.195932819682,-66.9086349934,0.0137632309466,-88.6859211161,0.0349480968798,-157.625202541,0.285117507306,-64.8829754409,0.0201001996268,-127.961107328,0.55251582153,-132.937115876,1.25737128743,-142.95822309,0.906817856784,-141.559034188,0.125270351672,-48.5784527586,49.9646023437,-0.0323259157097,
 ,0.62,1.09967248946,3.72090761178,1.38184510707,-84.9454234387,0.715001765597,-83.546226808,0.0624830444947,-52.69196518,0.328296472745,-41.5406437692,0.00522568817171,-109.321049103,0.00694040606294,78.1268370846,0.00752306686671,-18.226453623,0.197513563876,-68.0515455449,0.0141592211205,-89.9530186725,0.0346720599199,-157.394606955,0.285530705182,-65.0335464662,0.0208021933135,-128.421956461,0.547262498885,-132.657473662,1.24877350064,-142.597231622,0.905270437933,-141.205175666,0.125336329003,-48.6332997267,49.968346374,-0.0306345525314,
 ,0.64,1.10075082218,3.91103038428,1.38317905335,-84.7529986037,0.715693241845,-83.3480456567,0.0625883200988,-52.4170369261,0.328958311583,-41.2573102783,0.00567695258008,-112.409770122,0.0066046262057,83.0377739818,0.00730343541244,-20.3368689708,0.199024001004,-69.7755216709,0.0146522364267,-92.0100325286,0.0343535820078,-157.194167036,0.285836728123,-65.3099632185,0.0215225238361,-128.854511164,0.542274612884,-132.391702715,1.23908490543,-142.242244332,0.900587945352,-140.845531391,0.125295713042,-48.8075572263,49.9718690882,-0.0288985611555,
 ,0.66,1.10184778079,4.07813704544,1.38453067367,-84.5834640554,0.716388849347,-83.1722771587,0.0626918895005,-52.1554469095,0.329617033059,-40.9853610106,0.00619921560188,-115.165364789,0.0063131932269,88.3622552521,0.00707053798925,-23.0358039997,0.200629277965,-72.0256165977,0.0152551553033,-94.7055970396,0.0339966708079,-157.022332808,0.286040794403,-65.7020856091,0.0222492776174,-129.256478311,0.537664514986,-132.14037029,1.22847766486,-141.893509004,0.892784482495,-140.47744958,0.125154228124,-49.0928191441,49.9751710555,-0.0271504978899,
 ,0.68,1.10294084178,4.22377157988,1.38587211001,-84.4353006985,0.717074409244,-83.0174726036,0.062792311704,-51.906837307,0.330264013774,-40.7246273272,0.00678377322212,-117.560850831,0.00607703440856,94.0784797054,0.00683727634635,-26.3420621526,0.202519601329,-74.7265412492,0.015980005658,-97.8574758922,0.0336062363192,-156.877569579,0.286151728212,-66.1972840151,0.0229714057135,-129.630157192,0.533535917893,-131.904712566,1.21715006148,-141.55182122,0.881963845466,-140.097519031,0.124921275903,-49.4782528558,49.9782561646,-0.0254187989146,
 ,0.7,1.10400695364,4.34942265124,1.38717503097,-84.3070450638,0.717735704231,-82.8822462325,0.0628883184642,-51.671118901,0.330891523706,-40.4752697863,0.00742015700749,-119.607082723,0.00590676840384,100.129733049,0.00661807514094,-30.2489808877,0.204877764856,-77.7820606728,0.0168330855014,-101.271193912,0.0331880451632,-156.758410022,0.286180789853,-66.7804741331,0.0236786655108,-129.980511705,0.529981267136,-131.686510744,1.20532255508,-141.218583522,0.868319609465,-139.701783874,0.124609266728,-49.9506058472,49.9811310208,-0.0237273317534,
 ,0.72,1.10502323561,4.45651080903,1.38841148052,-84.1973019269,0.718358886451,-82.7652863859,0.0629788200316,-51.4484454917,0.33149275217,-40.2377409264,0.00809671983039,-121.335975861,0.00581191822314,106.404484497,0.00642769388818,-34.7095709292,0.207844496272,-81.077922783,0.0178109872373,-104.761199293,0.0327486494094,-156.66349191,0.286140387624,-67.4342257533,0.0243614908329,-130.313456804,0.527079404239,-131.487905049,1.1932331261,-140.895839633,0.852132557658,-139.286092139,0.124232821692,-50.494274683,49.9838043041,-0.0220950437049,
 ,0.74,1.10596775552,4.54638037965,1.3895548193,-84.1047524286,0.7189309238,-82.6653623383,0.0630629027198,-51.2391816127,0.332061782983,-40.0127395537,0.00880105794628,-122.788011089,0.00579914126962,112.728030305,0.00627954621546,-39.6235783096,0.211487764317,-84.4888317683,0.0188984416739,-108.169187445,0.0322952886939,-156.591579222,0.286042812665,-68.1389709941,0.0250108326958,-130.634438768,0.524893589723,-131.311163317,1.18113197084,-140.586276538,0.83376520083,-138.846590303,0.123807917638,-51.091466809,49.9862861172,-0.020535795712,
 ,0.76,1.10682032799,4.62029566948,1.39058068695,-84.0281580403,0.719440050574,-82.5813271775,0.0631398190015,-51.0438655512,0.332593525249,-39.8011593385,0.00952031650607,-124.004375072,0.00586995501465,118.877186529,0.0061837167577,-44.8334801427,0.215782397306,-87.8883734268,0.020068263945,-111.374900761,0.0318357655856,-156.541564894,0.285899131446,-68.8733283699,0.0256180063216,-130.947362716,0.523469935738,-131.158428165,1.16927565002,-140.293187385,0.813653206544,-138.38036837,0.123351050198,-51.7224788343,49.9885873654,-0.0190584824134,
 ,0.78,1.10756326942,4.67944072844,1.3914679079,-83.9663610723,0.719876185463,-82.5121173984,0.0632089709083,-50.8631693815,0.333083607148,-39.6040341426,0.0102414298488,-125.022725106,0.0060188835688,124.618028538,0.00614513641116,-50.1358805107,0.220604341865,-91.1594366172,0.0212830591972,-114.298016927,0.0313782956648,-156.512454378,0.285718352479,-69.6145476646,0.0261745710484,-131.253899997,0.522836279108,-131.031471288,1.15792083397,-140.020389326,0.792293694634,-137.886244767,0.122878485225,-52.3661043495,49.990719218,-0.0176675060987,
