Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),Phasor-10 Name(upto 16-char),Phasor-10 Type(v/c),Phasor-10 PHNMR(scaling),Phasor-11 Name(upto 16-char),Phasor-11 Type(v/c),Phasor-11 PHNMR(scaling),Phasor-12 Name(upto 16-char),Phasor-12 Type(v/c),Phasor-12 PHNMR(scaling),Phasor-13 Name(upto 16-char),Phasor-13 Type(v/c),Phasor-13 PHNMR(scaling),Phasor-14 Name(upto 16-char),Phasor-14 Type(v/c),Phasor-14 PHNMR(scaling),Phasor-15 Name(upto 16-char),Phasor-15 Type(v/c),Phasor-15 PHNMR(scaling),Phasor-16 Name(upto 16-char),Phasor-16 Type(v/c),Phasor-16 PHNMR(scaling),Phasor-17 Name(upto 16-char),Phasor-17 Type(v/c),Phasor-17 PHNMR(scaling),
Configuration Field Inputs,50,50,17,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,I9,c,100,I10,c,100,I11,c,100,I12,c,100,I13,c,100,I14,c,100,I15,c,100,I16,c,100,I17,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Phasor-10 Magnitude,Phasor-10 Angle,Phasor-11 Magnitude,Phasor-11 Angle,Phasor-12 Magnitude,Phasor-12 Angle,Phasor-13 Magnitude,Phasor-13 Angle,Phasor-14 Magnitude,Phasor-14 Angle,Phasor-15 Magnitude,Phasor-15 Angle,Phasor-16 Magnitude,Phasor-16 Angle,Phasor-17 Magnitude,Phasor-17 Angle,Frequency,ROCOF,
 ,2.32,1.04228379728,-0.406382624295,0.0158311172047,40.0659370099,0.0226842609434,-20.2991159447,0.373798329606,-38.1373541516,1.76372614937,-26.5961025469,0.21030774025,-12.792588877,0.168257459602,-116.048325295,0.40560648043,-22.9372535241,0.28920594636,-121.35240671,0.978911234296,-23.5556341042,0.25614152119,-33.8047151374,6.97378526217,-12.8815679396,0.15111056226,16.1524442297,1.03980656589,-12.2740908941,0.0510850928234,-121.726235014,0.00288934820421,136.831558503,1.44022060006,69.2919374942,50.0019861639,0.0086032577733,
 ,2.34,1.04224410312,-0.409524473037,0.0152846638086,42.3147596634,0.0226446179007,-20.2966254532,0.375100589171,-38.2317309642,1.76639335076,-26.7089089407,0.207261615623,-12.7115122102,0.177613224632,-121.898730222,0.40480722022,-23.0225267974,0.300060485728,-124.87593138,0.973108785597,-23.5947355353,0.257371224288,-33.924666147,7.04105369448,-12.9557372204,0.14854896212,16.5578570669,1.03681133429,-12.2669057317,0.0504112646966,-120.226542508,0.00306646744585,138.688017464,1.4398813527,69.3869290348,50.000954781,0.00833993469905,
 ,2.36,1.04220252563,-0.405579956111,0.0146884121253,45.0441554913,0.0226006033691,-20.2879943148,0.376370712374,-38.3168015946,1.76887736422,-26.815038378,0.204075725524,-12.6200208608,0.189508866873,-127.416171401,0.403903554776,-23.1029443352,0.31369003158,-128.522936433,0.966918290121,-23.6288907047,0.258578303571,-34.0350740034,7.11118862415,-13.0255542418,0.145768481359,17.0158611972,1.03410227365,-12.2520843889,0.0496250231576,-118.285453732,0.00321090100269,140.015093164,1.43997022704,69.4267579525,49.9999547475,0.0080857874375,
 ,2.38,1.04215907893,-0.394767229067,0.0140611191326,48.3170202601,0.0225518013097,-20.2735869713,0.37760790958,-38.3927186073,1.77121582686,-26.9146160637,0.20080943547,-12.520412896,0.203632817179,-132.400252444,0.402921780536,-23.1790308641,0.330254065415,-132.168361686,0.960461222126,-23.6589973228,0.259753163648,-34.135264901,7.18362507262,-13.0906247792,0.142813965785,17.5218741632,1.03163979259,-12.2300580776,0.0487726780394,-115.890249222,0.00332194337996,140.928398752,1.44049788284,69.4096954385,49.9989854036,0.00783800877362,
 ,2.4,1.04211379226,-0.377309852219,0.0134257741931,52.1995451226,0.0224979698841,-20.2537315895,0.378812329636,-38.4597070314,1.77344879935,-27.0077572792,0.197522174218,-12.4149156579,0.219507994318,-136.757589726,0.401889097754,-23.2512265779,0.349789697513,-135.702171191,0.953860887864,-23.6858261427,0.260887376766,-34.2246840046,7.2577976852,-13.1505642456,0.139731789581,18.0707283041,1.02939398541,-12.2012365705,0.0479093490344,-113.03396007,0.00339974710105,141.503655296,1.4414833454,69.3336016921,49.9980470486,0.00759060231942,
 ,2.42,1.04206672088,-0.353446898406,0.0128096191316,56.7527740081,0.022438980594,-20.2287477546,0.379984807537,-38.5180572831,1.7756173377,-27.0945625934,0.194272444491,-12.3056602321,0.236579884478,-140.478415525,0.400833026399,-23.3198763095,0.372206404644,-139.037880761,0.947240194388,-23.7100071315,0.261973771782,-34.3029141036,7.33314117018,-13.2050093484,0.136568613582,18.6566601342,1.02734375058,-12.1660161579,0.0470972019931,-109.721059796,0.00344512399192,141.790292648,1.44295251516,69.1961974953,49.9971412329,0.00733496892992,
 ,2.44,1.04201795548,-0.323444144502,0.0122436559632,62.017836878,0.0223747656022,-20.198974351,0.381126597033,-38.5681178959,1.77776200964,-27.1751161117,0.191116826249,-12.1946609688,0.25428727973,-143.604570721,0.399780798974,-23.3852248958,0.397294421017,-142.116068988,0.940719377575,-23.7320242524,0.263006484855,-34.3696916492,7.40909024362,-13.2536298851,0.133370174382,19.2733085708,1.0254756199,-12.1247904776,0.0464024850742,-105.974021884,0.00345943464566,141.819702503,1.44493654589,68.9953646529,49.9962709547,0.00706060219256,
 ,2.46,1.04196763008,-0.287605567303,0.0117612437735,67.9942726814,0.0223052732523,-20.1647966856,0.382239100492,-38.6102881631,1.77992139589,-27.2494864928,0.188108982677,-12.0837995255,0.272109149903,-146.202459013,0.398758740031,-23.4474184567,0.424742208068,-144.903222775,0.934413718868,-23.7522186421,0.26398097168,-34.424919358,7.48507935456,-13.2961402358,0.130180145534,19.9137352637,1.02378232709,-12.0779633706,0.0458911487201,-101.839526208,0.00344452509347,141.61038085,1.44747001056,68.7294594751,49.9954407536,0.00675586779943,
 ,2.48,1.04191592833,-0.246284339508,0.0113953806718,74.6148971514,0.0222304305105,-20.1266720373,0.383323608066,-38.6450107627,1.78213061772,-27.3177303308,0.18529868103,-11.974812823,0.289591432447,-148.345193707,0.397791643757,-23.506511074,0.454158180818,-147.387505137,0.928431284545,-23.7707995914,0.264893982333,-34.468674661,7.56054247398,-13.3323101207,0.127039110058,20.5704812305,1.02226115397,-12.0259627529,0.0456231492491,-97.3922978225,0.00340268790641,141.171243885,1.45058876139,68.3976222265,49.9946566954,0.00640883881975,
 ,2.5,1.04186308828,-0.199892526035,0.0111745931896,81.7273769364,0.022150110425,-20.0851528466,0.384381057529,-38.6727643955,1.78441993352,-27.3798973837,0.182730842617,-11.869284288,0.306359996732,-150.102807124,0.396902162643,-23.5624761558,0.485093152984,-149.573275643,0.922870726103,-23.7878623733,0.265743500928,-34.501213398,7.63491322655,-13.3619741981,0.123983679023,21.2356725287,1.0209121037,-11.9692543836,0.0456460487463,-92.7342641939,0.00333663403187,140.50389034,1.45432739542,68.0000648133,49.9939262463,0.00600815656675,
 ,2.52,1.04180940565,-0.148908716023,0.0111181428517,89.0974681252,0.0220641027798,-20.0409067201,0.385411824969,-38.6940564221,1.78681344648,-27.436037045,0.180444638478,-11.7686377264,0.322124881218,-151.537887866,0.396110221991,-23.6152216018,0.517061622356,-151.47575363,0.917819185202,-23.8034116007,0.266528653485,-34.5229683104,7.70762562736,-13.3850400873,0.12104578434,21.9011833421,1.01973596163,-11.9083543686,0.0459890664933,-87.9875755046,0.00324946625312,139.604316877,1.45871626387,67.5383191066,49.993258041,0.00554388503119,
 ,2.54,1.0417552354,-0.0938828915972,0.0112321684984,96.4431679816,0.0219720868644,-19.9947323806,0.386415554998,-38.7094154395,1.78932796482,-27.4862053801,0.178472649502,-11.6741330842,0.336679076819,-152.704335841,0.395432476549,-23.6646077132,0.54956127819,-153.116574656,0.913350351276,-23.8173884296,0.267249588405,-34.5345420547,7.77811565639,-13.4014944235,0.118252165335,22.5588577024,1.01873231547,-11.8438392833,0.0466589865871,-83.282166422,0.0031446473855,138.464465774,1.46377801587,67.0154294361,49.9926615488,0.00500832587886,
 ,2.56,1.04170099144,-0.0354379301912,0.0115085317929,103.490659966,0.0218736065159,-19.9475706856,0.387391037275,-38.7193837014,1.79197205356,-27.5304720057,0.176840111812,-11.5868631955,0.349893746203,-153.647685086,0.394881826752,-23.7104666179,0.582090756175,-154.520468635,0.909522723963,-23.82969957,0.267907334877,-34.5366946496,7.84582386251,-13.4114065831,0.115624058648,23.2007818599,1.01789761602,-11.7763529393,0.0476390049084,-78.740986967,0.00302595720063,137.07393736,1.46952374211,66.436075115,49.9921466521,0.00439676092959,
 ,2.58,1.04164714444,0.0257327389674,0.011926979292,110.026406807,0.0217680490824,-19.900509878,0.388336133991,-38.7245092603,1.79474531401,-27.568926059,0.175564269867,-11.5077504204,0.36171096024,-154.406089607,0.394467012663,-23.7526218152,0.614165821121,-155.71297997,0.906378135059,-23.840245758,0.268503645237,-34.5303254675,7.91019913713,-13.4149297745,0.11317709067,23.8195895231,1.01722336696,-11.7066090367,0.0488907553505,-74.467191814,0.00289743213865,135.42219538,1.47594887512,65.8066125045,49.9917231503,0.00370808997988,
 ,2.6,1.0415942172,0.0888716545726,0.0124595553743,115.922841369,0.0216546314053,-19.8547843079,0.389247760721,-38.7253376966,1.79763792198,-27.6016805198,0.174653860833,-11.4375419283,0.372134637094,-155.011491971,0.394192303448,-23.7909063096,0.645334045977,-156.719022042,0.903940585448,-23.8489471627,0.269040827842,-34.5164500875,7.97070373712,-13.4122992596,0.110921361945,24.4087737135,1.01669453622,-11.635389224,0.0503588163341,-70.5365890226,0.00276328156365,133.501592758,1.483029098,65.135031052,49.9914002086,0.00294533390947,
 ,2.62,1.04154277778,0.153168179395,0.0130753974739,121.134290065,0.0215323970413,-19.8117659557,0.390121920692,-38.7224033063,1.80063045013,-27.628874195,0.174108753935,-11.3768024075,0.38122020963,-155.490740894,0.394057298996,-23.8251777448,0.675187861312,-157.562040027,0.902215450711,-23.8557632007,0.269521577251,-34.4961725258,8.02681956908,-13.4038275656,0.108861704995,24.9629738131,1.0162882816,-11.5635363828,0.0519764530378,-66.9962480423,0.00262777427221,131.311493139,1.49071659735,64.4308236827,49.9911857743,0.00211597629882,
 ,2.64,1.04149343001,0.217773667102,0.0137445072742,125.675382267,0.0214002294715,-19.7729481688,0.390953790235,-38.716219641,1.80369399267,-27.6506707879,0.173919767783,-11.3259032768,0.389063500282,-155.866556721,0.394056858027,-23.8553290169,0.703375681265,-158.263588185,0.901189104668,-23.860704507,0.269948808522,-34.4706535468,8.07805567496,-13.3898966505,0.106998091553,25.4782059773,1.0159730789,-11.4919432424,0.0536713776432,-63.8679516943,0.00249509029449,128.863579543,1.49893705273,63.704778362,49.9910859836,0.00123212131572,
 ,2.66,1.04144680167,0.281820718392,0.0144400469334,129.596253908,0.0212568858044,-19.7399210804,0.391737850997,-38.7072693353,1.80679060186,-27.667254634,0.17406868666,-11.2850080695,0.395789277291,-156.158311635,0.394181163733,-23.8812930713,0.729610718995,-158.843174156,0.900829002836,-23.8638353718,0.270325502149,-34.4410759285,8.12395678519,-13.3709471023,0.105326162588,25.9520099537,1.01570833118,-11.4215366715,0.0553707232839,-61.1541992583,0.00236913746083,126.188034917,1.50758776947,62.9687038279,49.9911045875,0.000310451391379,
 ,2.68,1.04140353049,0.344446107256,0.0151393798308,132.962747792,0.0211010543895,-19.7143382213,0.392468062563,-38.6959932093,1.80987403695,-27.6788229117,0.174528493615,-11.2540545086,0.401539963943,-156.382625332,0.39441593383,-23.9030409909,0.753677097652,-159.318266044,0.901084257784,-23.8652657931,0.270654565578,-34.4086076916,8.16411273274,-13.3474645694,0.103837854258,26.3834947982,1.01544452395,-11.3532581711,0.0570049142274,-58.8446889321,0.0022533416805,123.339613514,1.51653732646,62.23510755,49.991242421,-0.000628024880206,
 ,2.7,1.04136424828,0.40481676605,0.0158242879772,135.843627079,0.0209314378635,-19.6978738517,0.393138067477,-38.6827787041,1.81289081619,-27.6855743952,0.175263833652,-11.232734734,0.406464954678,-156.55379405,0.394742776996,-23.9205730436,0.775432933549,-159.704392055,0.901886725652,-23.8651333385,0.270938716427,-34.3743644115,8.19816845268,-13.319963734,0.102522094306,26.7732782378,1.01512397137,-11.2880412019,0.0585104663326,-56.9219913133,0.00215043503459,120.401838092,1.52562702314,61.5168471065,49.9914969453,-0.00155843627965,
 ,2.72,1.04132956378,0.462158040154,0.0164807405933,138.303634914,0.0207468606081,-19.692170542,0.393741419353,-38.6679477811,1.81578155211,-27.6876951124,0.176231714433,-11.220476004,0.410710951994,-156.684080012,0.395139692271,-23.933903027,0.794810199119,-160.015286632,0.90315260807,-23.8635761259,0.271180391429,-34.3393717958,8.22583423115,-13.2889702441,0.101365545076,27.1233271309,1.01468217594,-11.2267860171,0.0598319195894,-55.3658965669,0.00206228335615,117.487081416,1.5346742794,60.8267768412,49.9918618861,-0.00245271694751,
 ,2.74,1.04130004468,0.515783267777,0.0170984573103,140.400454461,0.020546396668,-19.6987765061,0.394271823913,-38.6517444971,1.81848254027,-27.6853415534,0.177382444805,-11.2164247746,0.414413675622,-156.783893362,0.395581702309,-23.943036949,0.811811344294,-160.263053199,0.904784556523,-23.8606992771,0.271381683895,-34.3045297368,8.24689581696,-13.255001112,0.100353370425,27.4367172561,1.01404979666,-11.1703326595,0.0609231354962,-54.1564234121,0.00198980591146,114.730721851,1.54347798099,60.1774097572,49.9923269914,-0.0032804627787,
 ,2.76,1.04127619952,0.565123616027,0.0176703991405,142.183922764,0.020329511201,-19.7190721565,0.394723382328,-38.6343225477,1.82092756154,-27.6786223382,0.178660803157,-11.2194372459,0.417691214768,-156.861900748,0.396041605636,-23.9479477285,0.826502845544,-160.458324002,0.906674247446,-23.8565380114,0.271544311019,-34.2705790317,8.26122397209,-13.2185441644,0.0994700036659,27.7173378037,1.01315519217,-11.1194327246,0.0617481529361,-53.2757123134,0.00193303196807,112.279195761,1.5518255929,59.5806104434,49.9928779286,-0.00400995115646,
 ,2.78,1.04125845998,0.609757018011,0.0181922511458,143.696390895,0.020096205864,-19.7541853745,0.395090826286,-38.6157331487,1.82304984826,-27.6675794433,0.180007418533,-11.228079206,0.420639201194,-156.925093893,0.396490827475,-23.9485480965,0.839006042475,-160.610404196,0.908705376619,-23.8510210146,0.271669610963,-34.238071903,8.26878301699,-13.180037186,0.0986998924536,27.9695687208,1.01192747471,-11.0747204216,0.0622817358676,-52.7090783687,0.00189130630141,110.27402522,1.55950170136,59.0473291642,49.9934963343,-0.00460929041667,
 ,2.8,1.0412471643,0.649435013276,0.0186619243733,144.973575072,0.0198471565502,-19.8048952031,0.395369734662,-38.5959136938,1.82478415667,-27.6521702038,0.181360337873,-11.2406373459,0.423327882666,-156.978847636,0.396900343635,-23.9446641565,0.849485795056,-160.727391958,0.910757001654,-23.843937762,0.271758568126,-34.2073473549,8.26963792351,-13.1398474386,0.0980281948341,28.1979577877,1.01029998087,-11.0366833989,0.0625096895343,-52.4454613,0.00186360716739,108.835437552,1.56629751118,58.587381009,49.9941600257,-0.00504765787567,
 ,2.82,1.04124254234,0.684106299642,0.0190790883548,146.045545592,0.0195838308838,-19.8715243139,0.395556722594,-38.5746776823,1.8260688802,-27.6322513153,0.182656743231,-11.2551432834,0.425801079249,-157.026990314,0.397241647536,-23.9360120788,0.858137635177,-160.81627015,0.91270714263,-23.8349130946,0.271811863661,-34.1785122669,8.26395952523,-13.0982522626,0.0974413994953,28.4069200901,1.008214037,-11.0056337603,0.0624289773546,-52.4774392648,0.00184889823874,108.048990608,1.57202073,58.2092681791,49.9948433758,-0.00529657914184,
 ,2.84,1.04124470298,0.713935860506,0.0194447396327,146.937679859,0.0193085730631,-19.9538219447,0.395649595007,-38.551706451,1.82684813395,-27.6075659721,0.183834773869,-11.2694104564,0.428076914553,-157.071900917,0.397487727108,-23.9221801624,0.865174182613,-160.882968666,0.914436534399,-23.8233916056,0.271829947082,-34.1514289618,8.25202745162,-13.0554214646,0.0969278435538,28.600476881,1.00562287195,-10.9816797089,0.0620476379931,-52.8008993498,0.00184642072269,107.956993708,1.57650522193,57.9200388836,49.9955178484,-0.00533119717043,
 ,2.86,1.04125362432,0.739318638036,0.0197608105257,147.67150439,0.0190246451165,-20.0508413437,0.395647458236,-38.5265432594,1.82707373704,-27.5777350856,0.184835400261,-11.2810829874,0.430150134416,-157.114638616,0.397614016147,-23.9026180243,0.870811639913,-160.932400316,0.915832410838,-23.8086333929,0.271813123777,-34.1257097889,8.23423044832,-13.0114021817,0.096478103715,28.7820450857,1.00249550992,-10.964698321,0.0613844781073,-53.4143921565,0.00185584790181,108.554836867,1.57961981073,57.7251734698,49.9961526803,-0.00513147742297,
 ,2.88,1.04126914731,0.760886876881,0.0200298225611,148.265401576,0.0187362163488,-20.1608192185,0.395550785234,-38.4985902706,1.82670702015,-27.5422532713,0.185604290706,-11.2876946924,0.431995759447,-157.155102529,0.397599284112,-23.8766340451,0.875257169785,-160.968476701,0.916792192413,-23.78972162,0.271761652535,-34.1007190551,8.21106382054,-12.9661068697,0.0960852416232,28.9542839064,0.998820461885,-10.9543100867,0.0604684974853,-54.3181448499,0.00187726184022,109.791707993,1.58127565422,57.6284875381,49.9967156945,-0.00468329576347,
 ,2.9,1.04129097323,0.779510460608,0.0202545891923,148.735181898,0.0184482965144,-20.2810691507,0.395361431815,-38.467108931,1.82572038782,-27.500489982,0.186093606942,-11.2867356906,0.433573767335,-157.192214186,0.397426429214,-23.8434014858,0.878697893531,-160.994113703,0.917226944495,-23.7655812354,0.271675846734,-34.0755824003,8.18312382664,-12.9193049992,0.0957448914726,29.1190015503,0.994609027719,-10.9498560355,0.0593379876436,-55.5126699517,0.00191095784183,111.575520259,1.581431692,57.6320428782,49.9971742177,-0.00397935844349,
 ,2.92,1.04131866539,0.796289797059,0.0204379719935,149.094534024,0.0181666127372,-20.4079058126,0.395082603464,-38.431224185,1.8240985714,-27.4516958482,0.186263663071,-11.2757235932,0.434834467265,-157.224112706,0.397083142225,-23.8019729828,0.881292135105,-161.011238121,0.917064475407,-23.7350072534,0.271556172747,-34.0492034813,8.15109895298,-12.8706189584,0.0954551868887,29.2771229268,0.989898022898,-10.9503784985,0.0580392328025,-56.9968937784,0.00195712629011,113.782214763,1.58009778136,57.736059861,49.9974960749,-0.00301990865793,
 ,2.94,1.04135165522,0.81254107083,0.0205826933521,149.355370668,0.0178974349586,-20.5366209897,0.394718774283,-38.3899328611,1.82183951693,-27.3950139856,0.186084382653,-11.2522760087,0.435724212987,-157.24835282,0.396562412444,-23.7513024971,0.883163381295,-161.020807333,0.916251950318,-23.6967002834,0.271403339333,-34.020287584,8.11575811398,-12.8195245489,0.0952165338281,29.4287177404,0.984751754676,-10.9546068041,0.0566247375046,-58.7657531571,0.00201549411314,116.26904062,1.57733527598,57.9388290737,49.9976506244,-0.00181318152865,
 ,2.96,1.04138925289,0.829773960625,0.0206912068526,149.528090637,0.0176473592396,-20.6615342168,0.394275561566,-38.3421164389,1.81895486375,-27.3294957755,0.185536492045,-11.2141810638,0.43619110351,-157.262098104,0.395862852761,-23.6902732964,0.884397245278,-161.022852244,0.914757909847,-23.6493065617,0.271218372321,-33.9873715562,8.07793594027,-12.7653563265,0.0950312458113,29.5730870566,0.979263093272,-10.9609494608,0.0551509168868,-60.8072918249,0.00208501807214,118.889973759,1.57325496229,58.2366250346,49.9976097986,-0.000375578716433,
 ,2.98,1.04143066209,0.849662205231,0.0207656242771,149.621778545,0.0174230620382,-20.7761383685,0.393759561291,-38.2865582541,1.81546998353,-27.2541204383,0.184612394192,-11.1594627719,0.436190340414,-157.262304775,0.39498882733,-23.6177302245,0.885041520694,-161.016550475,0.912573600122,-23.5914596021,0.271002669694,-33.9488592328,8.03851543638,-12.7073178857,0.0949030662497,29.7089045234,0.973553513344,-10.967494625,0.0536752275043,-63.0994459493,0.00216370262547,121.510151077,1.56801244374,58.623630202,49.9973491101,0.00126845520849,
 ,3.0,1.04147499886,0.874007682254,0.0208076956791,149.644363392,0.0172310411826,-20.8733522025,0.393178151303,-38.2219650262,1.81142356453,-27.1678176103,0.18331667591,-11.0864383465,0.435688947147,-157.24589439,0.393950372873,-23.5325143656,0.885109209195,-161.000332377,0.90971354372,-23.5218207267,0.270758033279,-33.9030613381,7.99840840453,-12.6444970137,0.094836609192,29.8344056177,0.967772019381,-10.9720208651,0.0522528038772,-65.6069372363,0.0022485730569,124.016204535,1.56180124406,59.0918825624,49.9968485844,0.00308686045881,
 ,3.02,1.04152131355,0.904698926553,0.0208188365909,149.602755581,0.0170773603157,-20.9458771717,0.392539270205,-38.1469924135,1.80686674293,-27.0694921002,0.181666213271,-10.9937649361,0.434669605891,-157.209915824,0.392762912662,-23.4334982432,0.88458420878,-160.972017928,0.906215307421,-23.4391161385,0.270486674463,-33.8482386886,7.95853413579,-12.5758854559,0.0948367539665,29.9476145709,0.962092914176,-10.9720204006,0.0509328057313,-68.2789395248,0.00233578940919,126.320832997,1.55484407815,59.6312640789,49.996093584,0.00504068697083,
 ,3.04,1.04156861544,0.943665248909,0.0208001943347,149.5029789,0.0169674129965,-20.9866363269,0.391851180795,-38.0602741135,1.80186180017,-26.9580500456,0.179689853468,-10.8804737481,0.433133428542,-157.151697769,0.391446770455,-23.3196198757,0.883429175195,-160.928978785,0.902138452255,-23.342168791,0.270191192777,-33.7826474054,7.9197969605,-12.5004028468,0.0949080307597,30.0465944467,0.95671242031,-10.9647370427,0.0497548568765,-71.0483326455,0.00242085785381,128.361905594,1.54738289712,60.2295494131,49.9950754875,0.00708509712447,
 ,3.06,1.04161589894,0.992827809466,0.0207527438251,149.350309686,0.0169057205017,-20.9892526988,0.391122227401,-37.9604538502,1.79648046203,-26.8324257785,0.17742766717,-10.7459901272,0.431101546287,-157.068992427,0.390026499705,-23.1899143183,0.881594925653,-160.868317414,0.897562682579,-23.2299240559,0.269874527612,-33.7045847706,7.88306332108,-12.4169241699,0.0950540332398,30.129701977,0.951844218115,-10.9472209089,0.0487461154696,-73.8332497513,0.00249889018495,130.097731623,1.53966843529,60.8725338663,49.9937921965,0.00917061468001,
 ,3.08,1.04166217046,1.0540491457,0.0206774022817,149.14943044,0.0168957740459,-20.9485088504,0.390360596502,-37.8462194294,1.7908018517,-26.6916088353,0.174929782195,-10.5901388726,0.428615473247,-156.960109443,0.388530050898,-23.0435417037,0.879030652996,-160.787054503,0.892585242858,-23.1014690073,0.269539884777,-33.6124343432,7.84913907847,-12.3243099396,0.0952768913097,30.1958261613,0.947714017024,-10.9164014856,0.0479195724654,-76.5411638489,0.00256487284281,131.500420247,1.53195005203,61.5442559251,49.9922484467,0.0112445774014,
 ,3.1,1.04170647515,1.12908274436,0.0205751519581,148.904600078,0.0169399281066,-20.8607241009,0.389574089721,-37.7163379085,1.78491016308,-26.5346706763,0.172254826649,-10.4131349151,0.425736269684,-156.824036722,0.386987806583,-22.879811207,0.875694167029,-160.682316523,0.887317641895,-22.9560459405,0.269190640944,-33.5047089758,7.81874778512,-12.2214381384,0.0955768324933,30.2445891861,0.944553327377,-10.8691796117,0.0472740535089,-79.0750323802,0.00261392344379,132.548762796,1.52446665111,62.2273231147,49.9904559071,0.0132527415215,
 ,3.12,1.04174792237,1.21952427612,0.020447160281,148.61983866,0.0170393473439,-20.7239947087,0.388769917531,-37.5696908235,1.77889213319,-26.3607907783,0.169468026738,-10.2155603812,0.422542595578,-156.660542024,0.38543151928,-22.6982007515,0.871561382989,-160.551516752,0.881881813357,-22.7930614438,0.268830230234,-33.3800904542,7.79251065103,-12.107236831,0.0959518549125,30.2764904588,0.942592643439,-10.8025373336,0.0467960898459,-81.3403305704,0.00264152760465,133.221303612,1.51743936454,62.9033406188,49.9884330593,0.0151409790123,
 ,3.14,1.04178570927,1.32676607915,0.0202948876028,148.299121117,0.0171940056662,-20.5382643183,0.387954520968,-37.405308357,1.77283440169,-26.1692818204,0.166639020439,-9.99832999613,0.419127802585,-156.470246894,0.383893191716,-22.498372588,0.866634336041,-160.392524596,0.876405846998,-22.6120928117,0.268462018185,-33.2374646046,7.7709288938,-11.9807162974,0.0963975287603,30.2929794936,0.94205428264,-10.7136623208,0.0464634167864,-83.251524212,0.00264375957068,133.489561277,1.51106650399,63.5534315198,49.9862048576,0.016857003937,
 ,3.16,1.04181914178,1.45195638357,0.0201201739961,147.946572459,0.0174027325991,-20.3052219041,0.387133427268,-37.2224013106,1.76682085166,-25.9596136643,0.163839462289,-9.76264757616,0.415596258408,-156.254662874,0.382403941589,-22.2801850732,0.860947112255,-160.203818926,0.871019445804,-22.412893749,0.268089169062,-33.0759508774,7.75436909985,-11.8409995138,0.0969069369244,30.2964504702,0.94314514862,-10.6000808156,0.0462495075211,-84.7368308945,0.00261749820213,133.310810323,1.50552102705,64.1588271694,49.9838021785,0.0183520622674,
 ,3.18,1.04184765233,1.59596461774,0.0199252980907,147.566655988,0.0176632993994,-20.0280541169,0.386311143755,-37.0203897741,1.76093002808,-25.7314357399,0.161140505921,-9.50995690999,0.412059130148,-156.016179913,0.380992894105,-22.0437010167,0.854569243364,-159.98462112,0.865849278984,-22.1954010801,0.267714512894,-32.8949256159,7.74305213409,-11.6873498543,0.0974707590252,30.2901594514,0.946049694947,-10.4597903228,0.0461283809586,-85.7408299068,0.00256065844472,132.619361058,1.50095046469,64.7014978351,49.9812610755,0.0195825205966,
 ,3.2,1.04187081408,1.75935393481,0.0197130028088,147.164345673,0.01797253537,-19.7111004901,0.385491092553,-36.7989274564,1.75523272834,-25.4845972977,0.158610258943,-9.24189045291,0.408629870546,-155.757998783,0.379686144729,-21.7891928633,0.847606303583,-159.735002354,0.861014408337,-21.9597435422,0.267340418769,-32.6940384375,7.73704602242,-11.5191949958,0.0980774965783,30.2780731909,0.950923362111,-10.2913810495,0.0460789601041,-86.225230583,0.00247247183981,131.314757716,1.49747895266,65.164788685,49.9786218651,0.0205112931632,
 ,3.22,1.04188835123,1.94236185338,0.0194864849891,146.745273645,0.018326463654,-19.3594686809,0.384675586903,-36.5579207605,1.74978985355,-25.2191647989,0.15631130874,-8.96021885726,0.405419652517,-155.484003416,0.378505831997,-21.5171447399,0.840197657536,-159.455957994,0.856621965315,-21.7062527606,0.266968680696,-32.4732213959,7.73626310097,-11.3361461823,0.0987138302077,30.2646649724,0.957886743156,-10.0941341563,0.0460884320755,-86.1685738557,0.00235387406581,129.244695949,1.49521074771,65.5340249622,49.9759280731,0.0211090533757,
