Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),
Configuration Field Inputs,50,50,4,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Frequency,ROCOF,
Measurements Field Inputs,0,1.08085319833,-5.09654185163,1.5866339455,168.075077182,1.5866339455,168.075077182,3.29870125369,12.1280443626,49.9999985905,0.764089271275,
 ,0.02,1.08085318387,-5.09653963139,1.5866340649,168.075078982,1.5866340649,168.075078982,3.29870145689,12.1280442223,49.9999993097,0.281089233568,
 ,0.04,1.0808531809,-5.09653848506,1.58663399256,168.075079081,1.58663399256,168.075079081,3.29870130004,12.1280454116,49.9999996441,0.103405412711,
 ,0.06,1.08085317909,-5.09653696652,1.58663385271,168.075079077,1.58663385271,168.075079077,3.2987010096,12.1280475351,49.9999997323,0.0380403437783,
 ,0.08,1.08085317748,-5.09653494672,1.58663366027,168.075079107,1.58663366027,168.075079107,3.29870061262,12.1280504982,49.9999997205,0.0139943434327,
 ,0.1,0.410000493958,1.81967632581,9.53394640688,97.5241495138,9.53394640688,97.5241495138,18.5568581133,-82.3182128055,48.4339751615,6.93656580657,
 ,0.12,0.408196549022,2.72237872411,9.49190806691,98.4253824283,9.49190806691,98.4253824283,18.4750285759,-81.4170188126,49.303981663,-1.60208358911,
 ,0.14,1.06727787613,-3.21185149446,1.5081000562,166.373940119,1.5081000562,166.373940119,3.07038372249,11.7339540138,50.1535199432,-4.37776087217,
 ,0.16,1.07044136578,-3.02612208401,1.43057452505,166.184877941,1.43057452505,166.184877941,2.92371190523,12.9652838273,50.0358498566,-1.02196483629,
 ,0.18,1.07008857945,-2.42258842357,1.37888919369,165.873536581,1.37888919369,165.873536581,2.81116175735,13.7114742843,49.9633316506,-0.0338645904635,
 ,0.2,1.0694038052,-1.78592602046,1.33306001701,165.505137032,1.33306001701,165.505137032,2.70767156546,14.3653981917,49.9319563323,0.134181917098,
 ,0.22,1.06867684318,-1.14603259206,1.29223776288,165.14748918,1.29223776288,165.14748918,2.61385335565,14.990297022,49.9192582855,0.10853983715,
 ,0.24,1.06796231801,-0.507068907267,1.25692862872,164.842104809,1.25692862872,164.842104809,2.5314377636,15.5956230773,49.9143457738,0.0626872257271,
 ,0.26,1.06728949792,0.128801193041,1.22759852403,164.625258869,1.22759852403,164.625258869,2.46187619453,16.18318907,49.9127013904,0.0304966749024,
 ,0.28,1.06667947113,0.759887648388,1.20459593443,164.531472767,1.20459593443,164.531472767,2.40634891022,16.7540918953,49.9124872318,0.0119150285752,
 ,0.3,1.06614790618,1.38478449099,1.18815909387,164.591587905,1.18815909387,164.591587905,2.36576915878,17.3095763161,49.912952063,0.0018511784299,
 ,0.32,1.06570589887,2.00228543801,1.17843015817,164.829927095,1.17843015817,164.829927095,2.34077508007,17.8509608777,49.9137833037,-0.00361464113181,
 ,0.34,1.06536025389,2.61134083183,1.17547052322,165.261833013,1.17547052322,165.261833013,2.33172550347,18.3794348237,49.9148450913,-0.00674894103335,
 ,0.36,1.06511366663,3.21103501868,1.17927335702,165.892129252,1.17927335702,165.892129252,2.33870213191,18.8958945536,49.9160728205,-0.00871813094193,
 ,0.38,1.06496499707,3.80057140699,1.18977053064,166.714770248,1.18977053064,166.714770248,2.36151760929,19.4008704543,49.9174310139,-0.0100875831519,
 ,0.4,1.06490968484,4.37925907591,1.20683311982,167.713709392,1.20683311982,167.713709392,2.39972869591,19.8945483597,49.9188967282,-0.0111243566466,
 ,0.42,1.06494028742,4.94649833844,1.23026664366,168.8647931,1.23026664366,168.8647931,2.45265385296,20.3768592311,49.9204531993,-0.0119562991599,
 ,0.44,1.06504709565,5.50176429976,1.25980362147,170.13832223,1.25980362147,170.13832223,2.5193945873,20.8475949831,49.9220875558,-0.0126495313073,
 ,0.46,1.06521877364,6.04458825868,1.2950965445,171.501845023,1.2950965445,171.501845023,2.59885991023,21.3065092209,49.9237901176,-0.0132443073864,
 ,0.48,1.06544297435,6.57453728715,1.33571397395,172.922767674,1.33571397395,172.922767674,2.68979323805,21.7533751107,49.9255542686,-0.0137708505225,
 ,0.5,1.06570689159,7.09119267308,1.38114146958,174.370471945,1.38114146958,174.370471945,2.79080102925,22.1879910752,49.9273764866,-0.0142558576318,
 ,0.52,1.06599772303,7.59412816307,1.43078783704,175.817775702,1.43078783704,175.817775702,2.90038243246,22.6101412126,49.9292563488,-0.0147247236104,
 ,0.54,1.06630303226,8.08288907822,1.48399612969,177.241717626,1.48399612969,177.241717626,3.01695922657,23.0195271433,49.9311964342,-0.0152018249614,
 ,0.56,1.0666110115,8.55697337828,1.54005817099,178.623757741,1.54005817099,178.623757741,3.13890537845,23.4156908228,49.9332020971,-0.015709967619,
 ,0.58,1.06691065706,9.01581561418,1.59823111637,179.949545549,1.59823111637,179.949545549,3.26457562512,23.797945491,49.9352811139,-0.0162695541896,
 ,0.6,1.06719187675,9.45877446946,1.65775465937,-178.79157938,1.65775465937,-178.79157938,3.39233259346,24.1653268895,49.9374432261,-0.0168977709121,
 ,0.62,1.06744555246,9.88512430431,1.71786776321,-177.607209329,1.71786776321,-177.607209329,3.52057208134,24.5165713191,49.9396996145,-0.0176079533415,
 ,0.64,1.06766358098,10.2940508556,1.77782413089,-176.50250393,1.77782413089,-176.50250393,3.6477462138,24.8501223516,49.9420623381,-0.0184091892861,
 ,0.66,1.06783891297,10.6846510673,1.83690592445,-175.480769124,1.83690592445,-175.480769124,3.77238423835,25.1641645616,49.9445437643,-0.0193061397652,
 ,0.68,1.06796560493,11.0559369532,1.89443546333,-174.543942985,1.89443546333,-174.543942985,3.89311073219,25.4566804393,49.9471560061,-0.0202990096025,
 ,0.7,1.06803889134,11.406843397,1.94978477441,-173.692976741,1.94978477441,-173.692976741,4.00866097629,25.7255253559,49.9499103693,-0.0213835882546,
 ,0.72,1.06805527651,11.7362398226,2.00238295256,-172.928115642,2.00238295256,-172.928115642,4.11789323873,25.9685147303,49.9528168088,-0.0225513085937,
 ,0.74,1.06801263758,12.0429456429,2.05172135167,-172.249093593,2.05172135167,-172.249093593,4.21979773449,26.1835171709,49.955883395,-0.023789322264,
 ,0.76,1.06791032403,12.3257492837,2.09735668466,-171.655259488,2.09735668466,-171.655259488,4.31350211324,26.368547282,49.9591158011,-0.02508064034,
 ,0.78,1.06774923491,12.5834303804,2.1389121765,-171.145653791,2.1389121765,-171.145653791,4.39827346836,26.5218521105,49.9625168337,-0.0264044131098,
 ,0.8,1.06753185506,12.8147845102,2.17607698184,-170.719052249,2.17607698184,-170.719052249,4.47351703687,26.6419859654,49.9660860361,-0.0277364102184,
 ,0.82,1.0672622344,13.018649621,2.20860413649,-170.37399076,2.20860413649,-170.37399076,4.53877193402,26.7278696534,49.9698193923,-0.0290497172348,
 ,0.84,1.06694590156,13.1939332153,2.23630734518,-170.108781789,2.23630734518,-170.108781789,4.5937044031,26.7788319925,49.9737091528,-0.0303156074142,
 ,0.86,1.06658971178,13.3396393618,2.2590569116,-169.921528985,2.2590569116,-169.921528985,4.63809914124,26.7946336621,49.9777437878,-0.0315045041356,
 ,0.88,1.06620163918,13.4548947106,2.27677509467,-169.810142972,2.27677509467,-169.810142972,4.67184928703,26.7754757242,49.9819080615,-0.0325869395533,
 ,0.9,1.06579053234,13.5389728243,2.28943113872,-169.772358154,2.28943113872,-169.772358154,4.69494564295,26.7219971763,49.9861832139,-0.0335344416072,
 ,0.92,1.06536585857,13.5913162298,2.29703619091,-169.805747987,2.29703619091,-169.805747987,4.70746567814,26.6352672773,49.9905472371,-0.0343203304093,
 ,0.94,1.06493746377,13.6115556163,2.29963829574,-169.907734911,2.29963829574,-169.907734911,4.70956282913,26.5167788125,49.9949752389,-0.034920451375,
 ,0.96,1.06451537178,13.5995255542,2.29731764599,-170.075591026,2.29731764599,-170.075591026,4.70145658755,26.3684477391,49.9994398956,-0.0353138931059,
 ,0.98,1.06410963847,13.5552760504,2.29018226588,-170.306426751,2.29018226588,-170.306426751,4.68342381955,26.1926227921,50.0039119978,-0.0354837225718,
 ,1.0,1.06373026374,13.4790792471,2.27836429283,-170.597166844,2.27836429283,-170.597166844,4.65579168449,25.9921058618,50.0083610899,-0.0354177254102,
 ,1.02,1.06338715081,13.3714306888,2.26201700069,-170.944515907,2.26201700069,-170.944515907,4.61893239814,25.7701806621,50.0127561926,-0.0351090855034,
 ,1.04,1.06309008946,13.2330448313,2.24131266514,-171.344918382,2.24131266514,-171.344918382,4.5732599225,25.5306439355,50.0170665806,-0.0345568993938,
 ,1.06,1.06284873144,13.0648448313,2.21644131324,-171.794520394,2.21644131324,-171.794520394,4.5192284806,25.27783071,50.0212625734,-0.0337664146008,
 ,1.08,1.06267252355,12.8679470626,2.18761033384,-172.289142179,2.18761033384,-172.289142179,4.45733261872,25.0166234515,50.0253162904,-0.0327489100748,
 ,1.1,1.0625705689,12.6436411877,2.15504486009,-172.824269834,2.15504486009,-172.824269834,4.38810839831,24.7524346715,50.0292023173,-0.0315211920281,
 ,1.12,1.0625513983,12.393366893,2.118988779,-173.395073519,2.118988779,-173.395073519,4.31213521323,24.4911538174,50.0328982434,-0.0301047413381,
 ,1.14,1.06262265078,12.1186885368,2.07970617631,-173.996456302,2.07970617631,-173.996456302,4.23003769784,24.2390519741,50.0363850416,-0.028524601735,
 ,1.16,1.06279068097,11.8212689617,2.03748299009,-174.623133794,2.03748299009,-174.623133794,4.14248720927,24.0026416829,50.0396472811,-0.0268081293195,
 ,1.18,1.06306012887,11.5028435917,1.99262862264,-175.269740327,1.99262862264,-175.269740327,4.05020241922,23.7884935099,50.0426731797,-0.0249837301945,
 ,1.2,1.06343350019,11.1651957229,1.94547724781,-175.93095325,1.94547724781,-175.93095325,3.95394862342,23.603015244,50.0454545147,-0.0230796975108,
 ,1.22,1.06391081136,10.8101336662,1.89638855443,-176.601623652,1.89638855443,-176.601623652,3.85453546276,23.4522032206,50.0479864215,-0.0211232283738,
 ,1.24,1.0644893502,10.439470152,1.8457476869,-177.276899944,1.8457476869,-177.276899944,3.75281284405,23.3413778323,50.0502671098,-0.0191396618197,
 ,1.26,1.0651635926,10.0550042162,1.79396418377,-177.952330519,1.79396418377,-177.952330519,3.64966494782,23.2749166021,50.0522975259,-0.0171519381871,
 ,1.28,1.06592529808,9.65850566286,1.74146977271,-178.623933347,1.74146977271,-178.623933347,3.54600231225,23.2559982614,50.0540809827,-0.0151802450326,
 ,1.3,1.06676378564,9.25170216369,1.68871495113,-179.288223708,1.68871495113,-179.288223708,3.44275208062,23.2863703188,50.0556227711,-0.0132417932491,
 ,1.32,1.06766636979,8.83626907117,1.63616436217,-179.942196225,1.63616436217,-179.942196225,3.34084659268,23.3661509853,50.0569297561,-0.0113506658908,
 ,1.34,1.06861891656,8.41382205509,1.58429105937,179.416736658,1.58429105937,179.416736658,3.24121058567,23.4936745369,50.0580099627,-0.0095177032625,
 ,1.36,1.06960646594,7.98591266212,1.53356983536,178.79084099,1.53356983536,178.79084099,3.14474735334,23.6653877604,50.0588721523,-0.00775042488394,
 ,1.38,1.07061386019,7.55402680551,1.48446986455,178.182177499,1.48446986455,178.182177499,3.05232429207,23.8758044751,50.0595254046,-0.00605302776958,
 ,1.4,1.0716263196,7.11958600992,1.43744696788,177.592717829,1.43744696788,177.592717829,2.96475834195,24.117525449,50.0599787238,-0.00442652299505,
 ,1.42,1.07262991732,6.68395100121,1.3929358403,177.024438567,1.3929358403,177.024438567,2.88280189745,24.3813321181,50.0602406981,-0.00286906487115,
 ,1.44,1.07361192048,6.24842701268,1.35134257859,176.479371655,1.35134257859,176.479371655,2.80712980001,24.6563636766,50.0603192396,-0.00137648711674,
 ,1.46,1.07456098508,5.81427005356,1.31303780346,175.959594605,1.31303780346,175.959594605,2.73832801514,24.9303871965,50.0602214234,5.69988706996e-05,
 ,1.48,1.07546721178,5.38269340214,1.27835058936,175.467152725,1.27835058936,175.467152725,2.67688452505,25.190168055,50.0599534268,0.00143804333799,
 ,1.5,1.07632208681,4.95487374249,1.24756331262,175.003917488,1.24756331262,175.003917488,2.62318283273,25.4219419133,50.0595205538,0.00277346029568,
 ,1.52,1.07711834496,4.53195660416,1.22090742672,174.571398712,1.22090742672,174.571398712,2.57749828778,25.6119792917,50.0589273166,0.00406969982283,
 ,1.54,1.07784979671,4.11506100114,1.19856009856,174.170540676,1.19856009856,174.170540676,2.53999723314,25.7472201744,50.058177541,0.00533254078473,
 ,1.56,1.07851116176,3.70528331384,1.18064161061,173.801540917,1.18064161061,173.801540917,2.51073876643,25.8159412269,50.0572744742,0.00656697875256,
 ,1.58,1.07909794459,3.30370046889,1.16721345779,173.46373228,1.16721345779,173.46373228,2.48967874084,25.8084054601,50.0562208843,0.00777721959016,
 ,1.6,1.07960637817,2.9113723553,1.1582771333,173.155562169,1.1582771333,173.155562169,2.47667552197,25.7174371489,50.0550191627,0.00896666085613,
 ,1.62,1.08003344897,2.52934323066,1.15377368193,172.874687835,1.15377368193,172.874687835,2.47149697925,25.5388662112,50.0536714489,0.0101377606426,
 ,1.64,1.08037700337,2.15864170011,1.1535841726,172.618185525,1.1535841726,172.618185525,2.47382822417,25.2717968451,50.052179801,0.0112917479557,
 ,1.66,1.0806359221,1.80027876764,1.15753127935,172.382848828,1.15753127935,172.382848828,2.48327969822,24.9186733833,50.0505464299,0.0124281978162,
 ,1.68,1.08081033791,1.45524350232,1.1653821484,172.165533277,1.1653821484,172.165533277,2.49939534283,24.4851385468,50.0487739966,0.0135445523321,
 ,1.7,1.0809018624,1.12449602542,1.1768526695,171.963494719,1.1768526695,171.963494719,2.5216607282,23.9797012529,50.046865962,0.0146356977875,
 ,1.72,1.08091378343,0.808957769339,1.19161317794,171.774670672,1.19161317794,171.774670672,2.54951115591,23.4132490321,50.0448269587,0.0156937021728,
 ,1.74,1.08085119426,0.509499229087,1.20929550808,171.597865676,1.20929550808,171.597865676,2.58233986167,22.7984515678,50.0426631543,0.0167077851956,
 ,1.76,1.08072102088,0.226925673591,1.22950122041,171.432820084,1.22950122041,171.432820084,2.61950651353,22.1491062805,50.0403825684,0.0176645484301,
 ,1.78,1.08053192456,-0.0380385260097,1.25181074294,171.280161792,1.25181074294,171.280161792,2.66034621566,21.4794751354,50.0379953139,0.0185484519652,
 ,1.8,1.08029407062,-0.284766169287,1.27579310827,171.141257851,1.27579310827,171.141257851,2.70417918264,20.8036557193,50.0355137401,0.0193424950671,
 ,1.82,1.08001877108,-0.512743256339,1.30101592768,171.017994753,1.30101592768,171.017994753,2.75032114907,20.1350210696,50.0329524611,0.0200290439755,
 ,1.84,1.07971802546,-0.721583919095,1.32705522114,170.912521741,1.32705522114,170.912521741,2.7980944379,19.4857533709,50.0303282637,0.0205907463945,
 ,1.86,1.07940399811,-0.911043429434,1.35350471454,170.826991199,1.35350471454,170.826991199,2.84683945154,18.8664875026,50.0276598943,0.0210114748296,
 ,1.88,1.07908848054,-1.08102852184,1.37998422699,170.763325543,1.37998422699,170.763325543,2.89592619766,18.2860719875,50.0249677308,0.0212772474883,
 ,1.9,1.07878239018,-1.23160434852,1.40614680279,170.723032531,1.40614680279,170.723032531,2.94476533968,17.7514472476,50.0222733505,0.0213770866954,
 ,1.92,1.07849535314,-1.36299746601,1.43168429595,170.707081975,1.43168429595,170.707081975,2.99281818303,17.2676341628,50.0195990059,0.021303790883,
 ,1.94,1.07823540697,-1.47559432078,1.45633118797,170.715847596,1.45633118797,170.715847596,3.03960498016,16.8378198138,50.0169670215,0.0210546130483,
 ,1.96,1.07800884264,-1.56993476224,1.47986650598,170.749109298,1.47986650598,170.749109298,3.08471096178,16.4635221814,50.0143991224,0.0206318471125,
 ,1.98,1.07782018532,-1.64670019294,1.50211380492,170.806104184,1.50211380492,170.806104184,3.12778958326,16.1448118625,50.0119157081,0.0200433146366,
 ,2.0,1.07767229458,-1.70669611557,1.52293927984,170.885610025,1.52293927984,170.885610025,3.16856261851,15.8805669475,50.0095350898,0.0193027156995,
 ,2.02,1.0775665502,-1.75082910041,1.54224817938,170.986042992,1.54224817938,170.986042992,3.20681694158,15.668737406,50.0072727226,0.0184297691259,
 ,2.04,1.07750308173,-1.78007858988,1.55997979456,171.105552436,1.55997979456,171.105552436,3.24239809992,15.5065977595,50.0051404783,0.0174500381912,
 ,2.06,1.07748100031,-1.79546444573,1.57610138808,171.242099074,1.57610138808,171.242099074,3.27520107822,15.3909713032,50.0031460174,0.0163943391553,
 ,2.08,1.07749859902,-1.79801164692,1.59060149622,171.393508425,1.59060149622,171.393508425,3.30515893746,15.3184152022,50.0012923256,0.015297672343,
 ,2.1,1.07755350158,-1.78871395576,1.60348306611,171.557497774,1.60348306611,171.557497774,3.33223024251,15.2853626345,49.9995774716,0.0141976927801,
 ,2.12,1.07764275499,-1.76849859223,1.61475687765,171.731681132,1.61475687765,171.731681132,3.35638632289,15.2882248033,49.997994626,0.0131328272583,
 ,2.14,1.07776287711,-1.73819394279,1.62443564625,171.913561503,1.62443564625,171.913561503,3.37759942447,15.3234610495,49.9965323508,0.0121402175188,
 ,2.16,1.07790988071,-1.69850209382,1.63252912008,172.100522482,1.63252912008,172.100522482,3.39583270998,15.3876286074,49.9951751433,0.0112537010526,
 ,2.18,1.07807930087,-1.64997758592,1.63904039326,172.289831267,1.63904039326,172.289831267,3.41103288102,15.4774242644,49.9939041914,0.0105020235736,
 ,2.2,1.07826625065,-1.59301332333,1.64396357132,172.478662856,1.64396357132,172.478662856,3.42312596011,15.5897283142,49.9926982854,0.0099074209454,
 ,2.22,1.07846552258,-1.52783412157,1.64728285625,172.664150873,1.64728285625,172.664150873,3.43201652394,15.7216572097,49.9915348252,0.0094846365475,
 ,2.24,1.07867174174,-1.4544979808,1.64897306693,172.8434651,1.64897306693,172.8434651,3.43759043727,15.870626088,49.9903908697,0.00924037823057,
 ,2.26,1.07887956334,-1.37290483689,1.64900156728,173.013910243,1.64900156728,173.013910243,3.43972090972,16.0344169141,49.9892441752,0.0091731837818,
 ,2.28,1.07908389511,-1.28281224427,1.64733152727,173.173035787,1.64733152727,173.173035787,3.43827748417,16.2112434079,49.9880741816,0.00927365727094,
 ,2.3,1.07928011624,-1.18385715785,1.64392638271,173.318743764,1.64392638271,173.318743764,3.43313736748,16.3998010542,49.9868629035,0.00952504922006,
 ,2.32,1.07946426088,-1.07558269962,1.63875528721,173.449380413,1.63875528721,173.449380413,3.42419834492,16.5992898643,49.9855956865,0.00990416343779,
 ,2.34,1.07963313644,-0.957468539414,1.63179927253,173.563799318,1.63179927253,173.563799318,3.41139239757,16.8093992775,49.9842617924,0.01038256797,
 ,2.36,1.07978435538,-0.828963330657,1.62305776457,173.661387397,1.62305776457,173.661387397,3.39469909125,17.0302483495,49.9828547823,0.0109280628412,
 ,2.38,1.07991627183,-0.689517565584,1.61255505679,173.742050524,1.61255505679,173.742050524,3.37415783991,17.2622795615,49.9813726827,0.0115063209362,
 ,2.4,1.08002782975,-0.538615273547,1.60034632794,173.806161693,1.60034632794,173.806161693,3.34987826267,17.5061103683,49.9798179321,0.0120825855986,
 ,2.42,1.08011834404,-0.375803176989,1.58652280913,173.854480532,1.58652280913,173.854480532,3.32204803375,17.7623521858,49.9781971279,0.0126232935632,
 ,2.44,1.08018724773,-0.200716207483,1.57121575094,173.888057738,1.57121575094,173.888057738,3.29093783664,18.031411168,49.9765206051,0.0130975015143,
 ,2.46,1.08023384509,-0.013098620457,1.55459890561,173.90814084,1.55459890561,173.90814084,3.2569032459,18.3132883517,49.9748018885,0.0134780259612,
 ,2.48,1.08025711025,0.187179717537,1.53688931586,173.916098313,1.53688931586,173.916098313,3.22038354717,18.6073982494,49.973057065,0.0137422496168,
 ,2.5,1.080255565,0.400111999477,1.51834628343,173.913377231,1.51834628343,173.913377231,3.18189765378,18.9124247191,49.9713041172,0.0138725919967,
 ,2.52,1.08022725797,0.625548004772,1.4992684738,173.901505604,1.4992684738,173.901505604,3.1420373813,19.2262310431,49.9695622562,0.0138566792285,
 ,2.54,1.08016985283,0.863192222577,1.47998919582,173.882144592,1.47998919582,173.882144592,3.10145840132,19.5458378626,49.967851278,0.0136872737476,
 ,2.56,1.08008081818,1.11260622517,1.46086997371,173.857188478,1.46086997371,173.857188478,3.06086921556,19.8674781577,49.9661909616,0.0133620366738,
 ,2.58,1.0799576982,1.37321491445,1.44229260357,173.828902133,1.44229260357,173.828902133,3.02101847811,20.1867329915,49.9646005158,0.0128831929328,
 ,2.6,1.07979843229,1.64431626119,1.42464995881,173.80007745,1.42464995881,173.80007745,2.98268095846,20.4987452571,49.9630980771,0.0122571512739,
 ,2.62,1.07960168617,1.92509414302,1.40833588075,173.774182959,1.40833588075,173.774182959,2.94664239722,20.7985012169,49.9617002597,0.0114941012303,
 ,2.64,1.07936715459,2.21463383238,1.39373456312,173.755475655,1.39373456312,173.755475655,2.91368347985,21.0811614023,49.9604217623,0.010607575253,
 ,2.66,1.07909579863,2.51193957676,1.38120990592,173.749042795,1.38120990592,173.749042795,2.88456315811,21.3424141156,49.9592750431,0.00961393969603,
 ,2.68,1.07878998705,2.81595357318,1.37109536193,173.760745336,1.37109536193,173.760745336,2.8600015914,21.578817575,49.9582700788,0.00853177558896,
 ,2.7,1.0784535211,3.12557551315,1.36368480701,173.797044692,1.36368480701,173.797044692,2.84066305599,21.7880924119,49.9574142258,0.00738113445321,
 ,2.72,1.07809153375,3.43968182654,1.3592249138,173.864710082,1.3592249138,173.864710082,2.82713926078,21.9693266894,49.9567121927,0.00618269921757,
 ,2.74,1.07771026801,3.75714382437,1.35790938601,173.970422899,1.35790938601,173.970422899,2.81993358942,22.1230623328,49.9561661224,0.00495692799392,
 ,2.76,1.07731675114,4.07684413885,1.3598752264,174.120313664,1.3598752264,174.120313664,2.81944683704,22.2512451957,49.955775767,0.00372328719701,
 ,2.78,1.0769183936,4.3976911396,1.36520099199,174.319482287,1.36520099199,174.319482287,2.82596501025,22.3570395786,49.9555387232,0.00249967374505,
