Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),
Configuration Field Inputs,50,50,2,0,0,15,V1,v,10000,I2,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Frequency,ROCOF,
Measurements Field Inputs,0,1.03959092006,-8.76011799016,3.2705894719,130.711333066,49.9999980542,1.25994807603,
 ,0.02,1.03959090481,-8.76011609806,3.27058949535,130.711336785,49.9999991343,0.463503873285,
 ,0.04,1.03959090119,-8.7601147846,3.27058946895,130.711337807,49.9999995633,0.170511581826,
 ,0.06,1.03959089856,-8.76011293274,3.27058942025,130.711338785,49.9999996723,0.0627272349989,
 ,0.08,1.03959089592,-8.76011045183,3.27058935362,130.71133999,49.9999996571,0.023076165906,
 ,0.1,0.0279443869448,-9.86214015453,16.0984374365,-90.6409427062,53.4317648053,-8.89346791079,
 ,0.12,0.0277095155192,-9.01436868192,15.9598476304,-89.8005912432,50.2416365776,10.6779284176,
 ,0.14,1.02308279191,-6.70741437163,3.25364695245,134.217602276,49.9831468017,4.61677718651,
 ,0.16,1.0264628664,-6.32789558947,3.25547825205,134.21734015,49.9642220148,1.82268612289,
 ,0.18,1.02570961283,-5.59663599017,3.26120451207,135.030180099,49.9291820825,0.840188219414,
 ,0.2,1.02456163109,-4.8453014757,3.26701480495,135.895884825,49.9105625603,0.396878829223,
 ,0.22,1.02339421815,-4.10206249615,3.27307355625,136.757089236,49.9027740639,0.182063172804,
 ,0.24,1.02228172464,-3.37272205071,3.27950558181,137.607480701,49.9005398398,0.0766651887334,
 ,0.26,1.02126250788,-2.66101773251,3.2864001092,138.444180044,49.9010749767,0.0247291162299,
 ,0.28,1.02036395499,-1.96996251344,3.29384142657,139.26482857,49.9030379758,-0.00119586740591,
 ,0.3,1.0196063426,-1.30200510505,3.30190657457,140.0672911,49.9057923055,-0.0145392285765,
 ,0.32,1.01900383587,-0.659092195951,3.31065860369,140.849523811,49.9090251954,-0.0217654920572,
 ,0.34,1.01856482704,-0.0426991196651,3.32014071398,141.60951809,49.912567203,-0.0259260205996,
 ,0.36,1.01829220933,0.546150376115,3.33037149401,142.345299228,49.9163112624,-0.0284362881925,
 ,0.38,1.01818378949,1.10686380776,3.34134119452,143.054961435,49.9201780432,-0.0299478983688,
 ,0.4,1.01823287423,1.63925391772,3.35300922175,143.736726641,49.9241019489,-0.030766320573,
 ,0.42,1.01842899188,2.1435050891,3.3653031726,144.389017456,49.9280259894,-0.0310461360629,
 ,0.44,1.01875868312,2.62013203361,3.37811973299,145.010535318,49.931900326,-0.030879990804,
 ,0.46,1.01920629097,3.06993149311,3.39132765442,145.600334892,49.9356822315,-0.0303378637839,
 ,0.48,1.01975468974,3.49392830794,3.40477284624,146.157886298,49.9393364941,-0.0294834931962,
 ,0.5,1.02038590945,3.89331765555,3.41828540323,146.683118039,49.9428358395,-0.0283804022886,
 ,0.52,1.02108163205,4.26940556769,3.43168816723,147.176435822,49.9461611829,-0.0270932087039,
 ,0.54,1.02182355573,4.62354996861,3.4448062296,147.638715383,49.9493016293,-0.0256868216386,
 ,0.56,1.02259364135,4.95710441779,3.45747664722,148.07127055,49.9522541988,-0.0242247651932,
 ,0.58,1.02337426832,5.27136649088,3.46955758686,148.475800477,49.9550232927,-0.0227672660277,
 ,0.6,1.02414833491,5.56753233931,3.48093613663,148.854321867,49.9576199387,-0.0213694622595,
 ,0.62,1.02489934066,5.84665851401,3.49153412601,149.2090926,49.9600608694,-0.0200799274355,
 ,0.64,1.02561148489,6.10963171861,3.50131146609,149.542532654,49.9623674879,-0.0189395808482,
 ,0.66,1.0262698081,6.35714684574,3.51026674152,149.857146561,49.9645647655,-0.0179809587749,
 ,0.68,1.02686039201,6.58969346844,3.51843503365,150.155449514,49.9666801,-0.0172277629231,
 ,0.7,1.02737062055,6.80755086218,3.5258832043,150.439897002,49.9687421549,-0.0166945963588,
 ,0.72,1.0277894909,7.01079153447,3.53270309354,150.712816155,49.9707796913,-0.0163868415021,
 ,0.74,1.02810795066,7.19929304786,3.53900325515,150.976336142,49.9728204153,-0.0163007060325,
 ,0.76,1.02831922821,7.37275759642,3.54489994898,151.232315253,49.9748898793,-0.016423523692,
 ,0.78,1.0284191186,7.53073836464,3.5505081166,151.482263623,49.9770104863,-0.016734413886,
 ,0.8,1.02840618869,7.67267125916,3.55593298898,151.727262709,49.9792006574,-0.017205362119,
 ,0.82,1.02828187259,7.79791028193,3.56126282642,151.967885045,49.9814742092,-0.0178026957329,
 ,0.84,1.02805044077,7.90576470326,3.56656310224,152.20412001,49.983839971,-0.0184888316182,
 ,0.86,1.02771884193,7.99553632014,3.57187224601,152.435312739,49.986301638,-0.0192241066803,
 ,0.88,1.02729643317,8.06655538832,3.5771988949,152.66012352,49.9888578365,-0.0199684973849,
 ,0.9,1.02679462907,8.11821417411,3.5825204882,152.87651396,49.9915023594,-0.0206830948215,
 ,0.92,1.02622651023,8.14999735491,3.58778299179,153.081764029,49.9942245346,-0.0213313013797,
 ,0.94,1.02560643575,8.16150862131,3.59290155368,153.272521181,49.9970097022,-0.0218798121535,
 ,0.96,1.02494969957,8.15249279487,3.59776195132,153.444879737,49.9998397951,-0.0222994980919,
 ,0.98,1.02427225847,8.12285265057,3.60222277398,153.594485978,50.0026940312,-0.022566297701,
 ,1.0,1.02359054129,8.07265954114,3.60611836378,153.716662487,50.0055497272,-0.022662156492,
 ,1.02,1.02292132765,8.00215697685,3.60926259631,153.806544201,50.0083832295,-0.0225759583015,
 ,1.04,1.02228166476,7.9117565822,3.61145360247,153.859218523,50.0111709363,-0.0223043090486,
 ,1.06,1.02168877634,7.80202632436,3.61247950963,153.869862417,50.0138903584,-0.0218519929691,
 ,1.08,1.02115991257,7.67367151422,3.61212521564,153.833870547,50.016521146,-0.0212319368757,
 ,1.1,1.02071209584,7.52750971354,3.61018010979,153.746970016,50.0190460001,-0.0204645822512,
 ,1.12,1.0203617332,7.36444122779,3.60644653721,153.605318947,50.0214513911,-0.0195766568217,
 ,1.14,1.02012409166,7.18541723679,3.6007486832,153.405588033,50.0237280249,-0.0185994318716,
 ,1.16,1.02001266044,6.99140776217,3.59294145064,153.145025985,50.0258710222,-0.017566628874,
 ,1.18,1.02003845187,6.7833715795,3.58291883141,152.82151162,50.0278798057,-0.016512187054,
 ,1.2,1.0202093126,6.56222987784,3.57062124088,152.433596628,50.0297577206,-0.0154681174758,
 ,1.22,1.02052932658,6.32884500468,3.5560412953,151.980543835,50.0315114393,-0.0144626487335,
 ,1.24,1.02099838832,6.08400508856,3.53922756472,151.462365594,50.0331502149,-0.0135188175104,
 ,1.26,1.02161200941,5.82841479648,3.52028592372,150.879865751,50.034685056,-0.0126535820827,
 ,1.28,1.02236139577,5.56269204043,3.49937824705,150.234686473,50.0361278883,-0.0118774525936,
 ,1.3,1.02323380146,5.28737015308,3.476718354,149.529358329,50.0374907529,-0.0111945582332,
 ,1.32,1.02421313137,5.00290491057,3.45256529134,148.767348821,50.0387850734,-0.0106030278936,
 ,1.34,1.02528073586,4.70968575153,3.42721425041,147.953101669,50.040021008,-0.0100955591084,
 ,1.36,1.02641631833,4.40805054922,3.40098562527,147.092057118,50.0412068921,-0.00966008701574,
 ,1.38,1.02759886654,4.09830326831,3.37421290913,146.19064286,50.0423487783,-0.00928052173596,
 ,1.4,1.02880752048,3.7807337427,3.34723026779,145.256226177,50.0434500844,-0.00893757060395,
 ,1.42,1.03002230368,3.45563866748,3.32036069021,144.297020648,50.0445113663,-0.00860967610924,
 ,1.44,1.03122466802,3.12334277543,3.29390557844,143.321944861,50.0455302315,-0.00827407217903,
 ,1.46,1.03239783092,2.78421914935,3.26813649462,142.34043559,50.0465013984,-0.00790790366387,
 ,1.48,1.03352691268,2.43870775919,3.24328954512,141.362222851,50.0474168875,-0.00748929681787,
 ,1.5,1.03459890702,2.08733159507,3.21956258171,140.397078609,50.0482663149,-0.006998245416,
 ,1.52,1.03560253565,1.73071011735,3.19711508229,139.454553693,50.0490372425,-0.00641720726889,
 ,1.54,1.03652804651,1.3695700447,3.17607028716,138.543718651,50.0497155434,-0.00573138402146,
 ,1.56,1.03736701469,1.00475364763,3.15651895832,137.672923558,50.0502857554,-0.00492875450347,
 ,1.58,1.03811219678,0.637224658992,3.1385240288,136.849589697,50.050731417,-0.00400000888419,
 ,1.6,1.03875747514,0.268071687153,3.12212542879,136.080042915,50.0510354085,-0.00293855502659,
 ,1.62,1.03929791092,-0.101491282118,3.10734450488,135.369395016,50.05118033,-0.00174072922781,
 ,1.64,1.03972990553,-0.470127957445,3.09418765617,134.721476035,50.0511489539,-0.000406256505437,
 ,1.66,1.04005145161,-0.836387146572,3.08264905272,134.138817084,50.050924773,0.00106109565374,
 ,1.68,1.04026243762,-1.19871515224,3.07271252816,133.622680621,50.0504926419,0.00265280545017,
 ,1.7,1.04036495808,-1.55547353818,3.06435290521,133.173132602,50.0498394907,0.00435499566994,
 ,1.72,1.04036357436,-1.90496225374,3.05753709106,132.789149022,50.0489550649,0.00614809580551,
 ,1.74,1.04026547146,-2.24544768819,3.05222525942,132.468747981,50.0478326397,0.00800686775316,
 ,1.76,1.04008046437,-2.57519485109,3.04837233078,132.2091379,50.0464696567,0.00990083066193,
 ,1.78,1.03982082296,-2.89250258296,3.04592980401,132.006872862,50.0448682347,0.0117950647079,
 ,1.8,1.03950090537,-3.19574049668,3.04484782442,131.858007446,50.0430355182,0.0136513385816,
 ,1.82,1.03913661383,-3.48338622206,3.04507723869,131.75824538,50.0409838354,0.0154294912707,
 ,1.84,1.03874471072,-3.75406145621,3.04657131772,131.703078663,50.0387306469,0.0170889968967,
 ,1.86,1.03834205307,-4.00656530273,3.04928683537,131.687915632,50.0362982767,0.0185906425532,
 ,1.88,1.03794481677,-4.23990340967,3.05318426731,131.708197636,50.0337134223,0.0198982490336,
 ,1.9,1.03756778577,-4.45331148837,3.05822699482,131.759504074,50.031006454,0.0209803650093,
 ,1.92,1.03722377374,-4.64627190532,3.06437953456,131.837644941,50.0282105172,0.02181187012,
 ,1.94,1.03692322815,-4.81852218327,3.07160494118,131.938738942,50.0253604604,0.0223754303324,
 ,1.96,1.03667404074,-4.97005443582,3.07986162712,132.059274375,50.0224916184,0.0226627517873,
 ,1.98,1.03648155898,-5.10110502545,3.08909990717,132.196149645,50.0196384867,0.0226755676061,
 ,2.0,1.0363487655,-5.21213412754,3.09925860264,132.346690815,50.0168333394,0.0224262638748,
