Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),Phasor-10 Name(upto 16-char),Phasor-10 Type(v/c),Phasor-10 PHNMR(scaling),Phasor-11 Name(upto 16-char),Phasor-11 Type(v/c),Phasor-11 PHNMR(scaling),Phasor-12 Name(upto 16-char),Phasor-12 Type(v/c),Phasor-12 PHNMR(scaling),Phasor-13 Name(upto 16-char),Phasor-13 Type(v/c),Phasor-13 PHNMR(scaling),Phasor-14 Name(upto 16-char),Phasor-14 Type(v/c),Phasor-14 PHNMR(scaling),Phasor-15 Name(upto 16-char),Phasor-15 Type(v/c),Phasor-15 PHNMR(scaling),
Configuration Field Inputs,50,50,15,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,I9,c,100,I10,c,100,I11,c,100,I12,c,100,I13,c,100,I14,c,100,I15,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Phasor-10 Magnitude,Phasor-10 Angle,Phasor-11 Magnitude,Phasor-11 Angle,Phasor-12 Magnitude,Phasor-12 Angle,Phasor-13 Magnitude,Phasor-13 Angle,Phasor-14 Magnitude,Phasor-14 Angle,Phasor-15 Magnitude,Phasor-15 Angle,Frequency,ROCOF,
Measurements Field Inputs,0,1.03310433861,-52.3142799257,0.465247064226,146.93349227,5.95799235275,-61.9854047127,7.22545186626,142.788426839,0.901536768296,150.397896523,0.654976004327,134.358338727,1.80847263087,151.418734633,6.09026660215,141.121488589,1.49137669247,141.40278296,2.87101529528,133.563981841,0.770028942686,-73.6121231644,0.0225478051974,17.390878095,1.07173566512,131.667952143,1.7132351759,146.068312977,0.104706169818,134.920637852,50.0000005452,6.50603323749,
 ,0.02,1.03310433559,-52.3142817323,0.465247087531,146.933491964,5.95799096391,-61.9854062699,7.22545220622,142.788425711,0.901536803567,150.397895564,0.654976121786,134.358339085,1.80847271269,151.41873384,6.09026703354,141.121487326,1.49137592229,141.402774781,2.8710156969,133.563979783,0.7700289066,-73.6121251642,0.0225478018218,17.3909558158,1.07173574454,131.667951125,1.71323525304,146.068312101,0.104706174182,134.92063717,50.0000003356,2.39343701797,
 ,0.04,1.03310433464,-52.3142819585,0.465247104535,146.933492862,5.95799072741,-61.9854062991,7.22545214111,142.78842526,0.901536825324,150.397895935,0.654976151809,134.358339839,1.80847278505,151.418734611,6.09026707926,141.121487352,1.49137578494,141.402773367,2.87101567697,133.56397928,0.770028909835,-73.6121253387,0.0225478014121,17.3909697364,1.07173578679,131.667951398,1.71323530151,146.068312529,0.104706175094,134.920637154,50.00000014,0.880497203993,
 ,0.06,1.03310433341,-52.3142819564,0.46524712873,146.933494438,5.95799061744,-61.9854059104,7.22545196249,142.788424723,0.901536855346,150.397896774,0.654976175121,134.358340899,1.80847289107,151.418736077,6.09026705967,141.121487589,1.49137574111,141.402772996,2.87101555337,133.56397879,0.770028921894,-73.61212516,0.0225478016247,17.3909776073,1.07173584233,131.66795206,1.71323536809,146.068313438,0.104706175725,134.920637258,50.0000000508,0.323917236718,
 ,0.08,1.03310433161,-52.3142818993,0.465247161439,146.933496602,5.95799049929,-61.9854052571,7.22545172362,142.788424046,0.901536896444,150.397897973,0.654976204,134.358342307,1.80847303369,151.418738091,6.09026703092,141.12148793,1.49137569693,141.402772644,2.87101536759,133.563978121,0.770028939415,-73.6121248256,0.0225478020818,17.39098761,1.07173591707,131.667952991,1.71323545793,146.068314713,0.104706176491,134.920637419,50.0000000133,0.119162668025,
 ,0.1,1.02774906772,-52.4068968594,0.450745928189,154.990152236,5.84696546744,-59.980544302,7.18787877324,143.277524806,0.900009889333,150.43094574,0.653430285646,134.899518172,1.79811544611,152.922379151,6.05859481359,142.496394032,1.49012281282,140.909142032,2.88388549803,132.088883052,0.763487271146,-72.9659626911,0.0272086049638,22.6254008311,1.07278793249,131.015462344,1.71225748466,145.690048054,0.10477882082,134.508190353,50.0076068622,0.0157762566666,
 ,0.12,1.02757400639,-52.391171003,0.452361553569,155.178375667,5.85849708344,-59.8896196171,7.18788264388,143.287854145,0.900370182608,150.452504193,0.654223790646,134.938188564,1.802456129,153.01003946,6.06562167353,142.534146003,1.49027742359,140.914299401,2.87983619328,132.051284527,0.763893338385,-72.9284119772,0.0273977950443,22.1160022315,1.07210778859,131.002419696,1.71170567795,145.688287856,0.104737104654,134.499832192,50.0013953883,0.0347402070187,
 ,0.14,1.03248840156,-52.2658421304,0.471205901182,147.625459818,5.99173627709,-61.6691452025,7.22888428789,142.830269761,0.902776567877,150.462032088,0.656901753864,134.471437333,1.82292038625,151.699823184,6.11330956658,141.253453296,1.49005429434,141.398311435,2.85822991422,133.433060771,0.771230445496,-73.4860967016,0.0232748645339,15.7102195432,1.06958957019,131.620104888,1.71149913504,146.058424799,0.104574877626,134.889742229,49.9901206056,0.0575999900565,
 ,0.16,1.03221495285,-52.2399671445,0.474326315113,147.795578288,6.01020368895,-61.5233444341,7.23440586778,142.846557055,0.903864598381,150.503592057,0.657593147679,134.519194372,1.83245120707,151.83856036,6.12652038832,141.300713883,1.48798221735,141.387545014,2.85156605954,133.377444736,0.771918141999,-73.4266399441,0.0236215068535,14.8252897218,1.06847569358,131.600855216,1.71075450357,146.05840766,0.104506867147,134.877325965,49.9939710647,0.00429823967351,
 ,0.18,1.0318389954,-52.2018040727,0.477826076079,148.055773713,6.03619977315,-61.3212789633,7.24252903879,142.882238599,0.90504199336,150.55775117,0.658722205786,134.585419314,1.84250144962,152.004648191,6.14472495842,141.37174083,1.48615669636,141.385744159,2.8418627013,133.302246355,0.772915003092,-73.3423879526,0.0241186787445,13.556331956,1.06684728995,131.575464249,1.70960923591,146.059389292,0.104407169568,134.860904498,49.9943624617,0.00029836963081,
