Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),
Configuration Field Inputs,50,50,4,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Frequency,ROCOF,
Measurements Field Inputs,0,1.021074866,-14.282162883,0.122269135422,107.611805785,0.0563005703529,148.125324495,0.021994993671,-115.859231332,49.9999942894,2.00458348964,
 ,0.02,1.02107486119,-14.2821573294,0.122269089503,107.611774361,0.0563005194119,148.125303441,0.0219949867146,-115.859167319,49.9999974701,0.737429890929,
 ,0.04,1.02107486006,-14.2821547658,0.122269078362,107.611771218,0.0563005213156,148.125309094,0.0219949875967,-115.859161138,49.9999988422,0.271278959259,
 ,0.06,1.02107485599,-14.2821513221,0.122269069861,107.61176914,0.0563005332216,148.125319428,0.0219949882679,-115.859161252,49.9999992628,0.0997960729597,
 ,0.08,1.02107484927,-14.2821466121,0.122269059649,107.61176549,0.0563005496876,148.12533246,0.0219949883941,-115.859161532,49.9999993062,0.0367127924331,
 ,0.1,0.595967488923,-7.0308493746,0.151965912683,-108.798692242,0.182730448594,89.2159625084,0.0276336918939,72.5562800501,48.9325619309,4.59480182023,
 ,0.12,0.59578793569,-6.12373352447,0.15167032265,-106.393634186,0.182470496816,88.5333288588,0.027892191904,69.5274073812,49.511805237,-1.04177509897,
 ,0.14,1.01387950971,-12.2730645673,0.116302955467,108.967174498,0.0512856924147,143.769391716,0.0206635545644,-107.006432322,50.2414991492,-3.59986612519,
 ,0.16,1.01486668071,-11.8826418016,0.119079244143,111.451178902,0.0551960522853,147.302234767,0.0210153932033,-110.644180407,50.0521697396,-0.40272999031,
 ,0.18,1.01389542442,-11.088100417,0.119176130062,112.541638862,0.0556188593288,147.910262255,0.0207786310266,-109.611987489,49.9520530113,0.32184811366,
 ,0.2,1.01281362086,-10.2674512874,0.118912471568,113.52083004,0.0555935456197,148.277383289,0.0205450996686,-108.074010065,49.9115145935,0.306432042985,
 ,0.22,1.01178235754,-9.46353493608,0.118648121897,114.56652752,0.0554557094421,148.608359686,0.0203531620844,-106.503441121,49.8973519585,0.177405644157,
 ,0.24,1.01081221688,-8.68364646832,0.118451736966,115.675785285,0.0552200530799,148.882252055,0.0201885152687,-104.939776501,49.8939976206,0.0794514960917,
 ,0.26,1.00991223702,-7.93152620873,0.118344750243,116.832477454,0.0548764425094,149.073681145,0.0200425564101,-103.38388432,49.8951324682,0.0223671913849,
 ,0.28,1.00909602097,-7.21031958163,0.118337425381,118.024388354,0.0544212068159,149.16796986,0.0199122311212,-101.841162302,49.8982607754,-0.00805053982981,
 ,0.3,1.00837777496,-6.52260983771,0.118434624243,119.240864381,0.0538582229133,149.158127239,0.0197968504043,-100.322461135,49.9023700785,-0.0239173744442,
 ,0.32,1.00776978701,-5.87030337987,0.118636825726,120.470604048,0.0531975733965,149.042788071,0.0196964435897,-98.8418163429,49.9070117992,-0.0323081509354,
 ,0.34,1.00728121227,-5.25458887791,0.118940355431,121.700860215,0.0524543561739,148.825599631,0.0196110908288,-97.4147862805,49.9119516516,-0.0368213406114,
 ,0.36,1.00691757596,-4.67595054404,0.119337548512,122.917446938,0.0516475908686,148.515295778,0.0195407072206,-96.0572877495,49.9170392388,-0.0391724680564,
 ,0.38,1.00668069971,-4.13421347364,0.119817007929,124.105121689,0.0507991017867,148.125986328,0.0194850247423,-94.7847007214,49.9221605502,-0.0401648969988,
 ,0.4,1.00656891928,-3.62860930749,0.120363996565,125.248127108,0.049932367938,147.677387065,0.0194436547527,-93.6111566074,49.9272214355,-0.0401905116858,
 ,0.42,1.00657751706,-3.15785584357,0.120960965301,126.330782169,0.0490713961249,147.194796897,0.0194161705552,-92.5489927218,49.9321424412,-0.0394664374431,
 ,0.44,1.00669930093,-2.72024636377,0.12158820569,127.338058964,0.0482397001101,146.7086695,0.0194021757935,-91.6083708911,49.9368576271,-0.0381404150105,
 ,0.46,1.00692525189,-2.31374514544,0.122224609451,128.256103087,0.0474594695909,146.253670175,0.0194013413127,-90.7970535619,49.9413145909,-0.0363349806104,
 ,0.48,1.00724515586,-1.93608581718,0.122848511781,129.072668997,0.0467509918885,145.867170097,0.0194134066548,-90.1203223192,49.9454746552,-0.0341643013391,
 ,0.5,1.00764813862,-1.58486934655,0.123438589194,129.77745369,0.0461323503663,145.58720868,0.0194381526827,-89.5810164064,49.9493128404,-0.0317391998304,
 ,0.52,1.00812304285,-1.25765871216,0.123974774964,130.362324941,0.0456193731202,145.45003946,0.0194753576196,-89.1796629189,49.952817506,-0.0291673240945,
 ,0.54,1.00865862056,-0.952067733336,0.124439147274,130.821453635,0.0452257539453,145.487452292,0.0195247494578,-88.9146656368,49.9559896601,-0.0265515509328,
 ,0.56,1.00924355485,-0.665842018975,0.124816738582,131.151371194,0.0449632275857,145.724123342,0.0195859640925,-88.7825169956,49.9588419803,-0.0239879704833,
 ,0.58,1.00986636284,-0.396930438046,0.125096211818,131.350980226,0.0448416643499,146.17527801,0.0196585127975,-88.7779992575,49.9613976012,-0.0215639896887,
 ,0.6,1.0105152551,-0.143545836138,0.125270351672,131.421547241,0.0448689626381,146.844956318,0.0197417573365,-88.8943477031,49.9636887135,-0.0193567062892,
 ,0.62,1.01117803144,0.0957860812879,0.125336329003,131.366700273,0.0450506628393,147.725139424,0.0198348881007,-89.1233601088,49.9657550076,-0.017431535009,
 ,0.64,1.01184207754,0.322190664185,0.125295713042,131.192442774,0.0453892760365,148.795920931,0.0199369009523,-89.4554507054,49.9676419792,-0.0158410187236,
 ,0.66,1.01249449786,0.536421903358,0.125154228124,130.907180856,0.0458834021522,150.026781887,0.0200465712369,-89.879660259,49.9693991125,-0.0146237738266,
 ,0.68,1.01312238674,0.738854420644,0.124921275903,130.521747144,0.0465267849445,151.378862597,0.0201624271171,-90.3836442516,49.9710779535,-0.0138035663058,
 ,0.7,1.01371321094,0.929490356248,0.124609266728,130.049394153,0.0473074949602,152.807949446,0.0202827271938,-90.9536668544,49.9727301034,-0.0133885746822,
 ,0.72,1.01425525863,1.10798124563,0.124232821692,129.505725317,0.0482074316703,154.267760848,0.0204054482758,-91.5746292503,49.9744051734,-0.0133709552257,
 ,0.74,1.01473810432,1.27366440044,0.123807917638,128.908533191,0.0492022909184,155.713070938,0.0205282881456,-92.2301576068,49.9761487699,-0.0137268658893,
 ,0.76,1.01515304256,1.42561259294,0.123351050198,128.277521166,0.0502620665704,157.102272369,0.0206486862391,-92.9027697902,49.9780005981,-0.0144171051109,
 ,0.78,1.01549345103,1.56269509745,0.122878485225,127.63389565,0.0513520685348,158.399129192,0.020763863601,-93.5741318397,49.9799927788,-0.0153884655843,
 ,0.8,1.01575505175,1.68364750411,0.122405657626,126.999827977,0.0524343658925,159.573655124,0.0208708831742,-94.2254060216,49.9821484709,-0.0165758016443,
 ,0.82,1.01593604479,1.7871472978,0.121946759726,126.397797624,0.0534695180804,160.602214402,0.0209667322934,-94.8376825044,49.9844808697,-0.0179046991719,
 ,0.84,1.01603709451,1.87189201483,0.121514539571,125.84983965,0.0544184417302,161.467044601,0.021048430072,-95.3924770863,49.9869926203,-0.019294564632,
 ,0.86,1.01606115648,1.93667679418,0.121120303718,125.376728901,0.0552442696794,162.155434758,0.0211131615914,-95.8722693961,49.9896756653,-0.0206619419702,
 ,0.88,1.01601314791,1.98046822363,0.120774090265,124.997141358,0.0559140819254,162.658772552,0.0211584372599,-96.2610515433,49.9925115258,-0.0219239140321,
 ,0.9,1.01589948545,2.00247146352,0.120484949036,124.726838479,0.0564004168488,162.971624962,0.0211822693701,-96.5448579916,49.9954720115,-0.0230015111501,
 ,0.92,1.01572753895,2.00218769347,0.120261241834,124.577923278,0.0566824988201,163.09096045,0.0211833501637,-96.7122535974,49.9985203548,-0.0238230909373,
 ,0.94,1.01550507155,1.979459019,0.120110863191,124.558216873,0.0567471421893,163.015572073,0.0211612090542,-96.7547660721,50.0016127557,-0.0243276472459,
 ,0.96,1.015239747,1.93449818039,0.12004128749,124.670801375,0.0565893103068,162.745727247,0.0211163236048,-96.6672574095,50.004700315,-0.0244679579151,
 ,0.98,1.01493877914,1.8679008074,0.120059375162,124.913769198,0.0562123213049,162.283051667,0.021050161182,-96.4482316727,50.0077313031,-0.0242134139164,
 ,1.0,1.01460877377,1.78063861824,0.120170917167,125.280209706,0.0556277003061,161.630648776,0.0209651361805,-96.1000716132,50.0106536877,-0.0235523122983,
 ,1.02,1.01425577524,1.67403288693,0.120379955156,125.758450448,0.0548546819838,160.793455964,0.0208644800884,-95.6291852764,50.013417802,-0.022493360178,
 ,1.04,1.01388548722,1.54970867219,0.120687971816,126.332551423,0.053919370691,159.778836878,0.020752035887,-95.0460311372,50.0159790097,-0.021066139468,
 ,1.06,1.01350360139,1.40953162049,0.121093087586,126.983027346,0.0528535713889,158.597397485,0.0206320011859,-94.3649833811,50.0183001958,-0.0193203331335,
 ,1.08,1.01311614768,1.25553047205,0.12158941495,127.687747954,0.0516933172811,157.263984622,0.0205086530108,-93.6040035863,50.0203539097,-0.0173236200617,
 ,1.1,1.01272978066,1.08980951281,0.122166705275,128.422945283,0.0504771424762,155.798775513,0.0203860891593,-92.7841031148,50.0221240027,-0.0151582986815,
 ,1.12,1.01235193699,0.914455950812,0.122810379801,129.164245255,0.0492441810302,154.228298404,0.0202680160528,-91.9286086621,50.0236066417,-0.012916868315,
