Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),Phasor-10 Name(upto 16-char),Phasor-10 Type(v/c),Phasor-10 PHNMR(scaling),Phasor-11 Name(upto 16-char),Phasor-11 Type(v/c),Phasor-11 PHNMR(scaling),Phasor-12 Name(upto 16-char),Phasor-12 Type(v/c),Phasor-12 PHNMR(scaling),Phasor-13 Name(upto 16-char),Phasor-13 Type(v/c),Phasor-13 PHNMR(scaling),Phasor-14 Name(upto 16-char),Phasor-14 Type(v/c),Phasor-14 PHNMR(scaling),Phasor-15 Name(upto 16-char),Phasor-15 Type(v/c),Phasor-15 PHNMR(scaling),Phasor-16 Name(upto 16-char),Phasor-16 Type(v/c),Phasor-16 PHNMR(scaling),Phasor-17 Name(upto 16-char),Phasor-17 Type(v/c),Phasor-17 PHNMR(scaling),Phasor-18 Name(upto 16-char),Phasor-18 Type(v/c),Phasor-18 PHNMR(scaling),Phasor-19 Name(upto 16-char),Phasor-19 Type(v/c),Phasor-19 PHNMR(scaling),Phasor-20 Name(upto 16-char),Phasor-20 Type(v/c),Phasor-20 PHNMR(scaling),Phasor-21 Name(upto 16-char),Phasor-21 Type(v/c),Phasor-21 PHNMR(scaling),
Configuration Field Inputs,50,50,21,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,I9,c,100,I10,c,100,I11,c,100,I12,c,100,I13,c,100,I14,c,100,I15,c,100,I16,c,100,I17,c,100,I18,c,100,I19,c,100,I20,c,100,I21,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Phasor-10 Magnitude,Phasor-10 Angle,Phasor-11 Magnitude,Phasor-11 Angle,Phasor-12 Magnitude,Phasor-12 Angle,Phasor-13 Magnitude,Phasor-13 Angle,Phasor-14 Magnitude,Phasor-14 Angle,Phasor-15 Magnitude,Phasor-15 Angle,Phasor-16 Magnitude,Phasor-16 Angle,Phasor-17 Magnitude,Phasor-17 Angle,Phasor-18 Magnitude,Phasor-18 Angle,Phasor-19 Magnitude,Phasor-19 Angle,Phasor-20 Magnitude,Phasor-20 Angle,Phasor-21 Magnitude,Phasor-21 Angle,Frequency,ROCOF,
 ,1.54,1.15509419897,-4.23293443827,1.01652188927,-83.978703867,1.34960923393,-176.235107344,0.111920715261,-72.3601745086,9.57514643141,-103.703240314,1.0160112943,-54.8358413811,0.0639668508956,-62.4696539849,0.0671708789088,-74.9287772672,1.89945095344,-64.4189838691,0.440670064943,-43.9208311722,0.0930364282359,-36.7026360912,0.122838872644,-150.157352269,0.130808342685,-149.251941303,0.0402676995288,-44.3360983486,0.380299235601,-41.4103121295,15.5114599801,-41.9946292601,1.97380306226,-140.278568531,0.0080743669991,-132.970663158,7.07903210623,-84.1114388007,7.4083210228,-119.321194526,0.561459759532,-163.636035297,49.982318906,0.000444738792663,
 ,1.56,1.15509114086,-4.1050789515,1.01001391402,-84.6400623837,1.35279026251,-176.134571826,0.111718157858,-72.3565939971,9.57531202555,-103.140439697,1.01992083223,-54.5348422346,0.0642692431043,-62.1384887548,0.067660386569,-74.2523657579,1.90681538239,-64.0784198228,0.440309368831,-43.7816379272,0.0929932676875,-36.566041833,0.122714841381,-150.0052477,0.129672235082,-148.883832146,0.0402000231763,-44.219040975,0.379908431228,-41.2694860922,15.5114996349,-41.8647494648,1.9840810202,-140.40517466,0.00804199211692,-132.690639504,7.07090398955,-84.1741460461,7.39787785735,-119.023253388,0.562917343196,-163.552051763,49.9822690331,0.000407049972562,
 ,1.58,1.15508693523,-3.97712076534,1.00368963001,-85.3158499346,1.35611121972,-176.035186579,0.111468982914,-72.3816575099,9.57599360707,-102.568571837,1.02357311974,-54.2464339036,0.064524288368,-61.8405238743,0.0681351643087,-73.6082844001,1.91412361163,-63.7422379582,0.440035688759,-43.6448475437,0.0929971093945,-36.4286570962,0.122457004066,-149.816953692,0.12843860212,-148.484224263,0.040195936511,-44.0699563516,0.37959440299,-41.1309050894,15.5188357618,-41.7238044542,1.99053638723,-140.434792327,0.00799182837675,-132.202883854,7.0635401221,-84.2220601154,7.38400106195,-118.66369293,0.564500261454,-163.471988346,49.9822436125,0.000264720886263,
 ,1.6,1.15508165766,-3.84937689843,0.997579216969,-86.0032838087,1.35958857591,-175.937369994,0.111171753865,-72.4373522893,9.57719279882,-101.997932533,1.026926714,-53.9724076843,0.06473479115,-61.5731816267,0.0685907592329,-72.999014377,1.92137585806,-63.410659217,0.43985616585,-43.5109829429,0.0930521902328,-36.2904619224,0.122045912455,-149.587161322,0.127095554101,-148.048270733,0.0402630600204,-43.8848933919,0.379361532795,-40.9950414297,15.532978457,-41.5729242671,1.99286363907,-140.363263376,0.00792243459858,-131.478704255,7.05734412457,-84.2462676775,7.36721715623,-118.249366928,0.56621494397,-163.396278653,49.9822556684,1.85955075062e-05,
 ,1.62,1.15507541802,-3.7222506873,0.991704682841,-86.7002029898,1.36324907315,-175.841699364,0.11082457789,-72.5262660959,9.57885187261,-101.439975217,1.02994093561,-53.71459252,0.0649046356754,-61.333572817,0.0690233451716,-72.42634418,1.92854347476,-63.0847539484,0.439777770772,-43.3806554246,0.0931619917966,-36.1516678974,0.121463787227,-149.310512056,0.125632378599,-147.570793984,0.0404077212495,-43.661403379,0.379213355245,-40.8624332193,15.5533819486,-41.4134487161,1.99087951644,-140.187637949,0.00783321913992,-130.48831152,7.05266217628,-84.2388321056,7.34812120491,-117.788346795,0.568071111544,-163.325527072,49.982317513,-0.000327269953535,
 ,1.64,1.1550683576,-3.59622244244,0.986080853247,-87.4050855191,1.36712888431,-175.748890899,0.110425221971,-72.6515570399,9.58084993017,-100.907064546,1.03257677518,-53.4748217826,0.0650385211855,-61.1186218478,0.0694300896162,-71.8911536225,1.93557130452,-62.7663213798,0.439807248061,-43.2545545919,0.0933291732392,-36.0127349515,0.120694892741,-148.981483779,0.12403998081,-147.046256365,0.0406348330058,-43.3987758472,0.379152554799,-40.7336748177,15.5794607379,-41.2468817162,1.98452752646,-139.905980845,0.00772461777689,-129.200251293,7.04978220214,-84.1930161805,7.32735151964,-117.289824967,0.570081442761,-163.260482915,49.9824403573,-0.000765688350171,
 ,1.66,1.15506064499,-3.47183759945,0.980716510975,-88.1170395317,1.37127248531,-175.659774919,0.109971257277,-72.8169119906,9.58300579293,-100.412197793,1.03479765061,-53.2549060805,0.0651416704944,-60.9251944488,0.0698093900455,-71.393327425,1.94238253846,-62.4577130412,0.439951046696,-43.1334351728,0.0935555204852,-35.8743757523,0.119725951181,-148.594271774,0.122311412074,-146.4687519,0.0409477917055,-43.0981609348,0.37918100058,-40.6094056455,15.6106068313,-41.07484152,1.97387748493,-139.517245848,0.00759827221178,-127.581169628,7.0489354187,-84.1034708956,7.30556372106,-116.763977918,0.572261139658,-163.202008725,49.98263395,-0.00128651832148,
 ,1.68,1.15505247068,-3.34969269168,0.975615616093,-88.835767533,1.37573127277,-175.575266897,0.109460228348,-73.0264945343,9.58508845435,-99.9687040056,1.03656998606,-53.0566125242,0.0652195323824,-60.7502234858,0.0701609547664,-70.9317919166,1.9488858142,-62.1616133382,0.440215237049,-43.0181010277,0.0938419123624,-35.7375459585,0.118546594226,-148.142670278,0.120442454491,-145.832025107,0.0413483948617,-42.7625573535,0.379299816288,-40.4902975987,15.6462076591,-40.8990087446,1.95912028039,-139.021222206,0.00745720227787,-125.596156063,7.05029928702,-83.9663800635,7.28340577063,-116.221784752,0.574627404456,-163.15104375,49.9829062558,-0.00187693293138,
 ,1.7,1.15504404078,-3.23041954172,0.97077854114,-89.5615049266,1.38056196686,-175.496335117,0.108889842603,-73.2848834811,9.58683527143,-99.5899313401,1.03786360414,-52.8816501653,0.0652774966444,-60.5908278325,0.0704857260768,-70.504656665,1.95498405006,-61.8807946191,0.440605415146,-42.9093867299,0.0941883041029,-35.603419729,0.117149847008,-147.619961549,0.11843221962,-145.129524037,0.0418367789405,-42.3966611673,0.379509480944,-40.3770413616,15.6856642392,-40.7210740197,1.94055820485,-138.418551813,0.00730595797,-123.21000327,7.05400093499,-83.7795524219,7.26149549383,-115.674800384,0.577198842191,-163.108563841,49.9832631839,-0.00252177357528,
 ,1.72,1.15503556975,-3.1146681283,0.966203262287,-90.2949351584,1.38582484622,-175.423965906,0.108258174673,-73.597002806,9.58797730632,-99.2889321794,1.0386519444,-52.7316606567,0.065320637731,-60.4444189423,0.0707856656507,-70.109434043,1.96058430021,-61.6178661514,0.441126596064,-42.8081371989,0.0945937286025,-35.473351136,0.115532634748,-147.018821525,0.116283711728,-144.354496452,0.0424113812409,-42.006587955,0.379809954519,-40.2703319461,15.7284091101,-40.5426869512,1.91859133545,-137.710810551,0.00715072595559,-120.389815714,7.06012025464,-83.5424555074,7.24040188552,-115.134886032,0.57999480638,-163.075539168,49.9837083753,-0.00320397950366,
 ,1.74,1.15502727268,-3.00308863092,0.961886455358,-91.0370850202,1.39158186647,-175.359127523,0.107563879184,-73.9680436545,9.58827044854,-99.0781538513,1.0389121415,-52.6082126209,0.0653534993067,-60.308789716,0.0710634401759,-69.7433038407,1.96560775956,-61.3750363661,0.441783099038,-42.7151859445,0.095056315755,-35.3488233692,0.113696297031,-146.331254295,0.114004301572,-143.500139858,0.0430689313763,-41.5994965018,0.380200821166,-40.1708538024,15.7739235372,-40.365407921,1.89370057395,-136.900642317,0.0069993487281,-117.109424827,7.06869212723,-83.2561884871,7.22063112484,-114.613903709,0.583034706719,-163.052891327,49.9842430559,-0.00390508058426,
 ,1.76,1.15501935722,-2.89631318492,0.95782445431,-91.7892046197,1.3978947177,-175.302733926,0.106806404727,-74.4033786768,9.58753023068,-98.9691402952,1.03862501285,-52.512797787,0.065379928155,-60.1821806997,0.0713220569913,-69.40338712,1.96999897369,-61.1539059406,0.442578427639,-42.6313325372,0.0955733300034,-35.231388692,0.111647088063,-145.548571947,0.11160605576,-142.559817438,0.0438044787268,-41.1831531684,0.380681441778,-40.0792658619,15.8217534936,-40.190664034,1.86642806211,-135.991929189,0.00686119509557,-113.355893976,7.07970754253,-82.9233942592,7.2026177574,-114.123385075,0.586337298991,-163.041451498,49.9848659612,-0.00460573859592,
 ,1.78,1.15501201559,-2.79493789331,0.954014038711,-92.5526372236,1.40482287785,-175.255609724,0.105986201024,-74.9084685101,9.58566766329,-98.972247384,1.03777501597,-52.4468267125,0.0654029620544,-60.063319635,0.0715645035346,-69.0869939155,1.97373333623,-60.9553063251,0.443515148942,-42.5573199671,0.0961412259436,-35.1226029101,0.109396633639,-144.661441905,0.109105869651,-141.52735207,0.0446114615856,-40.7654807696,0.381251106926,-39.996186869,15.8715239313,-40.0197103148,1.83735579212,-134.989976001,0.00674680595558,-109.137836698,7.09311371077,-82.5481142807,7.18672097635,-113.674187941,0.589919978055,-163.041921356,49.9855733347,-0.00528632052153,
 ,1.8,1.15500541709,-2.69950563834,0.950453025651,-93.3286846354,1.41242171897,-175.218457654,0.105104910721,-75.4887597776,9.58272301125,-99.0963724184,1.03635023918,-52.4116218379,0.0654247728218,-59.9514318723,0.0717934408846,-68.7918134769,1.97682208935,-60.7791947776,0.444594776164,-42.4938125738,0.096755721342,-35.02395855,0.106962306792,-143.660030589,0.106525358886,-140.397408455,0.0454818216736,-40.3541338367,0.381909181087,-39.9221813473,15.9229508858,-39.8535970522,1.80708332188,-133.901682701,0.00666724553251,-104.494192874,7.10881356519,-82.1355926352,7.17322540989,-113.276155594,0.593798094826,-163.054838365,49.9863590019,-0.00592748606919,
 ,1.82,1.15499970135,-2.61049021542,0.947140650359,-94.1184739778,1.42074072169,-175.191829911,0.104165536846,-76.1495735709,9.57889425355,-99.3486971401,1.03434248482,-52.4084057572,0.0654466628253,-59.8462210136,0.0720109915995,-68.5160236004,1.97931427298,-60.6246132268,0.445817659547,-42.4413752337,0.0974118863167,-34.9368209791,0.104367474537,-142.534279421,0.103890476094,-139.165967904,0.0464061646084,-39.9561345672,0.382655229255,-39.8577465257,15.9758510099,-39.6931439996,1.77620557724,-132.735674207,0.00663313761551,-99.5006976887,7.12666527321,-81.692038646,7.1623453699,-112.937794628,0.597984317622,-163.080546954,49.9872145169,-0.00651077105272,
 ,1.84,1.15499497266,-2.52828227502,0.944077728823,-94.9228317272,1.42982184984,-175.176104527,0.103172576843,-76.8959831349,9.57455703326,-99.7344439116,1.03174749159,-52.4382828945,0.065469110955,-59.7478211637,0.0722186471541,-68.2583066738,1.98129536828,-60.489714466,0.447182890434,-42.4004544702,0.0981042467275,-34.8623713507,0.101641558239,-141.274355637,0.101230835356,-137.830890371,0.0473739633687,-39.5775926143,0.383489117757,-39.8033005167,16.0301481897,-39.5389219741,1.74529176522,-131.502356169,0.00665347116098,-94.2703484518,7.14648248065,-81.2243596953,7.15423119434,-112.665986358,0.602488057205,-163.119176824,49.9881293789,-0.00701914832737,
 ,1.86,1.15499129572,-2.453177506,0.941266605041,-95.7421706211,1.43969813213,-175.171467831,0.102132114213,-77.7326794756,9.57027322964,-100.25664673,1.02856532381,-52.5022132463,0.0654918622617,-59.6567240844,0.0724173026125,-68.0177730944,1.98288271371,-60.3718551897,0.448688223419,-42.3713621144,0.0988268991098,-34.8015595827,0.09881984095,-139.871323368,0.0985787476077,-136.392543174,0.0483737983785,-39.2235195112,0.384411082135,-39.7591720046,16.0858769789,-39.3912422411,1.71486641655,-130.21386759,0.00673439449689,-88.9450014975,7.1680359885,-80.7398776189,7.1489761726,-112.46574517,0.60731497323,-163.170629329,49.9890913113,-0.00743754869165,
 ,1.88,1.15498869289,-2.38536742845,0.938710895438,-96.5763946281,1.4503924921,-175.177903759,0.101051859332,-78.6638239728,9.56678587559,-100.915942409,1.02480093118,-52.6009774423,0.0655140541105,-59.5736861667,0.0726074079076,-67.7938058966,1.98421809498,-60.267751037,0.450330021138,-42.3542620805,0.0995736338505,-34.7550696719,0.0959429488287,-138.318075939,0.0959679952433,-134.854455787,0.0493936250744,-38.8977371266,0.38542175646,-39.7255916619,16.1431826685,-39.2501539299,1.68539350267,-128.883908479,0.00687830600118,-83.6784463105,7.19105740963,-80.2460429142,7.14662259954,-112.340034776,0.612466577739,-163.234572452,49.9900865956,-0.00775332548616,
 ,1.9,1.15498714303,-2.32493308712,0.936415053287,-97.4248265462,1.4619168598,-175.195190452,0.0999411318751,-79.6928879249,9.56499899941,-101.710392163,1.02046485564,-52.7351330598,0.065534370645,-59.499621292,0.0727892083642,-67.5858517729,1.98545818111,-60.1736840526,0.452103225744,-42.3491607431,0.100338062834,-34.7232986219,0.0930559339356,-136.610552145,0.0934324027325,-133.223937166,0.0504210580148,-38.6028706152,0.386522160177,-39.7026854653,16.2023179071,-39.1154495798,1.65726441799,-127.527433094,0.00708350633412,-78.6155196972,7.21524509719,-79.7501608971,7.1471657581,-112.289650579,0.617939948831,-163.310444514,49.9911004517,-0.00795664847294,
 ,1.92,1.15498658204,-2.27184185088,0.93438378635,-98.2861619741,1.47427159085,-175.222904241,0.0988107787578,-80.8224803652,9.56594207385,-102.63534914,1.01557403514,-52.904962874,0.065551216507,-59.4354862871,0.0729630339098,-67.3931915362,1.9867636673,-60.0857480356,0.454001360305,-42.3559013031,0.101113747521,-34.7063492409,0.0902068979658,-134.749220461,0.0910042902068,-131.512570677,0.0514436598502,-38.3404105596,0.387713640589,-39.6904700405,16.2636358801,-38.9866787631,1.63079037502,-126.160215666,0.00734449430998,-73.8740512987,7.24027232053,-79.2591428252,7.15055504942,-112.313173334,0.623727564719,-163.397466273,49.9921174506,-0.00804081487013,
 ,1.94,1.15498690504,-2.22594743155,0.932621370848,-99.158452392,1.48744520958,-175.260430752,0.0976730234362,-82.0541675363,9.57072006549,-103.683391978,1.01015262995,-53.1104165084,0.0655629000748,-59.3821658135,0.0731295884885,-67.2147264411,1.98828807237,-60.0001127268,0.456016562373,-42.3741624202,0.101894323433,-34.7040361416,0.0874451278316,-132.740750019,0.08871292486,-129.736488677,0.0524492237304,-38.1108263835,0.38899777125,-39.6888501196,16.327580155,-38.8631695545,1.60619944251,-124.798313558,0.00765276683666,-69.5348389823,7.26579733663,-78.7792929901,7.15669202151,-112.406996319,0.629817265096,-163.494660699,49.99312195,-0.00800246804173,
 ,1.96,1.15498796998,-2.1869931403,0.931130913121,-100.039118895,1.50141448351,-175.306982499,0.0965412451452,-83.3882900609,9.5804515122,-104.844346784,1.00423277888,-53.3510477637,0.0655678159816,-59.3403632681,0.0732901897465,-67.0488154239,1.99016712459,-59.9132845256,0.458139650767,-42.4034612595,0.102673617201,-34.7159035271,0.084818771628,-130.59969675,0.0865831051443,-127.916332313,0.053426038785,-37.9137130974,0.390376208722,-39.6976181448,16.3946713918,-38.7440574106,1.58363809265,-123.45746926,0.0079978538356,-65.6407642194,7.29147471919,-78.3161400699,7.16542562222,-112.565425126,0.636192343183,-163.600879341,49.9940985387,-0.00784171719307,
 ,1.98,1.15498960254,-2.15461830352,0.929913616239,-100.924996785,1.51614482696,-175.361622077,0.0954296900274,-84.8237869544,9.59619848427,-106.105418639,0.997855182423,-53.6259507363,0.06556461642,-59.3105037347,0.0734469145132,-66.8931926136,1.99250956602,-59.8223403726,0.460360225315,-42.4431609677,0.103445752852,-34.7412528115,0.0823721705729,-128.349931507,0.0846340184157,-126.07682861,0.0543631299417,-37.7479552586,0.391850512307,-39.7164560108,16.4654912026,-38.6283207913,1.56317676279,-122.152503867,0.00836833005223,-62.2025923369,7.31696710439,-77.8743179451,7.17654554465,-112.780846045,0.642831768045,-163.714833954,49.9950324755,-0.00756215439639,
 ,2.0,1.15499160221,-2.12836766652,0.928968110993,-101.812409805,1.53159102182,-175.423289804,0.0943531202596,-86.3580388798,9.61889352607,-107.451447808,0.991069409762,-53.9336986733,0.0655523608482,-59.2926543647,0.0736026174024,-66.7449851687,1.995390036,-59.7251132464,0.462666797909,-42.4924824515,0.10420524453,-34.7791778143,0.0801430723577,-126.025457369,0.0828784979415,-124.245967617,0.0552504653057,-37.6118948674,0.393421933387,-39.7449388877,16.5406635215,-38.5148225915,1.54481863124,-120.896758192,0.00875264575707,-59.2077484388,7.3419564198,-77.4574980393,7.18977496993,-113.043955867,0.649710532831,-163.835131887,49.9959101129,-0.00717076827304,
 ,2.02,1.15499374907,-2.10770352363,0.928289908673,-102.697271337,1.54769823406,-175.490834545,0.0933264120197,-87.986745938,9.64926952092,-108.865295236,0.98393383672,-54.2722903265,0.0655306342804,-59.2864668578,0.0737608064243,-66.6008395413,1.99884448344,-59.6203125783,0.465046951858,-42.550520188,0.104947073635,-34.8286051561,0.0781600616297,-123.670253936,0.0813227674993,-122.453829762,0.0560791264152,-37.5034931125,0.395091182776,-39.7825410266,16.6208339132,-38.4023561754,1.52851060456,-119.701632518,0.009139727096,-56.6290697779,7.36615368843,-77.0683723377,7.20476428456,-113.344042815,0.656800120718,-163.960313665,49.9967192885,-0.00667775660883,
 ,2.04,1.15499581119,-2.09202023193,0.927871026227,-103.57520855,1.56440329564,-175.563046388,0.092364118214,-89.7038571455,9.68779867605,-110.328347622,0.976515142986,-54.6391092893,0.0654996254812,-59.2911460065,0.0739253784829,-66.4571506855,2.00286832919,-59.507570285,0.46748752528,-42.6162616575,0.105666749082,-34.8883375437,0.0764406153968,-121.336892333,0.0799667045477,-120.73118166,0.0568414387471,-37.4204789355,0.396858185944,-39.8286434056,16.7066473024,-38.289694534,1.51415544186,-118.57626339,0.00951936753174,-54.4319393621,7.38930663289,-76.7086837722,7.22108741741,-113.669305639,0.664069076498,-164.088891256,49.9974496766,-0.00609624300689,
 ,2.06,1.15499755225,-2.08066069246,0.927699823014,-104.441704292,1.58163621331,-175.638689873,0.0914800168104,-91.5015688112,9.73464635329,-111.821116867,0.968887326766,-55.0309023377,0.0654601581273,-59.3054475252,0.0741002363446,-66.3103747527,2.00741737132,-59.3874119438,0.469974813136,-42.6886098587,0.106360350173,-34.957097813,0.0749901805176,-119.083894875,0.0788045860816,-119.108007418,0.057531061768,-37.3604800102,0.398721837038,-39.8825430418,16.798724651,-38.1756408423,1.50162400259,-117.527358583,0.00988245963207,-52.579372584,7.41120451965,-76.3792987295,7.23824229493,-114.007195928,0.671483668257,-164.219385614,49.9980930864,-0.00544190533238,
 ,2.08,1.15499873911,-2.07293432207,0.927761073207,-105.292250651,1.59932185835,-175.716536574,0.0906866697484,-93.3704065953,9.78964425956,-113.323894913,0.961130231556,-55.4437830071,0.065413670353,-59.3277075235,0.0742888246161,-66.1573930109,2.01241121193,-59.2611614138,0.472494781704,-42.7664082514,0.107024552296,-35.0335718557,0.0738025487706,-116.972113857,0.0778262191326,-117.612155896,0.0581430395242,-37.3211338094,0.400679763247,-39.943463765,16.8976391454,-38.0590785044,1.49076677301,-116.559193023,0.0102211167336,-51.0352760263,7.43167994652,-76.0803150528,7.25565656895,-114.344767769,0.679008620455,-164.350362285,49.9986436991,-0.00473252612806,
 ,2.1,1.15499914912,-2.06813599061,0.928036280083,-106.122507576,1.61738178571,-175.795395952,0.0899950199357,-95.2994007227,9.85228568576,-114.817416274,0.95332761922,-55.8732663586,0.0653621409735,-59.3559048694,0.074493633619,-65.995885004,2.01773879447,-59.1307944515,0.47503328867,-42.848467377,0.107656636272,-35.1164488542,0.0728615833236,-115.060664267,0.0770183144748,-116.268257522,0.0586738141881,-37.300177956,0.402728111195,-40.01056823,17.0038924754,-37.939018673,1.48142406173,-115.673752145,0.0105287229024,-49.7663247166,7.45060755296,-75.8111979918,7.27269927351,-114.669019395,0.686607897124,-164.480464061,49.9990982356,-0.00398747734192,
 ,2.12,1.15499857689,-2.06556536466,0.92850421974,-106.928459829,1.63573612649,-175.874143626,0.0894140540226,-97.2763557618,9.9217433004,-116.283478825,0.945564861916,-56.3143399652,0.065307963943,-59.3877562284,0.0747157258193,-65.8246643224,2.02326548784,-58.9987614685,0.477576301816,-42.933592336,0.108254482745,-35.204457562,0.0721440855466,-113.403050764,0.0763659462352,-115.097005764,0.0591212061012,-37.2955200903,0.404861366656,-40.0829709336,17.1178918076,-37.8146432366,1.47343451043,-114.870997124,0.0107999370034,-48.7428996845,7.46789989043,-75.5709360303,7.28869847934,-114.967213311,0.694245511966,-164.608439916,49.9994560503,-0.00322715357349,
 ,2.14,1.1549968405,-2.06454608112,0.929141683923,-107.706565771,1.65430549488,-175.951746327,0.0889505559099,-99.2882063753,9.99690780013,-117.705479331,0.937926358594,-56.7615744523,0.065253776054,-59.4208416676,0.0749543394807,-65.6439323636,2.02884104855,-58.8678009981,0.480110109372,-43.0206102615,0.108816553389,-35.2963976704,0.0716233643929,-112.044031214,0.0758539523486,-114.114826249,0.0594843646589,-37.3052881532,0.407072218049,-40.1597519993,17.2399280563,-37.6853414004,1.46664179911,-114.149219461,0.0110306666555,-47.9394346606,7.48350090594,-75.3582082936,7.30296440613,-115.227164497,0.701886340913,-164.73316966,49.999719146,-0.00247236958428,
 ,2.16,1.15499378688,-2.06444417236,0.929924376457,-108.453892101,1.67301284998,-176.027283038,0.0886089701316,-101.321439967,10.0764438231,-119.068832208,0.930492805874,-57.2092744201,0.0652022462659,-59.4527564184,0.0752066187846,-65.455414641,2.03430774947,-58.7407638363,0.482621515506,-43.1083969188,0.109341860984,-35.3911655943,0.0712729491668,-111.017507411,0.075468164126,-113.333890448,0.0597636948812,-37.3278623812,0.409351472785,-40.2399714982,17.370156055,-37.5507382487,1.4608996105,-113.505450121,0.0112180211528,-47.3344156303,7.49737765292,-75.1715552625,7.31481689378,-115.437490323,0.70949691227,-164.853683956,49.9998921099,-0.00174373899903,
 ,2.18,1.15498929641,-2.06468517985,0.93082790666,-109.168229464,1.69178525367,-176.099961974,0.0883913857547,-103.362558026,10.1588581934,-120.361255492,0.923338465523,-57.6516673365,0.0651558381294,-59.4812818281,0.0754675093104,-65.2623595563,2.03950798924,-58.620463854,0.485098015196,-43.1959015819,0.109829930582,-35.4877742829,0.0710698931535,-110.345446057,0.075196396326,-112.762384788,0.0599607647193,-37.361890551,0.411688033779,-40.3226840801,17.5085772169,-37.4107140557,1.456075041,-112.935889938,0.011360248501,-46.9101898904,7.50951094396,-75.0095447653,7.32361567735,-115.587820024,0.717046149946,-164.969179525,49.9999819705,-0.00106105191415,
 ,2.2,1.15498328677,-2.06476942514,0.931828817153,-109.848184854,1.71055546868,-176.169133193,0.0882976412004,-105.398542053,10.2425749097,-121.572923688,0.9165285703,-58.0831242582,0.065116559294,-59.5045659684,0.0757298430616,-65.0693985427,2.04429079331,-58.5095661238,0.487527943674,-43.2821693941,0.110280754012,-35.5853669104,0.0709972265326,-110.037624867,0.0750291707536,-112.404925198,0.0600781981004,-37.4062881631,0.414068941292,-40.4069536967,17.655025246,-37.2654135911,1.45205070968,-112.436331845,0.0114566596899,-46.6526786071,7.5198857038,-74.8709257093,7.32879159418,-115.668965701,0.724506046428,-165.079029484,49.9999979805,-0.000442669494122,
 ,2.22,1.15497571592,-2.06428495509,0.932905582992,-110.493247735,1.72926334536,-176.234296784,0.0883255397937,-107.417288452,10.3260112967,-122.696500274,0.910116997323,-58.4984023834,0.0650857138686,-59.5213022028,0.0759846188775,-64.8822855493,2.0485167753,-58.4105172407,0.489900596849,-43.3663605029,0.11069473991,-35.6832245325,0.0710452844477,-110.091927423,0.0749601784266,-112.263009124,0.0601195584445,-37.460225381,0.416479482802,-40.4918682033,17.8091554217,-37.1152451969,1.44872583124,-112.002550641,0.0115075424476,-46.5510455341,7.52848177375,-74.7547627462,7.32987669045,-115.673060027,0.731852244098,-165.1827889,49.9999513284,9.50464613458e-05,
 ,2.24,1.15496658429,-2.06291774132,0.934039523891,-111.103827818,1.74785695208,-176.295106673,0.0884711563791,-109.407980109,10.4076502974,-123.727071451,0.904144316,-58.8928959636,0.0650636743101,-59.5308926654,0.0762214632771,-64.7075493078,2.05206132821,-58.3255173762,0.492206320413,-43.4477653723,0.111072661328,-35.780768,0.0712118156069,-110.494964962,0.0749865040359,-112.335415342,0.0600892269486,-37.5231026598,0.418903371033,-40.5765536234,17.9704379217,-36.960869963,1.4460165007,-111.630641476,0.0115140664779,-46.5973490409,7.53526587068,-74.6605460608,7.32653118714,-115.59366801,0.739064506123,-165.280195682,49.9998547895,0.000538251590116,
