Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),Phasor-10 Name(upto 16-char),Phasor-10 Type(v/c),Phasor-10 PHNMR(scaling),Phasor-11 Name(upto 16-char),Phasor-11 Type(v/c),Phasor-11 PHNMR(scaling),Phasor-12 Name(upto 16-char),Phasor-12 Type(v/c),Phasor-12 PHNMR(scaling),Phasor-13 Name(upto 16-char),Phasor-13 Type(v/c),Phasor-13 PHNMR(scaling),Phasor-14 Name(upto 16-char),Phasor-14 Type(v/c),Phasor-14 PHNMR(scaling),Phasor-15 Name(upto 16-char),Phasor-15 Type(v/c),Phasor-15 PHNMR(scaling),Phasor-16 Name(upto 16-char),Phasor-16 Type(v/c),Phasor-16 PHNMR(scaling),
Configuration Field Inputs,50,50,16,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,I9,c,100,I10,c,100,I11,c,100,I12,c,100,I13,c,100,I14,c,100,I15,c,100,I16,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Phasor-10 Magnitude,Phasor-10 Angle,Phasor-11 Magnitude,Phasor-11 Angle,Phasor-12 Magnitude,Phasor-12 Angle,Phasor-13 Magnitude,Phasor-13 Angle,Phasor-14 Magnitude,Phasor-14 Angle,Phasor-15 Magnitude,Phasor-15 Angle,Phasor-16 Magnitude,Phasor-16 Angle,Frequency,ROCOF,
 ,0.26,1.09664802396,-11.3025508949,0.859174303838,167.092011215,0.859174303838,167.092011215,0.440949517559,-176.678732125,0.442732010633,-176.653600961,3.91007822352,-177.042032741,0.569501580177,-176.079291353,0.751863319584,-175.235835201,0.992285411974,-153.097848897,0.996672966689,-153.080884523,0.979310645095,-153.112293736,1.01863619169,-153.070276002,0.0183134292997,-42.8440719238,1.79093364467,-52.3440834605,0.630845812728,-52.1920806952,0.114434681413,-164.146802058,49.9422186903,0.0158651181365,
 ,0.28,1.09566164454,-10.8872363073,0.895334651734,168.042404021,0.895334651734,168.042404021,0.452711746028,-176.361562674,0.454545582548,-176.336880539,3.96464244409,-176.517943805,0.57491327524,-175.869577671,0.782441717802,-175.062817037,0.971000372065,-152.342795377,0.975293811442,-152.325831004,0.958303920707,-152.357240216,0.996785913808,-152.315222482,0.019130898909,-40.9891769858,1.84709976073,-49.8398319271,0.648771475461,-50.4383227011,0.114643623684,-163.973635831,49.9422481695,0.0055080252119,
 ,0.3,1.09476849135,-10.4758635549,0.929710653997,168.907379526,0.929710653997,168.907379526,0.463698121711,-176.054765245,0.46557984155,-176.030487029,4.01324768138,-176.025301737,0.58154267713,-175.640251663,0.810711503088,-174.877501949,0.95133889446,-151.588609077,0.955545397349,-151.571644704,0.938899529506,-151.603053916,0.976602312972,-151.561036182,0.0199256470624,-39.3488030804,1.90249924404,-47.6059464967,0.666101765617,-48.8534867373,0.115096582008,-163.821580117,49.9426136822,8.42041022902e-05,
 ,0.32,1.09398066762,-10.0693664203,0.962197534922,169.693517615,0.962197534922,169.693517615,0.473874713476,-175.761140339,0.475800695551,-175.737225514,4.05574019972,-175.565887445,0.589368333484,-175.388803302,0.836572484186,-174.687079774,0.933417334614,-150.837579692,0.93754459435,-150.820615318,0.921212305526,-150.852024531,0.958204834535,-150.810006797,0.0206897048659,-37.9016982572,1.95650635547,-45.6208795669,0.682688254667,-47.4271528486,0.115789184623,-163.685925171,49.943188056,-0.00292942679086,
 ,0.34,1.09330637782,-9.66859820153,0.992722818526,170.407110093,0.992722818526,170.407110093,0.483219741441,-175.482631462,0.485186258376,-175.459043535,4.09205656108,-175.140796632,0.598335695746,-175.113752427,0.859971796404,-174.496887317,0.917320237824,-150.092599508,0.921376321574,-150.075635134,0.905325688579,-150.107044346,0.941680268947,-150.065026612,0.0214161242859,-36.6279073329,2.00861102521,-43.8630269267,0.698417691609,-46.1479211108,0.11671036315,-163.561601611,49.9439152209,-0.00479111516249,
 ,0.36,1.09275013991,-9.27432286121,1.02124157494,171.054196751,1.02124157494,171.054196751,0.491722238041,-175.220413245,0.493725505203,-175.197119269,4.12221768152,-174.750507762,0.608358850363,-174.814653465,0.880899507683,-174.310685008,0.903100409638,-149.357094812,0.907093618056,-149.340130438,0.891291793748,-149.37153965,0.927082824044,-149.329521917,0.0220991137375,-35.508942233,2.05839966412,-42.3115957586,0.713213416068,-45.0039153949,0.117843104289,-163.443504086,49.9447656543,-0.00608664073724,
 ,0.38,1.09231303149,-8.88720736948,1.04773277692,171.640615652,1.04773277692,171.640615652,0.499380991033,-174.974967274,0.5014172111,-174.951937434,4.14632330895,-174.394916577,0.619322932446,-174.492054392,0.899384459878,-174.130917112,0.890779062652,-148.634907563,0.894717790188,-148.617943189,0.87913155626,-148.649352402,0.914434275733,-148.607334668,0.0227341425024,-34.5278125014,2.10553693933,-40.947033475,0.727034406008,-43.9831451551,0.119165321715,-163.326798628,49.945719404,-0.00707569613992,
 ,0.4,1.09199301093,-8.50781872945,1.0721965727,172.17203124,1.0721965727,172.17203124,0.506203719294,-174.7461672,0.508269123316,-174.723374455,4.16454705986,-174.073366587,0.631087266163,-174.147409335,0.915490215892,-173.958965368,0.880346454708,-147.930124564,0.884239052737,-147.91316019,0.868835361343,-147.944569403,0.903724623151,-147.902551669,0.0233180068545,-33.6689864198,2.14975170593,-39.7511894872,0.739872172691,-43.0737762456,0.120650828224,-163.207177646,49.9467600117,-0.00787009207488,
 ,0.42,1.09178530385,-8.13662723441,1.09465234755,172.653934692,1.09465234755,172.653934692,0.512206451502,-174.533376561,0.514297337293,-174.510796366,4.17713201049,-173.784686089,0.643489167282,-173.782956783,0.929311067128,-173.795393643,0.871763164055,-147.246867667,0.875617809638,-147.229903293,0.860364302708,-147.261312505,0.894913397673,-147.219294772,0.0238488519022,-32.9183144305,2.19082838168,-38.707318164,0.751745804461,-42.2643393404,0.122270362621,-163.081043643,49.9478727378,-0.00851934788583,
 ,0.44,1.09168282808,-7.77401619549,1.11513741694,173.091622216,1.11513741694,173.091622216,0.517413064246,-174.335555544,0.519525832761,-174.31316563,4.18438667756,-173.527234548,0.656348278688,-173.401579177,0.940968051728,-173.640175972,0.864962016275,-146.58906769,0.868786589454,-146.572103316,0.853652084289,-146.603512529,0.887931641023,-146.561494795,0.0243261461326,-32.2629307578,2.22860368689,-37.7999913047,0.762695589554,-41.5438939026,0.123992616573,-162.945616671,49.949044442,-0.00904984478172,
 ,0.46,1.09167662845,-7.42029739651,1.1337061341,173.490160323,1.1337061341,173.490160323,0.52185491422,-174.151370237,0.523986104286,-174.129150449,4.18668108814,-173.298957801,0.669471269293,-173.00665845,0.950604909258,-173.492898696,0.859850607549,-145.960248253,0.863652579786,-145.943283879,0.848607510504,-145.974693091,0.882684495539,-145.932675358,0.0247506091181,-31.6911429009,2.26296767937,-37.0149634816,0.77277576295,-40.9021591942,0.125785207132,-162.798970896,49.9502640195,-0.00948174680771,
 ,0.48,1.09175629742,-7.07573078558,1.1504291453,173.854347198,1.1504291453,173.854347198,0.525570481789,-173.979297327,0.527716803213,-173.957229506,4.1844425475,-173.097450095,0.682656703711,-172.601938253,0.958383885023,-173.35292793,0.856314327622,-145.363344295,0.86010066361,-145.346379921,0.8451174697,-145.377789133,0.879054307415,-145.335771399,0.0251240962173,-31.1923163317,2.29386736295,-36.3390183963,0.782046996682,-40.3296188176,0.127615547655,-162.64001206,49.9515229123,-0.00983547254616,
 ,0.5,1.09191036593,-6.74054640855,1.16539250792,174.188677761,1.16539250792,174.188677761,0.528604936331,-173.817717809,0.530763300994,-173.795785713,4.17815067993,-172.920020371,0.695699883727,-172.191398892,0.964481308542,-173.219535589,0.85421976331,-144.800574526,0.857996837834,-144.783610152,0.843050293157,-144.815019364,0.876904120596,-144.77300163,0.0254494469708,-30.7567608749,2.32131083659,-35.7598155978,0.79056927275,-39.817601102,0.129451581388,-162.468410291,49.9528154709,-0.0101332650623,
 ,0.52,1.09212665613,-6.41496635887,1.17869640734,174.497317792,1.17869640734,174.497317792,0.531009539326,-173.664994623,0.533177089528,-173.643183867,4.16833134288,-172.763760109,0.708397473576,-171.779146798,0.96908290589,-173.091980467,0.853418356287,-144.273378865,0.857191887256,-144.256414491,0.842259365043,-144.287823704,0.876081431691,-144.24580597,0.0257303059694,-30.375624826,2.34536996878,-35.2657521981,0.798395736677,-39.3583345137,0.131262356462,-162.284502548,49.9541390662,-0.0103984853864,
 ,0.54,1.09239259532,-6.09922457681,1.19045326543,174.784089915,1.19045326543,174.784089915,0.532840818714,-173.51953103,0.535014951736,-173.497829025,4.15554909705,-172.625610414,0.720551748996,-171.369317369,0.972378857363,-172.969544948,0.853750195077,-143.782422848,0.857525193327,-143.765458475,0.842586864829,-143.796867687,0.876422082675,-143.754849953,0.0259709261019,-30.0408023764,2.36617989647,-34.8458517487,0.805568029675,-38.944975562,0.133018436933,-162.089176989,49.9554939202,-0.0106539430272,
 ,0.56,1.09269549472,-5.79358266693,1.20078511989,175.052471608,1.20078511989,175.052471608,0.534159475262,-173.379808719,0.536337862943,-173.358204611,4.14039804478,-172.502426556,0.731974352602,-170.96598856,0.974558670705,-172.851532509,0.855047837479,-143.327662674,0.858828573471,-143.3106983,0.843867539727,-143.342107513,0.877754184809,-143.300089779,0.0261759642049,-29.7448591439,2.38393419706,-34.4896907686,0.812113446896,-38.5716066116,0.134692160247,-161.883749003,49.9568826785,-0.0109199943525,
 ,0.58,1.09302279953,-5.49834046356,1.20982025709,175.305603145,1.20982025709,175.305603145,0.535029015371,-173.244406968,0.537209617477,-173.222891549,4.12349101332,-172.391038972,0.742489490787,-170.573102501,0.97580599663,-172.737235515,0.857140081387,-142.908458309,0.860930068582,-142.891493935,0.845932426206,-142.922903148,0.879901989605,-142.880885414,0.0263502783209,-29.4809794481,2.39887528047,-34.1873713171,0.818044083362,-38.2332025121,0.136257765817,-161.669836134,49.9583097808,-0.0112128623959,
 ,0.6,1.09336231712,-5.21384077865,1.21768919094,175.546301563,1.21768919094,175.546301563,0.535514141158,-173.112006227,0.537695211479,-173.090571812,4.10544724174,-172.288310539,0.751936563653,-170.194393317,0.976293561462,-172.625886344,0.859855624047,-142.523718455,0.863657618465,-142.506754081,0.848612461407,-142.538163293,0.882689645253,-142.49614556,0.0264987342414,-29.2429374294,2.41128029784,-33.92954466,0.823357927218,-37.9255675683,0.137691430769,-161.449237206,49.959780715,-0.0115434674236,
 ,0.62,1.09370242846,-4.94046850718,1.22452018288,175.777075852,1.22452018288,175.777075852,0.535678964041,-172.98138115,0.537859048419,-172.960021419,4.08687891133,-172.191190608,0.760172272072,-169.833320615,0.976178428433,-172.516606956,0.863026567329,-142.172060235,0.866842582599,-142.155095862,0.851741942577,-142.186505074,0.885944794981,-142.14448734,0.0266260270614,-29.0250922548,2.42144356197,-33.7074860319,0.828041663993,-37.6452474363,0.138971256381,-161.223819668,49.961301249,-0.0119169267812,
 ,0.64,1.09403228619,-4.67864493141,1.23043458449,176.00013852,1.23043458449,176.00013852,0.535585138616,-172.85138911,0.537763064589,-172.830098896,4.06837702175,-172.096766803,0.767072287702,-169.493009434,0.975597823794,-172.408372005,0.866491736359,-141.851967644,0.87032307345,-141.83500327,0.855161802304,-141.866412483,0.889501983812,-141.824394749,0.0267365214586,-28.8224055941,2.42965703305,-33.5132139452,0.832074787093,-37.3894233076,0.140077251379,-160.995418309,49.9628767326,-0.0123327602804,
 ,0.66,1.09434199926,-4.42881856012,1.23554234382,176.217409547,1.23554234382,176.217409547,0.535290036036,-172.720960331,0.537464894268,-172.699735375,4.050497239,-172.00231574,0.772532596814,-169.176198363,0.974665774691,-172.299998372,0.870099779582,-141.561935434,0.873947070235,-141.54497106,0.858722668052,-141.576380272,0.893205840952,-141.534362539,0.0268341126629,-28.6304774339,2.43619077237,-33.3396402257,0.835434487369,-37.1557976425,0.14099135577,-160.765748035,49.9645115463,-0.0127857252156,
 ,0.68,1.09462280221,-4.19145410101,1.23993804118,176.430510399,1.23993804118,176.430510399,0.534845086924,-172.589095104,0.537016205221,-172.56793177,4.03374641162,-171.905353616,0.776470633909,-168.885197921,0.973470798648,-172.190169532,0.873712011284,-141.300588546,0.877575274019,-141.283624172,0.862287667513,-141.315033384,0.896913997798,-141.27301565,0.0269221088197,-28.445594303,2.44127536757,-33.1807303337,0.838100731189,-36.9424814059,0.141697541333,-160.53633295,49.9662087437,-0.013267115227,
 ,0.7,1.09486720428,-3.96702117549,1.24369780342,176.640747879,1.24369780342,176.640747879,0.534294420648,-172.45487204,0.536461331882,-172.43376701,4.01857045631,-171.803687102,0.778826306095,-168.621861162,0.972074852435,-172.077497135,0.877204946246,-141.066770774,0.881083653573,-141.0498064,0.865734930115,-141.081215613,0.900499689904,-141.039197879,0.0270031348026,-28.264782322,2.44508817792,-33.0316491985,0.840060937645,-36.7478922175,0.142182013062,-160.308453667,49.967969905,-0.0137663020932,
 ,0.72,1.09506911249,-3.75598417133,1.24687738463,176.849089716,1.24687738463,176.849089716,0.533673909095,-172.317469259,0.535836314881,-172.29641922,4.0053442492,-171.695464189,0.779562976967,-168.387567889,0.970513684344,-171.96061543,0.880472465319,-140.859599872,0.884365620525,-140.842635498,0.868959724285,-140.87404471,0.903853980055,-140.832026977,0.0270790574635,-28.0858564198,2.44774486283,-32.8888671843,0.841313729424,-36.5706712829,0.1424335209,-160.083114381,49.9697951894,-0.0142722849955,
 ,0.74,1.09522392174,-3.55879424486,1.24951159782,177.056135656,1.24951159782,177.056135656,0.533010689676,-172.176198094,0.535168421954,-172.155199439,3.99436402753,-171.579223755,0.778668434591,-168.183223082,0.968798636327,-171.838298019,0.883427545261,-140.678489386,0.887333766842,-140.661525013,0.871876164664,-140.692934225,0.906887534052,-140.650916491,0.0271509327096,-27.907456853,2.4492970912,-32.7502046671,0.841871349756,-36.4096247819,0.142443774632,-159.86103094,49.9716835442,-0.0147750343809,
 ,0.76,1.09532856535,-3.37588399863,1.25161514769,177.262088954,1.25161514769,177.262088954,0.532323197328,-172.030546717,0.534476180134,-172.009595273,3.98584262405,-171.453941826,0.776155818803,-168.009269224,0.966919817723,-171.709581985,0.886003489572,-140.523140122,0.889921101119,-140.506175748,0.874418426855,-140.53758496,0.909531884228,-140.495567226,0.0272189754999,-27.7290650229,2.44973665523,-32.6148017265,0.841760495738,-36.263692894,0.14220793856,-159.642640773,49.9736330154,-0.0152664661233,
 ,0.78,1.09538152145,-3.20766483852,1.25318476563,177.466733455,1.25318476563,177.466733455,0.531621684358,-171.880229312,0.533769897985,-171.859320119,3.97990764288,-171.319071888,0.772064435129,-167.865711438,0.964850436664,-171.573882605,0.888154610276,-140.393506022,0.89208173336,-140.376541649,0.876541420278,-140.407950861,0.91174012933,-140.365933127,0.0272825546478,-27.5509925789,2.44900550853,-32.483010254,0.841021498813,-36.1319470946,0.141725168127,-159.428135168,49.9756410915,-0.0157409423331,
 ,0.8,1.09538277365,-3.05452651152,1.25420240628,177.669420996,1.25420240628,177.669420996,0.530909157428,-171.725235383,0.533052606833,-171.704362529,3.97660246951,-171.174576258,0.766460342353,-167.752153536,0.962551952233,-171.431082824,0.889856331916,-140.289740458,0.893790979446,-140.272776084,0.878220890819,-140.304185297,0.913487041288,-140.262167563,0.0273402150109,-27.3743407721,2.44701059566,-32.3562172306,0.839705967338,-36.013613881,0.140999139506,-159.217513824,49.9777050137,-0.0161952566312,
 ,0.82,1.09533372872,-2.91683788782,1.25463915364,177.869072746,1.25463915364,177.869072746,0.530182620024,-171.565873416,0.532321308848,-171.545029938,3.97588981507,-171.020945579,0.7594365728,-167.667842517,0.959979623634,-171.281585143,0.89110471504,-140.212129244,0.895044882502,-140.19516487,0.879452950534,-140.226574082,0.914768576031,-140.184556348,0.0273897300338,-27.2009305949,2.44364181206,-32.236617799,0.837873174843,-35.9081207465,0.140038516254,-159.010660767,49.9798219893,-0.016628118638,
 ,0.84,1.09523709915,-2.79494772347,1.25445941848,178.064196573,1.25445941848,178.064196573,0.529434482517,-171.402803551,0.531568393454,-171.381981416,3.97765734898,-170.859203778,0.751112832196,-167.61171847,0.957087999584,-171.126318785,0.891915423097,-140.161016372,0.89585917524,-140.144051998,0.880253058065,-140.175461211,0.915600812964,-140.133443477,0.0274281874874,-27.0332078779,2.43879108913,-32.1269633388,0.835585613245,-35.8151580956,0.138857295236,-158.807439431,49.9819892577,-0.0170392051332,
 ,0.86,1.09509676282,-2.68918396589,1.25362499919,178.252920937,1.25362499919,178.252920937,0.528653993516,-171.237054942,0.530783075084,-171.216245087,3.98172488871,-170.690896482,0.741634531563,-167.582466386,0.953835916809,-170.966700927,0.892322181206,-140.136727503,0.896267731898,-140.119763129,0.880654497552,-140.151172342,0.916018372797,-140.109154608,0.0274521104319,-26.8741306041,2.43237048074,-32.0303122659,0.832904218287,-35.7347490598,0.137474977566,-158.607802963,49.984203976,-0.0174278962474,
 ,0.88,1.09491761527,-2.5998501894,1.25209861997,178.433044116,1.25209861997,178.433044116,0.527828555682,-171.070024893,0.529952714851,-171.049217335,3.98785259441,-170.518061729,0.731171027817,-167.578565994,0.95019065288,-170.804556632,0.892374796145,-140.139494999,0.896320579483,-140.122530625,0.880706424517,-140.153939838,0.91607238496,-140.111922104,0.0274576138072,-26.7270477464,2.42432724917,-31.9498098977,0.829883804666,-35.6673181136,0.135916519191,-158.411913515,49.9864629164,-0.017791864185,
