Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),
Configuration Field Inputs,50,50,5,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Frequency,ROCOF,
 ,4.36,1.05724393131,27.066691553,0.0348964972466,30.5632036799,2.33808417705,-87.2103174785,0.497265509631,39.6788021721,0.0167467252044,-48.8038198465,50.0301740441,-0.0647218611223,
 ,4.38,1.05869662729,26.7750611573,0.0341751465262,30.4868892068,2.37347099344,-89.1286034548,0.488028186484,39.6877058477,0.0163311616643,-54.1815505051,50.0369363143,-0.0573844095453,
 ,4.4,1.06024426852,26.4467033511,0.0333943918858,30.4009303272,2.4139983813,-91.1668160782,0.477997426496,39.6975231863,0.0160896471025,-59.479409045,50.0425681815,-0.0489487413857,
 ,4.42,1.06185066259,26.0910142258,0.0325677586286,30.3122074274,2.45932086763,-93.2718075154,0.467351285427,39.7140629574,0.0160022656177,-64.450197741,50.0469574118,-0.0395526395578,
 ,4.44,1.06347967711,25.7179872579,0.0317098193679,30.2275871035,2.50885093923,-95.3918937481,0.456282019738,39.7428376471,0.0160361193722,-68.8857375072,50.0500126068,-0.0293525178021,
 ,4.46,1.06509640331,25.3380352282,0.0308359884245,30.1536652941,2.56175679317,-97.4786829394,0.444993162074,39.788771723,0.0161521334534,-72.6368218923,50.0516653303,-0.0185222522881,
 ,4.48,1.06666819956,24.9617989417,0.0299622809068,30.0964986642,2.6169806464,-99.4884528835,0.43369611727,39.855906012,0.0163118743358,-75.6140389289,50.0518719841,-0.00725145978879,
 ,4.5,1.06816555047,24.5999459627,0.0291050370397,30.0613371269,2.67327491052,-101.382995173,0.422606303707,39.9471178283,0.0164828591403,-77.7760300956,50.0506153582,0.00425680435238,
 ,4.52,1.06956268901,24.2629630734,0.0282806152976,30.0523769446,2.72925191833,-103.129934834,0.41193890745,40.0638841224,0.0166418207713,-79.1143084331,50.0479057817,0.0157889328882,
 ,4.54,1.07083794773,23.9609465761,0.0275050610787,30.0725608393,2.7834422026,-104.70260713,0.40190436083,40.2061218933,0.0167760946388,-79.6410050839,50.0437818006,0.0271242360931,
