Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),
Configuration Field Inputs,50,50,1,0,0,15,V1,v,10000,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Frequency,ROCOF,
 ,1.56,1.00328047403,21.4941987631,50.0675707185,0.0309278011446,,
 ,1.58,1.00381772334,21.0576141314,50.0628699276,0.0352010361516,,
 ,1.6,1.0042130478,20.6591419966,50.057796157,0.0386006720385,,
 ,1.62,1.00446621165,20.3001584191,50.0524690838,0.0410755098186,,
 ,1.64,1.00457938161,19.9811510422,50.0470103182,0.0425982614061,,
 ,1.66,1.0045570601,19.7017401005,50.0415403513,0.0431657580175,,
 ,1.68,1.00440606579,19.4607200164,50.0361756254,0.0427983683489,,
 ,1.7,1.00413554147,19.256119743,50.0310258084,0.0415387367421,,
 ,1.72,1.00375695922,19.0852796704,50.0261913287,0.0394499817491,,
 ,1.74,1.00328408855,18.9449426966,50.0217612135,0.0366134965018,,
 ,1.76,1.00273289301,18.8313569332,50.0178112573,0.0331264706376,,
 ,1.78,1.0021213269,18.7403874328,50.0144025385,0.0290992199307,,
 ,1.8,1.00146901346,18.6676342694,50.0115802982,0.0246523752281,,
 ,1.82,1.00079679942,18.6085542502,50.0093731947,0.0199139554926,,
 ,1.84,1.00012619537,18.5585834889,50.0077929459,0.0150163361675,,
 ,1.86,0.999478725633,18.5132580404,50.0068343689,0.0100931262338,,
 ,1.88,0.998875223103,18.4683298006,50.006475825,0.00527598523351,,
 ,1.9,0.998335112601,18.4198749481,50.0066800651,0.00069144213637,,
 ,1.92,0.997875729217,18.3643923806,50.0073954561,-0.00354218596169,,
 ,1.94,0.997511716204,18.2988898971,50.0085575547,-0.00731764697118,,
 ,1.96,0.997254540099,18.2209562931,50.0100909699,-0.0105412387196,,
 ,1.98,0.997112150356,18.1288180378,50.0119114478,-0.0131348019384,,
 ,2.0,0.997088798147,18.021379728,50.0139280989,-0.0150371430771,,
 ,2.02,0.99718501584,17.8982480018,50.016045694,-0.0162048735802,,
 ,2.04,0.997397746698,17.7597389817,50.0181669653,-0.0166127186944,,
 ,2.06,0.99772060479,17.6068695954,50.0201948637,-0.0162533970889,,
 ,2.08,0.998144239053,17.4413332962,50.0220347409,-0.0151371885809,,
 ,2.1,0.998656773071,17.2654608313,50.0235964368,-0.0132912884195,,
 ,2.12,0.999244293152,17.0821668375,50.0247962545,-0.0107590025445,,
 ,2.14,0.999891360663,16.8948832289,50.025558806,-0.00759878692634,,
 ,2.16,1.0005815291,16.7074806008,50.0258187004,-0.00388309436223,,
 ,2.18,1.00129785082,16.5241791831,50.0255220428,0.000303023558687,,
 ,2.2,1.00202336153,16.3494512162,50.0246277023,0.0048636011438,,
 ,2.22,1.00274153269,16.1879169218,50.0231083131,0.00969374283176,,
 ,2.24,1.00343668223,16.0442364898,50.0209509729,0.0146818851941,,
 ,2.26,1.00409433383,15.9230006534,50.0181576133,0.0197122861242,,
 ,2.28,1.00470151445,15.8286224986,50.0147450276,0.0246676737468,,
 ,2.3,1.00524698053,15.7652331373,50.0107445472,0.0294319817439,,
 ,2.32,1.0057213648,15.7365837878,50.0062013722,0.0338930975484,,
 ,2.34,1.00611723946,15.745956646,50.0011735672,0.0379455491007,,
 ,2.36,1.0064290969,15.7960866936,49.9957307446,0.041493051579,,
 ,2.38,1.00665325495,15.8890962763,49.9899524696,0.0444508291339,,
 ,2.4,1.00678770085,16.0264438977,49.9839264322,0.0467476229743,,
 ,2.42,1.00683189338,16.2088882265,49.9777464399,0.0483273013549,,
 ,2.44,1.00678654639,16.4364678349,49.9715102967,0.0491500020967,,
 ,2.46,1.00665341853,16.7084966994,49.9653176337,0.0491927636507,,
 ,2.48,1.00643513129,17.0235750392,49.9592677603,0.0484496328874,,
 ,2.5,1.00613503357,17.3796146613,49.9534575952,0.0469312719236,,
 ,2.52,1.00575712302,17.7738776494,49.9479797328,0.0446641177366,,
 ,2.54,1.00530602692,18.2030269878,49.9429206857,0.0416891733477,,
 ,2.56,1.00478703666,18.6631875528,49.9383593309,0.0380605251331,,
 ,2.58,1.00420618286,19.1500158309,49.9343655772,0.0338436851855,,
 ,2.6,1.00357033293,19.6587767155,49.9309992569,0.029113849603,,
 ,2.62,1.00288728965,20.1844257752,49.92830924,0.0239541442964,,
 ,2.64,1.00216586875,20.7216954433,49.9263327627,0.0184539035424,,
 ,2.66,1.00141593509,21.2651836349,49.9250949623,0.0127069998935,,
 ,2.68,1.00064837998,21.8094433476,49.9246086129,0.00681022448161,,
 ,2.7,0.999875027903,22.3490718418,49.9248740564,0.000861709058523,,
 ,2.72,0.999108466305,22.8787980502,49.9258793249,-0.00504061482931,,
 ,2.74,0.998361799621,23.3935669381,49.9276004489,-0.0108005135796,,
 ,2.76,0.997648335439,23.8886196315,49.9300019423,-0.0163248912204,,
 ,2.78,0.996981217564,24.3595682363,49.9330374552,-0.021525155281,,
 ,2.8,0.996373026449,24.8024643637,49.9366505833,-0.0263185020512,,
 ,2.82,0.995835371488,25.2138604383,49.9407758237,-0.0306291281856,,
 ,2.84,0.995378501504,25.5908628878,49.9453396731,-0.0343893848103,,
 ,2.86,0.995010958919,25.9311763105,49.950261862,-0.0375408860814,,
 ,2.88,0.994739299565,26.2331377412,49.9554567179,-0.0400355635378,,
 ,2.9,0.994567894213,26.495740214,49.9608346442,-0.0418366260974,,
 ,2.92,0.994498820468,26.718644995,49.9663036897,-0.0429193557919,,
 ,2.94,0.994531845649,26.9021821328,49.9717711718,-0.0432716557282,,
 ,2.96,0.994664493837,27.0473393066,49.9771453093,-0.0428942789008,,
 ,2.98,0.994892184297,27.1557392989,49.9823368176,-0.0418007044348,,
 ,3.0,0.995208424753,27.2296067039,49.987260425,-0.0400166811912,,
 ,3.02,0.995605041853,27.2717246727,49.9918362817,-0.0375795102306,,
 ,3.04,0.99607243254,27.2853825581,49.9959912474,-0.0345371698335,,
 ,3.06,0.996599823485,27.2743153021,49.9996600587,-0.0309473885823,,
 ,3.08,0.997175530334,27.2426353391,50.0027863833,-0.0268767430474,,
 ,3.1,0.997787213289,27.1947577433,50.0053237715,-0.0223998069885,,
 ,3.12,0.99842212917,27.1353193734,50.0072365051,-0.0175983248756,,
 ,3.14,0.999067382054,27.0690928974,50.008500335,-0.0125603398477,,
 ,3.16,0.999710174183,27.0008967967,50.0091030851,-0.00737918540714,,
 ,3.18,1.00033805648,26.9355027476,50.0090450869,-0.00215225399144,,
 ,3.2,1.00093917428,26.8775420941,50.0083394076,0.00302051949903,,
 ,3.22,1.00150249975,26.8314134239,50.0070118285,0.00803848209309,,
 ,3.24,1.00201803932,26.8011934899,50.0051005405,0.0128023723931,,
 ,3.26,1.00247700319,26.7905538325,50.0026555323,0.0172166476487,,
 ,3.28,1.00287192545,26.8026854392,49.999737664,0.0211919217483,,
 ,3.3,1.00319672772,26.8402336062,49.996417437,0.0246473811001,,
 ,3.32,1.00344672612,26.9052448616,49.9927734904,0.0275130358643,,
 ,3.34,1.00361858942,26.9991273953,49.9888908681,0.0297316741537,,
 ,3.36,1.00371026386,27.1226259736,49.984859116,0.031260415322,,
 ,3.38,1.00372088563,27.2758118379,49.980770271,0.0320717992141,,
 ,3.4,1.00365070429,27.4580876408,49.9767168036,0.0321543915996,,
 ,3.42,1.00350103802,27.6682070792,49.9727895733,0.0315129218497,,
 ,3.44,1.00327427557,27.9043085482,49.9690758488,0.030167990454,,
 ,3.46,1.00297393028,28.1639618341,49.9656574372,0.0281553903886,,
 ,3.48,1.00260474052,28.4442265968,49.9626089648,0.0255250828328,,
 ,3.5,1.00217280003,28.7417211325,49.9599963448,0.0223398628783,,
 ,3.52,1.00168569304,29.0526996851,49.9578754651,0.0186737523102,,
 ,3.54,1.00115260339,29.3731364069,49.9562911209,0.0146101671144,,
 ,3.56,1.0005843663,29.6988139773,49.9552762085,0.0102399233782,,
 ,3.58,0.999993434125,30.0254148936,49.9548511872,0.00565915830821,,
 ,3.6,0.999393735062,30.3486135333,49.9550238036,0.000967244407395,,
 ,3.62,0.998800413004,30.6641672273,49.9557890688,-0.00373523980804,,
 ,3.64,0.998229448545,30.9680047356,49.9571294728,-0.00834844677914,,
 ,3.66,0.997697172373,31.2563106385,49.9590154242,-0.0127750999647,,
 ,3.68,0.997219693079,31.5256042355,49.9614059062,-0.0169222555771,,
 ,3.7,0.9968122702,31.772811581,49.9642493431,-0.0207030113384,,
 ,3.72,0.996488669752,31.9953293006,49.9674846755,-0.0240381762157,,
 ,3.74,0.996260543108,32.1910788654,49.9710426344,-0.0268578908659,,
 ,3.76,0.996136870726,32.3585500776,49.974847205,-0.0291031607701,,
 ,3.78,0.996123509813,32.4968326588,49.9788172544,-0.0307272417449,,
 ,3.8,0.996222879474,32.6056350416,49.9828682939,-0.0316968060513,,
 ,3.82,0.996433808391,32.685289742,49.9869143331,-0.0319928175949,,
 ,3.84,0.996751558866,32.7367450236,49.9908697787,-0.0316110549323,,
 ,3.86,0.997168027969,32.7615429387,49.9946513239,-0.0305622385962,,
 ,3.88,0.9976721126,32.7617842299,49.9981797767,-0.0288717429255,,
 ,3.9,0.998250212031,32.7400809577,50.0013817742,-0.026578900434,,
 ,3.92,0.99888683054,32.6994980677,50.0041913388,-0.0237359356653,,
 ,3.94,0.999565235505,32.6434853856,50.0065512428,-0.0204065903108,,
 ,3.96,1.00026812392,32.575801724,50.0084141538,-0.0166645159738,,
 ,3.98,1.00097825309,32.5004329075,50.0097435498,-0.0125915107672,,
 ,4.0,1.00167899887,32.4215055836,50.0105143926,-0.00827566067957,,
 ,4.02,1.00235481646,32.3431987256,50.0107135575,-0.00380942178699,,
 ,4.04,1.00299159191,32.269654766,50.0103400121,0.000712345060653,,
 ,4.06,1.00357688582,32.2048923276,50.0094047397,0.0051943886204,,
 ,4.08,1.0041000819,32.1527225347,50.0079304002,0.00954312733405,,
 ,4.1,1.00455245981,32.1166708498,50.0059507279,0.0136687297798,,
 ,4.12,1.00492721486,32.0999062722,50.0035096747,0.0174871603837,,
 ,4.14,1.00521944478,32.1051795308,50.0006603148,0.0209221112493,,
 ,4.16,1.00542611896,32.1347716264,49.9974635457,0.0239067343781,,
 ,4.18,1.00554603818,32.1904537532,49.9939866201,0.026385103379,,
 ,4.2,1.00557978514,32.2734593044,49.9903015535,0.0283133640763,,
 ,4.22,1.00552966059,32.3844683676,49.9864834469,0.0296605659671,,
 ,4.24,1.00539959606,32.5236048453,49.9826087637,0.03040918708,,
 ,4.26,1.00519503455,32.6904460878,49.9787535949,0.0305553654403,,
 ,4.28,1.00492277301,32.8840446535,49.9749919522,0.0301088335273,,
 ,4.3,1.00459076624,33.1029615018,49.971394129,0.0290925299116,,
 ,4.32,1.0042078973,33.3453095765,49.9680251783,0.0275418505826,,
 ,4.34,1.00378372501,33.6088063766,49.9649435569,0.0255035130744,,
 ,4.36,1.00332822276,33.890833797,49.9621999849,0.0230340410104,,
 ,4.38,1.00285152357,34.1885033042,49.9598365569,0.0201979256738,,
 ,4.4,1.00236368479,34.4987244256,49.9578861271,0.0170655684487,,
 ,4.42,1.00187448234,34.8182745929,49.9563719701,0.0137111375909,,
 ,4.44,1.00139323903,35.143868554,49.9553077036,0.0102104756127,,
 ,4.46,1.00092868701,35.4722258124,49.9546974437,0.00663917003084,,
 ,4.48,1.0004888597,35.8001348259,49.9545361587,0.00307085911756,,
 ,4.5,1.00008100622,36.1245129352,49.9548101874,-0.000424201623103,,
 ,4.52,0.999711520066,36.4424611981,49.9554978899,-0.00378032533439,,
 ,4.54,0.999385875154,36.7513134418,49.9565704076,-0.00693736948947,,
 ,4.56,0.999108563884,37.0486789521,49.9579925146,-0.00984154689886,,
 ,4.58,0.99888303532,37.3324782834,49.9597235464,-0.0124461119593,,
 ,4.6,0.998711634295,37.6009717429,49.9617183963,-0.0147119474903,,
 ,4.62,0.998595545186,37.8527801727,49.9639285689,-0.0166080591018,,
 ,4.64,0.998534746215,38.0868977582,49.9663032749,-0.0181119663091,,
 ,4.66,0.998527981497,38.3026967233,49.9687905528,-0.0192099664962,,
 ,4.68,0.998572758554,38.4999239385,49.9713383938,-0.0198972423605,,
 ,4.7,0.998665378628,38.678689655,49.9738958461,-0.0201777873939,,
 ,4.72,0.998801005855,38.8394487605,49.976414074,-0.0200641365591,,
 ,4.74,0.99897377924,38.9829751221,49.9788473459,-0.0195769069551,,
 ,4.76,0.999176968389,39.1103297127,49.9811539336,-0.018744169841,,
 ,4.78,0.999403170228,39.2228233214,49.9832969055,-0.0176006846067,,
 ,4.8,0.999644539792,39.3219747218,49.9852448037,-0.0161870235573,,
 ,4.82,0.999893044008,39.4094652543,49.9869721927,-0.0145486053126,,
 ,4.84,1.00014072389,39.4870908583,49.9884600709,-0.0127346409177,,
 ,4.86,1.00037994844,39.55671269,49.9896961321,-0.0107969894557,,
 ,4.88,1.00060364312,39.6202075444,49.9906748675,-0.00878892600421,,
 ,4.9,1.00080547779,39.6794193398,49.9913974991,-0.0067638449066,,
 ,4.92,1.00098000267,39.7361128892,49.9918717476,-0.00477394905036,,
 ,4.94,1.00112272654,39.7919310506,49.9921114459,-0.00286899964079,,
 ,4.96,1.00123013792,39.8483561341,49.992136022,-0.00109520942311,,
 ,4.98,1.00129967641,39.9066761785,49.9919698818,0.000505650712298,,
 ,5.0,1.00132966698,39.9679564387,49.9916417274,0.00189689423196,,
 ,5.02,1.00131923344,40.0330162106,49.9911838408,0.00304731543167,,
 ,5.04,1.00126820839,40.1024109729,49.9906313569,0.00393138417575,,
 ,5.06,1.00117705506,40.1764197794,49.9900215374,0.00452930864948,,
 ,5.08,1.00104681172,40.2550378517,49.9893930482,0.00482704182912,,
 ,5.1,1.00087906344,40.3379743913,49.9887852354,0.00481629488094,,
 ,5.12,1.00067593872,40.4246557039,49.9882373911,0.00449459550511,,
 ,5.14,1.00044012272,40.5142337804,49.9877880024,0.00386539873402,,
 ,5.16,1.00017487442,40.6056004839,49.9874739795,0.00293822834302,,
 ,5.18,0.999884033793,40.6974074326,49.9873298694,0.00172880315829,,
 ,5.2,0.999572006717,40.7880915431,49.9873870664,0.000259086863411,,
 ,5.22,0.999243719976,40.8759060068,49.9876730434,-0.0014428056082,,
 ,5.24,0.998904544777,40.9589562388,49.9882106326,-0.00334290542997,,
 ,5.26,0.998560193846,41.0352400829,49.9890173891,-0.00540193160019,,
 ,5.28,0.998216602505,41.1026913284,49.9901050707,-0.00757608614937,,
 ,5.3,0.997879807111,41.1592254232,49.9914792607,-0.0098180739476,,
 ,5.32,0.997555834288,41.202786186,49.9931391492,-0.0120782825206,,
 ,5.34,0.997250611353,41.2313923429,49.995077478,-0.0143060337909,,
 ,5.36,0.9969699031,41.2431828109,49.9972806391,-0.0164508155995,,
 ,5.38,0.996719273519,41.2364598081,49.9997289112,-0.0184634173888,,
 ,5.4,0.996504064647,41.2097290313,50.0023968122,-0.0202969257054,,
 ,5.42,0.996329379719,41.16173628,50.0052535493,-0.0219075704187,,
 ,5.44,0.996200055301,41.0915000049,50.0082635498,-0.0232554403103,,
 ,5.46,0.996120607765,40.9983393179,50.0113870629,-0.024305099552,,
 ,5.48,0.996095143304,40.8818970382,50.0145808264,-0.0250261339743,,
 ,5.5,0.996127227028,40.7421573834,50.0177987902,-0.0253936436803,,
 ,5.52,0.996219714483,40.5794579565,50.0209928939,-0.0253886850483,,
 ,5.54,0.996374556661,40.3944957269,50.0241138882,-0.0249986571874,,
 ,5.56,0.996592595898,40.1883267566,50.0271121942,-0.0242176270506,,
 ,5.58,0.996873374049,39.9623594675,50.0299387912,-0.0230465901081,,
 ,5.6,0.997214975256,39.7183412983,50.0325461241,-0.0214936639566,,
 ,5.62,0.997613923631,39.458338663,50.0348890222,-0.0195742065086,,
 ,5.64,0.998065151629,39.1847102244,50.0369256138,-0.0173108390169,,
 ,5.66,0.99856204853,38.9000736462,50.0386182217,-0.0147333421325,,
 ,5.68,0.999096591255,38.6072661825,50.0399342134,-0.0118783872233,,
 ,5.7,0.999659552521,38.3092996929,50.0408467818,-0.00878907012316,,
 ,5.72,1.00024077482,38.009310901,50.0413356262,-0.00551423047009,,
 ,5.74,1.00082949351,37.7105079223,50.0413875087,-0.00210756208157,,
 ,5.76,1.00141468869,37.4161142421,50.0409966636,0.00137345893419,,
 ,5.78,1.0019854437,37.1293114305,50.0401650457,0.00486878779066,,
 ,5.8,1.00253128864,36.8531819312,50.0389024061,0.008317121868,,
 ,5.82,1.00304250906,36.5906532744,50.0372261932,0.0116572681724,,
 ,5.84,1.00351040461,36.3444450418,50.0351612774,0.0148295334866,,
 ,5.86,1.00392748734,36.1170198661,50.032739501,0.0177771077023,,
 ,5.88,1.00428761589,35.9105396641,50.0299990618,0.0204474103486,,
 ,5.9,1.0045860679,35.7268281908,50.0269837403,0.0227933657893,,
 ,5.92,1.0048195584,35.5673408417,50.0237419871,0.0247745672307,,
 ,5.94,1.00498621642,35.4331424455,50.0203258927,0.0263582872294,,
 ,5.96,1.00508553439,35.3248935648,50.016790066,0.0275202948112,,
 ,5.98,1.005118305,35.2428455909,50.013190453,0.028245446219,,
 ,6.0,1.00508655837,35.186844674,50.0095831276,0.0285280260291,,
 ,6.02,1.00499350811,35.1563442877,50.0060230893,0.028371826479,,
 ,6.04,1.00484350936,35.150426,50.0025630998,0.0277899653958,,
 ,6.06,1.00464202511,35.1678278197,49.99925259,0.0268044577881,,
 ,6.08,1.00439559145,35.2069793266,49.9961366603,0.0254455726407,,
 ,6.1,1.00411176753,35.2660426864,49.9932551956,0.0237510215821,,
 ,6.12,1.00379905428,35.3429586074,49.990642103,0.0217650343729,,
 ,6.14,1.00346676689,35.4354962838,49.9883246783,0.0195373720031,,
 ,6.16,1.0031248509,35.5413063849,49.9863231025,0.0171223097399,,
 ,6.18,1.00278363848,35.657976132,49.9846500708,0.0145775940995,,
 ,6.2,1.00245355092,35.7830854481,49.9833105616,0.0119633498524,,
 ,6.22,1.00214476184,35.9142630577,49.9823017593,0.00934089838077,,
 ,6.24,1.00186684301,36.0492412836,49.9816131478,0.00677145608124,,
 ,6.26,1.00162841931,36.1859081808,49.9812267911,0.00431471166748,,
 ,6.28,1.00143685986,36.3223556204,49.9811178072,0.00202732506654,,
 ,6.3,1.00129802947,36.4569220091,49.9812550317,-3.8567527249e-05,,
 ,6.32,1.00121611786,36.5882285305,49.9816018478,-0.00183673376177,,
 ,6.34,1.0011935558,36.7152080718,49.9821171498,-0.00332800485052,,
 ,6.36,1.00123101754,36.8371263217,49.9827563967,-0.00448113914849,,
 ,6.38,1.00132750019,36.9535948326,49.9834727134,-0.00527336015573,,
 ,6.4,1.00148046393,37.0645760844,49.9842180006,-0.00569058717314,,
 ,6.42,1.00168601315,37.1703807668,49.9849440256,-0.00572741155879,,
 ,6.44,1.00193909798,37.2716575994,49.985603474,-0.00538688539762,,
 ,6.46,1.00223371854,37.36937608,49.9861509498,-0.00468018285129,,
 ,6.48,1.00256311895,37.4648025974,49.9865439169,-0.00362617470249,,
 ,6.5,1.00291996399,37.5594704072,49.9867435734,-0.00225093336068,,
 ,6.52,1.00329649717,37.6551440435,49.986715651,-0.000587166740671,,
 ,6.54,1.00368468353,37.7537788376,49.9864311273,0.00132643136017,,
 ,6.56,1.00407634333,37.8574763216,49.9858668378,0.00344592966916,,
 ,6.58,1.00446328341,37.9684364145,49.9850059733,0.00572301898289,,
 ,6.6,1.00483743251,38.0889074009,49.9838384477,0.00810598813264,,
 ,6.62,1.00519098411,38.2211348086,49.982361121,0.0105408111485,,
 ,6.64,1.00551654776,38.3673103623,49.9805778694,0.0129723268949,,
 ,6.66,1.00580730663,38.5295222082,49.9784994942,0.0153454776943,,
 ,6.68,1.00605717593,38.7097075724,49.976143473,0.017606561086,,
 ,6.7,1.00626095471,38.9096089281,49.9735335603,0.0197044433685,,
 ,6.72,1.00641446179,39.1307346167,49.9706992503,0.0215916877188,,
 ,6.74,1.006514646,39.374324721,49.9676751214,0.0232255623101,,
 ,6.76,1.0065596614,39.641322835,49.9645000794,0.0245689096399,,
 ,6.78,1.00654889972,39.9323542322,49.9612165194,0.0255908701374,,
 ,6.8,1.00648297521,40.2477107869,49.9578694239,0.0262674559866,,
 ,6.82,1.00636366053,40.5873428468,49.9545054201,0.02658196498,,
 ,6.84,1.00619377643,40.9508580725,49.9511718183,0.0265252145197,,
 ,6.86,1.00597704213,41.3375270545,49.9479156587,0.0260955708391,,
 ,6.88,1.00571789691,41.7462953059,49.9447827973,0.0252987548576,,
 ,6.9,1.00542130647,42.1758010384,49.941817058,0.0241474253071,,
 ,6.92,1.00509256873,42.6243979923,49.9390594743,0.0226605669103,,
 ,6.94,1.00473713421,43.0901825251,49.936547635,0.0208627370517,,
 ,6.96,1.00436045357,43.5710241714,49.9343151399,0.0187832391284,,
 ,6.98,1.00396786132,44.0645989472,49.9323911598,0.0164552894447,,
