Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),
Configuration Field Inputs,50,50,8,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Frequency,ROCOF,
Measurements Field Inputs,0,0.999828660273,-14.8752896935,0.356025747777,113.764552238,0.010238287094,61.2372662225,0.941496786223,102.069261573,0.123708939441,104.228346156,0.119579395528,103.623185502,0.141947761556,147.10360996,0.137652802814,147.430902193,49.9999982908,2.04254689321,
 ,0.02,0.999828645392,-14.8752877802,0.356025740362,113.764552847,0.0102382862575,61.2372683423,0.941496763477,102.069263921,0.123708932327,104.228355498,0.119579387648,103.623193462,0.141947754344,147.103608749,0.137652795493,147.430900921,49.9999992196,0.751406589383,
 ,0.04,0.999828641325,-14.8752864239,0.356025739678,113.764553884,0.0102382864452,61.237269703,0.941496762427,102.069265029,0.123708931744,104.228357436,0.11957938691,103.623195194,0.141947755271,147.103609723,0.137652796077,147.430901797,49.9999995907,0.276425342256,
 ,0.06,0.99982863836,-14.8752844943,0.356025738665,113.76455562,0.0102382865444,61.2372714926,0.941496760167,102.069266611,0.123708931089,104.228359352,0.119579386101,103.62319695,0.141947758355,147.103611983,0.137652798611,147.430903911,49.9999996753,0.101690844607,
 ,0.08,0.999828635485,-14.8752819037,0.356025736978,113.764558041,0.0102382865403,61.2372738277,0.941496755805,102.069268778,0.123708930047,104.228361776,0.119579384853,103.623199171,0.141947763031,147.103615365,0.137652802552,147.430907102,49.9999996483,0.0374101329023,
 ,0.1,0.311523585424,-5.26125195797,0.0679582239831,132.462611855,0.000698698004661,60.4510234943,0.353124299494,-116.971959061,0.145111601392,99.2942586796,0.101552207833,101.41847222,0.242041635925,93.9925017853,0.238457638658,93.3769795255,47.3874020773,11.0708016187,
 ,0.12,0.308665245871,-4.2197721638,0.0654691376541,130.991601186,0.000729229824983,63.5339633945,0.350180290864,-116.001945547,0.142575326804,102.177031051,0.0992474208184,104.251615626,0.242646814584,94.4833226251,0.239057774402,93.8351233428,48.8702727959,-2.88974868515,
 ,0.14,0.984655053708,-12.7803089989,0.346991797487,114.92754772,0.0100387792042,63.1764320324,0.923438252333,104.120208037,0.12071988085,108.900235526,0.115902896301,107.394120415,0.142652371163,147.586058748,0.138021990662,147.782799126,50.1763012418,-6.84555365118,
 ,0.16,0.987933201985,-12.3477583928,0.346522705906,115.16242537,0.0101430450459,63.3883255682,0.925941782065,104.285329952,0.12204390605,107.427101974,0.117456960797,106.358712273,0.147895066501,149.682932154,0.143078840689,149.847515005,50.0285208625,-1.79475805362,
 ,0.18,0.98723399346,-11.566881782,0.344368762437,115.490878351,0.0100908473428,63.9741085636,0.923247745689,104.908397933,0.121975988388,108.063105996,0.117274504198,106.938185411,0.151112600532,151.190864223,0.146122212437,151.314540124,49.9468315879,-0.275737357628,
 ,0.2,0.986122491808,-10.7699345724,0.342269824243,115.832863981,0.0100516155017,64.5969561206,0.920552233861,105.558002994,0.121876055454,108.854041164,0.117036843591,107.625244793,0.153902812755,152.545799852,0.148767773575,152.634899486,49.9124294303,0.0587962853842,
 ,0.22,0.984963884973,-9.98582621847,0.340385097314,116.184984302,0.0100300356886,65.2325753812,0.918243487456,106.207077895,0.121829448641,109.672473594,0.116857614354,108.337612699,0.156306993595,153.775083881,0.151065069117,153.838439737,49.8996612691,0.0803039717015,
 ,0.24,0.983849311234,-9.2213747506,0.338722252535,116.555963503,0.0100175017885,65.8766679783,0.916282372715,106.858283437,0.12182848248,110.518099373,0.116728496476,109.079841954,0.158258234359,154.875328164,0.152952358621,154.92280373,49.8962580089,0.0442392395922,
 ,0.26,0.982828620652,-8.48119280141,0.337284784591,116.952802515,0.0100089248602,66.5268133444,0.914643994193,107.513738921,0.121867589647,111.394754579,0.116642182436,109.856775017,0.159699320477,155.839890442,0.154375338307,155.881826526,49.8970082062,0.0113924158077,
 ,0.28,0.981934969463,-7.76894583636,0.336078854787,117.379842518,0.0100020144126,67.1811011463,0.913328907913,108.173874668,0.121945005175,112.30368354,0.116596262417,110.67039433,0.160591771529,156.662949697,0.155296269159,156.709760829,49.8997169153,-0.00998373557412,
 ,0.3,0.981190908237,-7.08749221997,0.335109751459,117.839173856,0.00999583974296,67.8376704932,0.912346751396,108.83792984,0.122060514189,113.243677407,0.116590582994,111.520272913,0.160916892277,157.341039481,0.15569506754,157.402870041,49.9034336962,-0.0226678866887,
 ,0.32,0.98061068278,-6.43893754853,0.334379806261,118.330900093,0.00999007625671,68.4944688533,0.911706816352,109.504232894,0.122214309737,114.211260994,0.116625794521,112.403756577,0.160675951748,157.873716674,0.155569576604,157.960126414,49.9077159266,-0.0300533261269,
 ,0.34,0.980201242305,-5.82466445156,0.333887518752,118.853287776,0.00998467112065,69.1491463138,0.91141365719,110.170341506,0.122406415736,115.200814227,0.116702649657,113.316052975,0.159889821394,158.263846133,0.154935360381,158.383509886,49.9123269935,-0.0343501508527,
 ,0.36,0.979962943945,-5.24535854086,0.333627166134,119.402910906,0.00997969902818,69.799021441,0.911465007323,110.833142657,0.122636272211,116.204721635,0.116821555594,114.25034662,0.158598073161,158.517724333,0.153825020187,158.678138218,49.9171145547,-0.0367656718392,
 ,0.38,0.979890343155,-4.70104233593,0.333588554105,119.974842968,0.00997529698014,70.4410841834,0.911850677794,111.488957996,0.122902330059,117.213588605,0.116982167761,115.197980014,0.156857542168,158.64513254,0.152287037124,158.852323525,49.9219627391,-0.0379161609187,
 ,0.4,0.979973164195,-4.19112258861,0.333756817779,120.562910854,0.0099716303578,71.0720218844,0.912551933786,112.133670321,0.123201631653,118.216536602,0.117182971116,116.148714152,0.154740358964,158.65934413,0.150384145046,158.917583824,49.9267744045,-0.0381186037376,
 ,0.42,0.980197409921,-3.71445286843,0.334112310491,121.160004601,0.00996887104107,71.6882649168,0.913541229562,112.762873133,0.123529418108,119.201574763,0.117420873536,117.09106841,0.152331461843,158.577076441,0.14819124146,158.888605051,49.9314654495,-0.0375541944679,
 ,0.44,0.980546516594,-3.26941126101,0.334630671376,121.758425929,0.00996718053197,72.2860525118,0.914782344168,113.372038098,0.12387883308,120.156033333,0.117690872214,118.012728975,0.149725618866,158.418355439,0.145792857403,158.783129095,49.9359638224,-0.0363502924323,
 ,0.46,0.981002448283,-2.85399163229,0.335283167702,122.350252804,0.00996669614239,72.8615197517,0.916231006822,113.956691357,0.124240797576,121.067034003,0.117985863805,118.901004568,0.147024022244,158.206244135,0.143280232458,158.621728402,49.9402102107,-0.0346182607328,
 ,0.48,0.981546638335,-2.46590574408,0.336037380645,122.927695264,0.00996752029132,73.4108050254,0.917836082485,114.512587751,0.124604115638,121.921965032,0.118296659244,119.74330004,0.144330559608,157.966373045,0.140748074425,158.427416537,49.9441591352,-0.0324690971684,
 ,0.5,0.982160712458,-2.10269250815,0.336858255701,123.483419171,0.00996971351357,73.9301746337,0.919541331971,115.035871955,0.124955841733,122.708927158,0.11861223947,120.527574634,0.141747908589,157.726207758,0.138291118496,158.225039836,49.9477798795,-0.0300182005957,
 ,0.52,0.982826962556,-1.76182991174,0.337709482644,124.010819107,0.00997329163443,74.4161585441,0.921287686335,115.523217024,0.125281903526,123.417120939,0.11892025441,121.242754056,0.139373632828,157.514002659,0.136000630093,158.040403639,49.9510569793,-0.0273848300712,
 ,0.54,0.983528576847,-1.44084474018,0.338555115825,124.504228595,0.00997822707301,74.8656891912,0.923015898992,115.971933722,0.125567935548,124.03715668,0.11920773116,121.879073839,0.137296469275,157.35742802,0.133961011,157.899113861,49.9539901363,-0.0246889811429,
 ,0.56,0.984249664918,-1.13741523873,0.339361303449,124.959063893,0.00998445362936,75.2762341018,0.924669375813,116.380047657,0.125800246879,124.561281978,0.119461925048,122.428343864,0.135592983272,157.281922234,0.132246664891,157.825163656,49.9565935127,-0.0220471155424,
 ,0.58,0.984975141732,-0.849462299874,0.340097970662,125.371905374,0.00999187356673,75.6459130918,0.926196944409,116.746344867,0.125966824374,124.983535582,0.119671224492,122.884136973,0.134324731562,157.308903237,0.130919255768,157.839361318,49.9588944287,-0.0195676107587,
 ,0.6,0.98569054912,-0.575225555371,0.340740298911,125.740526327,0.0100003654603,75.9735916948,0.927555315571,117.070389379,0.126058264823,125.299846307,0.119826010513,123.241915037,0.133536024469,157.45405205,0.130025457194,157.957764829,49.9609315411,-0.0173465134958,
 ,0.62,0.986381895382,-0.313321748302,0.34126986215,126.063882105,0.0100097912357,76.2589440768,0.928711013592,117.352517807,0.126068535039,125.508099642,0.11991937521,123.499111014,0.133252332952,157.72592681,0.129595252876,158.190337389,49.9627526144,-0.0154639857254,
 ,0.64,0.987035583422,-0.0627837888624,0.341675315376,126.342072382,0.0100200010889,76.5024806785,0.929641604499,117.593816108,0.125995476756,125.608192039,0.119947619468,123.655184571,0.133479358989,158.125150843,0.129640821912,158.540043039,49.9644120157,-0.0139816543188,
 ,0.66,0.987638477294,0.176920177049,0.341952577321,126.576286371,0.0100308355152,76.7055380306,0.930336125066,117.796082293,0.125841000786,125.602084478,0.11991047592,123.711662465,0.13420278415,158.644334261,0.130156031755,159.002548784,49.9659680559,-0.0129409158364,
 ,0.68,0.988178128923,0.405887592233,0.342104501161,126.768736122,0.01004212438,76.8702305022,0.930794701157,117.961776808,0.125610948898,125.493855153,0.119811035478,123.672165241,0.135388723566,159.268753321,0.131116565929,159.566596768,49.9674802878,-0.0123621358013,
 ,0.7,0.988643155433,0.623801472745,0.342140079043,126.922577679,0.0100536836886,76.9993661242,0.931027430831,118.093960021,0.125314638615,125.2897389,0.119655390482,123.542411394,0.136984922485,159.9776665,0.132480719973,160.214985444,49.9690068538,-0.0122446406237,
 ,0.72,0.989023727312,0.829968215988,0.342073273005,127.041815454,0.0100653113187,77.0963309979,0.931052684643,118.196214589,0.124964141584,124.99813103,0.119452040619,123.330181881,0.138922721632,160.746037238,0.134190893209,160.925990976,49.9706019685,-0.0125674279156,
 ,0.74,0.989312103528,1.02337123863,0.341921601274,127.131182712,0.0100767833355,77.1649490013,0.930895032822,118.272549816,0.124573376119,124.629528038,0.119211135062,123.045223662,0.141119776956,161.546391608,0.136175776018,161.675001274,49.9723136242,-0.0132905841759,
 ,0.76,0.989503135551,1.20273771823,0.341704630746,127.195991182,0.0100878525489,77.2093252692,0.930583038344,118.327285772,0.124157114962,124.196378509,0.118943642063,122.699072163,0.143483455146,162.35056749,0.138353183094,162.436136875,49.9741816137,-0.0143574473086,
 ,0.78,0.989594660747,1.36661497938,0.341442529917,127.241945682,0.0100982506781,77.2336829827,0.930147151929,118.364916807,0.123730016795,123.712824806,0.118660542694,122.304779143,0.145914755565,163.131188286,0.140633423689,163.183684131,49.9762359708,-0.0156975412216,
 ,0.8,0.989587717266,1.51345248482,0.341154820277,127.274924435,0.0101076949233,77.2422031032,0.929617909497,118.389956803,0.123305782734,123.194328637,0.118372137296,121.876543288,0.148312551577,163.862785718,0.14292304533,163.893241896,49.9784959157,-0.0172302256916,
 ,0.82,0.989486535642,1.64168513572,0.340859429232,127.300731493,0.0101158990078,77.2388757518,0.929024569945,118.406771453,0.122896517245,122.657189029,0.118087532298,121.429253731,0.150577913274,164.522574684,0.145128751247,164.542556654,49.9809693603,-0.0188688694987,
 ,0.84,0.989298293193,1.74981376568,0.340572098674,127.324833021,0.0101225879961,77.2273700712,0.928394251407,118.419405433,0.122512339672,122.117976511,0.117814344613,120.977968988,0.152618273688,165.090933649,0.147161280236,165.112075455,49.9836529792,-0.0205252207764,
 ,0.86,0.989032651117,1.83647932603,0.340306147758,127.352092962,0.0101275155448,77.2109269158,0.927751541081,118.431414053,0.122161253376,121.592919221,0.117558625921,120.537362804,0.154351227248,165.551665369,0.148939050333,165.585275308,49.9865327956,-0.0221135747612,
 ,0.88,0.988701125628,1.90052817096,0.340072535612,127.386525299,0.0101304818207,77.1922760355,0.927118481651,118.445709506,0.121849241399,121.097282951,0.117324976124,120.121172581,0.155707793073,165.892112224,0.150391398457,165.948835214,49.9895851866,-0.0235543655574,
 ,0.9,0.988316368835,1.94106683503,0.339880128508,127.431079642,0.0101313501812,77.1735770006,0.92651478852,118.464431189,0.121580527308,120.644787104,0.117116789836,119.741685033,0.156635026027,166.103187749,0.151461288802,166.192710414,49.9927781854,-0.0247769369137,
 ,0.92,0.987891448374,1.95750551704,0.339736053687,127.487474628,0.010130060848,77.1563813593,0.925958133769,118.488848003,0.121357922598,120.24709297,0.116936565972,119.409288385,0.15709790611,166.179369252,0.152107405083,166.310155246,49.9960729679,-0.0257214385164,
 ,0.94,0.987439214837,1.9495899767,0.339646021895,127.556090459,0.0101266401743,77.1416126669,0.925464346218,118.519298375,0.121183179696,119.913391926,0.116786209758,119.132112901,0.157080475805,166.118680544,0.152305579338,166.297726686,49.999425435,-0.0263399844197,
