Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),
Configuration Field Inputs,50,50,2,0,0,15,V1,v,10000,I2,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Frequency,ROCOF,
Measurements Field Inputs,0,1.10855357928,-11.9495406442,0.336258443674,123.040718188,49.9999956451,1.82655491796,
 ,0.02,1.10855356999,-11.949539217,0.33625843546,123.040720904,49.9999982757,0.671939799771,
 ,0.04,1.10855356517,-11.9495373756,0.336258430802,123.04072385,49.9999991976,0.247188618238,
 ,0.06,1.10855355943,-11.9495345778,0.336258424402,123.040728087,49.999999452,0.0909344872826,
 ,0.08,1.10855355219,-11.9495307882,0.33625841583,123.040733691,49.9999994586,0.0334529525149,
 ,0.1,0.474387844107,-3.21204336379,0.23562392714,-106.475693436,48.2852020133,6.87040958336,
 ,0.12,0.4734316119,-2.72370299746,0.235975148077,-105.876476021,49.3012655303,-2.14868666443,
 ,0.14,1.09747453414,-10.1041833268,0.32991876498,125.958804093,50.2090512597,-4.74353111172,
 ,0.16,1.09883470963,-9.47998125787,0.330487541009,126.14654501,50.0279335265,-0.878983707102,
 ,0.18,1.0976882816,-8.65492932777,0.329733233964,126.882847437,49.9422242705,0.078085693176,
 ,0.2,1.09627637578,-7.82295991659,0.328833985314,127.649799019,49.9073465012,0.191048634035,
 ,0.22,1.0948413264,-7.0010260283,0.327948977174,128.410391825,49.8943187788,0.130305064245,
 ,0.24,1.09344071534,-6.19463123744,0.327114563942,129.157157473,49.8905182482,0.0646911562808,
 ,0.26,1.09210837928,-5.4081151304,0.326349147982,129.885128992,49.8907551869,0.0215326886344,
 ,0.28,1.09087081161,-4.64517272989,0.325666094415,130.590526066,49.8928967753,-0.00339109520185,
 ,0.3,1.08974982816,-3.9089511065,0.325075638089,131.27044382,49.8960488817,-0.0174138477964,
 ,0.32,1.08876315678,-3.20210502632,0.324585287527,131.922673738,49.8998165883,-0.025562224911,
 ,0.34,1.08792454133,-2.52682438214,0.324200012805,132.545628259,49.9040050811,-0.0306185274682,
 ,0.36,1.08724380664,-1.88484946835,0.323922435559,133.138312179,49.9084996424,-0.0339799473751,
 ,0.38,1.08672703357,-1.27748453407,0.323753049901,133.70030356,49.9132181591,-0.0363130537412,
 ,0.4,1.08637686824,-0.705614319573,0.323690456398,134.231727278,49.91809278,-0.0379304926541,
 ,0.42,1.08619293345,-0.169725289444,0.323731583106,134.733215296,49.923063178,-0.0389836320025,
 ,0.44,1.0861722867,0.330068099019,0.323871875206,135.205852464,49.9280743632,-0.0395545942061,
 ,0.46,1.0863098624,0.793992443187,0.324105448626,135.651108354,49.93307622,-0.0396980961957,
 ,0.48,1.08659884132,1.22258052413,0.324425217125,136.070756255,49.9380236359,-0.0394595349696,
 ,0.5,1.08703090479,1.6166335459,0.32482301241,136.466781047,49.9428767633,-0.0388822012677,
 ,0.52,1.08759635278,1.97718164296,0.325289720056,136.841278889,49.9476012333,-0.0380096456028,
 ,0.54,1.08828409153,2.30544381605,0.325815449811,137.196353216,49.9521682546,-0.0368859591132,
 ,0.56,1.08908152157,2.60278835743,0.326389748516,137.534013107,49.9565545835,-0.0355552295039,
 ,0.58,1.08997437822,2.87069467016,0.327001850821,137.856080893,49.9607423741,-0.0340607428561,
 ,0.6,1.09094658771,3.11071721898,0.327640951059,138.16411548,49.9647189251,-0.032444177247,
 ,0.62,1.09198020258,3.32445221079,0.328296472745,138.459356231,49.9684763394,-0.0307448747236,
 ,0.64,1.09305546907,3.51350751129,0.328958311583,138.742689722,49.9720111088,-0.0289991996931,
 ,0.66,1.09415106047,3.67947626105,0.329617033059,139.014638989,49.9753236302,-0.0272399602185,
 ,0.68,1.09524448699,3.82391462984,0.330264013774,139.275372673,49.9784176573,-0.0254958713145,
 ,0.7,1.09631266921,3.94832409453,0.330891523706,139.524730214,49.9812996937,-0.0237910690081,
 ,0.72,1.09733264199,4.05413848409,0.33149275217,139.762259074,49.9839783442,-0.0221447287028,
 ,0.74,1.09828233937,4.14271577507,0.332061782983,139.987260446,49.9864636539,-0.0205708806018,
 ,0.76,1.09914140146,4.21533425821,0.332593525249,140.198840662,49.9887664798,-0.0190785243968,
 ,0.78,1.09989193932,4.27319230818,0.333083607148,140.395965857,49.9908979449,-0.0176721097444,
 ,0.8,1.10051919515,4.31741068152,0.333528242485,140.577517284,49.9928690215,-0.0163523730261,
 ,0.82,1.10101204188,4.34903613683,0.333924083911,140.742343916,49.994690268,-0.0151174308887,
 ,0.84,1.10136327905,4.36904525472,0.334268081646,140.889308377,49.9963717232,-0.0139639639304,
 ,0.86,1.10156970126,4.37834759288,0.334557370432,141.017322071,49.9979229338,-0.0128883088726,
 ,0.88,1.10163193943,4.37778764646,0.334789208175,141.125366431,49.9993530761,-0.0118873217739,
 ,0.9,1.10155410235,4.36814537691,0.334960986,141.212499209,50.0006711346,-0.0109589602396,
 ,0.92,1.10134327137,4.35013523725,0.335070320862,141.277847583,50.0018861063,-0.0101026250255,
 ,0.94,1.10100892054,4.3244036285,0.335115229894,141.320592635,50.0030072222,-0.00931936600832,
 ,0.96,1.10056234212,4.29152460993,0.335094372738,141.339951842,50.0040441891,-0.00861207179456,
 ,0.98,1.1000161515,4.25199354517,0.335007337036,141.335166982,50.0050074686,-0.00798572281744,
 ,1.0,1.09938392513,4.20621830378,0.334854935257,141.305504102,50.0059085984,-0.0074477091671,
 ,1.02,1.09867999458,4.15450774911,0.334639478704,141.250270116,50.0067605523,-0.00700812379886,
 ,1.04,1.09791938533,4.09705756755,0.334364996085,141.168847657,50.0075781026,-0.00667987130056,
 ,1.06,1.0971178579,4.03393400503,0.334037368051,141.060746672,50.0083781297,-0.00647841017422,
 ,1.08,1.09629198794,3.96505667482,0.333664354339,140.925668462,50.009179805,-0.00642098716089,
 ,1.1,1.09545921605,3.89018214172,0.333255496801,140.763575987,50.010004572,-0.00652531967849,
 ,1.12,1.09463780587,3.80889032925,0.332821890372,140.574763316,50.0108758737,-0.00680781032388,
 ,1.14,1.0938466698,3.72057583973,0.332375826131,140.359917159,50.0118186018,-0.00728149715571,
 ,1.16,1.0931050483,3.62444599893,0.331930325879,140.120164032,50.0128582893,-0.00795401959962,
 ,1.18,1.09243205552,3.51952688785,0.331498604328,139.85709761,50.0140201016,-0.00882589309749,
 ,1.2,1.09184612705,3.40467790406,0.331093509894,139.572781928,50.0153277143,-0.00988933806825,
 ,1.22,1.09136441908,3.27861462577,0.330727004234,139.269727409,50.0168021756,-0.0111278178857,
 ,1.24,1.0910022145,3.13993904613,0.330409740877,138.950838385,50.0184608525,-0.0125163290249,
 ,1.26,1.09077238847,2.98717570439,0.33015079297,138.619332967,50.0203165444,-0.0140223737809,
 ,1.28,1.09068497722,2.81881193491,0.329957559986,138.278638748,50.022376817,-0.015607447145,
 ,1.3,1.09074688052,2.63334042435,0.32983585615,137.932270515,50.024643578,-0.0172287986041,
 ,1.32,1.09096171243,2.4293024981,0.329790154405,137.583698345,50.0271128784,-0.0188412014676,
 ,1.34,1.09132979775,2.20533097823,0.329823934464,137.236215454,50.0297748943,-0.0203984881933,
 ,1.36,1.09184829544,1.96019194779,0.329940067128,136.892814733,50.0326140282,-0.0218546898331,
 ,1.38,1.09251141672,1.69282518406,0.330141162506,136.556081059,50.0356090696,-0.0231647336603,
 ,1.4,1.0933106975,1.40238327541,0.330429817105,136.228103723,50.0387333733,-0.0242847732141,
 ,1.42,1.09423528401,1.08826946126,0.330808711368,135.910410554,50.041955038,-0.0251723145907,
 ,1.44,1.09527219884,0.750174050539,0.331280530716,135.603923381,50.0452370987,-0.0257863383264,
 ,1.46,1.09640656996,0.388108951523,0.331847705462,135.308933839,50.0485377646,-0.0260875939769,
 ,1.48,1.09762182536,0.00243948226999,0.332511985087,135.025099316,50.0518107476,-0.0260391791803,
 ,1.5,1.09889987576,-0.406087683307,0.333273879309,134.751460395,50.055005722,-0.025607431083,
 ,1.52,1.10022132158,-0.836321777101,0.334132012332,134.486482505,50.0580689467,-0.0247630800415,
 ,1.54,1.10156572464,-1.28669180156,0.335082448016,134.228124662,50.0609440639,-0.0234825617261,
 ,1.56,1.10291197782,-1.75519830543,0.336118052475,133.97393641,50.0635730699,-0.0217493634815,
 ,1.58,1.10423878903,-2.23941418876,0.337227965631,133.721180598,50.0658974419,-0.0195552936256,
 ,1.6,1.10552527309,-2.73649541655,0.338397252731,133.466975183,50.0678593958,-0.0169015981556,
 ,1.62,1.1067516222,-3.24320227694,0.339606799032,133.208443291,50.0694032497,-0.0137998906897,
 ,1.64,1.10789980664,-3.75593159319,0.340833494484,132.942858555,50.0704768676,-0.0102728895868,
 ,1.66,1.10895424723,-4.27076007521,0.342050730884,132.667773119,50.0710331588,-0.00635495907,
 ,1.68,1.1099023991,-4.7834987432,0.343229203849,132.381118632,50.0710316047,-0.00209242963963,
 ,1.7,1.11073519321,-5.28975803987,0.344337980237,132.081275143,50.0704397736,0.00245635962124,
 ,1.72,1.11144729426,-5.7850228555,0.345345763443,131.767107949,50.0692347736,0.00722137975663,
 ,1.74,1.11203714865,-6.26473623705,0.346222268918,131.437976758,50.0674045828,0.0121216799106,
 ,1.76,1.1125068125,-6.72439006946,0.346939613105,131.093724385,50.0649491835,0.0170666762218,
 ,1.78,1.11286156562,-7.159620539,0.347473620952,130.734653142,50.061881431,0.0219580025662,
 ,1.8,1.11310933346,-7.56630574224,0.347804968079,130.361496645,50.0582275805,0.0266919281295,
 ,1.82,1.11325995557,-7.94066241517,0.347920090042,129.975393233,50.0540274112,0.0311623088865,
 ,1.84,1.11332435544,-8.27933845876,0.347811809757,129.577865364,50.0493338904,0.0352639971473,
 ,1.86,1.11331368098,-8.57949777351,0.347479652759,129.170807407,50.0442123463,0.0388965828252,
 ,1.88,1.11323849402,-8.8388939312,0.346929837942,128.756482508,50.0387391386,0.0419682869915,
 ,1.9,1.11310808798,-9.05592943597,0.346174949045,128.337527456,50.0329998517,0.0443997859625,
 ,1.92,1.11293000226,-9.22969775551,0.345233309755,127.916962724,50.0270870618,0.0461277269864,
 ,1.94,1.11270977966,-9.36000591196,0.344128103029,127.498203145,50.0210977617,0.0471077102042,
 ,1.96,1.11245098244,-9.4473761711,0.342886292128,127.085063126,50.0151305445,0.0473165488724,
 ,1.98,1.11215544848,-9.49302622787,0.341537415078,126.681749455,50.0092826645,0.0467536664395,
 ,2.0,1.1118237377,-9.49882822934,0.340112333768,126.292834853,50.0036471039,0.0454415336926,
 ,2.02,1.11145569745,-9.46724796789,0.338642021342,125.923206809,49.998309774,0.0434250910482,
 ,2.04,1.11105106675,-9.40126656082,0.337156465887,125.577988719,49.9933469829,0.04077014827,
 ,2.06,1.11061004442,-9.30428781995,0.335683755135,125.262433578,49.9888232879,0.0375608148701,
 ,2.08,1.11013376245,-9.18003520759,0.334249387861,124.98179373,49.9847898309,0.0338960889643,
 ,2.1,1.10962462815,-9.03244269022,0.332875836327,124.7411729,49.9812832248,0.0298858088942,
 ,2.12,1.10908652206,-8.86554389462,0.331582363272,124.545368373,49.9783250228,0.0256462325024,
 ,2.14,1.10852485741,-8.68336375276,0.330385078569,124.398711637,49.9759217601,0.0212955373007,
 ,2.16,1.10794652021,-8.48981634998,0.32929720482,124.304915072,49.9740655264,0.0169495230228,
 ,2.18,1.10735971488,-8.28861205377,0.328329506683,124.266930836,49.9727349983,0.0127177487707,
 ,2.2,1.10677374185,-8.08317629894,0.327490824615,124.286826249,49.9718968471,0.00870026179674,
 ,2.22,1.10619873131,-7.8765817236,0.326788640081,124.365678504,49.971507432,0.00498499155719,
 ,2.24,1.10564535411,-7.67149474475,0.326229588412,124.503490638,49.9715146954,0.0016458108524,
 ,2.26,1.10512452616,-7.47013714363,0.325819831304,124.699130856,49.9718601831,-0.00125877790667,
 ,2.28,1.10464711735,-7.27426277131,0.325565207795,124.950298208,49.9724811212,-0.00368638243232,
 ,2.3,1.10422366955,-7.08514904167,0.325471103292,125.253518935,49.9733124836,-0.00561092010639,
 ,2.32,1.10386412094,-6.90360242305,0.325542011085,125.604178764,49.9742889847,-0.00702228812549,
 ,2.34,1.1035775281,-6.7299766822,0.325780805916,125.996596371,49.9753469325,-0.00792550968568,
 ,2.36,1.10337177377,-6.56420222573,0.326187797988,126.424141684,49.9764258796,-0.00833938635186,
 ,2.38,1.10325325056,-6.40582459,0.326759679373,126.879399626,49.9774700263,-0.0082947345933,
 ,2.4,1.10322651841,-6.25404999476,0.32748850481,127.35437569,49.978429346,-0.00783233283034,
 ,2.42,1.10329394615,-6.10779589617,0.328360859065,127.840735133,49.979260424,-0.00700072991868,
 ,2.44,1.10345536301,-5.96574460878,0.329357351137,128.330063467,49.9799270212,-0.00585405573151,
 ,2.46,1.10370775858,-5.82639825231,0.330452543675,128.814133105,49.9804003807,-0.00444993746196,
 ,2.48,1.10404507808,-5.68813347428,0.331615379656,129.28516011,49.9806593043,-0.00284758168001,
 ,2.5,1.10445815857,-5.54925458642,0.332810115428,129.73603608,49.9806900234,-0.00110605049578,
