Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),
Configuration Field Inputs,50,50,4,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Frequency,ROCOF,
Measurements Field Inputs,0,1.11894670267,-11.1125473565,0.995669605091,163.146947071,0.616098127155,-21.5245157574,0.395775380036,2.45978298568,49.999998244,1.7162021857,
 ,0.02,1.11894668958,-11.1125457689,0.995669668794,163.146950589,0.616098119961,-21.5245141693,0.395775457595,2.45978554856,49.9999992286,0.631350838869,
 ,0.04,1.11894668629,-11.1125447067,0.995669670358,163.146951499,0.616098118153,-21.5245131071,0.395775459791,2.45978603334,49.9999996208,0.232259194727,
 ,0.06,1.11894668394,-11.1125432243,0.995669662246,163.14695247,0.616098116855,-21.5245116248,0.395775450344,2.459786591,49.9999997268,0.0854429188951,
 ,0.08,1.11894668163,-11.1125412397,0.995669649745,163.146953732,0.616098115584,-21.5245096402,0.395775435516,2.45978736,49.9999997216,0.0314327457694,
 ,0.1,0.600003718535,-6.30830158939,0.709458596542,-150.11575946,0.330376078152,-16.7166315366,0.57786448278,58.318776038,49.2309439734,3.30989973821,
 ,0.12,0.596371130008,-5.7203521599,0.713812296788,-150.39786471,0.328382211785,-16.1285157743,0.57689594774,57.5554235905,49.6495810457,-0.751228202269,
 ,0.14,1.10502290823,-9.49346774765,1.00479875159,164.592860567,0.608439253802,-19.9052741903,0.410263500604,2.68499455671,50.1332049063,-2.43087621949,
 ,0.16,1.10773168214,-9.18066327965,0.993124617971,164.43675505,0.609924516245,-19.5926489225,0.395295774762,2.51572937021,50.0205283493,-0.340689128864,
 ,0.18,1.10711117664,-8.59715780562,0.992695667043,164.831909837,0.609582237857,-19.0091635366,0.394190782946,2.64281454686,49.9586313607,0.165444265579,
 ,0.2,1.10613734776,-7.99438393564,0.993524209319,165.266088746,0.60904610698,-18.406395642,0.394579680732,2.76603930296,49.9327893478,0.181401488526,
 ,0.22,1.10511431268,-7.39087555855,0.995013138546,165.718606284,0.60848296123,-17.8028931977,0.395732349239,2.90280560069,49.9225925224,0.114132789486,
 ,0.24,1.10410709567,-6.78989076342,0.997193497976,166.192044463,0.607928542469,-17.2019140885,0.397674310892,3.0669405464,49.9188377174,0.059259577469,
 ,0.26,1.10314971762,-6.19356427694,1.00012515141,166.688133468,0.607401583462,-16.6055921418,0.40046244278,3.26611765004,49.9177938472,0.0263522290651,
 ,0.28,1.1022659358,-5.60364214134,1.00386460939,167.207992202,0.606915169213,-16.0156728524,0.404149981804,3.50561706605,49.9179574915,0.00854329340735,
 ,0.3,1.10147320471,-5.02159868576,1.00846061778,167.752273189,0.606478912871,-15.4336302396,0.408782211351,3.78909034363,49.9187158024,-0.000846375792715,
 ,0.32,1.10078391432,-4.44870528626,1.01395104627,168.32109209,0.606099637851,-14.8607354965,0.414393263083,4.118592661,49.9198120579,-0.0059344941565,
 ,0.34,1.10020582376,-3.88606438193,1.02036080165,168.913971239,0.605781617106,-14.2980909557,0.421004095751,4.49455586521,49.921131757,-0.00889892531324,
 ,0.36,1.099742313,-3.33462502323,1.02770053934,169.529825441,0.605526711924,-13.7466456152,0.428621334377,4.91583404282,49.9226171197,-0.0108053247779,
 ,0.38,1.09939269138,-2.79519189929,1.03596593947,170.166981762,0.605334541838,-13.2072041563,0.437236634829,5.37983540764,49.9242331844,-0.0121523127661,
 ,0.4,1.09915262822,-2.2684338342,1.04513743027,170.823224276,0.605202721776,-12.6804354358,0.446826417296,5.88272576172,49.925954618,-0.0131686321459,
 ,0.42,1.09901469517,-1.75489438913,1.05518030361,171.495856637,0.605127160669,-12.1668830848,0.457351917451,6.41967965925,49.92776081,-0.0139610883059,
 ,0.44,1.09896897977,-1.25500557279,1.06604518505,172.181776431,0.605102399266,-11.6669792175,0.468759542786,6.98515317211,49.9296342536,-0.0145842789235,
 ,0.46,1.0990037222,-0.769104798988,1.07766881798,172.877555884,0.605121960756,-11.1810613855,0.480981526182,7.5731541037,49.9315601974,-0.0150721373254,
 ,0.48,1.09910593109,-0.297454684894,1.08997511364,173.579524211,0.605178689815,-10.7093923742,0.493936859365,8.17749023458,49.9335267412,-0.0154515661085,
 ,0.5,1.09926194326,0.159735105227,1.10287641264,174.283847696,0.605265060869,-10.2521820434,0.507532475948,8.79198236118,49.935525028,-0.0157478439309,
 ,0.52,1.09945790495,0.602285030447,1.11627490252,174.986604597,0.605373443048,-9.80961015333,0.521664642723,9.4106352459,49.9375493776,-0.0159862821462,
 ,0.54,1.09968016403,1.03002304795,1.13006413936,175.683852896,0.605496316213,-9.38184898666,0.53622051128,10.0277651379,49.9395972953,-0.0161921887505,
 ,0.56,1.09991557455,1.44276336627,1.14413062897,176.371689779,0.605626438672,-8.96908459124,0.551079780542,10.6380866624,49.9416693339,-0.0163901156596,
 ,0.58,1.10015172355,1.84028759571,1.1583554333,177.046302356,0.605756972118,-8.57153562582,0.566116423744,11.2367644416,49.9437688162,-0.0166028881967,
 ,0.6,1.10037709606,2.22232905431,1.17261577805,177.704009602,0.605881572523,-8.18946904965,0.581200439664,11.8194359531,49.9459014447,-0.0168506925343,
 ,0.62,1.10058119673,2.58856068141,1.18678664712,178.341295777,0.605994457178,-7.823212205,0.596199595984,12.3822122084,49.948074834,-0.0171503700421,
 ,0.64,1.10075464625,2.93858672645,1.2007423571,178.954835786,0.60609045781,-7.47316112387,0.610981141283,12.921662241,49.9502980043,-0.0175149750684,
 ,0.66,1.10088926767,3.27193817396,1.21435811018,179.541513147,0.606165068165,-7.13978509925,0.625413470174,13.4347865019,49.9525808669,-0.0179535795346,
 ,0.68,1.10097817321,3.58807176063,1.22751152567,-179.901568612,0.606214491859,-6.82362766408,0.639367732421,13.9189833298,49.9549337189,-0.0184712590596,
 ,0.7,1.10101585624,3.88637242238,1.24008414919,-179.377080053,0.606235693064,-6.52530414072,0.652719380673,14.3720118439,49.9573667574,-0.0190691794268,
 ,0.72,1.1009982868,4.1661590311,1.2519629334,-178.887464186,0.606226449135,-6.24549590112,0.665349651986,14.7919539707,49.9598896106,-0.0197447194725,
 ,0.74,1.10092300318,4.42669328697,1.26304167618,-178.434937716,0.606185401088,-5.98494147167,0.677146975421,15.1771778482,49.9625108874,-0.020491605526,
 ,0.76,1.10078918779,4.66719158693,1.27322239198,-178.021493711,0.606112095397,-5.74442466231,0.688008292076,15.5263045348,49.9652377485,-0.0213000735893,
 ,0.78,1.1005977133,4.88683958822,1.28241658114,-177.648904335,0.606007009432,-5.52476000119,0.697840266057,15.8381797261,49.96807551,-0.0221570988423,
 ,0.8,1.10035114581,5.0848090622,1.2905463532,-177.318722335,0.605871553272,-5.32677587868,0.706560356904,16.1118520117,49.971027295,-0.0230467275513,
 ,0.82,1.10005369574,5.26027653534,1.29754535532,-177.032280209,0.605708042644,-5.15129590525,0.714097717857,16.3465590233,49.974093748,-0.0239505179544,
 ,0.84,1.09971111271,5.41244318045,1.30335945794,-176.790686193,0.605519641122,-4.99911901877,0.720393881843,16.5417225698,49.9772728191,-0.0248480603289,
 ,0.86,1.09933052895,5.54055545961,1.3079471576,-176.594816529,0.605310273887,-4.87099884046,0.72540319953,16.696953472,49.9805596201,-0.0257175225272,
 ,0.88,1.09892026272,5.64392609861,1.31127967089,-176.44530388,0.605084519524,-4.76762269958,0.729093001489,16.8120662366,49.9839463437,-0.0265361701468,
 ,0.9,1.09848959992,5.72195503584,1.31334071223,-176.34252227,0.604847489765,-4.68959068385,0.731443469009,16.8871029537,49.9874222407,-0.0272808411794,
 ,0.92,1.09804857503,5.77414997968,1.31412596952,-176.286569519,0.604604708896,-4.63739508166,0.732447214244,16.9223648842,49.9909736512,-0.027928400138,
 ,0.94,1.09760777235,5.80014610291,1.31364231268,-176.277248795,0.604362004251,-4.61140068766,0.732108588506,16.9184492282,49.994584101,-0.028456234612,
 ,0.96,1.09717816311,5.79972421812,1.311906788,-176.314051454,0.604125416548,-4.61182662812,0.730442755992,16.8762876716,49.9982344812,-0.0288428679827,
 ,0.98,1.09677098595,5.77282657477,1.30894546535,-176.396143696,0.603901134033,-4.63873056475,0.72747458728,16.797182634,50.0019033356,-0.0290687369023,
 ,1.0,1.09639766673,5.71956927727,1.30479221253,-176.522359686,0.603695448273,-4.69199627877,0.723237440814,16.6828368397,50.0055672764,-0.0291171272739,
 ,1.02,1.09606976204,5.64025031429,1.299487473,-176.691203478,0.603514723047,-4.77132564416,0.717771909701,16.5353719712,50.0092015343,-0.028975196484,
 ,1.04,1.0957989014,5.53535235028,1.29307711792,-176.900861512,0.60336536246,-4.87623583916,0.711124613888,16.357332753,50.0127806313,-0.028634955214,
 ,1.06,1.09559669737,5.40553975349,1.28561143296,-177.149226578,0.603253761437,-5.00606232243,0.703347112984,16.1516737996,50.0162791426,-0.0280940572833,
