Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),Phasor-10 Name(upto 16-char),Phasor-10 Type(v/c),Phasor-10 PHNMR(scaling),Phasor-11 Name(upto 16-char),Phasor-11 Type(v/c),Phasor-11 PHNMR(scaling),Phasor-12 Name(upto 16-char),Phasor-12 Type(v/c),Phasor-12 PHNMR(scaling),Phasor-13 Name(upto 16-char),Phasor-13 Type(v/c),Phasor-13 PHNMR(scaling),Phasor-14 Name(upto 16-char),Phasor-14 Type(v/c),Phasor-14 PHNMR(scaling),Phasor-15 Name(upto 16-char),Phasor-15 Type(v/c),Phasor-15 PHNMR(scaling),
Configuration Field Inputs,50,50,15,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,I9,c,100,I10,c,100,I11,c,100,I12,c,100,I13,c,100,I14,c,100,I15,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Phasor-10 Magnitude,Phasor-10 Angle,Phasor-11 Magnitude,Phasor-11 Angle,Phasor-12 Magnitude,Phasor-12 Angle,Phasor-13 Magnitude,Phasor-13 Angle,Phasor-14 Magnitude,Phasor-14 Angle,Phasor-15 Magnitude,Phasor-15 Angle,Frequency,ROCOF,
 ,0.2,1.09142598796,5.01296217945,0.133991430523,20.1908138011,0.181279156011,20.3260698427,3.71368051707,1.23166750119,3.23094901572,0.0599007880867,3.24081569508,0.0625351523886,2.61599361996,5.28919121089,0.187537869946,-48.0593949338,6.09921177371,0.62238004491,0.0721098105197,-43.1955726719,6.48786963931,-131.206649806,6.43761081132,-129.979070974,6.27398382703,-131.206649806,6.4863579513,-129.969774012,0.29343171514,-41.2653618809,49.9163004261,0.335239066342,
 ,0.22,1.09013468586,5.7900734288,0.137489296139,20.93914554,0.186011474519,21.0744015816,3.78417829232,1.82737865229,3.26673777628,0.781243929455,3.27669934777,0.783977155039,2.70192113442,6.22245086922,0.187723515419,-47.3307832455,6.1144541087,1.39436523711,0.073329550678,-41.3234807139,6.50250747031,-130.762508664,6.45213524913,-129.534929832,6.28813909217,-130.762508664,6.50099237165,-129.525632871,0.302884500749,-38.6438988091,49.9013856772,0.191490239431,
 ,0.24,1.08891670688,6.54348299687,0.140687434204,21.6380676445,0.190338286816,21.7733236861,3.84980530435,2.40507561294,3.29856285994,1.47818469231,3.30860834772,1.4810093589,2.77715503138,7.10788919798,0.187857237245,-46.6161166813,6.12535328378,2.1420727557,0.0744044820642,-39.6386491615,6.51445309145,-130.299273045,6.46398833251,-129.071694213,6.29969090162,-130.299273045,6.51293520943,-129.062397251,0.311344690511,-36.3651206535,49.8977687718,0.08582711947,
 ,0.26,1.08782950433,7.26875956455,0.143552547907,22.2928526847,0.19421454511,22.4281087264,3.91007822352,2.95796725936,3.3261341534,2.14352223994,3.33625185083,2.14643126634,2.84063256789,7.93633820127,0.187941174191,-45.921662931,6.13188610396,2.85761694759,0.0753138442875,-38.1524703952,6.52339522536,-129.821292903,6.47286119543,-128.593714071,6.30833823991,-129.821292903,6.52187525981,-128.58441711,0.318610515816,-34.4185943743,49.8988607014,0.0248695566896,
 ,0.28,1.08690872451,7.96242733228,0.146056924649,22.9028185116,0.197602756583,23.0380745532,3.96464244409,3.48205619507,3.34924361971,2.77295184348,3.35942129567,2.77593819576,2.89161837132,8.70403347661,0.187976961212,-45.2514972028,6.13404480687,3.53630358418,0.076039167263,-36.8695161152,6.52923444215,-129.331151729,6.47865517823,-128.103572897,6.31398495504,-129.331151729,6.52771311604,-128.094275935,0.324524855199,-32.787490914,49.9020482848,-0.00745585955562,
 ,0.3,1.08617840387,8.62171724285,0.148178913617,23.4650579145,0.200473629501,23.6003139561,4.01324768138,3.97469826262,3.36775275801,3.36356591979,3.37797784674,3.36662255516,2.92966380886,9.40903162663,0.187966080613,-44.6085368386,6.13183018778,4.17492791323,0.0765665947812,-35.7911701146,6.53197251861,-128.830709146,6.48137204395,-127.603130314,6.31663276525,-128.830709146,6.53045055453,-127.593833353,0.328984732407,-31.4544656009,49.9062684061,-0.0242723801987,
 ,0.32,1.08565435011,9.24450410997,0.149903702879,23.976345563,0.202807124566,24.1116016046,4.05574019972,4.43411255496,3.3815928851,3.91332801816,3.39185267945,3.91644790812,2.95459403383,10.0500105099,0.187910012412,-43.9949598488,6.1252597666,4.77115881088,0.0768879152634,-34.917051469,6.53167065186,-128.321605375,6.48107251564,-127.094026543,6.31634085015,-128.321605375,6.53014875811,-127.084729581,0.331942439977,-30.4037024462,49.9110583088,-0.0331994987394,
 ,0.34,1.08534537192,9.82928366196,0.151223649091,24.4339420908,0.204592900971,24.5691981325,4.09205656108,4.85920336833,3.39076425079,4.420877192,3.40104609269,4.42405337166,2.96649714959,10.6258594519,0.18781028486,-43.4123712119,6.11437293655,5.32331439979,0.0770009527788,-34.2456373597,6.52843130465,-127.805463186,6.4778582623,-126.577884354,6.3132082946,-127.805463186,6.52691016568,-126.568587393,0.333402637047,-29.621511956,49.9161871829,-0.0381188094323,
 ,0.36,1.08525384709,10.3751584914,0.152138331577,24.8359232328,0.205830389581,24.9711792745,4.12221768152,5.24949223815,3.39533380933,4.88545796209,3.40562527329,4.88868358962,2.96571174428,11.1355676195,0.187668503089,-42.8618659507,6.09923431325,5.83029646439,0.0769096067215,-33.7744869608,6.52238940687,-127.283954508,6.4718631686,-126.056375676,6.30736558027,-127.283954508,6.52086967568,-126.047078714,0.333417477806,-29.0962566107,49.9215142204,-0.0408772281485,
 ,0.38,1.08537617943,10.8818214009,0.152654444593,25.1813131142,0.206528647161,25.3165691558,4.14632330895,5.60508342259,3.39543238871,5.30689718707,3.40572145657,5.31016561023,2.95281182667,11.5782312457,0.187486394207,-42.3440531708,6.07993736817,6.29159234501,0.0766236537148,-33.5002253762,6.51370788646,-126.758811772,6.46324890032,-125.53123294,6.29897026383,-126.758811772,6.51219017808,-125.521935979,0.332080699415,-28.8179361156,49.9269346197,-0.0423226477818,
 ,0.4,1.08570333004,11.3495316219,0.152785577982,25.470132447,0.206706059627,25.6053884886,4.16454705986,5.92663341333,3.39125165264,5.68559582479,3.40152687885,5.68890065498,2.92858898377,11.9531148519,0.18726587912,-41.8590688701,6.0566092569,6.7073034812,0.0761583547422,-33.4183572723,6.50257549143,-126.231819087,6.45220274332,-125.004240255,6.28820487083,-126.231819087,6.50106037692,-124.994943294,0.329521135709,-28.7775793676,49.9323596365,-0.0428432347295,
 ,0.42,1.08622146046,11.7790824087,0.152551905714,25.7034049101,0.206389920667,25.8386609518,4.17713201049,6.21531391119,3.38304096983,6.02252179274,3.39329163726,6.0258569875,2.89403186843,12.2597455885,0.187009167241,-41.4065902172,6.02941697608,7.07817878125,0.0755338833881,-33.5229461724,6.48920588,-125.704798914,6.43893670071,-124.477220082,6.27527601582,-125.704798914,6.48769388064,-124.467923121,0.325895920403,-28.9665065084,49.9377097365,-0.0426267076793,
 ,0.44,1.08691266777,12.1717598663,0.151979787547,25.8831390281,0.20561589282,26.0183950698,4.18438667756,6.47276545199,3.37110414026,6.31919742034,3.381320406,6.32255737415,2.85030321456,12.4980366138,0.186718863791,-40.9858576288,5.99857455922,7.40563872806,0.0747745825639,-33.8061866307,6.47383730819,-125.179601763,6.42368718283,-123.952022931,6.26041410023,-125.179601763,6.47232888974,-123.94272597,0.321383539456,-29.3754886752,49.9429127281,-0.0417788134726,
 ,0.46,1.08775577224,12.5292935252,0.151101282232,26.0122927602,0.204427348885,26.1475488018,4.18668108814,6.70104219942,3.35579583298,6.57767809733,3.36596886366,6.58105773879,2.79871459801,12.6684412647,0.186398077037,-40.5957079512,5.96435077161,7.69178016991,0.0739080582887,-34.2579006835,6.45673238233,-124.658102542,6.40671476172,-123.43052371,6.24387307302,-124.658102542,6.45522794937,-123.421226748,0.316176831368,-29.9938230233,49.9479037216,-0.0403753518473,
 ,0.48,1.08872711573,12.8537995479,0.149953567943,26.0947237927,0.202874587811,26.2299798343,4.1844425475,6.90254990478,3.33751754162,6.80052027085,3.34763963698,6.80391516272,2.74069917294,12.7721405324,0.186050512546,-40.2346201847,5.92707660559,7.93935488105,0.0729641270594,-34.865001871,6.43817742814,-124.142204868,6.38830354504,-122.914626036,6.22592982061,-124.142204868,6.43667731852,-122.905329075,0.310476001196,-30.8083473576,49.9526256941,-0.0384840602263,
 ,0.5,1.08980133446,13.1477176984,0.148578265683,26.1351264596,0.201013919318,26.2703825012,4.17815067993,7.0799796293,3.31671285081,6.99073790751,3.32677755387,6.9941443442,2.67778264157,12.81126394,0.18568054283,-39.9007736985,5.88715178311,8.15171810686,0.0719736468765,-35.6109862804,6.41848111447,-123.63385287,6.36875981052,-122.406274038,6.20688283597,-123.63385287,6.41698559413,-122.396977076,0.304481708971,-31.8024383035,49.9570301797,-0.0361731798607,
 ,0.52,1.09095207809,13.4137433833,0.147020663725,26.1389549386,0.198906614641,26.2742109803,4.16833134288,7.23623989088,3.29386182591,7.15174726486,3.30386401763,7.15516236062,2.61155276792,12.7891387133,0.185293242966,-39.5921175312,5.84504944437,8.33274656636,0.0709672798208,-36.4755264272,6.39797207459,-123.135048491,6.34840964565,-121.907469659,6.18704991829,-123.135048491,6.39648133291,-121.898172697,0.298388320564,-32.9550658791,49.9610778939,-0.0335142323537,
 ,0.54,1.09215265699,13.6547561922,0.145328845398,26.1123314413,0.196617726483,26.2475874829,4.15554909705,7.37438958552,3.26947438541,7.28730042038,3.27941036116,7.2907221806,2.54362782427,12.7105540861,0.184894385725,-39.3064481788,5.80131824476,8.48672859947,0.0699742538365,-37.4342549345,6.37699539036,-122.647871142,6.32759545907,-121.42029231,6.16676477309,-122.647871142,6.37550953629,-121.410995349,0.29237747127,-34.240009909,49.964739216,-0.0305823021186,
 ,0.56,1.09337660851,13.8737464369,0.143552727948,26.061937458,0.19421478869,26.1971934997,4.14039804478,7.49757344431,3.24408258465,7.40140851369,3.25395010984,7.40483588139,2.47562445872,12.5820167622,0.184490393153,-39.0414923142,5.75658119997,8.61823204295,0.0690212092021,-38.4588245573,6.35590793582,-122.174495728,6.30667136027,-120.946916895,6.14637250937,-122.174495728,6.35442699518,-120.937619934,0.286612184189,-35.6253705499,49.9679944955,-0.0274552521329,
 ,0.58,1.09459818092,14.0737412021,0.141743026469,25.9948858164,0.191766414527,26.130141858,4.12349101332,7.60896102837,3.21823182557,7.4982560763,3.22803016765,7.50168894636,2.40912558456,12.4119607114,0.184088244984,-38.7949902609,5.71153080479,8.73195771763,0.0681312258729,-39.5173136777,6.33507270446,-121.717204797,6.28599753078,-120.489625965,6.12622415377,-121.717204797,6.33359661848,-120.480329004,0.281231888539,-37.0735137622,49.9708341727,-0.0242124937126,
 ,0.6,1.09579273967,14.2577314015,0.139950163041,25.9185714963,0.189340820832,26.0538275379,4.10544724174,7.7116894614,3.19247110013,7.58210816488,3.20220103442,7.58554736002,2.34564900579,12.2108615623,0.183695347489,-38.5647758158,5.66692018486,8.83258788036,0.0673231259524,-40.5750100206,6.31485235273,-121.278390809,6.2659338177,-120.050811977,6.10667040703,-121.278390809,6.31338097813,-120.041515016,0.276348764875,-38.5415705549,49.9732587095,-0.0209335843915,
 ,0.62,1.09693710463,14.4286012897,0.138223146995,25.8404999827,0.187004313116,25.9757560244,4.08687891133,7.80880939249,3.16734246707,7.65721230125,3.17700625439,7.66065950587,2.28661758746,11.9911964401,0.183319369029,-38.3488481947,5.62355029415,8.92463948698,0.0666111269647,-41.5955539753,6.29560226927,-120.860545201,6.24683285664,-119.632966368,6.08805494171,-120.860545201,6.29413537998,-119.623669407,0.272045862884,-39.9825501787,49.9752783341,-0.0176967739371,
 ,0.64,1.09800982973,14.589061845,0.136608457038,25.7680935489,0.184819773168,25.9033495905,4.06837702175,7.903233197,3.14337004219,7.72769748226,3.15297137684,7.73115513312,2.23333182631,11.7671893741,0.182968050388,-38.1454324212,5.58225341389,9.01233155377,0.0660048857722,-42.542366906,6.27766351333,-120.466232052,6.22903306478,-119.23865322,6.07070757333,-120.466232052,6.27620080382,-119.229356258,0.268377354885,-41.3470385171,49.9769126015,-0.0145775443347,
 ,0.66,1.09899143664,14.7415894109,0.135148959518,25.7084783195,0.182845195558,25.8437343611,4.050497239,7.99768426005,3.12104884405,7.7974727726,3.1305927717,7.80094390866,2.18694564235,11.5542961817,0.182648998836,-37.9530253373,5.5438734162,9.09947430173,0.0655099240652,-43.3802433798,6.2613559525,-120.098045458,6.21285183184,-118.870466626,6.0549376244,-120.098045458,6.25989704268,-118.861169665,0.265371087599,-42.585354632,49.9781897708,-0.0116471529479,
 ,0.68,1.0998646144,14.8883709705,0.133882898988,25.6682581888,0.181132321956,25.8035142305,4.03374641162,8.09464638435,3.10083387483,7.8701282313,3.1103266805,7.87361630842,2.14844606243,11.3684152642,0.1823694748,-37.7704255,5.50924341964,9.18938522039,0.0651283729141,-44.0769621117,6.24697187368,-119.758551157,6.19857918049,-118.530972325,6.04102774597,-119.758551157,6.24551631538,-118.521675363,0.263033295041,-43.6499604989,49.9791460002,-0.00897117691793,
 ,0.7,1.10061439408,15.0312573864,0.132842996963,25.6532853536,0.179725421823,25.7885413953,4.01857045631,8.19631289777,3.08312982634,7.94884111902,3.09257889404,7.95234979848,2.11863719317,11.2248614466,0.182136179296,-37.5967464638,5.47916159085,9.28483393018,0.0648599267272,-44.6047744847,6.23477025199,-119.450214401,6.1864720797,-118.222635569,6.02922837555,-119.450214401,6.2333175367,-118.213338607,0.26135499172,-44.4978871096,49.9798243607,-0.00660806822144,
 ,0.72,1.10122830545,15.1717258418,0.132055692026,25.6684407708,0.178660264343,25.8036968124,4.0053442492,8.30453581057,3.06828178728,8.03629044409,3.07769543343,8.0398233666,2.09812851386,11.1372006462,0.181955049103,-37.4314142482,5.45436595351,9.38801415734,0.0647028659469,-44.941657974,6.22497176034,-119.175317505,6.17674949288,-117.947738673,6.01975291109,-119.175317505,6.22352132811,-117.938441711,0.260319253298,-45.0929626021,49.980273676,-0.00460775748314,
 ,0.74,1.10169651809,15.3108525167,0.131540549038,25.7174404147,0.17796331913,25.8526964564,3.99436402753,8.42077624514,3.05656729065,8.13458288369,3.06595457471,8.13814344204,2.08732714413,11.1160976358,0.181831065644,-37.2741510285,5.43550916675,9.50053782889,0.0646549989901,-45.0722630233,6.21775450816,-118.935871734,6.16958814975,-117.708292902,6.0127735903,-118.935871734,6.21630575757,-117.698995941,0.259908382393,-45.4076903286,49.9805472107,-0.00301037912692,
 ,0.76,1.10201196608,15.4492962269,0.131309857588,25.802683879,0.177651212965,25.9379399206,3.98584262405,8.54605817366,3.0481899869,8.24519293121,3.05756050312,8.24878405539,2.08643347576,11.16835751,0.181768082716,-37.1249481321,5.42313432883,9.62344388905,0.0647143883259,-44.9885217484,6.2132504328,-118.733529252,6.16511896559,-117.50595042,6.00841800095,-118.733529252,6.21180273167,-117.496653459,0.260109895586,-45.4246961745,49.9807012363,-0.00184521504683,
 ,0.78,1.10217045208,15.5872933567,0.131368430702,25.9251599773,0.177730457472,26.0604160189,3.97990764288,8.6809281122,3.04327516106,8.36891976633,3.05263881633,8.37254373433,2.0954395112,11.2963279488,0.181768677911,-36.9840321103,5.41765292823,9.75721349658,0.0648797597684,-44.6899146889,6.21154224273,-118.569501436,6.16342400816,-117.341922604,6.00676612483,-118.569501436,6.21009493961,-117.332625642,0.260920367414,-45.1377136827,49.980793525,-0.00112995509311,
 ,0.8,1.10217072482,15.7246639876,0.131713605574,26.084419442,0.178197450094,26.2196754837,3.97660246951,8.82542374185,3.04186723783,8.5058628395,3.05123402073,8.50952112496,2.11412946431,11.4977710306,0.181834032551,-36.851827855,5.41932606832,9.90178408785,0.0651505419379,-44.1834045408,6.21266083232,-118.444489871,6.16453393251,-117.216911039,6.00784783785,-118.444489871,6.21121326857,-117.207614077,0.262346418185,-44.552085921,49.9808818222,-0.000870345519088,
 ,0.82,1.10201452403,15.8608287294,0.13233543965,26.2786181688,0.179038739391,26.4138742104,3.97588981507,8.97905442068,3.04392933839,8.65541754078,3.05330908531,8.6591107061,2.14208258869,11.7662238205,0.181963845024,-36.7289223688,5.42824999969,10.056557302,0.0655265372372,-43.4830478114,6.2165831459,-118.358635627,6.16842586156,-117.131056795,6.01164084439,-118.358635627,6.21513466824,-117.121759833,0.26440251134,-43.6847404639,49.9810223523,-0.00106024828209,
 ,0.84,1.101706588,15.994835441,0.133217088834,26.5046269006,0.180231536716,26.6398829423,3.97765734898,9.14079622194,3.04934487354,8.81629162302,3.05874703764,8.82001926279,2.1786786543,12.0917723951,0.182156282211,-36.6160319158,5.44434678937,10.2203994696,0.0660072794019,-42.609295741,6.22323054994,-118.311490931,6.17502177092,-117.083912098,6.01806910324,-118.311490931,6.22178052343,-117.074615137,0.26710569871,-42.5635646316,49.981268405,-0.00168208145864,
 ,0.86,1.10125462169,16.1253948209,0.134335349853,26.7581962154,0.18174444999,26.8934522571,3.98172488871,9.3091035177,3.05792108225,8.9865423,3.0673545111,8.99030303611,2.22310681897,12.4620923263,0.182407973129,-36.5139740188,5.46736065159,10.3916374669,0.066591178713,-41.5880037848,6.23246785994,-118.302015333,6.18418752332,-117.074436501,6.02700188653,-118.302015333,6.23101568111,-117.065139539,0.27046796432,-41.2261075095,49.9816690364,-0.00270757314656,
 ,0.88,1.10066922585,16.2509237132,0.135661345665,27.0341604744,0.183538410997,27.1694165161,3.98785259441,9.48193827122,3.06939435966,9.1636331646,3.07886708706,9.16742469028,2.27437871191,12.8635782232,0.182714047747,-36.4236443739,5.49686010403,10.568056324,0.0672745877668,-40.4491892333,6.24410324563,-118.328596101,6.19573277452,-117.101017269,6.03825368808,-118.328596101,6.24264835573,-117.091720307,0.274487285417,-39.717590289,49.9822679098,-0.00409875102463,
 ,0.9,1.09996378971,16.3695948878,0.137161330343,27.3266618203,0.185567764333,27.461917862,3.99574965422,9.65681716696,3.08343716724,9.34450928401,3.09295622436,9.34832845072,2.33134633523,13.2823981374,0.183068222484,-36.3459975024,5.53224575962,10.7469072234,0.0680509329211,-39.2256069909,6.25788929117,-118.389090339,6.20941202529,-117.161511507,6.0515852486,-118.389090339,6.25643118909,-117.152214546,0.279138844708,-38.0883188426,49.983102295,-0.00580910785909,
 ,0.92,1.09915435068,16.4793919498,0.13879758749,27.6293755913,0.187781482878,27.764631633,4.00508303,9.83087557503,3.0996662839,9.52568804966,3.10923753431,9.52953098791,2.39272496508,13.7053536883,0.183462932038,-36.2820291132,5.5727632786,10.9249349196,0.0689100464156,-37.9512453649,6.27352550403,-118.480884583,6.22492711092,-117.25330575,6.06670598192,-118.480884583,6.27206375868,-117.244008789,0.284367887882,-36.3907309394,49.9842022425,-0.00778491755734,
