Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),Phasor-10 Name(upto 16-char),Phasor-10 Type(v/c),Phasor-10 PHNMR(scaling),Phasor-11 Name(upto 16-char),Phasor-11 Type(v/c),Phasor-11 PHNMR(scaling),Phasor-12 Name(upto 16-char),Phasor-12 Type(v/c),Phasor-12 PHNMR(scaling),Phasor-13 Name(upto 16-char),Phasor-13 Type(v/c),Phasor-13 PHNMR(scaling),Phasor-14 Name(upto 16-char),Phasor-14 Type(v/c),Phasor-14 PHNMR(scaling),Phasor-15 Name(upto 16-char),Phasor-15 Type(v/c),Phasor-15 PHNMR(scaling),
Configuration Field Inputs,50,50,15,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,I9,c,100,I10,c,100,I11,c,100,I12,c,100,I13,c,100,I14,c,100,I15,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Phasor-10 Magnitude,Phasor-10 Angle,Phasor-11 Magnitude,Phasor-11 Angle,Phasor-12 Magnitude,Phasor-12 Angle,Phasor-13 Magnitude,Phasor-13 Angle,Phasor-14 Magnitude,Phasor-14 Angle,Phasor-15 Magnitude,Phasor-15 Angle,Frequency,ROCOF,
 ,0.2,1.05300152676,-9.8292275345,0.269856774759,-37.8391147648,0.995892929054,174.672762232,14.297785476,161.710311479,0.626985154907,-47.1099166286,9.04955243839,-18.0501043437,0.184918405848,-29.64487048,0.0760333655119,-40.2156955292,1.06501572931,-45.813773817,0.327802312012,-35.6821999594,0.00510196317314,175.487844089,10.0066280366,52.7264214533,0.444660659544,-48.6236216026,0.222411212448,-126.596059948,7.19617157133,171.400969922,49.9999535433,0.000165295786366,
 ,0.22,1.05300219069,-9.82869213782,0.269933822076,-37.8352524041,0.995952976622,174.674593966,14.2974763351,161.710646838,0.62717286004,-47.1025835256,9.03790420436,-18.0462984125,0.184267266109,-29.6489760766,0.0747386035182,-40.4227171219,1.0591466157,-45.889469493,0.327791383604,-35.6816985917,0.00516307114525,175.304134585,10.006233009,52.7366393366,0.44361465347,-48.6526018372,0.222408394145,-126.589325115,7.19592718915,171.401367666,49.9999346015,0.00015862933307,
 ,0.24,1.05300303714,-9.82794509307,0.27004101416,-37.8297401602,0.996015328746,174.676721001,14.2970130675,161.711076323,0.627435026287,-47.0921748626,9.02252421394,-18.0412781338,0.18341926238,-29.6534918364,0.0732897281967,-40.6604207373,1.05193137349,-45.9818500787,0.327775707216,-35.6809344509,0.00524129912211,175.076033142,10.0056985069,52.750313259,0.442267201805,-48.6902142963,0.222404331307,-126.580173333,7.1955844235,171.401904812,49.9999085845,0.000192556949208,
 ,0.26,1.05300409723,-9.82691402026,0.270188521582,-37.8219693404,0.996079632645,174.679209422,14.2963376951,161.711621083,0.627796898499,-47.0775887727,9.00259971702,-18.0348122839,0.182340725279,-29.6585222017,0.0716840457127,-40.9327860904,1.04322314694,-46.093382584,0.327754045211,-35.6798172496,0.00533969137312,174.799917243,10.0049856586,52.7683495089,0.440555349056,-48.7386205931,0.222398564302,-126.567848593,7.1951094835,171.402622746,49.9998734974,0.000251528976759,
 ,0.28,1.05300540019,-9.8255096922,0.270388817736,-37.8111802712,0.996145086812,174.682129702,14.2953773757,161.71230403,0.628289487834,-47.057459323,8.9772967804,-18.026676538,0.181000053343,-29.6642409426,0.069923943181,-41.2441591807,1.03291664155,-46.2264543965,0.327724997902,-35.6782362866,0.00546120622112,174.474602614,10.0040496695,52.791777314,0.438413734766,-48.8002814609,0.222390529523,-126.551452625,7.1944607832,171.403570818,49.9998271101,0.000331046325078,
 ,0.3,1.05300697241,-9.82362372141,0.270656974724,-37.7964443763,0.99621041121,174.685558748,14.2940425187,161.713150246,0.628950352531,-47.0301252647,8.94578981811,-18.0166573349,0.179368836763,-29.6709052315,0.068015997946,-41.5993075683,1.02095328604,-46.383335135,0.327686993737,-35.6760578028,0.00560865223452,174.10159798,10.0028397393,52.8217543053,0.435775784946,-48.8779710256,0.222379555222,-126.529937727,7.19358792507,171.404807404,49.999766904,0.000430912335463,
 ,0.32,1.05300883653,-9.82112646027,0.271010921555,-37.7766503502,0.996273807748,174.689581376,14.2922251129,161.714187338,0.629824305663,-46.9936059762,8.90729813041,-18.0045571989,0.177423047595,-29.6788736968,0.0659699503062,-42.0035539565,1.00732449362,-46.566140344,0.327638282267,-35.673122608,0.00578461460248,173.685142403,10.0012992364,52.8595680672,0.432575293401,-48.974790292,0.222364863501,-126.502106628,7.19243080685,171.406400877,49.9996900721,0.000552499046676,
 ,0.34,1.05301101044,-9.81786521675,0.271471649732,-37.7504963257,0.99633292115,174.694291445,14.289797379,161.715445765,0.630964018054,-46.9455879084,8.86112759146,-17.990200525,0.17514422998,-29.688624796,0.0637976822825,-42.4629623068,0.992072653439,-46.7767886665,0.327576929289,-35.6692440837,0.00599137285641,173.231988151,9.99936616375,52.9066336012,0.428748352943,-49.0941787527,0.222345580141,-126.466620969,7.19091890307,171.408430471,49.9995935472,0.000697603325035,
 ,0.36,1.05301350638,-9.81366289287,0.272063350791,-37.7164900538,0.996384807012,174.699792735,14.2866108547,161.716959164,0.632430483646,-46.8834251236,8.80671504332,-17.9734390916,0.172520619675,-29.7007727743,0.0615123313071,-42.9845689876,0.975289637355,-47.016949619,0.327500813343,-35.6642066686,0.0062308126301,172.750936875,9.99697392848,52.9644866678,0.424235579913,-49.2399244972,0.222320753694,-126.422019857,7.18897077469,171.410986983,49.9994740503,0.000867927916808,
 ,0.38,1.05301633015,-9.80831715128,0.272813470737,-37.6729591344,0.996425910902,174.706199526,14.2824960169,161.718764661,0.634293315447,-46.8041576267,8.74367251892,-17.9541565509,0.169548122595,-29.71607845,0.0591276391116,-43.5766535955,0.957112791113,-47.2879822818,0.327407622695,-35.6577649306,0.00650433526272,172.252183602,9.99405241568,53.0347730948,0.418984552566,-49.4161735522,0.22228938492,-126.36674976,7.18649385868,171.414173307,49.9993281557,0.00106480807382,
 ,0.4,1.05301948057,-9.80160020866,0.27375266751,-37.6180731775,0.996452060891,174.713636803,14.2772625304,161.720903173,0.636630842707,-46.704550977,8.67182818049,-17.9322711133,0.166231087797,-29.7354519058,0.0566575972059,-44.2490415745,0.937718584272,-47.5908680121,0.327294852078,-35.649643323,0.00681276979401,171.746558229,9.99052935184,53.1192342312,0.412952364838,-49.6274388508,0.222250467073,-126.299206694,7.18338458513,171.418104744,49.9991523701,0.001289038055,
 ,0.42,1.05302294918,-9.79325933963,0.274914659749,-37.5498793752,0.996458475298,174.72224002,14.2707002008,161.723419665,0.63952998398,-46.5811600374,8.59126084877,-17.9077356633,0.162582820744,-29.7599440292,0.0541164062786,-45.0134254189,0.917314300706,-47.926142698,0.327159798626,-35.6395367078,0.00715629218654,171.244768015,9.98633193411,53.219688779,0.406108183051,-49.8786083367,0.222203036757,-126.217791224,7.17952886168,171.422909056,49.9989432251,0.00154074462683,
 ,0.44,1.05302672026,-9.78301815488,0.276335958025,-37.4663522779,0.996439786954,174.732154367,14.2625806865,161.726363364,0.643085875838,-46.4304185579,8.50232522189,-17.8805346541,0.158625796486,-29.7907237775,0.051518722528,-45.8836831765,0.896128335824,-48.2938357896,0.326999556749,-35.6271117126,0.00753435642161,170.756734682,9.98138869199,53.3380112632,0.398435684619,-50.1749502847,0.222146234147,-126.120976289,7.17480295396,171.428726254,49.9986973797,0.00181929123208,
 ,0.46,1.05303077107,-9.7705786902,0.278055473356,-37.3654575805,0.996390084805,174.743533535,14.2526599963,161.729787906,0.647401242821,-46.2487545593,8.40566533397,-17.8506773466,0.154391548409,-29.8290380803,0.0488801241644,-46.8761610298,0.874399805582,-48.6934239111,0.326811012057,-35.6120089594,0.00794564153924,170.291091532,9.97563154033,53.476107398,0.389935255062,-50.5221119636,0.222079370224,-126.007387244,7.16907477672,171.43570807,49.9984117285,0.00212321043655,
 ,0.48,1.05303507253,-9.75562431243,0.280114001914,-37.2452284463,0.996302973205,174.756537991,14.2406817714,161.733751403,0.652585500278,-46.0327291876,8.30221446029,-17.8181872986,0.149920225031,-29.876151473,0.0462177001983,-48.0098686355,0.85236824743,-49.1238058729,0.326590834862,-35.5938461774,0.00838801787524,169.854869602,9.96899797666,53.6358865878,0.380625822627,-50.9261052437,0.222001997549,-125.87589288,7.1622055945,171.444017127,49.9980835143,0.002450166974,
 ,0.5,1.05303958999,-9.7378234143,0.282553589276,-37.1038514316,0.99617164865,174.771332833,14.2263813146,161.738316411,0.658753587704,-45.7791939898,8.1931804964,-17.7830884591,0.145259823743,-29.9332629794,0.0435506439032,-49.3065084923,0.830264192948,-49.583303156,0.326335474228,-35.5722221789,0.00885853483489,169.453367936,9.96143337064,53.819231767,0.370546218224,-51.3932696226,0.221913980067,-125.725705442,7.15405211294,171.453825781,49.9977104374,0.00279695451903,
 ,0.52,1.05304428433,-9.71683383583,0.285416782055,-36.9397575472,0.995988993152,174.788085306,14.2094902969,161.743549811,0.666024536127,-45.4854586447,8.08001676898,-17.7453887501,0.140465125536,-30.0013986296,0.0409007260323,-50.7902206581,0.808301313031,-50.06968556,0.326041153932,-35.5467216473,0.00935343164135,169.09017862,9.95289328841,54.0279667444,0.359755961584,-51.9301993868,0.221815556637,-125.55648702,7.14446892445,171.465314659,49.9972907596,0.0031595283969,
 ,0.54,1.05304911318,-9.69230791627,0.2887457792,-36.7517126305,0.995747682865,174.806962092,14.1897420388,161.749522581,0.674519779092,-45.1494584703,7.96437921081,-17.7050625751,0.135596367729,-30.0812795754,0.0382925272506,-52.4868703301,0.786670685321,-50.5802162672,0.325703872078,-35.5169206528,0.00986817165751,168.767324924,9.94334578958,54.2638211888,0.348335391439,-52.5436172737,0.221707392643,-125.368458947,7.13331125482,171.478670903,49.9968233971,0.00353307472338,
 ,0.56,1.05305403215,-9.66389805079,0.292581499449,-36.5389002362,0.995440310003,174.828126485,14.166877234,161.756309482,0.684361223549,-44.7699089575,7.84807177753,-17.6620341887,0.130717702284,-30.1731684081,0.0357533232025,-54.4226429475,0.76553752512,-51.1117050334,0.325319406339,-35.4823927873,0.0103975001128,168.485469319,9.93277362838,54.5283933845,0.336385077001,-53.2401722243,0.22159061439,-125.162510273,7.12043794226,171.494086162,49.9963079975,0.00391211441887,
 ,0.58,1.05305899607,-9.63126260122,0.29696258527,-36.3009899373,0.995059515584,174.851735559,14.1406499609,161.763988662,0.695669104871,-44.3464336705,7.73298282816,-17.6161641927,0.12589549516,-30.2767003292,0.033312536879,-56.6216582072,0.745040477523,-51.6605538397,0.324883326941,-35.4427157813,0.0109355243604,168.24415377,9.92117628338,54.8231109044,0.324024468893,-54.0261341007,0.221466822054,-124.94030081,7.10571456816,171.511754363,49.9957449984,0.00429063843735,
 ,0.6,1.05306396019,-9.59407199232,0.301924366976,-36.0381844323,0.994598130058,174.877937446,14.1108338083,161.772641195,0.708559659906,-43.8796524911,7.62101586655,-17.5672414738,0.121196527606,-30.3907114633,0.0310007010233,-59.1023144539,0.72529331654,-52.2227773806,0.32439101949,-35.3974784548,0.0114758151326,168.04204392,9.90857173231,55.1491894188,0.311389769224,-54.9069546081,0.221338078946,-124.704353869,7.08901664997,171.531869328,49.9951356638,0.00466226859748,
 ,0.62,1.05306888113,-9.55201481522,0.307497813471,-35.7512402485,0.994049318401,174.906868804,14.0772279346,161.782350602,0.723142663232,-43.3712195882,7.51401849082,-17.5149825727,0.116686163405,-30.5130836053,0.0288479124875,-61.8722066843,0.706388664416,-52.793982247,0.323837719539,-35.3462878371,0.0120115266539,167.877158413,9.89499788056,55.507589971,0.298631023016,-55.8866629905,0.221206877692,-124.458133591,7.07023280217,171.554622301,49.9944820972,0.00502043676167,
 ,0.64,1.05307371776,-9.50480375835,0.313708497979,-35.4414590251,0.993406725964,174.938652572,14.0396628778,161.793202366,0.739518884054,-42.8238045792,7.4137135829,-17.4590397241,0.112426547217,-30.6406321359,0.0268818218923,-64.921828367,0.688403156835,-53.3692940689,0.323218560433,-35.2887762887,0.0125355329171,167.747072999,9.88051354583,55.8989752276,0.285908458322,-56.9670704073,0.221076087489,-124.206101747,7.04926777107,171.580199432,49.9937872294,0.00535857391278,
 ,0.66,1.05307843176,-9.45218119419,0.32057560808,-35.1106490931,0.992664621086,174.973396056,13.9980059425,161.805283498,0.757777532926,-42.2410156719,7.32163667171,-17.3990176894,0.108474898464,-30.7690697745,0.0251253012513,-68.2179368356,0.671403357786,-53.9432310768,0.32252863543,-35.2246084615,0.0130405769491,167.649095326,9.86519889818,56.3236654391,0.273388134024,-58.1467725913,0.220948890561,-123.953749177,7.02604525384,171.608779321,49.9930547833,0.00567030001952,
 ,0.68,1.05308298802,-9.39392426578,0.328111029062,-34.7610599634,0.991818030454,175.011189427,13.9521660065,161.818682201,0.777993776887,-41.627269421,7.2390830244,-17.3344981612,0.104881962493,-30.8930802771,0.0235940761379,-71.6983287934,0.655451685102,-54.5095347216,0.321763074447,-35.1534879374,0.0135194295027,167.58041049,9.8491552571,56.7815951231,0.26123699845,-59.4199715436,0.220828719967,-123.707597523,7.00051042063,171.640530658,49.9922892152,0.00594960551743,
 ,0.7,1.05308735488,-9.32984934047,0.336318527945,-34.3952949537,0.990862863385,175.052104624,13.9020976121,161.83348766,0.800226406465,-40.9876171923,7.16706738764,-17.2650692196,0.101690676032,-31.0065296426,0.0222947695442,-75.2704059508,0.640611648298,-55.0609818018,0.32091713495,-35.0751634015,0.0139650533235,167.538199794,9.83250415731,57.2722717961,0.249617525584,-60.7751879046,0.220719214326,-123.475167761,6.97263207122,171.675610043,49.9914956376,0.00619101577231,
 ,0.72,1.05309150416,-9.25981572728,0.345193062454,-34.0162091326,0.989796021583,175.096194688,13.8478042374,161.849790002,0.824515736759,-40.3275426318,7.10629846195,-17.1903563461,0.0989350966636,-31.1028251486,0.0212238978463,-78.8156087302,0.62695181952,-55.5892160712,0.319986305689,-34.9894342172,0.0143707689666,167.519736159,9.81538561419,57.794738402,0.238682183741,-62.1940063256,0.220624207346,-123.264913012,6.94240437292,171.71416003,49.9906797249,0.00638973100284,
 ,0.74,1.05309541107,-9.18372858715,0.354720234823,-33.626800764,0.98861549161,175.143493492,13.7893406758,161.867680454,0.850881816669,-39.6527467316,7.05716921186,-17.1100511298,0.0966396363427,-31.1754047045,0.0203682690876,-82.2000889674,0.614548140622,-56.0846481412,0.318966421051,-34.8961552925,0.0147304180652,167.5224598,9.79795555037,58.3475413928,0.228568101395,-63.6500777489,0.220547770607,-123.086114337,6.9098481434,171.756307434,49.989847608,0.00654173574047,
 ,0.76,1.05309905407,-9.10154099986,0.364875904843,-33.2301044149,0.987320418087,175.194015825,13.7268144854,161.887251714,0.879323005615,-38.9689371971,7.01976306712,-17.0239341523,0.0948186271229,-31.218305292,0.0197069051557,-85.2893847916,0.603484390314,-56.5364777078,0.317853782988,-34.7952411413,0.0150385199908,167.544037383,9.78038238667,58.9287066745,0.219392407932,-65.1086728239,0.220494326366,-122.948739394,6.87501166078,171.80216193,49.9890057609,0.00664387388315,
 ,0.78,1.05310241469,-9.01325518568,0.375625970497,-32.829092927,0.985911156582,175.247757769,13.6603865062,161.908598529,0.909814957417,-38.2816368888,6.99387503718,-16.9318895656,0.093476234219,-31.2267292199,0.019214147617,-87.9629063565,0.593850862937,-56.9328886082,0.316645286695,-34.6866690661,0.0152904179632,167.582407212,9.76284285295,59.5357257914,0.211248804652,-66.5271046858,0.220468842919,-122.86326498,6.83797100061,171.851814949,49.9881608851,0.0066938876102,
 ,0.8,1.05310547726,-8.91892291119,0.386926318251,-32.4265938127,0.984389306083,175.304697311,13.590270475,161.93181847,0.942310028672,-37.5960226377,6.97904581864,-16.8339103433,0.0926067186124,-31.1975123427,0.0188632510162,-90.1241739743,0.585741510119,-57.2614522193,0.315338545587,-34.5704814075,0.0154824108658,167.63581223,9.74551713483,60.1655547636,0.204205906494,-67.8562791222,0.220477118143,-122.840465392,6.79882991634,171.905338868,49.9873197956,0.00669042070521,
 ,0.82,1.05310822871,-8.81864513585,0.398722939244,-32.0252236243,0.982757721869,175.364795134,13.5167317938,161.957012881,0.976737106672,-36.9168014259,6.97460619458,-16.7300947324,0.0921950396063,-31.1294081206,0.0186297119736,-91.7048995011,0.579249937295,-57.5097472163,0.313932010719,-34.4467868231,0.0156118672793,167.702821846,9.72858353606,60.8146278558,0.198307733016,-69.0434656392,0.220526147531,-122.891169178,6.75771929405,171.962786481,49.9864893133,0.00663298901767,
 ,0.84,1.05311065834,-8.71257097706,0.410952202567,-31.6273418004,0.981020510402,175.427995549,13.440085531,161.984287956,1.01300183215,-36.2481265256,6.97972845889,-16.6206357157,0.0922177772571,-31.0231360168,0.0184938194584,-92.6636619125,0.574464709649,-57.6661656656,0.312425079534,-34.3157605816,0.0156773185543,167.782342835,9.71221289772,61.4788882437,0.193576397814,-70.0361340358,0.220624561694,-123.025987255,6.71479622333,172.024190708,49.9856761654,0.00652192272271,
 ,0.86,1.05311275764,-8.60089608532,0.423541272949,-31.2350236853,0.979183008498,175.494227552,13.3606937523,162.013755918,1.0509871769,-35.5935523188,6.99348128666,-16.505806051,0.0926443446678,-30.8811927066,0.0184422600998,-92.9815903544,0.571464405763,-57.7208327805,0.310818188929,-34.1776438711,0.0156785280972,167.87361889,9.69656306666,62.153837017,0.190016596098,-70.7864337947,0.2207831059,-123.255015673,6.67024273447,172.089564534,49.9848868984,0.00635828657608,
 ,0.88,1.05311452014,-8.48386052818,0.436408657705,-30.8500510056,0.977251749525,175.563406009,13.2789622809,162.045536217,1.09055432636,-34.9560235761,7.0148844278,-16.3859416123,0.093438449402,-30.7074737803,0.0184688796731,-92.6576986198,0.570312782409,-57.6665300132,0.309112887876,-34.0327421427,0.0156165344395,167.976217748,9.68177373851,62.8346012513,0.187621040123,-71.2556966753,0.221015121535,-123.587516681,6.62426425538,172.158901118,49.9841278032,0.00614378540579,
 ,0.9,1.0531159413,-8.36174628037,0.449464866674,-30.4739171693,0.975234419553,175.635432976,13.1953369934,162.079756721,1.13154381348,-34.3378931222,7.04295982097,-16.2614253942,0.0945597508479,-30.5067866261,0.0185748013912,-91.7057836819,0.571054316012,-57.4994896256,0.30731188543,-33.881422522,0.0154936661054,168.090004257,9.66796200825,63.5160210043,0.186375696886,-71.4182840386,0.221336977872,-124.03158267,6.57708784254,172.232174061,49.983404854,0.00588066256952,
 ,0.92,1.05311701847,-8.23487441048,0.462613169104,-30.107844285,0.973139806387,175.710199174,13.1102997499,162.116554817,1.17377685102,-33.740961,7.07677617963,-16.1326738415,0.0959656465013,-30.2843439758,0.0187680551073,-90.1537365415,0.573710303791,-57.2199325639,0.305419070752,-33.7241103397,0.0153135267918,168.215097278,9.65521893757,64.1927541091,0.186263666025,-71.2641925751,0.221768393417,-124.593789279,6.52896023639,172.309337793,49.9827236594,0.00557159901971,
