Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),
Configuration Field Inputs,50,50,8,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Frequency,ROCOF,
Measurements Field Inputs,0,1.04329941987,-8.54510578895,5.09602706882,121.830697246,5.0590332303,121.293914239,14.8368166419,167.222737661,3.04554873112,-44.0716956773,3.06083345832,-44.160562014,8.20002001772,-11.9170798159,8.20002001772,-11.9170798159,49.9999978874,1.23364344901,
 ,0.02,1.04329940453,-8.54510388517,5.09602720442,121.830701518,5.05903336088,121.293918505,14.836816105,167.222737751,3.04554876703,-44.0716919539,3.06083349436,-44.1605582903,8.20001990922,-11.9170798539,8.20001990922,-11.9170798539,49.9999990721,0.453826455704,
 ,0.04,1.0432994009,-8.5451025738,5.09602714066,121.830701154,5.05903329931,121.293918155,14.8368160155,167.22273901,3.04554873996,-44.0716909263,3.06083346717,-44.1605572628,8.20001974544,-11.9170790428,8.20001974544,-11.9170790428,49.9999995407,0.166951275458,
 ,0.06,1.04329939827,-8.54510072795,5.09602700867,121.830699869,5.05903317186,121.293916893,14.8368159347,167.222740755,3.04554868748,-44.0716899394,3.06083341445,-44.1605562761,8.20001948423,-11.9170779188,8.20001948423,-11.9170779188,49.9999996645,0.061417402442,
 ,0.08,1.04329939564,-8.54509825575,5.0960268254,121.830698054,5.05903299491,121.29391511,14.836815833,167.222742998,3.04554861507,-44.0716887231,3.06083334171,-44.1605550601,8.20001913176,-11.9170764681,8.20001913176,-11.9170764681,49.999999655,0.0225942788802,
 ,0.1,0.00191146203139,-84.3989475046,19.8893913341,97.436608548,19.5273428835,97.3761243086,38.7120417715,110.082103773,16.1033064746,89.3550814056,16.1813812643,89.2898737166,41.254152472,90.4557750649,41.254152472,90.4557750649,2577.98033426,-10093.2844784,
 ,0.12,0.00189307862775,-83.3634645742,19.8017091981,98.3379416645,19.4412571133,98.2774594083,38.1541418043,111.618890461,15.9646769236,90.1954361749,16.0420795772,90.1302284805,40.8790428708,91.4382724208,40.8790428708,91.4382724208,984.442999738,3674.02805242,
 ,0.14,1.02667650745,-6.48449109865,5.08724229304,121.322857175,5.05129854733,120.821232831,15.0803442339,171.978835317,3.03951126811,-40.5280709321,3.05472611083,-40.6168468941,8.11256165176,-9.13487119605,8.11256165176,-9.13487119605,49.9806084099,5442.99025258,
 ,0.16,1.03008386467,-6.10702038729,5.00513508409,120.066732416,4.97195464369,119.575383195,15.2927958434,172.572396165,3.03869932719,-40.5380839014,3.05392033187,-40.6268829036,8.06768064164,-8.5672835455,8.06768064164,-8.5672835455,49.9636347946,2002.47941743,
 ,0.18,1.02933215589,-5.37490374701,4.96682391653,119.497960047,4.93512377326,119.019042297,15.42043272,173.512834215,3.04497167965,-39.7337860195,3.06022115531,-39.8225307776,8.01178711413,-7.91548125654,8.01178711413,-7.91548125654,49.9290867979,736.838533211,
 ,0.2,1.02818365089,-4.62249428977,4.93753133682,119.03449128,4.90704192081,118.56823973,15.5332915677,174.4838759,3.05157521513,-38.8767426086,3.0668538707,-38.9654268141,7.95816326256,-7.24707908859,7.95816326256,-7.24707908859,49.9105092103,271.155397149,
 ,0.22,1.02701572681,-3.87814249721,4.91350631251,118.665136453,4.88404323269,118.211011522,15.6309171391,175.421327003,3.05844811346,-38.0244948583,3.07375717781,-38.1131166645,7.90640428835,-6.58904260995,7.90640428835,-6.58904260995,49.902684655,99.7887425568,
 ,0.24,1.02590289191,-3.14766076134,4.89417775729,118.409454954,4.86556339517,117.966440329,15.7117820991,176.30843406,3.06569747792,-37.1831946994,3.0810387416,-37.2717531053,7.85720367026,-5.95035282017,7.85720367026,-5.95035282017,49.9004169123,36.7200782598,
