Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),
Configuration Field Inputs,50,50,2,0,0,15,V1,v,10000,I2,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Frequency,ROCOF,
Measurements Field Inputs,0,1.02721520752,1.59703305085,5.81453828398,25.4996840504,49.9999897154,-0.22772502519,
 ,0.02,1.02721520036,1.59703430979,5.81453834481,25.4996843569,49.9999960913,-0.0838047705217,
 ,0.04,1.02721519009,1.59703756219,5.81453871188,25.4996858706,49.9999982626,-0.0308400003582,
 ,0.06,1.02721517456,1.59704273044,5.81453936992,25.4996882687,49.9999988935,-0.0113482188636,
 ,0.08,1.02721515363,1.59704977154,5.81454029901,25.4996915172,49.9999989615,-0.00417498941775,
 ,0.1,0.638570676279,10.3537950045,4.21175724881,-38.8771304311,48.8207941322,4.65775642083,
 ,0.12,0.637656053084,10.8135081371,4.23353229881,-38.2648659749,49.5110983098,-1.43695414157,
 ,0.14,1.02033552374,3.40443265832,5.75082318344,26.5516899328,50.3059459979,-3.89034636979,
 ,0.16,1.02032858282,4.27735758926,5.81044503739,27.3504963229,50.0430327039,-0.197167459454,
 ,0.18,1.01904762235,5.23650022653,5.84297427115,28.1171650507,49.9350770789,0.43010004013,
 ,0.2,1.01761014878,6.19242550151,5.87326505012,28.8676030106,49.8933993076,0.351644395586,
 ,0.22,1.01615922602,7.13668094807,5.90276662366,29.6087952129,49.8782683345,0.19894588705,
 ,0.24,1.01473522812,8.06359391717,5.93166591111,30.3394081703,49.8739547108,0.0921570049867,
 ,0.26,1.01336339351,8.96790986604,5.95999097016,31.0568223855,49.8742837682,0.0310169723763,
 ,0.28,1.01206460055,9.84492191708,5.98766166602,31.7585036761,49.8768071524,-0.00191300967742,
 ,0.3,1.01085730759,10.6904100196,6.01451994596,32.4421359192,49.8805344625,-0.0198352415923,
 ,0.32,1.00975794645,11.5005890192,6.04034992769,33.1055965299,49.8850457101,-0.0302611741451,
 ,0.34,1.00878093774,12.2720931514,6.06488969269,33.7469389592,49.8901427304,-0.0369856221463,
 ,0.36,1.00793864005,13.0019795265,6.08784009188,34.3643950068,49.8957124899,-0.0417998917885,
 ,0.38,1.00724132816,13.6877377484,6.10887354631,34.9563916882,49.9016738431,-0.0455106265023,
 ,0.4,1.00669721582,14.3272995189,6.12764392422,35.5215767256,49.9079570988,-0.0484673785261,
 ,0.42,1.00631250692,14.9190456288,6.14379761522,36.0588472641,49.9144964432,-0.0508165303252,
 ,0.44,1.00609144766,15.4618093511,6.15698549056,36.5673768554,49.9212273725,-0.0526180099976,
 ,0.46,1.0060363526,15.9548759974,6.1668752602,37.0466363112,49.9280860543,-0.0538971825552,
 ,0.48,1.00614758325,16.3979787692,6.17316368836,37.4964048649,49.9350094061,-0.0546672582119,
 ,0.5,1.00642346908,16.7912911965,6.17558815965,37.9167691919,49.9419354193,-0.054938651279,
 ,0.52,1.00686017367,17.1354164802,6.17393717502,38.3081091225,49.9488035463,-0.0547227078589,
 ,0.54,1.00745152265,17.4313739599,6.16805947972,38.6710702024,49.9555550956,-0.0540330968445,
 ,0.56,1.00818882238,17.6805827668,6.15787165926,39.0065244609,49.9621336223,-0.0528863129147,
 ,0.58,1.00906070659,17.8848425421,6.14336415795,39.3155217046,49.9684853296,-0.0513019124604,
 ,0.6,1.01005305145,18.0463109581,6.12460575408,39.5992342811,49.9745594921,-0.0493027208249,
 ,0.62,1.01114899614,18.1674777204,6.10174655277,39.8588985417,49.9803089101,-0.0469150645319,
 ,0.64,1.01232909778,18.2511347745,6.07501953224,40.0957562466,49.985690392,-0.0441689937089,
 ,0.66,1.01357163632,18.3003425772,6.04474061513,40.3109989962,49.9906652509,-0.0410984273178,
 ,0.68,1.01485306978,18.3183924944,6.01130715574,40.5057185455,49.9951997934,-0.0377411598118,
 ,0.7,1.01614862491,18.3087655972,5.97519466524,40.6808656128,49.9992657786,-0.034138700769,
 ,0.72,1.01743299356,18.2750882799,5.93695156344,40.8372195021,50.0028408272,-0.0303359648454,
 ,0.74,1.01868109365,18.2210851959,5.89719176412,40.9753704645,50.0059087748,-0.0263808700252,
 ,0.76,1.01986884555,18.1505299875,5.85658497295,41.0957161547,50.0084599701,-0.022323919673,
 ,0.78,1.02097391076,18.0671942144,5.81584469253,41.1984727667,50.0104915285,-0.0182178280097,
 ,0.8,1.02197634169,17.9747948421,5.77571406933,41.283700503,50.0120075499,-0.0141172029163,
 ,0.82,1.02285909771,17.8769406759,5.73694986052,41.3513420359,50.0130192994,-0.0100782421469,
 ,0.84,1.02360839505,17.77707827,5.70030493118,41.4012716763,50.0135453367,-0.00615835391344,
 ,0.86,1.02421387433,17.6784380619,5.66650980598,41.4333521797,50.0136115666,-0.00241560110622,
 ,0.88,1.02466858921,17.5839817402,5.63625389373,41.4474955513,50.0132511716,0.00109210271469,
 ,0.9,1.02496883904,17.4963520526,5.61016707895,41.4437238681,50.0125043956,0.00430805746022,
 ,0.92,1.02511388607,17.4178263496,5.58880242571,41.4222259789,50.0114181542,0.00717804318238,
 ,0.94,1.02510560964,17.3502751064,5.57262075523,41.3834059264,50.0100454671,0.00965167707126,
 ,0.96,1.0249481533,17.2951264804,5.56197782198,41.3279190313,50.0084447281,0.0116837269464,
 ,0.98,1.02464761558,17.2533377124,5.55711471047,41.2566918296,50.0066788372,0.0132352646811,
 ,1.0,1.0242118211,17.2253739206,5.55815190154,41.1709225545,50.004814232,0.014274592157,
 ,1.02,1.02365018816,17.2111946438,5.5650872238,41.0720597381,50.002919846,0.0147779363635,
 ,1.04,1.02297368692,17.2102484011,5.57779763909,40.9617578784,50.0010660131,0.0147299676246,
 ,1.06,1.02219486174,17.2214755401,5.59604454765,40.8418109756,49.9993233259,0.014124226168,
 ,1.08,1.02132787771,17.2433197152,5.61948207792,40.7140669358,49.9977614434,0.0129635363663,
 ,1.1,1.02038854604,17.2737483893,5.64766768025,40.5803280907,49.9964478412,0.0112604465741,
 ,1.12,1.01939428706,17.3102827278,5.68007428971,40.4422450069,49.9954465067,0.00903766989509,
 ,1.14,1.01836400109,17.3500370915,5.71610335891,40.3012119976,49.9948165929,0.00632843911895,
 ,1.16,1.01731783361,17.3897680371,5.75509816926,40.15827306,49.9946110668,0.00317664829972,
 ,1.18,1.01627683809,17.4259323104,5.79635697914,40.0140462439,49.9948754046,-0.000363353540503,
 ,1.2,1.01526255445,17.4547528428,5.83914573133,39.8686728294,49.9956463972,-0.00422742328269,
 ,1.22,1.01429653135,17.4722912858,5.88271019244,39.7217954094,49.9969511338,-0.00834279116542,
 ,1.24,1.013399825,17.4745252251,5.92628751817,39.5725663736,49.9988062259,-0.0126297173526,
 ,1.26,1.01259250672,17.4574279566,5.96911731642,39.4196857489,50.0012173147,-0.0170035479608,
 ,1.28,1.01189320666,17.417048636,6.01045231257,39.2614651602,50.0041788869,-0.0213770171353,
 ,1.3,1.0113187135,17.3495907435,6.04956870598,39.095913041,50.0076743892,-0.0256625975362,
 ,1.32,1.01088364157,17.2514871297,6.08577625032,38.9208352128,50.0116766111,-0.0297746878676,
 ,1.34,1.01060016743,17.1194703729,6.11842800619,38.7339445409,50.0161482777,-0.0336314509344,
 ,1.36,1.01047783099,16.9506376825,6.14692962382,38.532973453,50.0210427855,-0.037156179282,
 ,1.38,1.01052339016,16.7425100416,6.17074793982,38.3157835524,50.0263050143,-0.0402781564555,
 ,1.4,1.01074071597,16.4930855869,6.18941863916,38.0804672869,50.0318721638,-0.0429330786321,
 ,1.42,1.01113071578,16.2008873366,6.20255275379,37.825437566,50.0376745847,-0.0450631784959,
 ,1.44,1.01169127749,15.8650052954,6.20984184334,37.5495023297,50.0436366015,-0.0466172308258,
 ,1.46,1.01241723497,15.4851327445,6.2110618159,37.251922285,50.0496773443,-0.0475506100383,
 ,1.48,1.0133003642,15.0615962333,6.2060754717,36.932451257,50.0557116194,-0.0478255208592,
 ,1.5,1.01432942784,14.5953785293,6.19483395875,36.5913597035,50.0616508507,-0.0474114521432,
 ,1.52,1.0154902906,14.0881335993,6.17737738936,36.2294427668,50.0674041165,-0.0462858325469,
 ,1.54,1.01676612798,13.5421926444,6.15383486474,35.8480146766,50.0728792951,-0.044434814459,
 ,1.56,1.0181377452,12.9605602698,6.12442409043,35.448891331,50.0779843141,-0.0418540905725,
 ,1.58,1.0195840126,12.3469000256,6.0894506545,35.0343625331,50.0826284946,-0.0385496563455,
 ,1.6,1.02108241075,11.7055087451,6.04930690895,34.6071547792,50.0867239697,-0.0345384618002,
 ,1.62,1.02260966423,11.0412793066,6.00447027161,34.1703848709,50.0901871609,-0.0298489319074,
 ,1.64,1.02414243117,10.3596516219,5.95550067549,33.7275041374,50.0929402952,-0.0245213603071,
 ,1.66,1.02565800714,9.66655182544,5.90303684858,33.2822328567,50.0949129503,-0.0186081865438,
 ,1.68,1.02713499789,8.9683198126,5.84779111366,32.8384846285,50.0960436116,-0.0121741519671,
 ,1.7,1.02855391632,8.27162549371,5.79054244707,32.4002809865,50.0962812203,-0.00529630213047,
 ,1.72,1.02989766337,7.58337439626,5.73212761934,31.971657364,50.0955866825,0.00193622406375,
 ,1.74,1.03115186036,6.91060357569,5.67343034529,31.5565625422,50.0939342979,0.00942269610234,
 ,1.76,1.03230501058,6.26036916839,5.61536848753,31.1587547998,50.0913130561,0.0170516658835,
 ,1.78,1.03334847974,5.63962732624,5.55887947818,30.7816990424,50.0877277394,0.0247022862064,
 ,1.8,1.03427629884,5.05511068981,5.50490424017,30.4284701523,50.0831997676,0.0322461264726,
 ,1.82,1.03508480774,4.51320296529,5.45436999898,30.1016685566,50.0777677155,0.0395495103098,
 ,1.84,1.03577217273,4.01981453891,5.40817246689,29.803354419,50.0714874406,0.046476362751,
 ,1.86,1.03633782543,3.58026235662,5.36715794787,29.5350066944,50.0644317671,0.0528915091191,
 ,1.88,1.03678188012,3.19915747794,5.33210593768,29.2975122718,50.0566896886,0.0586643184615,
 ,1.9,1.03710459111,2.88030375313,5.30371276966,29.0911883775,50.0483650755,0.06367253997,
 ,1.92,1.03730590882,2.62661095558,5.28257677502,28.9158382939,50.0395748953,0.0678061504972,
