Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),
Configuration Field Inputs,50,50,4,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Frequency,ROCOF,
Measurements Field Inputs,0,1.00699978631,-3.5035572714,5.42931510789,24.3659558835,5.42931510789,24.3659558835,5.98159901104,24.2972609547,49.9999980933,0.489723188321,
 ,0.02,1.00699975092,-3.50355386741,5.42931556486,24.365958869,5.42931556486,24.365958869,5.98159951449,24.2972639402,49.9999990383,0.180154433213,
 ,0.04,1.00699974528,-3.50355233173,5.42931561533,24.3659602302,5.42931561533,24.3659602302,5.98159957009,24.2972653014,49.9999995102,0.0662729366126,
 ,0.06,1.0069997419,-3.50355035249,5.42931562855,24.3659620606,5.42931562855,24.3659620606,5.98159958466,24.2972671318,49.9999996417,0.0243798756804,
 ,0.08,1.00699973866,-3.50354774437,5.42931563405,24.3659644918,5.42931563405,24.3659644918,5.98159959072,24.297269563,49.9999996346,0.00896892343887,
 ,0.1,0.606432652945,9.16909795164,5.7359577369,-57.1519808086,5.7359577369,-57.1519808086,6.31943411729,-57.2206757374,48.1726525828,8.26787879575,
 ,0.12,0.597684501196,11.1675108965,5.70132008213,-54.2121868157,5.70132008213,-54.2121868157,6.28127303116,-54.2808817445,49.1165375063,-1.50875980282,
 ,0.14,0.98566018875,-0.745224490509,5.58976853433,26.3904332245,5.58976853433,26.3904332245,6.15837417287,26.3217382957,50.5018914623,-6.70332542906,
 ,0.16,0.993883426537,-0.668285604323,5.48698234962,26.4417385572,5.48698234962,26.4417385572,6.04513231298,26.3730436284,50.1646134788,-0.827371892585,
 ,0.18,0.993740045188,0.130831221075,5.49305092066,27.0138536565,5.49305092066,27.0138536565,6.05181819468,26.9451587276,49.9928010789,0.499927023499,
 ,0.2,0.992928870384,0.979201059035,5.50797210528,27.6092917743,5.50797210528,27.6092917743,6.06825720059,27.5405968455,49.9240909836,0.503151170771,
 ,0.22,0.992042729272,1.82286540836,5.52468077143,28.2014780026,5.52468077143,28.2014780026,6.08666551526,28.1327830738,49.8984588579,0.303563720562,
 ,0.24,0.99115241926,2.65378010398,5.54292158843,28.7875679148,5.54292158843,28.7875679148,6.1067618351,28.718872986,49.8898688091,0.150729169613,
 ,0.26,0.990286835908,3.46759194185,5.56282663261,29.365534037,5.56282663261,29.365534037,6.12869167159,29.2968391081,49.8881276575,0.0624937947769,
 ,0.28,0.989465613942,4.26070514148,5.58446367722,29.9339189689,5.58446367722,29.9339189689,6.15252969205,29.8652240401,49.8892943055,0.0163533921613,
 ,0.3,0.988703430061,5.02998039729,5.6077935914,30.4917081224,5.6077935914,30.4917081224,6.17823278513,30.4230131936,49.891832159,-0.007144775403,
 ,0.32,0.988011625708,5.77264766804,5.63266035528,31.0381429116,5.63266035528,31.0381429116,6.20562906022,30.9694479828,49.8951262094,-0.01943912059,
 ,0.34,0.987398940522,6.48627421009,5.65879105635,31.5726081924,5.65879105635,31.5726081924,6.23441784344,31.5039132636,49.8989139906,-0.0263753283414,
 ,0.36,0.986871908891,7.16875508841,5.68580318849,32.0945823028,5.68580318849,32.0945823028,6.26417771917,32.025887374,49.9030674773,-0.0307282791227,
 ,0.38,0.986435173397,7.81831029221,5.71321774436,32.6036245898,5.71321774436,32.6036245898,6.2943809542,32.534929661,49.9075098295,-0.033756552543,
 ,0.4,0.986091792246,8.43348144787,5.74047687184,33.0993825923,5.74047687184,33.0993825923,6.32441295027,33.0306876635,49.9121839259,-0.0360149714092,
 ,0.42,0.9858435364,9.01312558654,5.76696496447,33.5816065039,5.76696496447,33.5816065039,6.35359547984,33.5129115751,49.9170407295,-0.037745649081,
 ,0.44,0.985691145143,9.55640543503,5.79203208052,34.0501620261,5.79203208052,34.0501620261,6.38121248744,33.9814670973,49.9220351908,-0.0390568246028,
 ,0.46,0.985634508362,10.0627765679,5.81501860326,34.5050355405,5.81501860326,34.5050355405,6.40653725841,34.4363406117,49.9271249602,-0.0400016572412,
 ,0.48,0.985672755378,10.5319721191,5.83528009296,34.9463281461,5.83528009296,34.9463281461,6.42885979898,34.8776332173,49.9322700963,-0.040611790171,
 ,0.5,0.985804245915,10.9639858771,5.8522113425,35.3742374454,5.8522113425,35.3742374454,6.44751333879,35.3055425166,49.9374330777,-0.0409110646956,
 ,0.52,0.986026474244,11.3590545867,5.86526873248,35.7890278506,5.86526873248,35.7890278506,6.46189896008,35.7203329218,49.9425788623,-0.0409207392874,
 ,0.54,0.986335910015,11.7176401957,5.87399008928,36.1909914829,5.87399008928,36.1909914829,6.47150747573,36.1222965541,49.9476749034,-0.0406611830666,
 ,0.56,0.986727807482,12.0404126076,5.87801138452,36.5804024346,5.87801138452,36.5804024346,6.47593782748,36.5117075058,49.9526911081,-0.0401522026544,
 ,0.58,0.98719601829,12.3282332481,5.87707977907,36.9574673432,5.87707977907,36.9574673432,6.47491145672,36.8887724144,49.957599751,-0.0394129532349,
 ,0.6,0.98773284236,12.5821394298,5.87106270334,37.322275098,5.87106270334,37.322275098,6.46828230856,37.2535801692,49.9623753766,-0.0384618627107,
 ,0.62,0.988328947465,12.8033291893,5.85995286242,37.6747482845,5.85995286242,37.6747482845,6.45604234604,37.6060533557,49.9669947278,-0.0373167488056,
