Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),
Configuration Field Inputs,50,50,2,0,0,15,V1,v,10000,I2,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Frequency,ROCOF,
Measurements Field Inputs,0,1.09053340873,-12.5223536256,0.341397742303,123.297146689,49.9999977258,1.88163079153,
 ,0.02,1.09053338088,-12.5223512328,0.341397746148,123.29713687,49.999998977,0.692207315648,
 ,0.04,1.09053337575,-12.522349837,0.341397743859,123.297136607,49.9999994987,0.254646443804,
 ,0.06,1.0905333722,-12.5223479244,0.341397741102,123.297137494,49.9999996432,0.0936785568124,
 ,0.08,1.09053336854,-12.5223453769,0.341397738019,123.297138968,49.9999996405,0.0344624633013,
 ,0.1,0.443300870769,-0.792110207768,1.51423050655,-83.427473254,47.5413693384,10.7272638362,
 ,0.12,0.437063359875,0.631982912806,1.4908122349,-81.7660223822,48.9013983776,-2.50851987653,
 ,0.14,1.07064527148,-10.2928827928,0.334980678155,121.458656822,50.3045625562,-7.11106306782,
 ,0.16,1.07673037636,-9.97054904847,0.329816836375,123.767394694,50.0804647269,-1.53045825642,
 ,0.18,1.07606312444,-9.20441349179,0.32681595316,124.129258607,49.9663864047,-0.0281563083408,
 ,0.2,1.07484717723,-8.41366561753,0.323966573457,124.380810815,49.9198822279,0.206005038103,
 ,0.22,1.07360014041,-7.63109974691,0.321213807629,124.618190075,49.9024165012,0.156424753105,
 ,0.24,1.07239690362,-6.86300261741,0.31862066909,124.842276903,49.896882577,0.0823942891899,
 ,0.26,1.07127315886,-6.11347642347,0.316237284217,125.05310817,49.8963629656,0.0316318959418,
 ,0.28,1.07025492077,-5.38586317345,0.314100513075,125.251860636,49.8980771545,0.0024073729827,
 ,0.3,1.06936175373,-4.68290634299,0.312238040588,125.440358461,49.9008872855,-0.0135695072145,
 ,0.32,1.06860764585,-4.00682244223,0.31066991403,125.620993876,49.9043053496,-0.0223758083843,
 ,0.34,1.06800142025,-3.35933736306,0.309408850502,125.796718679,49.9080999121,-0.0274423278808,
 ,0.36,1.06754712132,-2.74170930034,0.30846021597,125.97102297,49.9121412321,-0.0305053756126,
 ,0.38,1.06724452655,-2.15475183581,0.307822085329,126.147894924,49.9163410633,-0.0323981098925,
 ,0.4,1.06708979016,-1.59886331331,0.307485562035,126.331762955,49.9206299011,-0.033516056116,
 ,0.42,1.06707616099,-1.07406443771,0.30743542222,126.527420391,49.9249489076,-0.0340566440651,
 ,0.44,1.06719469952,-0.580043898626,0.307651079202,126.739932491,49.9292474681,-0.0341334550506,
 ,0.46,1.06743492584,-0.116210668669,0.308107814944,126.97452648,49.9334827835,-0.0338276085058,
 ,0.48,1.06778534985,0.31824906107,0.308778189939,127.236466397,49.9376200573,-0.033209309745,
 ,0.5,1.06823385823,0.724312767831,0.309633522677,127.530915157,49.9416326975,-0.032345702065,
 ,0.52,1.06876795581,1.10306297879,0.310645325196,127.862786036,49.9455022963,-0.0313025835855,
 ,0.54,1.06937487815,1.45563181538,0.311786591115,128.236585086,49.9492183029,-0.0301434800835,
 ,0.56,1.07004160576,1.78315112036,0.313032853554,128.656245404,49.9527773821,-0.0289277290749,
 ,0.58,1.07075481833,2.08671009399,0.314362957271,129.12495458,49.9561824985,-0.027708424599,
 ,0.6,1.07150083047,2.36732167959,0.315759516418,129.644978391,49.9594418036,-0.0265306994566,
 ,0.62,1.07226554906,2.62589817916,0.31720905178,130.217486789,49.9625674159,-0.0254306015322,
 ,0.64,1.07303448777,2.8632358997,0.318701817135,130.842391718,49.9655741878,-0.0244346416928,
 ,0.66,1.07379286695,3.08000816616,0.32023133414,131.518209209,49.9684785276,-0.0235599344408,
 ,0.68,1.07452581664,3.27676583919,0.321793662579,132.241959564,49.9712973195,-0.0228147456626,
 ,0.7,1.07521868689,3.45394449414,0.323386442224,133.009118699,49.9740469504,-0.0221992358582,
 ,0.72,1.07585745416,3.6118775102,0.325007757262,133.813630862,49.9767424395,-0.0217062482074,
 ,0.74,1.07642919582,3.75081432838,0.326654894639,134.647988332,49.9793966697,-0.0213221077371,
 ,0.76,1.07692259078,3.87094296348,0.328323090931,135.503378113,49.9820197345,-0.0210275131275,
 ,0.78,1.07732839472,3.97241550979,0.330004382831,136.369889697,49.9846184396,-0.0207986583761,
 ,0.8,1.077639836,4.05537498406,0.331686687489,137.236772274,49.9871960068,-0.0206086870541,
 ,0.82,1.07785288459,4.11998158094,0.333353234822,138.09272497,49.9897520233,-0.0204294690516,
 ,0.84,1.07796636019,4.16643642739,0.334982450933,138.926200387,49.9922826477,-0.0202335478252,
 ,0.86,1.07798186626,4.19500126996,0.336548350229,139.725700481,49.9947810478,-0.0199959998918,
 ,0.88,1.07790356044,4.20601313967,0.338021438185,140.480045347,49.9972380054,-0.019695928475,
 ,0.9,1.07773779598,4.19989373897,0.339370065459,141.17859982,49.9996426043,-0.0193173936602,
 ,0.92,1.077492688,4.17715387882,0.340562118015,141.811449501,50.0019829194,-0.0188497325153,
 ,0.94,1.07717767004,4.13839360783,0.34156688717,142.369525736,50.0042466513,-0.0182873845453,
 ,0.96,1.07680310584,4.08429867833,0.342356945041,142.844686534,50.0064216851,-0.0176294476992,
 ,0.98,1.0763800086,4.01563376202,0.342909856475,143.229765782,50.0084965866,-0.0168792100009,
 ,1.0,1.07591989561,3.93323251342,0.343209585136,143.518605411,50.0104610676,-0.0160438335321,
 ,1.02,1.07543477508,3.8379843406,0.343247492271,143.70608403,50.0123064496,-0.0151342477609,
 ,1.04,1.07493722945,3.73081768533,0.343022874195,143.7881518,50.0140261449,-0.0141651892275,
 ,1.06,1.07444053288,3.61267976389,0.342543031481,143.761876099,50.0156161434,-0.0131552458793,
 ,1.08,1.07395872643,3.48451303254,0.3418229037,143.625497318,50.017075478,-0.0121267435977,
 ,1.1,1.07350657562,3.34722903829,0.340884334387,143.378490093,50.0184066217,-0.0111053417198,
 ,1.12,1.07309935343,3.20168071529,0.339755049479,143.021623089,50.0196157649,-0.0101192625549,
 ,1.14,1.0727524233,3.04863452204,0.338467438445,142.557010095,50.0207129259,-0.00919814715227,
 ,1.16,1.07248063586,2.88874403062,0.337057222303,141.988146339,50.0217118564,-0.00837159478321,
 ,1.18,1.07229759178,2.722526635,0.335562080283,141.319925743,50.022629725,-0.00766750246133,
 ,1.2,1.07221485376,2.55034491131,0.334020291823,140.558636769,50.0234865824,-0.00711036865182,
 ,1.22,1.07224120728,2.37239383873,0.332469437301,139.711935876,50.0243046414,-0.00671975167144,
 ,1.24,1.0723820691,2.18869461795,0.330945192806,138.788798307,50.0251074246,-0.00650906441807,
 ,1.26,1.0726391254,1.99909529242,0.329480251956,137.7994459,50.0259188475,-0.00648483463908,
 ,1.28,1.07301025013,1.80327790014,0.328103410181,136.755251139,50.0267623035,-0.00664647039149,
 ,1.3,1.0734897154,1.60077156157,0.326838850405,135.668616063,50.0276598049,-0.00698646774331,
 ,1.32,1.07406866497,1.39097079194,0.325705670022,134.552824391,50.0286312072,-0.00749091675111,
 ,1.34,1.07473578731,1.17315838618,0.324717683573,133.421865581,50.0296935227,-0.00814013301209,
 ,1.36,1.07547810094,0.946532369035,0.323883521765,132.290230828,50.0308603121,-0.00890927692894,
 ,1.38,1.07628175649,0.710236611792,0.323207025575,131.172683021,50.0321411417,-0.009768905306,
 ,1.4,1.07713276687,0.463394699916,0.322687906951,130.084005158,50.0335411023,-0.0106854917304,
 ,1.42,1.07801759734,0.20514647765,0.322322620014,129.038733929,50.0350604054,-0.0116220100279,
 ,1.44,1.07892357602,-0.0653135411925,0.322105364246,128.050886411,50.0366940804,-0.0125386722235,
 ,1.46,1.07983911619,-0.34869691248,0.322029129108,127.133687796,50.0384317997,-0.0133938536459,
 ,1.48,1.08075376958,-0.645582249784,0.322086690613,126.299306614,50.0402578482,-0.0141451579009,
 ,1.5,1.08165814948,-0.956377496852,0.322271484284,125.558601866,50.0421512342,-0.0147505201026,
 ,1.52,1.08254377285,-1.28128437443,0.32257830183,124.920884711,50.0440859287,-0.0151692507572,
 ,1.54,1.08340287151,-1.62026577664,0.323003784509,124.393696788,50.0460312182,-0.0153629847685,
 ,1.56,1.08422821691,-1.9730169087,0.323546707601,123.98260846,50.0479521671,-0.0152965858369,
 ,1.58,1.08501299316,-2.33894113073,0.324208062483,123.691042926,50.0498102048,-0.0149391157737,
 ,1.6,1.08575074237,-2.71713173014,0.324990944144,123.520135412,50.051563866,-0.0142649725118,
 ,1.62,1.08643539557,-3.10636104898,0.325900245685,123.468639266,50.0531697104,-0.0132552250217,
 ,1.64,1.08706139224,-3.50507840194,0.326942153955,123.532891818,50.054583434,-0.0118990599268,
 ,1.66,1.08762388076,-3.911417961,0.328123439409,123.706851768,50.0557611497,-0.0101951553482,
 ,1.68,1.08811898042,-4.32321727832,0.329450543803,123.982216733,50.0566607873,-0.00815275729094,
 ,1.7,1.08854407495,-4.73804647668,0.330928492683,124.348624982,50.0572435382,-0.00579226870107,
 ,1.72,1.08889809756,-5.15324749961,0.332559692208,124.793939738,50.0574752647,-0.00314525272982,
 ,1.74,1.08918176262,-5.56598229388,0.334342704668,125.304608248,50.0573277995,-0.000253858544305,
 ,1.76,1.0893976998,-5.97328844413,0.336271125385,125.866081353,50.05678008,0.00283024250611,
 ,1.78,1.08955045393,-6.37214056692,0.338332696916,126.463272998,50.0558190776,0.00604729556609,
 ,1.8,1.08964632902,-6.75951562873,0.340508788691,127.081033736,50.0544404907,0.00933118437281,
 ,1.82,1.08969307439,-7.13246020885,0.342774338987,127.704609082,50.0526491773,0.0126113936652,
 ,1.84,1.08969943425,-7.48815755421,0.345098304792,128.320053609,50.0504592957,0.0158152071899,
 ,1.86,1.0896746047,-7.82399209336,0.347444602051,128.914575988,50.0478941253,0.0188701393012,
 ,1.88,1.08962766042,-8.13760895606,0.349773456403,129.476798284,50.0449855438,0.0217065614723,
 ,1.9,1.08956702244,-8.42696604652,0.352043035568,129.996923503,50.041773155,0.0242604279821,
 ,1.92,1.0895000361,-8.6903763754,0.354211208443,130.466816193,50.0383030807,0.0264759564143,
 ,1.94,1.08943271167,-8.92653866038,0.356237275711,130.880009537,50.0346264533,0.0283080985734,
 ,1.96,1.0893696531,-9.13455463135,0.358083539219,131.231657063,50.0307976658,0.0297246457817,
 ,1.98,1.08931416603,-9.31393200906,0.359716614578,131.518447428,50.0268724498,0.0307078321179,
 ,2.0,1.08926850289,-9.46457277482,0.361108434462,131.738497593,50.0229058695,0.0312553116942,
 ,2.02,1.08923417761,-9.5867471295,0.362236931105,131.891234785,50.0189503319,0.0313803888668,
 ,2.04,1.08921227094,-9.6810544357,0.363086420002,131.977272775,50.0150537291,0.0311113910148,
 ,2.06,1.08920365341,-9.74837336523,0.363647729386,131.998284743,50.0112578327,0.0304901188492,
 ,2.08,1.08920907482,-9.78980428764,0.363918129902,131.956873815,50.0075970523,0.029569404238,
 ,2.1,1.08922910214,-9.80660746637,0.363901115873,131.856443086,50.0040976409,0.028409937773,
 ,2.12,1.0892639249,-9.80014075684,0.363606075693,131.701068689,50.0007773853,0.0270766577633,
 ,2.14,1.08931307964,-9.77180020711,0.363047868714,131.495381108,49.9976457677,0.0256350688947,
 ,2.16,1.08937516586,-9.72296634799,0.362246305979,131.244460597,49.9947045383,0.0241478479655,
 ,2.18,1.08944763124,-9.65495820632,0.361225519123,130.953751851,49.9919486149,0.0226719962303,
 ,2.2,1.08952669303,-9.56899637066,0.360013200584,130.629000934,49.9893672151,0.0212566499788,
 ,2.22,1.08960743738,-9.46617590531,0.358639710239,130.276214483,49.9869451453,0.0199415201729,
 ,2.24,1.08968410537,-9.34744956144,0.357137065979,129.901637769,49.984664186,0.018755849505,
 ,2.26,1.08975053856,-9.21362149334,0.355537862237,129.511745114,49.9825045319,0.0177177738559,
 ,2.28,1.08980072541,-9.06535142483,0.353874183588,129.11323379,49.9804462445,0.0168340405306,
 ,2.3,1.08982936851,-8.90316882068,0.352176593339,128.71301146,49.9784706653,0.0161001247618,
 ,2.32,1.08983238478,-8.72749607084,0.350473275424,128.318167668,49.9765617227,0.0155008478258,
