Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),
Configuration Field Inputs,50,50,2,0,0,15,V1,v,10000,I2,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Frequency,ROCOF,
Measurements Field Inputs,0,1.06830345635,-10.5194280003,1.50425515023,81.2985629141,49.9999997223,1.55207440142,
 ,0.02,1.06830344255,-10.5194264872,1.50425512694,81.2985648273,49.9999997759,0.570975935833,
 ,0.04,1.06830343939,-10.5194252159,1.50425511996,81.2985663083,49.9999998025,0.210050212714,
 ,0.06,1.06830343723,-10.5194233648,1.5042551134,81.2985684302,49.9999997603,0.0772733853872,
 ,0.08,1.06830343513,-10.5194208742,1.5042551058,81.2985712798,49.9999996885,0.0284276577216,
 ,0.1,0.284685485433,-2.10204026133,0.153474382901,73.1599534943,47.3445502941,10.7307747076,
 ,0.12,0.283101155261,-1.61139434729,0.152240617389,74.0796056772,48.9301487417,-3.38652017186,
 ,0.14,1.0536539515,-8.64333307084,1.48082516988,83.3557969526,50.1205665115,-6.50441805802,
 ,0.16,1.05633858735,-8.16125826871,1.48579259042,83.7705645987,50.0067151523,-1.83409564368,
 ,0.18,1.05542941855,-7.42126194931,1.48459358011,84.5301007814,49.9425475717,-0.372247036604,
 ,0.2,1.05417024883,-6.67076690537,1.48280996579,85.3090477515,49.9149028241,-0.00785042792106,
 ,0.22,1.05288956089,-5.92833225109,1.48099867165,86.0792410846,49.9041873747,0.0466221994507,
 ,0.24,1.05165689714,-5.19871880688,1.4792664867,86.8345996162,49.9009313608,0.0315787434061,
 ,0.26,1.05051039195,-4.48559332912,1.47766766836,87.5711368313,49.9010438751,0.0101428209836,
 ,0.28,1.04947828557,-3.79201019434,1.47624130711,88.2856098936,49.902773436,-0.00542809701611,
 ,0.3,1.04858227982,-3.12049074504,1.47501680839,88.9753563585,49.9053580356,-0.0152577723684,
 ,0.32,1.04783836433,-2.4730854671,1.47401523153,89.6382337794,49.9084497415,-0.0213288897124,
 ,0.34,1.047257048,-1.8514078683,1.47324973523,90.2725909027,49.9118721731,-0.0251728452591,
 ,0.36,1.04684354061,-1.25665420843,1.47272595369,90.877249106,49.9155197685,-0.0276842297854,
 ,0.38,1.04659807242,-0.689621063204,1.47244257281,91.4514827384,49.9193168457,-0.0293324669163,
 ,0.4,1.04651638492,-0.150726575429,1.47239214582,91.9949933374,49.9232015477,-0.0303560127465,
 ,0.42,1.04659035696,0.359962349257,1.47256208756,92.5078759839,49.9271199847,-0.0308813974062,
 ,0.44,1.04680870517,0.842696419958,1.47293575001,92.9905776934,49.9310244597,-0.030986034957,
 ,0.46,1.04715769362,1.29800436824,1.47349347766,93.4438486676,49.9348732518,-0.0307285314235,
 ,0.48,1.04762179624,1.72664842857,1.47421355615,93.8686878502,49.9386309083,-0.0301621340455,
 ,0.5,1.04818427087,2.12957633899,1.47507299324,94.2662846955,49.9422686061,-0.0293399119588,
 ,0.52,1.04882762235,2.50787156953,1.47604810167,94.6379593524,49.9457643928,-0.0283160097388,
 ,0.54,1.04953395132,2.86270359167,1.47711488488,94.9851035891,49.9491032301,-0.0271450968792,
 ,0.56,1.05028520201,3.19527994034,1.47824925451,95.3091247006,49.9522768181,-0.0258810643378,
 ,0.58,1.05106333533,3.50680160434,1.47942712939,95.6113943626,49.9552832144,-0.0245755176523,
 ,0.6,1.05185046044,3.79842295369,1.48062447779,95.8932039753,49.9581262786,-0.0232763693593,
 ,0.62,1.05262896003,4.07121704655,1.48181736687,96.1557275569,49.9608149887,-0.0220266875236,
 ,0.64,1.05338164033,4.32614683377,1.48298207584,96.3999927973,49.9633626693,-0.0208638497748,
 ,0.66,1.05409192906,4.56404255513,1.48409531493,96.6268605402,49.9657861665,-0.0198189706819,
 ,0.68,1.05474413342,4.78558551015,1.48513457194,96.83701275,49.9681049876,-0.0189165239939,
 ,0.7,1.05532375758,4.99129834698,1.4860785852,97.0309488869,49.9703404167,-0.0181740807398,
 ,0.72,1.05581786616,5.18154196507,1.48690791847,97.2089904851,49.9725146117,-0.017602126431,
 ,0.74,1.05621546925,5.35651899381,1.48760559335,97.3712935057,49.9746496982,-0.0172039844708,
 ,0.76,1.05650789557,5.51628355409,1.48815771947,97.5178676879,49.9767668877,-0.0169759258492,
 ,0.78,1.05668911709,5.6607566622,1.48855405625,97.6486016917,49.9788856611,-0.0169075581115,
 ,0.8,1.05675598909,5.78974628148,1.48878844216,97.7632924154,49.9810230646,-0.0169825483211,
 ,0.82,1.05670837689,5.90297077265,1.48885903923,97.8616766064,49.9831931547,-0.0171796586554,
 ,0.84,1.05654915158,6.00008441584,1.48876836071,97.9434628668,49.9854066161,-0.0174739918148,
 ,0.86,1.0562840523,6.08070378755,1.48852307543,98.0083623871,49.9876705467,-0.0178382931883,
 ,0.88,1.05592142856,6.14443401362,1.48813361106,98.0561171512,49.9899883918,-0.0182441613629,
 ,0.9,1.05547189135,6.19089417459,1.48761360464,98.0865248066,49.9923599955,-0.0186630775157,
 ,0.92,1.05494791265,6.21974130507,1.48697926926,98.0994597443,49.9947817479,-0.0190672525304,
 ,0.94,1.05436341833,6.2306924395,1.48624875552,98.0948900929,49.9972468167,-0.0194303700635,
 ,0.96,1.05373341617,6.22354402809,1.48544158296,98.0728903007,49.999745474,-0.0197283395957,
 ,0.98,1.05307369033,6.19818785817,1.48457819877,98.0336488399,50.0022655354,-0.0199401498709,
 ,1.0,1.05240057621,6.15462248744,1.48367969231,97.9774704412,50.0047929288,-0.0200488391552,
 ,1.02,1.05173080911,6.09295923281,1.48276765746,97.9047722814,50.0073123939,-0.020042503851,
 ,1.04,1.05108141999,6.01342201836,1.48186415908,97.8160737724,50.0098082875,-0.019915187884,
 ,1.06,1.05046963687,5.91634085281,1.48099173199,97.7119800326,50.0122654442,-0.0196674612826,
 ,1.08,1.04991274355,5.8021393053,1.48017332678,97.5931596908,50.014670021,-0.019306519127,
 ,1.1,1.04942785167,5.67131696298,1.47943212106,97.4603182709,50.0170102459,-0.0188457035548,
 ,1.12,1.04903155629,5.52442837118,1.47879113696,97.3141689088,50.0192769972,-0.0183034494929,
 ,1.14,1.04873946739,5.36206028777,1.47827264179,97.1554024809,50.0214641591,-0.0177017526787,
 ,1.16,1.04856563593,5.18480918186,1.47789735265,96.9846593131,50.0235687251,-0.0170643343717,
 ,1.18,1.0485219178,4.99326077082,1.47768350781,96.8025044861,50.0255906524,-0.0164147182874,
 ,1.2,1.04861733817,4.78797305505,1.4776459011,96.6094083856,50.0275324966,-0.0157744383062,
 ,1.22,1.04885752804,4.56946384132,1.47779499274,96.4057336212,50.0293988794,-0.015161563228,
 ,1.24,1.04924430309,4.3382032255,1.47813620994,96.1917288384,50.0311958535,-0.0145896641268,
 ,1.26,1.049775442,4.09461102369,1.47866953105,95.9675293755,50.03293023,-0.0140672711516,
 ,1.28,1.05044469982,3.83905877348,1.47938941412,95.7331642583,50.034608924,-0.0135977846208,
 ,1.3,1.05124206459,3.57187571966,1.48028508738,95.4885687452,50.0362383562,-0.0131797381733,
 ,1.32,1.05215423638,3.29335815047,1.4813411738,95.2336015459,50.0378239302,-0.0128072768884,
 ,1.34,1.05316528225,3.00378151294,1.48253858026,94.9680658851,50.0393695867,-0.0124707205098,
 ,1.36,1.05425740064,2.70341482828,1.48385555121,94.6917336972,50.0408774296,-0.0121571272522,
 ,1.38,1.05541171916,2.39253697314,1.48526877016,94.4043723061,50.0423474184,-0.0118508382663,
 ,1.4,1.05660905028,2.07145434559,1.48675439424,94.1057729245,50.0437771324,-0.0115340388818,
 ,1.42,1.05783054071,1.74051930806,1.48828892467,93.7957801954,50.0451616188,-0.0111873953186,
 ,1.44,1.05905817041,1.40014865457,1.48984984741,93.4743218502,50.0464933417,-0.0107908046906,
 ,1.46,1.06027508198,1.05084126757,1.49141601798,93.1414374696,50.0477622445,-0.0103242426055,
 ,1.48,1.06146574694,0.693194169397,1.49296780422,92.7973053556,50.0489559246,-0.00976863365352,
 ,1.5,1.06261599818,0.32791634283,1.4944870361,92.4422666843,50.0500599014,-0.00910663640132,
 ,1.52,1.06371297338,-0.0441600591251,1.49595683524,92.0768463351,50.0510579504,-0.00832324558947,
 ,1.54,1.06474502159,-0.422071260247,1.49736140745,91.7017700107,50.0519324702,-0.00740616856506,
 ,1.56,1.06570162336,-0.804716176338,1.4986858777,91.3179773739,50.0526648591,-0.00634600863504,
