Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),Phasor-10 Name(upto 16-char),Phasor-10 Type(v/c),Phasor-10 PHNMR(scaling),Phasor-11 Name(upto 16-char),Phasor-11 Type(v/c),Phasor-11 PHNMR(scaling),Phasor-12 Name(upto 16-char),Phasor-12 Type(v/c),Phasor-12 PHNMR(scaling),Phasor-13 Name(upto 16-char),Phasor-13 Type(v/c),Phasor-13 PHNMR(scaling),Phasor-14 Name(upto 16-char),Phasor-14 Type(v/c),Phasor-14 PHNMR(scaling),Phasor-15 Name(upto 16-char),Phasor-15 Type(v/c),Phasor-15 PHNMR(scaling),Phasor-16 Name(upto 16-char),Phasor-16 Type(v/c),Phasor-16 PHNMR(scaling),
Configuration Field Inputs,50,50,16,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,I9,c,100,I10,c,100,I11,c,100,I12,c,100,I13,c,100,I14,c,100,I15,c,100,I16,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Phasor-10 Magnitude,Phasor-10 Angle,Phasor-11 Magnitude,Phasor-11 Angle,Phasor-12 Magnitude,Phasor-12 Angle,Phasor-13 Magnitude,Phasor-13 Angle,Phasor-14 Magnitude,Phasor-14 Angle,Phasor-15 Magnitude,Phasor-15 Angle,Phasor-16 Magnitude,Phasor-16 Angle,Frequency,ROCOF,
 ,1.86,1.01322499288,-47.6890549106,0.0925577847653,150.662853947,5.36222041983,125.468814799,2.22178236496,145.433365073,0.152551286391,153.852255864,0.263589185974,155.081615413,1.63484856846,142.243452515,14.6633899873,-41.5171785555,0.287246709663,139.287928514,7.10696509764,134.958875829,3.51996517371,-59.5837899001,8.2246336917,109.0959244,24.0145646444,135.991443128,0.353175602551,145.537496493,0.20685931289,144.677062976,0.448688223419,137.628637886,50.0109021786,-0.0245569532762,
 ,1.88,1.01323104324,-47.8010532491,0.0921567091402,150.414791578,5.2821816881,124.742149578,2.19719651099,145.05444039,0.151767547037,153.587178131,0.262377624307,154.840613226,1.61337518877,141.876561199,14.6638517406,-41.6292663981,0.286205534855,139.071310405,7.10971623745,134.852507701,3.5205587203,-59.6908433879,8.29962565359,109.21840709,24.1030938393,135.955323552,0.352966590583,145.405094609,0.20755291769,144.646257354,0.450330021138,137.645737919,50.0140024854,-0.0246184040625,
 ,1.9,1.01323540286,-47.9349209707,0.0917861201061,150.154446666,5.20713820463,124.011624906,2.17342761924,144.661486977,0.150976971153,153.297922448,0.261222808178,154.583544906,1.59270227028,141.495039056,14.6642837981,-41.7632167762,0.285271106875,138.840686092,7.11564056767,134.72962277,3.51922052404,-59.8230705422,8.37985674391,109.330852974,24.2005579056,135.904763994,0.352869393822,145.260053109,0.208352801499,144.606289105,0.452103225744,137.650839257,50.0170587974,-0.0244047358304,
 ,1.92,1.01323793126,-48.0899463179,0.091450223725,149.883768775,5.13822567385,123.289873819,2.15088979008,144.259775831,0.150191334668,152.987464042,0.260142270337,154.31293008,1.57318150569,141.103865823,14.6646796612,-41.918316643,0.284452181854,138.598046021,7.1242717778,134.590087926,3.51618492516,-59.979419884,8.46448746615,109.430808283,24.306245398,135.839847382,0.352894655591,145.103999897,0.209254969153,144.557437512,0.454001360305,137.644098697,50.0200345239,-0.0239055998473,
 ,1.94,1.01323852979,-48.2651530954,0.0911529702619,149.604926904,5.07644178984,122.589651234,2.12997273566,143.85464066,0.149423549217,152.659297129,0.2591532633,154.031530266,1.55514422706,140.708178322,14.6650334332,-42.0935886719,0.283754559566,138.345372373,7.13505118576,134.433877575,3.51174219596,-60.1584847326,8.55249192039,109.515747647,24.4192822965,135.760788434,0.353050142077,144.938585117,0.210253451999,144.500014617,0.456016562373,137.62583758,50.0228930333,-0.0231173580413,
 ,1.96,1.01323714339,-48.459310294,0.0908979801105,149.320281732,5.02262744141,121.923393285,2.11103323097,143.451368123,0.148687451186,152.317383881,0.258272215019,153.742283076,1.53889411886,140.313163943,14.6653399552,-42.2878009065,0.28318089689,138.084609096,7.14733753287,134.261082565,3.5062336015,-60.3585104124,8.6426787467,109.583179607,24.5386459549,135.667936896,0.353340604971,144.76546002,0.211340392156,144.434363232,0.458139650767,137.596538741,50.0255985727,-0.0220434728231,
 ,1.98,1.01323376069,-48.6709484097,0.0906884816258,149.032352926,4.97745406425,121.302763501,2.09438775953,143.055088827,0.147997535534,151.96608432,0.257514219859,153.44823365,1.52470092331,139.923949386,14.6655949169,-42.4994830968,0.282730621775,137.817639754,7.16041920139,134.07191627,3.50004493901,-60.5774117597,8.73372023762,109.630750604,24.6631833452,135.56177742,0.353767747489,144.586257871,0.212506176129,144.360853744,0.460360225315,137.556839032,50.0281171917,-0.0206946649687,
 ,2.0,1.01322841245,-48.8983821478,0.0905272631318,148.743782369,4.94141695619,120.738219166,2.08030654209,142.670672462,0.147368637228,151.610068301,0.25689259362,153.152466536,1.51279530395,139.545488259,14.6657949409,-42.7269494147,0.282399952121,137.546273075,7.17352860788,133.866717556,3.4935986843,-60.8128019382,8.82418886153,109.656341073,24.7916332162,135.442926013,0.354330291341,144.402577007,0.213739614609,144.279879849,0.462666797909,137.507517549,50.030417641,-0.0190888238182,
 ,2.02,1.01322116863,-49.1397389732,0.0904166405881,148.457294296,4.91483403442,120.238632912,2.06900907434,142.302630788,0.146815566316,151.254211699,0.256418517265,152.858040984,1.50336498045,139.182451977,14.665937639,-42.9683270072,0.282182019697,137.27223543,7.18585844789,133.645950528,3.48734492537,-61.0620331874,8.91260004137,109.658148706,24.922651637,135.312123126,0.355024138438,144.215966021,0.21502816372,144.191853377,0.465046951858,137.449479812,50.0324722104,-0.0172506640214,
 ,2.04,1.01321213401,-49.3929927432,0.0903584414319,148.175653434,4.89784929143,119.811001316,2.06066123302,141.955032163,0.146352706084,150.903479959,0.256100787975,152.567932233,1.49655219122,138.839128917,14.6660216387,-43.2215896263,0.282067094795,136.997168935,7.19657939965,133.4102011,3.48175130988,-61.3222495821,8.99745967351,109.63475568,25.0548402636,135.170223576,0.355842617606,144.027911028,0.216358181528,144.097198487,0.46748752528,137.383738342,50.0342574783,-0.0152111339052,
 ,2.06,1.01320144296,-49.6560014693,0.0903540040309,147.90162225,4.8904401197,119.460264218,2.0553739442,141.631430896,0.145993587059,150.56280298,0.255945688649,152.2849808,1.49245248375,138.519336765,14.666046581,-43.4845953803,0.282042903095,136.722633533,7.20485883834,133.160170564,3.4772922717,-61.5904511494,9.07731457507,109.585178467,25.1867765532,135.018183623,0.35677680364,143.839824858,0.21771521253,143.99634551,0.469974813136,137.311390141,50.0357549413,-0.0130065916213,
 ,2.08,1.01318925323,-49.9265480902,0.090404191138,147.637918365,4.89242771236,119.189246715,2.05320334522,141.334813953,0.145750452686,150.236945951,0.255956978582,152.011851087,1.49111477944,138.226352288,14.6660130895,-43.7551274927,0.282095022432,136.450111241,7.20988007132,132.896666504,3.47443782994,-61.8635678245,9.15080383243,109.508900424,25.3170450703,134.857045656,0.357815893733,143.653038034,0.219084291903,143.889724776,0.472494781704,137.233591749,50.0369515027,-0.0106777759116,
 ,2.1,1.0131757394,-50.2023830217,0.0905094148334,147.387173049,4.90348987064,118.998722272,2.05415231815,141.06756637,0.145633834909,149.930381191,0.256135999435,151.750999923,1.49254261285,137.962861513,14.6659227147,-44.0309368321,0.282207343938,136.181010792,7.21086158009,132.620591495,3.47364227164,-62.138540759,9.21670890334,109.405888657,25.4442689741,134.687920995,0.358947624732,143.468791346,0.220450260813,143.777760757,0.47503328867,137.151532623,50.0378397981,-0.00826860794953,
 ,2.12,1.01316108609,-50.4812671768,0.090669669806,147.151891537,4.9231757052,118.887582529,2.05817322833,140.831455481,0.145652159432,149.647166075,0.256481882512,151.504654884,1.496696407,137.730931505,14.6657778546,-44.3097849106,0.282362579668,135.916671122,7.20707574745,132.332930145,3.47533303444,-62.4124075491,9.27400030701,109.276597463,25.5671407585,134.51197145,0.360158713857,143.288229867,0.221798083862,143.660866862,0.477576301816,137.066407664,50.0384183475,-0.00582486871886,
 ,2.14,1.01314548132,-50.7610141274,0.0908845715131,146.934415696,4.95092185476,118.853089133,2.06517167003,140.62763276,0.145811400844,149.390832008,0.256991836435,151.27480156,1.50349661788,137.532003161,14.6655816567,-44.5894860203,0.282542797299,135.658362461,7.19786655858,132.034735086,3.47990010002,-62.6823871252,9.32187882321,109.121961034,25.6844513328,134.330390253,0.361435305464,143.112398253,0.223113159931,143.539441199,0.480110109372,136.979389738,50.0386915258,-0.00339280231962,
 ,2.16,1.01312911033,-51.0395301117,0.0911533957681,146.736889375,4.98606992267,118.891176978,2.07501100108,140.456651069,0.146114806888,149.164288901,0.257661489029,151.06317833,1.51282756354,137.366902721,14.665337906,-44.8679472167,0.282729961966,135.407284232,7.18266579225,131.727112557,3.48768619255,-62.9459595057,9.3598093069,108.943378099,25.7951165783,134.144383045,0.362763407098,142.942237205,0.224381618125,143.413863566,0.482621515506,136.891603081,50.0386693543,-0.00101769913557,
 ,2.18,1.01311215015,-51.314850673,0.0914751165987,146.561226613,5.02788483702,118.996776888,2.08751744082,140.31849441,0.14656270886,148.969749015,0.25848525414,150.871276767,1.52454174472,137.235868563,14.665050903,-45.143204931,0.282906465588,135.164559403,7.16100726121,131.411208207,3.49897805127,-63.2009354659,9.38754550222,108.742690762,25.8982006004,133.95514954,0.364129299341,142.778581015,0.225590591316,143.284493897,0.485098015196,136.804098418,50.0383671194,0.00125748618887,
 ,2.2,1.01309476509,-51.5851728416,0.091848439706,146.409082784,5.07557378085,119.164128755,2.10248550941,140.212617038,0.147152431525,148.808673226,0.259456693301,150.700345584,1.53846446563,137.138589258,14.6647253381,-45.4134571293,0.283055625285,134.931225364,7.13253871801,131.08819373,3.5139990133,-63.4455115286,9.40514459476,108.522159192,25.9929349973,133.763866463,0.365519905803,142.622156127,0.226728460719,143.151672309,0.487527943674,136.717830606,50.0378048342,0.00339342853751,
 ,2.22,1.0130771034,-51.8488819448,0.0922718294527,146.281828752,5.12830524562,119.387062292,2.11968359959,140.137988962,0.147878311092,148.681741928,0.260568843704,150.551395971,1.55439857304,137.074248974,14.6643661656,-45.6770900993,0.283162134365,134.708221822,7.09703111116,130.759254844,3.53290310449,-63.6783065392,9.41297065853,108.284432955,26.0787336035,133.571672285,0.366923111799,142.47358069,0.227785066104,143.015720842,0.489900596849,136.633639497,50.0370065626,0.00535558836824,
 ,2.24,1.01305929517,-52.1045723293,0.0927435279535,146.180528219,5.18522766791,119.659230403,2.13885949444,140.093145304,0.148731824162,148.588851834,0.261814487739,150.425206412,1.5721291489,137.041576878,14.6639784833,-45.9326991535,0.283212451891,134.496376477,7.05438495461,130.425581058,3.55577079249,-63.8983774104,9.41168661559,108.032518927,26.1552023068,133.379654143,0.368328022822,142.333365081,0.228751877474,142.876946874,0.492206320413,136.552234628,50.0359996322,0.00711518656703,
 ,2.26,1.01304145142,-52.3510615114,0.0932615654763,146.1059186,5.24548704987,119.974288224,2.15974567282,140.076237619,0.14970182435,148.529139006,0.263186345037,150.322325471,1.59142801449,137.038898125,14.66356742,-46.1791027621,0.283195119836,134.296389514,7.00463365844,130.088357564,3.58260650972,-64.1052132558,9.40223481235,107.769744775,26.2221437016,133.188837288,0.369725156583,142.201913389,0.22962212532,142.735648149,0.494436566729,136.474184195,50.0348137651,0.00864996252998,
 ,2.28,1.0130236644,-52.587397512,0.093823761996,146.058396006,5.30824296187,120.326018073,2.18206427805,140.085085957,0.150774877152,148.501027439,0.264677175036,150.243071612,1.6120579326,137.064184955,14.6631380342,-46.4153498732,0.283101000101,134.108818034,6.94794375739,129.748759443,3.61333800369,-64.2987088774,9.38580680443,107.499716276,26.2795565035,133.000177202,0.371106565224,142.079525846,0.230390887849,142.592119229,0.496583919984,136.399908636,50.0334801591,0.00994468917469,
 ,2.3,1.01300600901,-52.8128593825,0.094427720356,146.038005109,5.37268238985,120.708405975,2.20553166168,140.117230987,0.151935677931,148.502301461,0.266279786172,150.187529762,1.63377642494,137.115107354,14.6626952256,-46.6407204266,0.282923427196,133.934061628,6.88461206428,129.407948271,3.64781752012,-64.4791202109,9.36380341103,107.22626616,26.3276298155,132.814554472,0.37246588702,141.966402183,0.231055134765,142.446659146,0.498642091413,136.32967897,50.0320305526,0.0109914288544,
 ,2.32,1.01298854493,-53.0269511694,0.0950708121245,146.044434836,5.43803101828,121.11567894,2.22986245147,140.169985947,0.153167533178,148.530199204,0.267986956055,150.155545053,1.65633915599,137.189083274,14.6622436601,-46.8547193099,0.282658275884,133.772350237,6.81505986387,129.067071067,3.68582477055,-64.6470056431,9.33778652666,106.953392012,26.3667324977,132.632772327,0.373798329606,141.862645848,0.231613728353,142.299579935,0.500605887563,136.263619884,50.0304963078,0.011789524962,
 ,2.34,1.01297131949,-53.2293897966,0.0957501578602,146.077020825,5.5035617168,121.542313736,2.25477312882,140.240488393,0.154452881851,148.581523359,0.269791274969,150.146714763,1.67950286787,137.283328791,14.6617877098,-47.0570642325,0.282303946549,133.623735346,6.73982434751,128.727261399,3.72707158248,-64.803157956,9.30942454163,106.68518106,26.3973980411,132.455556673,0.375100589171,141.768269036,0.232067383597,142.151215666,0.502471155621,136.201717401,50.0289075429,0.0123453349248,
 ,2.36,1.01295437085,-53.420087544,0.096462604124,146.134755437,5.56860020484,121.983027925,2.27998513368,140.325751779,0.155773831888,148.652764535,0.271684931995,150.160380021,1.70302788258,137.394908522,14.6613314049,-47.2476682002,0.281861274295,133.4880854,6.6595475663,128.389642347,3.77120807807,-64.9485319498,9.28043350422,106.425720554,26.4203054796,132.28355833,0.376370712374,141.683198405,0.23241859,142.001931577,0.504234710579,136.1438308,50.0272923449,0.0126717208568,
 ,2.38,1.01293773124,-53.5991299753,0.0972047001261,146.216305754,5.63252807987,122.432762762,2.30522754278,140.42271683,0.157112686936,148.740231832,0.273659468508,150.195619156,1.72668021683,137.520786512,14.6608783991,-47.4266174385,0.281333370665,133.365086144,6.57496324883,128.05533092,3.81783017978,-65.0841725751,9.25251634078,106.17899389,26.4362569908,132.117357126,0.37760790958,141.607281393,0.232671498509,141.852132844,0.505894249577,136.089708319,50.0256760862,0.0127873239266,
 ,2.4,1.01292143012,-53.7667502987,0.0979726773339,146.320039557,5.69478358755,122.886665774,2.33023938838,140.528302534,0.158452439983,148.840184772,0.275705527177,150.251244713,1.7502333769,137.657877443,14.6604319472,-47.5941457518,0.280725409293,133.254246372,6.48688188531,127.725443435,3.8664882,-65.2111477524,9.2273025264,105.948764657,26.4461529266,131.957467415,0.378812329636,141.540292969,0.2328317776,141.702272556,0.507448259013,136.039006079,50.0240808684,0.0127156570992,
 ,2.42,1.01290549698,-53.9233012324,0.0987624355846,146.444058716,5.75486066612,123.340078746,2.35477169799,140.639456462,0.15977721358,148.948960669,0.27781262574,150.325806095,1.77346991727,137.803097746,14.6599948917,-47.7506063873,0.280044368648,133.154909362,6.39617452176,127.401101302,3.91669624041,-65.3304891248,9.20629056396,105.738453021,26.4509650767,131.804344584,0.379984807537,141.481942717,0.232906443097,141.552858443,0.508895919979,135.99130952,50.0225251055,0.0124840579523,
 ,2.44,1.01288996361,-54.0692254873,0.0995695392005,146.586238941,5.81230689834,123.788534807,2.37858934148,140.753203997,0.161072630355,149.063091744,0.279968983373,150.417599542,1.79618285358,137.953415983,14.6595696595,-47.8964425183,0.279298746135,133.066270081,6.30375573377,127.083436602,3.96794210567,-65.4431429282,9.19079548928,105.551011211,26.4517090051,131.658392072,0.381126597033,141.431882104,0.232903666632,141.404457955,0.510237017296,135.946156631,50.0210232584,0.0121225484128,
 ,2.46,1.01287486573,-54.205025975,0.100389226228,146.744274445,5.86672104259,124.227766525,2.40147276872,140.866696047,0.162326102176,149.179406978,0.282161423729,150.524686768,1.81817701934,138.105901724,14.6591582665,-48.0321574522,0.278498258222,132.987398032,6.21056625817,126.773596858,4.01969742855,-65.5499321109,9.18190338575,105.388806681,26.4494163009,131.51996848,0.382239100492,141.389711837,0.232832567932,141.257701333,0.511471856807,135.903062167,50.0195857195,0.0116626512632,
 ,2.48,1.01286024398,-54.3312367916,0.101216433213,146.915725863,5.91775078845,124.653725427,2.42321971118,140.977254791,0.16352703111,149.295114612,0.284375372758,150.644923029,1.83927044521,138.257772173,14.6587623287,-48.1582856171,0.277653540824,132.917265414,6.1175557524,126.47274839,4.07142770909,-65.6515299117,9.18043458122,105.25352253,26.4451075602,131.389394357,0.383323608066,141.354989237,0.232702996172,141.1132824,0.512601194824,135.861542072,50.018218847,0.0111362139626,
 ,2.5,1.01284614413,-54.4483959399,0.102045836913,147.098069716,5.96509129641,125.062612271,2.44364690352,141.082417055,0.16466691997,149.407862443,0.286594961874,150.775994813,1.85929582141,138.406435867,14.6583830781,-48.2753652847,0.276775862971,132.854780113,6.02566612566,126.182077705,4.12260198806,-65.7484443579,9.18691683277,105.146084557,26.4397668571,131.26695833,0.384381057529,141.327235605,0.232525305658,140.971956859,0.513626182543,135.82113731,50.0169251353,0.0105742886651,
 ,2.52,1.01283261659,-54.5570206116,0.102871913128,147.288747863,6.00848494498,125.450916565,2.46259185986,141.179974941,0.165739394451,149.515774407,0.288803238467,150.915466696,1.87810207902,138.549532906,14.6580213838,-48.3839138558,0.275876864934,132.798822753,5.93581584497,125.902790453,4.17270190496,-65.8410126142,9.20156940302,105.066622747,26.434318381,131.152922303,0.385411824969,141.305943578,0.232310130889,140.834538008,0.514548327154,135.78143639,50.015703509,0.010006113374,
 ,2.54,1.01281971528,-54.6575856969,0.103689011529,147.4852156,6.04772253685,125.8154633,2.4799147137,141.268013334,0.166740142483,149.617463338,0.290982476991,151.060836217,1.89555609737,138.684971287,14.6576777748,-48.484406373,0.274968329476,132.748286896,5.84888556397,125.636107619,4.22122992975,-65.9294037778,9.22429850965,105.014472189,26.4296058099,131.047525552,0.386415554998,141.29058456,0.232068165798,140.70188988,0.515369470048,135.742095908,50.0145497175,0.00945823315863,
 ,2.56,1.01280749589,-54.7505060026,0.104491444072,147.684987347,6.08264602548,126.153464489,2.49550010413,141.344943876,0.167666779469,149.712021105,0.293114575605,151.209595038,1.91154451425,138.810958969,14.6573524641,-48.5772577405,0.274061992097,132.702121169,5.76570535682,125.383258735,4.26771660341,-66.0136285558,9.2547042039,104.988214766,26.4263748673,130.950987619,0.387391037275,141.280616299,0.231809951561,140.574917912,0.516091781295,135.702858542,50.0134568092,0.00895379258914,
 ,2.58,1.01279601371,-54.8361224637,0.105273583553,147.88567915,6.11315263079,126.462572904,2.50925906423,141.409534935,0.168518650494,149.798988535,0.295181516405,151.35929405,1.92597558657,138.926031336,14.6570453743,-48.6628089398,0.273169393067,132.659371919,5.68704376606,125.145472127,4.31172667268,-66.093554228,9.29209831156,104.985759004,26.4252593759,130.863510008,0.388336133991,141.27549074,0.231545676866,140.454557375,0.516717768328,135.663568024,50.0124156574,0.00851202145509,
 ,2.6,1.01278532109,-54.9146924437,0.106029968015,148.085047404,6.13920003464,126.740935273,2.52113084318,141.460936973,0.169296582483,149.878308433,0.29716586216,151.50760968,1.93878102325,139.029073642,14.6567561603,-48.7413173307,0.272301770977,132.619224759,5.61359879585,124.923962391,4.35286405557,-66.1689233641,9.33553266022,105.004451921,26.4267709787,130.78527677,0.389247760721,141.274662303,0.231284993957,140.341759898,0.517250295621,135.624180758,50.0114155133,0.00814792588762,
 ,2.62,1.01277546473,-54.9863840216,0.106755406309,148.281023368,6.16081219443,126.98724218,2.5310845719,141.498702655,0.170002600684,149.950265715,0.29905125954,151.652408319,1.94991769132,139.119337982,14.656484233,-48.8129509421,0.271469994666,132.581043261,5.54599090481,124.719915499,4.39077562445,-66.2393748833,9.38383642862,105.041214008,26.4312925618,130.716454135,0.390121920692,141.277596694,0.231036853138,140.237478468,0.517692611217,135.584773846,50.0104445573,0.00787218674384,
 ,2.64,1.01276648302,-55.0512740014,0.10744507994,148.47174312,6.17808519671,127.200771944,2.53912066456,141.522800917,0.170639624702,150.015419056,0.300822918273,151.791805736,1.95936908185,139.196454225,14.6562287793,-48.8777864816,0.270684527818,132.54440296,5.48475797826,124.534472145,4.42515383963,-66.3044661972,9.43566109825,105.092687116,26.439075279,130.657189419,0.390953790235,141.283780359,0.230809357761,140.142651435,0.518048375235,135.545549418,50.0094904268,0.00769125702844,
 ,2.66,1.01275840347,-55.1093492228,0.108094636579,148.655572661,6.19119249796,127.381425847,2.54527183568,141.533624183,0.171211159659,150.074528539,0.302468037347,151.924218441,1.96714641439,139.260434319,14.6559887816,-48.9358106485,0.269955418412,132.509118931,5.43035219307,124.368710134,4.4557383068,-66.3636953402,9.48953118084,105.155384942,26.4502389618,130.607609477,0.391737850997,141.292730665,0.230609641048,140.05818603,0.51832168501,135.506835306,50.0085406962,0.0076076407155,
 ,2.68,1.01275124057,-55.1605106454,0.10870027104,148.831127897,6.20038886883,127.529752237,2.54960360556,141.531987904,0.171720997733,150.128483669,0.303976153039,152.048404323,1.97328925804,139.311669389,14.655763036,-48.9869242187,0.269292303659,132.475265333,5.38313863068,124.223626696,4.48231636481,-66.4165221599,9.54389865404,105.225836903,26.4647755942,130.567819,0.392468062563,141.304006791,0.230443765475,139.984941983,0.518517091368,135.469082166,50.0075832934,0.00762032701549,
 ,2.7,1.01274499409,-55.2045795884,0.109258790216,148.997289336,6.20601237318,127.646957249,2.5522141668,141.519121675,0.172172944354,150.17823573,0.305339388866,152.163490428,1.9778655538,139.350919146,14.6555501698,-49.0309482858,0.268704420186,132.443185661,5.34339544894,124.100121729,4.50472283493,-66.4623877987,9.5971988798,105.300718124,26.4825554588,130.53789896,0.393138067477,141.317221296,0.230316644851,139.923715835,0.518639600711,135.432857275,50.0066068368,0.00772534727607,
 ,2.72,1.01273964814,-55.2413054751,0.109767659283,149.153211432,6.20848377273,127.734900172,2.55323349199,141.496651268,0.172570581604,150.22473793,0.306552593887,152.268986518,1.98097093605,139.379293321,14.6553486599,-49.0676320074,0.268200608969,132.413492813,5.31131539197,123.998982899,4.52283907788,-66.5007318574,9.64790572,105.376960556,26.5033354996,130.517905516,0.393741419353,141.332052219,0.230231988728,139.875226479,0.518694658045,135.398835328,50.0056008874,0.00791641660613,
 ,2.74,1.0127351709,-55.2703744221,0.110225027454,149.298326647,6.20830284975,127.796071834,2.55282157867,141.466571154,0.172917078978,150.268896115,0.307613362906,152.364783861,1.98272727151,139.398225103,14.6551568529,-49.0966611964,0.267789305078,132.387058623,5.28700840011,123.920873503,4.53659151149,-66.5310067791,9.69458360967,105.451842552,26.5267694248,130.507869625,0.394271823913,141.348255503,0.230192268358,139.840102492,0.518688106921,135.367786573,50.0045561107,0.00818561919078,
 ,2.76,1.01273151525,-55.2914180555,0.110629732592,149.432344486,6.20604128069,127.833554837,2.55116575279,141.431207309,0.173215058648,150.311532064,0.308521939329,152.451139641,1.98328036107,139.40943691,14.6549729882,-49.1176671414,0.267478503503,132.364993046,5.27050507958,123.86632377,4.54594973842,-66.5526891392,9.73593450291,105.523056238,26.5524190666,130.507797601,0.394723382328,141.365677452,0.230198703105,139.818871682,0.518626123329,135.340562719,50.0034643517,0.00852409527453,
 ,2.78,1.01272862022,-55.3040220061,0.110981285087,149.555245923,6.20233186758,127.850964991,2.54847698584,141.393170425,0.17346651899,150.3533606,0.309281008482,152.528648249,1.98279678331,139.414899173,14.6547952243,-49.1302351057,0.267275694252,132.348613726,5.26176080215,123.835726104,4.55092442218,-66.5652876698,9.77083786192,105.58875352,26.5797665396,130.517672772,0.395090826286,141.384266851,0.230251266037,139.811953244,0.518515121932,135.318081044,50.0023186311,0.00892268899349,
 ,2.8,1.01272641332,-55.3077336385,0.111279832458,149.667273704,6.19785413371,127.852373949,2.54498522369,141.355299995,0.173672816542,150.394980902,0.309895395635,152.598201491,1.9814598972,139.416783173,14.6546216701,-49.1339120631,0.267187762445,132.339407263,5.26066022804,123.829334486,4.55156503092,-66.5683479795,9.79838220443,105.647572559,26.6082267814,130.537458327,0.395369734662,141.404086306,0.230348707317,139.81965279,0.518361634576,135.30130716,50.001113074,0.00937251961388,
 ,2.82,1.01272481349,-55.3020686991,0.111526107138,149.768919124,6.19331650632,127.8422138,2.54093377481,141.320600106,0.173834703139,150.436881612,0.310371688499,152.660940386,1.97946506458,139.417409275,14.6544504204,-49.1282133537,0.267220852106,132.338983874,5.26702207779,123.847267986,4.54795754362,-66.5614540638,9.81788713817,105.69864707,26.6371601235,130.567101359,0.395556722594,141.425322318,0.230488594015,139.8421604,0.518172162663,135.291236876,49.9998427863,0.00986544416061,
 ,2.84,1.01272373478,-55.2865167066,0.111721360747,149.860905796,6.18943553028,127.825165249,2.53657285975,141.292168187,0.173952411827,150.479458525,0.310717808224,152.718201645,1.97701419797,139.419192081,14.654279596,-49.112628083,0.267380195649,132.349027537,5.28060401808,123.889518097,4.540222185,-66.5442268193,9.82891527217,105.741600828,26.6658846124,130.606538034,0.395649595007,141.448293549,0.230667365052,139.879551732,0.51795300669,135.288877593,49.9985036989,0.0103943866572,
 ,2.86,1.01272309035,-55.260545062,0.111867288739,149.944170883,6.18691276886,127.806032014,2.53215248039,141.273118324,0.174025782662,150.523042978,0.310942555744,152.771462094,1.97430978399,139.42458414,14.6541073882,-49.0866232427,0.267669914458,132.371243845,5.30110756984,123.955959331,4.52851122443,-66.5163198889,9.83127387617,105.776529674,26.6936878867,130.655699724,0.395647458236,141.473456741,0.230880400111,139.931792095,0.517710077893,135.295229631,49.9970923979,0.0109535179036,
 ,2.88,1.01272279674,-55.2236019973,0.111965949676,150.019844182,6.18641023771,127.789605116,2.52791482103,141.266501129,0.174054417674,150.56793841,0.311055161371,152.82228427,1.97154857407,139.436019824,14.6539321064,-49.049646671,0.268092799192,132.407307856,5.3281829912,124.046362417,4.51300684371,-66.4774132609,9.82500663845,105.803972908,26.719838496,130.714519875,0.395550785234,141.501409729,0.231122101505,139.998743265,0.517448698475,135.311267857,49.9956059618,0.0115382794318,
 ,2.9,1.01272277822,-55.1751186196,0.112019683367,150.089225349,6.18852537219,127.780521835,2.52408644209,141.275222494,0.17403785327,150.614462124,0.311064864804,152.872266152,1.96891516966,139.455860856,14.6537522281,-49.0011291085,0.268650081337,132.458814121,5.36143412894,124.160409251,4.49391905022,-66.4272051309,9.8103763215,105.824875654,26.7435966314,130.782941296,0.395361431815,141.532891069,0.231385988151,140.080172729,0.517173398154,135.337923949,49.9940418246,0.0121452554529,
