Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),
Configuration Field Inputs,50,50,5,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Frequency,ROCOF,
 ,0.74,1.02706288339,6.09429296863,1.1620034825,141.408391363,1.1620034825,141.408391363,2.59754788431,92.8343456517,2.59181103919,92.7537313305,49.9756011023,-0.0174714393116,
 ,0.76,1.02738847212,6.24681304381,1.17302883412,142.905636775,1.17302883412,142.905636775,2.61477085505,92.2745790522,2.60918575659,92.1944333543,49.9777556829,-0.0172634827783,
 ,0.78,1.027605787,6.38374807404,1.18407077909,144.344808875,1.18407077909,144.344808875,2.63215502216,91.7158266654,2.62671918321,91.6362613555,49.9799140676,-0.0172133015921,
 ,0.8,1.02771112722,6.50490291525,1.19481126256,145.700697407,1.19481126256,145.700697407,2.64934110656,91.169348487,2.64404946755,91.0904526275,49.982092074,-0.0172993286382,
 ,0.82,1.02770377295,6.6100083499,1.2048960217,146.950741549,1.2048960217,146.950741549,2.66596489822,90.6457712851,2.66080990865,90.5676074785,49.9843019183,-0.0174953518588,
 ,0.84,1.02758599865,6.69875000976,1.21395282446,148.075365437,1.21395282446,148.075365437,2.68166827616,90.1549523838,2.67664002477,90.0775545095,49.9865519264,-0.0177720840716,
 ,0.86,1.02736294196,6.77079708117,1.22161164286,149.058071524,1.22161164286,149.058071524,2.69610978021,89.7058739261,2.69119616764,89.6292463835,49.9888464489,-0.0180987607008,
 ,0.88,1.02704234227,6.82582966103,1.22752525303,149.885328597,1.22752525303,149.885328597,2.70897413435,89.3065624593,2.70416108149,89.2306808186,49.9911859508,-0.0184445871052,
 ,0.9,1.02663417973,6.86356398197,1.23138894765,150.546308549,1.23138894765,150.546308549,2.71998027116,88.9640272656,2.71525195724,88.888840142,49.9935672344,-0.0187799235601,
 ,0.92,1.02615025813,6.88377498107,1.23295833077,151.032534106,1.23295833077,151.032534106,2.72888762454,88.6842105359,2.7242267498,88.6096424554,49.9959837582,-0.0190771963731,
 ,0.94,1.02560378112,6.88631577213,1.23206445848,151.337500473,1.23206445848,151.337500473,2.7355006918,88.4719432445,2.73088876043,88.3978982538,49.9984260337,-0.0193116162382,
 ,0.96,1.02500896865,6.87113350409,1.22862582963,151.456329861,1.22862582963,151.456329861,2.73967206121,88.3309021387,2.73508968141,88.257267926,50.0008820985,-0.0194618315029,
 ,0.98,1.02438074935,6.83828092847,1.22265688606,151.38551163,1.22265688606,151.38551163,2.74130421211,88.2635651966,2.73673141025,88.1902175141,50.0033380786,-0.019510626329,
 ,1.0,1.02373454576,6.7879228804,1.21427274887,151.122773662,1.21427274887,151.122773662,2.74035040343,88.2711647906,2.73576694966,88.1979720046,50.0057788551,-0.0194457004361,
 ,1.02,1.02308614698,6.72033691505,1.20368991339,150.667122941,1.20368991339,150.667122941,2.73681488591,88.3536393965,2.73220062828,88.2804670162,50.0081888322,-0.0192604689364,
 ,1.04,1.02245164078,6.63590759614,1.19122258162,150.019083892,1.19122258162,150.019083892,2.73075254155,88.509585983,2.72608774544,88.436301038,50.0105527855,-0.018954736582,
 ,1.06,1.02184736016,6.5351143948,1.17727426821,149.181149289,1.17727426821,149.181149289,2.72226791965,88.7362163158,2.71753360873,88.6626914584,50.0128567376,-0.0185350619341,
 ,1.08,1.02128979136,6.41851374929,1.16232432621,148.158437123,1.16232432621,148.158437123,2.71151354622,89.0293213984,2.70669184063,88.9554386096,50.0150887912,-0.0180146463946,
 ,1.1,1.02079539357,6.28671644497,1.14690916412,146.95951475,1.14690916412,146.95951475,2.69868735677,89.383249092,2.69376180365,89.3089028699,50.0172398422,-0.0174126529207,
 ,1.12,1.02038029522,6.14036198269,1.13159823201,145.59730791,1.13159823201,145.59730791,2.68402914044,89.7909004321,2.67898503149,89.7160003404,50.0193040984,-0.016752956947,
 ,1.14,1.02005985524,5.98009192325,1.11696538876,144.089961402,1.11696538876,144.089961402,2.66781596305,90.2437501049,2.66264063328,90.1682225736,50.0212793527,-0.016062430509,
 ,1.16,1.01984810553,5.80652427769,1.10355702427,142.461471874,1.10355702427,142.461471874,2.65035662367,90.7318959657,2.64503972547,90.655685251,50.0231669837,-0.0153689376137,
 ,1.18,1.0197571176,5.62023085529,1.0918592129,140.741891091,1.0918592129,140.741891091,2.63198526628,91.2441415405,2.62651901305,91.1672097779,50.0249716891,-0.0146992617915,
 ,1.2,1.01979635723,5.42171911555,1.08226702326,138.966922046,1.08226702326,138.966922046,2.61305430273,91.7681144684,2.60743367645,91.6904407869,50.0267009861,-0.0140771917833,
 ,1.22,1.01997210163,5.21141956311,1.07505962408,137.176814299,1.07505962408,137.176814299,2.59392681535,92.2904230375,2.58814973304,92.2120017499,50.0283645369,-0.013521960467,
 ,1.24,1.0202869924,4.98967915808,1.0703847146,135.414601346,1.0703847146,135.414601346,2.57496861869,92.7968523549,2.569036053,92.717690291,50.0299733675,-0.0130471710886,
 ,1.26,1.0207397849,4.7567606839,1.06825490475,133.723876757,1.06825490475,133.723876757,2.55654019203,93.2726010037,2.55045624165,93.192714127,50.0315390544,-0.0126602630849,
 ,1.28,1.02132533227,4.51284760354,1.0685570521,132.146424144,1.0685570521,132.146424144,2.53898875426,93.702557895,2.53276066038,93.6219674257,50.0330729396,-0.0123624819495,
 ,1.3,1.02203481419,4.25805369663,1.07107357937,130.720051635,1.07107357937,130.720051635,2.52264082743,94.0716170855,2.51627893293,93.990345446,50.034585417,-0.0121492431776,
 ,1.32,1.02285619036,3.99243670792,1.07551295741,129.476919105,1.07551295741,129.476919105,2.50779569098,94.3650255577,2.50131334032,94.2830925407,50.0360853129,-0.0120107390477,
 ,1.34,1.02377483204,3.71601530368,1.08154530599,128.442511225,1.08154530599,128.442511225,2.49472012811,94.5687556476,2.48813350685,94.4861752651,50.0375793616,-0.0119326411363,
 ,1.36,1.02477426427,3.42878874036,1.08883867106,127.635253419,1.08883867106,127.635253419,2.48364478041,94.6698905591,2.47697269508,94.5866690403,50.0390717689,-0.011896798435,
 ,1.38,1.02583694135,3.13075871391,1.09709192815,127.066642646,1.09709192815,127.066642646,2.47476225515,94.6570089097,2.46802585544,94.5731442568,50.0405638578,-0.0118819014013,
 ,1.4,1.02694497874,2.82195282514,1.10606117553,126.741700307,1.10606117553,126.741700307,2.46822689919,94.5205529989,2.46144934579,94.4360363767,50.042053796,-0.0118641461462,
 ,1.42,1.02808077655,2.50244897411,1.11557759703,126.659553079,1.11557759703,126.659553079,2.46415591587,94.2531655757,2.45736199804,94.1679846128,50.0435364187,-0.0118179623917,
 ,1.44,1.02922749017,2.17239984679,1.12555583616,126.813992801,1.12555583616,126.813992801,2.46263131533,93.8499809708,2.45584702245,93.7641248101,50.0450031635,-0.0117168515637,
 ,1.46,1.03036932957,1.83205656333,1.13599280156,127.193935974,1.13599280156,127.193935974,2.46370209927,93.3088579993,2.45695415106,93.2223236844,50.0464421305,-0.0115343276264,
 ,1.48,1.03149169528,1.48179058488,1.14695751149,127.783776456,1.14695751149,127.783776456,2.46738610927,92.6305435837,2.46070144959,92.5433431463,50.047838267,-0.011244891376,
 ,1.5,1.0325811821,1.12211313318,1.15857314761,128.563686305,1.15857314761,128.563686305,2.47367109977,91.8187575662,2.4670763604,91.7309250192,50.0491736636,-0.0108249318084,
 ,1.52,1.03362549776,0.753691613298,1.17099300669,129.509958444,1.17099300669,129.509958444,2.48251479786,90.8801910996,2.47603574043,90.7917884757,50.0504279307,-0.0102534570438,
 ,1.54,1.03461335045,0.377362754132,1.18437254416,130.595493626,1.18437254416,130.595493626,2.49384393084,89.8244139577,2.48750487833,89.7355355682,50.0515786279,-0.00951261114005,
 ,1.56,1.03553435747,-0.00585769524765,1.19884015218,131.790510177,1.19884015218,131.790510177,2.50755239561,88.6636904508,2.50137566793,88.574464691,50.052601722,-0.00858800915338,
 ,1.58,1.03637901724,-0.39476889475,1.21446958575,133.063502372,1.21446958575,133.063502372,2.52349887791,87.4127091522,2.51750424946,87.3232974129,50.0534720712,-0.00746898730994,
 ,1.6,1.03713877187,-0.78798279406,1.2312569015,134.38240471,1.2312569015,134.38240471,2.54150429874,86.0882374475,2.53570849743,85.9988299965,50.0541639456,-0.00614888925986,
 ,1.62,1.03780616991,-1.1839264851,1.24910430918,135.715854512,1.24910430918,135.715854512,2.5613494829,84.7087168697,2.55576575115,84.6195258825,50.0546516071,-0.00462548216883,
 ,1.64,1.0383751204,-1.58084969135,1.26781247777,137.034404656,1.26781247777,137.034404656,2.58277344006,83.2938183256,2.57741117662,83.2050685417,50.0549099723,-0.00290152893568,
 ,1.66,1.03884121309,-1.97683807362,1.28708173741,138.311535037,1.28708173741,138.311535037,2.60547264715,81.8639773586,2.60033714552,81.7758950758,50.0549153663,-0.00098546207883,
 ,1.68,1.03920206575,-2.36983287891,1.30652151292,139.524345839,1.30652151292,139.524345839,2.62910172845,80.4399288393,2.6241940231,80.3527301136,50.0546463602,0.00110795912326,
 ,1.7,1.03945765076,-2.75765715666,1.32566645094,140.653874974,1.32566645094,140.653874974,2.65327593074,79.0422585756,2.64859275627,78.9561375485,50.0540846618,0.00335715335036,
 ,1.72,1.0396105492,-3.13804837206,1.34399720986,141.68504687,1.34399720986,141.68504687,2.67757574945,77.6909868132,2.67310961157,77.6061050549,50.0532160148,0.00573351436494,
 ,1.74,1.03966608376,-3.50869683074,1.36096379847,142.606311973,1.36096379847,142.606311973,2.70155394702,76.4051956694,2.69729329782,76.321673303,50.0520310526,0.00820158680002,
 ,1.76,1.03963229093,-3.86728895224,1.37600959196,143.409066023,1.37600959196,143.409066023,2.72474500806,75.2027091495,2.72067451254,75.1206183322,50.0505260531,0.010719652443,
 ,1.78,1.03951970836,-4.21155412106,1.38859458618,144.086944218,1.38859458618,144.086944218,2.74667682021,74.0998304989,2.74277769706,74.0191916163,50.0487035439,0.0132407126038,
 ,1.8,1.0393409734,-4.53931360883,1.39821693444,144.635073918,1.39821693444,144.635073918,2.76688410339,73.1111374539,2.76313452113,73.0319181438,50.0465727182,0.0157138233646,
 ,1.82,1.03911025117,-4.84852988729,1.40443224445,145.049349005,1.40443224445,145.049349005,2.78492289036,72.2493319133,2.78129839978,72.1714488282,50.0441496255,0.0180857274964,
 ,1.84,1.03884253327,-5.13735453234,1.40687044556,145.325767256,1.40687044556,145.325767256,2.80038523008,71.5251372258,2.79685921618,71.4484602721,50.0414571124,0.0203027206284,
 ,1.86,1.03855286699,-5.40417285547,1.40525025455,145.459854311,1.40525025455,145.459854311,2.81291325968,70.9472340915,2.80945739952,70.8715927702,50.0385244979,0.0223126812739,
 ,1.88,1.03825558746,-5.64764340119,1.39939138344,145.446186662,1.39939138344,145.446186662,2.82221185755,70.5222251636,2.81879657482,70.4474165773,50.0353869765,0.0240671824746,
 ,1.9,1.03796362806,-5.86673052442,1.38922466174,145.278022059,1.38922466174,145.278022059,2.82805921793,70.2546187012,2.82465412942,70.1804167782,50.0320847576,0.0255235922267,
 ,1.92,1.0376879765,-6.06072840758,1.3748002025,144.947048756,1.3748002025,144.947048756,2.83031483934,70.1468228027,2.82688919231,70.0729882974,50.0286619596,0.0266470671174,
 ,1.94,1.03743732518,-6.22927508695,1.35629363531,144.443274417,1.35629363531,144.443274417,2.82892456664,70.1991435303,2.82544766951,70.1254343886,50.0251652904,0.027412349662,
 ,1.96,1.0372179382,-6.37235533337,1.33401025943,143.755090762,1.33401025943,143.755090762,2.82392246034,70.409782419,2.82036411107,70.3359641118,50.0216425524,0.0278052872803,
 ,1.98,1.03703372689,-6.4902915957,1.30838673033,142.869570156,1.30838673033,142.869570156,2.81542939133,70.774831291,2.81176030849,70.7006867291,50.0181410255,0.0278239891392,
 ,2.0,1.03688649786,-6.58372270206,1.2799895726,141.773072736,1.2799895726,141.773072736,2.80364839001,71.288264945,2.79984065107,71.2136035817,50.0147057888,0.0274795221966,
 ,2.02,1.03677631621,-6.65357064752,1.24950940712,140.452261778,1.24950940712,140.452261778,2.78885692823,71.9419351106,2.78488441751,71.8666008188,50.0113780642,0.0267960290259,
 ,2.04,1.03670191691,-6.70099656131,1.21774931781,138.895630032,1.21774931781,138.895630032,2.77139648241,72.7255719506,2.76723534791,72.6494492467,50.008193674,0.0258101479615,
 ,2.06,1.03666109958,-6.72734776467,1.18560535379,137.095613071,1.18560535379,137.095613071,2.7516599029,73.6268021255,2.74728901704,73.5498203072,50.0051817193,0.0245696516506,
 ,2.08,1.03665105584,-6.7340985758,1.15403696325,135.051283919,1.15403696325,135.051283919,2.73007727389,74.6311946116,2.72547868838,74.5533294092,50.0023635773,0.0231313008719,
 ,2.1,1.03666860055,-6.72278805022,1.12402550862,132.771464742,1.12402550862,132.771464742,2.7071010609,75.7223466642,2.70226044144,75.6436190807,49.9997522976,0.0215580229433,
 ,2.12,1.03671030246,-6.69495805701,1.09652032071,130.277855396,1.09652032071,130.277855396,2.68319138789,76.8820221612,2.67809841046,76.8024943136,49.9973524415,0.0199156365894,
 ,2.14,1.03677253276,-6.65209495195,1.07237432094,127.607512972,1.07237432094,127.607512972,2.65880225504,78.0903529356,2.65345094332,78.0101209076,49.9951603651,0.0182694209474,
 ,2.16,1.03685146543,-6.59557766971,1.05227496072,124.813839467,1.05227496072,124.813839467,2.63436941073,79.3261107272,2.62875839395,79.245294694,49.9931649081,0.0166808398575,
 ,2.18,1.03694307001,-6.52663443303,1.03668019761,121.965311728,1.03668019761,121.965311728,2.61030045005,80.5670534031,2.60443312241,80.4857855757,49.9913484177,0.0152046806878,
 ,2.2,1.0370431345,-6.44630960179,1.02577173416,119.141636209,1.02577173416,119.141636209,2.58696755284,81.7903444542,2.58085212028,81.7087556813,49.9896880246,0.0138867704709,
 ,2.22,1.03714734504,-6.35544156276,1.0194369096,116.427762771,1.0194369096,116.427762771,2.56470311615,82.9730397477,2.55835252153,82.8912458689,49.9881570867,0.0127623262562,
 ,2.24,1.03725143255,-6.25465203977,1.01728569114,113.906941158,1.01728569114,113.906941158,2.54379837812,84.0926302586,2.53723010338,84.0107194846,49.9867267244,0.0118549159895,
 ,2.26,1.03735137795,-6.14434676812,1.01870148037,111.654354698,1.01870148037,111.654354698,2.5245049589,85.1276242673,2.51774070933,85.0456469242,49.9853673816,0.0111759710923,
 ,2.28,1.03744365062,-6.02472707468,1.02291693408,109.732611621,1.02291693408,109.732611621,2.50703903491,86.0581477626,2.50010431665,85.9761096552,49.9840503536,0.0107248009596,
 ,2.3,1.03752544195,-5.89581148261,1.02910161351,108.189662673,1.02910161351,108.189662673,2.49158760605,86.8665382288,2.4845112127,86.7843986276,49.9827492207,0.0104890923544,
 ,2.32,1.03759484997,-5.75746599921,1.03644812515,107.058927622,1.03644812515,107.058927622,2.47831602773,87.5379052945,2.47112945339,87.4555801511,49.9814411273,0.0104459040904,
 ,2.34,1.0376509739,-5.60944127836,1.0442464931,106.360892058,1.0442464931,106.360892058,2.46737570572,88.0606321436,2.46011250194,87.9780026198,49.9801078394,0.0105631657459,
 ,2.36,1.03769388796,-5.45141444573,1.05194077397,106.105292921,1.05194077397,106.105292921,2.45891066318,88.4267937805,2.45160575436,88.3437195851,49.9787365251,0.0108016510892,
 ,2.38,1.03772448161,-5.28303311699,1.05916565385,106.2931564,1.05916565385,106.2931564,2.45306165289,88.6324712894,2.44575062179,88.5488077297,49.9773202128,0.0111173340618,
 ,2.4,1.037744175,-5.10395908187,1.0657631486,106.918224891,1.0657631486,106.918224891,2.44996665714,88.6779442167,2.44268500905,88.5935613485,49.9758579087,0.0114639713925,
 ,2.42,1.03775453999,-4.91390928404,1.07178060376,107.967587271,1.07178060376,107.967587271,2.44975700393,88.5677457403,2.44253941702,88.4825476121,49.9743543826,0.0117957148939,
 ,2.44,1.03775687524,-4.71269206525,1.07745144682,109.421555513,1.07745144682,109.421555513,2.4525489001,88.3105679287,2.44542847127,88.2245097373,49.9728196553,0.0120695511772,
 ,2.46,1.03775179432,-4.50023710475,1.08316017993,111.25300581,1.08316017993,111.25300581,2.45843086209,87.9190085216,2.45143836231,87.8321095667,49.9712682438,0.0122473953434,
 ,2.48,1.03773888759,-4.2766180054,1.08939342721,113.426533184,1.08939342721,113.426533184,2.46744820611,87.4091578043,2.46061136557,87.3215085003,49.9697182295,0.0122977164709,
 ,2.5,1.03771651033,-4.04206699967,1.09667978741,115.897850945,1.09667978741,115.897850945,2.47958632063,86.8000351458,2.47292917102,86.7117969916,49.9681902232,0.0121966323789,
 ,2.52,1.03768173355,-3.79698172549,1.10552281387,118.613874772,1.10552281387,118.613874772,2.49475478278,86.1128989151,2.48829708826,86.024297185,49.9667062927,0.0119284688057,
 ,2.54,1.03763047259,-3.5419244207,1.11633330184,121.513830729,1.11633330184,121.513830729,2.51277442932,85.3704684452,2.50653123825,85.2817783037,49.965288914,0.011485827875,
 ,2.56,1.03755778563,-3.27761418278,1.12936850715,124.531503823,1.12936850715,124.531503823,2.53336924433,84.5961089944,2.52735058876,84.5076365972,49.9639599911,0.0108692480314,
 ,2.58,1.0374583129,-3.00491313767,1.14468612681,127.598438351,1.14468612681,127.598438351,2.5561644241,83.8130368232,2.55037518418,83.7250975738,49.9627399786,0.0100865570582,
 ,2.6,1.0373268103,-2.72480747772,1.16211931173,130.647611461,1.16211931173,130.647611461,2.58069131534,83.0435994324,2.57513125215,82.956495812,49.9616471248,0.00915201640803,
 ,2.62,1.03715872004,-2.43838440617,1.18127579859,133.616943444,1.18127579859,133.616943444,2.60639919914,82.3086756917,2.60106314567,82.2226769417,49.9606968491,0.00808532948283,
 ,2.64,1.03695071622,-2.14680610494,1.20156030864,136.452050743,1.20156030864,136.452050743,2.63267321025,81.6272241535,2.62755139752,81.5425496258,49.9599012632,0.00691054888223,
 ,2.66,1.03670116533,-1.85128194292,1.22221586388,139.107866589,1.22221586388,139.107866589,2.65885710992,81.0159887939,2.65393559695,80.9327961278,49.9592688478,0.00565488628135,
 ,2.68,1.03641044977,-1.5530402424,1.24237755439,141.549048749,1.24237755439,141.549048749,2.68427921675,80.4893534534,2.67954038961,80.407732036,49.9588042979,0.00434742178409,
 ,2.7,1.03608111554,-1.25330096657,1.26113184495,143.74934867,1.26113184495,143.74934867,2.70827956592,80.0593222326,2.70370267212,79.9792917761,49.9585085453,0.00301773524036,
 ,2.72,1.03571782292,-0.953250613455,1.27757540576,145.69026053,1.27757540576,145.69026053,2.73023632183,79.7355945246,2.72579801163,79.657108133,49.9583789558,0.00169453129845,
 ,2.74,1.0353270984,-0.654020360087,1.29086905981,147.359295262,1.29086905981,147.359295262,2.74958961288,79.5257003372,2.74526446622,79.4486511664,49.9584096782,0.000404379491709,
 ,2.76,1.0349169071,-0.356668106283,1.30028416754,148.748170504,1.30028416754,148.748170504,2.76586127678,79.4351632263,2.76162230304,79.359393741,49.9585921052,-0.000829287491795,
 ,2.78,1.03449608471,-0.0621645922986,1.30524024505,149.851121207,1.30524024505,149.851121207,2.77866946678,79.4676631761,2.77448857243,79.3929760452,49.9589153897,-0.00198679925798,
 ,2.8,1.03407368523,0.228616675657,1.30533367831,150.663454681,1.30533367831,150.663454681,2.78773761681,79.6251787653,2.78358604238,79.5513485581,49.9593669601,-0.00305245097326,
