Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),
Configuration Field Inputs,50,50,1,0,0,15,V1,v,10000,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Frequency,ROCOF,
 ,2.24,0.997264461603,1.8442170366,49.9888069172,0.00462896335889,,
 ,2.26,0.997384201068,1.93066365989,49.988266824,0.00441837954521,,
 ,2.28,0.997510911349,2.02106700379,49.9877194641,0.00438631475665,,
 ,2.3,0.997642227412,2.11570243958,49.9871442675,0.00452260074384,,
 ,2.32,0.997776014394,2.21497021426,49.9865228451,0.00481231783026,,
 ,2.34,0.997910411511,2.31937489558,49.9858394318,0.00523662257919,,
 ,2.36,0.998043831676,2.42950305046,49.9850811964,0.00577372725541,,
 ,2.38,0.998174913604,2.54600018141,49.9842384124,0.00639995759446,,
 ,2.4,0.998302431378,2.66954785305,49.9833044971,0.00709080013527,,
 ,2.42,0.998425174272,2.80084176838,49.9822759367,0.00782185030943,,
 ,2.44,0.998541815716,2.94057133607,49.9811521244,0.00856959035463,,
 ,2.46,0.998650793348,3.08940104756,49.9799351389,0.00931195764731,,
 ,2.48,0.99875022168,3.24795379262,49.9786294931,0.0100287004705,,
 ,2.5,0.998837854884,3.41679610869,49.9772418717,0.0107015503537,,
 ,2.52,0.998911110513,3.59642529053,49.9757808736,0.0113142617075,,
 ,2.54,0.998967156585,3.78725827735,49.974256764,0.0118525783251,,
 ,2.56,0.999003055868,3.98962227135,49.9726812334,0.0123041830709,,
 ,2.58,0.999015953619,4.203747101,49.9710671593,0.0126586734359,,
 ,2.6,0.999003289352,4.42975939835,49.9694283616,0.0129075837584,,
 ,2.62,0.998963010005,4.66767868436,49.967779348,0.0130444482403,,
 ,2.64,0.998893761268,4.91741542786,49.9661350489,0.013064873391,,
 ,2.66,0.998795035791,5.17877105785,49.9645105495,0.0129665723224,,
 ,2.68,0.998667261142,5.45143978272,49.9629208337,0.0127493138185,,
 ,2.7,0.998511816343,5.73501194108,49.9613805559,0.0124147589499,,
 ,2.72,0.998330972976,6.02897852272,49.959903852,0.0119661921099,,
 ,2.74,0.998127764468,6.33273648799,49.9585041984,0.0114081894849,,
 ,2.76,0.99790579463,6.64559458873,49.9571943115,0.0107462911041,,
 ,2.78,0.997669003144,6.96677952647,49.9559860765,0.00998674144408,,
 ,2.8,0.997421410772,7.29544242384,49.9548904889,0.00913633620029,,
 ,2.82,0.997166870124,7.63066567499,49.9539175966,0.00820236877947,,
 ,2.84,0.996908848208,7.9714702423,49.9530764372,0.00719262722915,,
 ,2.86,0.996650264321,8.31682337945,49.9523749808,0.00611536977599,,
 ,2.88,0.996393400947,8.66564662209,49.9518200898,0.00497921652011,,
 ,2.9,0.996139896671,9.01682376473,49.9514175126,0.00379293452159,,
 ,2.92,0.995890819548,9.36920849807,49.95117192,0.00256514833007,,
 ,2.94,0.995646808531,9.72163145266,49.9510869766,0.00130405520427,,
 ,2.96,0.995408261018,10.0729065721,49.9511654308,1.72432062947e-05,,
 ,2.98,0.995175538309,10.4218369707,49.9514091934,-0.00128830869796,,
 ,3.0,0.994949158687,10.7672206402,49.9518193765,-0.00260602098565,,
 ,3.02,0.994729950752,11.1078564854,49.9523962739,-0.00392933266599,,
 ,3.04,0.994519146863,11.4425511503,49.9531392766,-0.00525124405466,,
 ,3.06,0.994318406923,11.7701269446,49.9540467399,-0.00656390635394,,
 ,3.08,0.994129774196,12.089430935,49.9551158271,-0.00785837269287,,
 ,3.1,0.993955575308,12.3993449993,49.9563423665,-0.00912458480023,,
 ,3.12,0.993798284047,12.698796405,49.9577207541,-0.0103516109441,,
 ,3.14,0.993660371895,12.9867683417,49.9592439261,-0.0115280911188,,
 ,3.16,0.993544167063,13.262309812,49.9609034101,-0.0126427990532,,
 ,3.18,0.993451738758,13.5245443941,49.962689449,-0.01368520611,,
 ,3.2,0.993384815695,13.7726775858,49.9645911753,-0.0146459325275,,
 ,3.22,0.993344739338,14.006002703,49.9665968049,-0.0155169953747,,
 ,3.24,0.993332444605,14.2239055677,49.9686938147,-0.016291805551,,
 ,3.26,0.993348455596,14.4258684279,49.9708690731,-0.0169649206803,,
 ,3.28,0.993392882262,14.6114736551,49.9731089055,-0.0175316164276,,
 ,3.3,0.993465406209,14.7804077342,49.975399089,-0.0179873826824,,
 ,3.32,0.993565249543,14.9324658961,49.9777247932,-0.0183274708401,,
 ,3.34,0.993691128392,15.0675574926,49.9800704934,-0.0185466062625,,
 ,3.36,0.993841200766,15.1857119343,49.9824198927,-0.0186389370919,,
 ,3.38,0.994013024644,15.2870847851,49.9847558835,-0.0185982286528,,
 ,3.4,0.994203545147,15.3719634842,49.9870605708,-0.018418251116,,
 ,3.42,0.99440912844,15.4407721605,49.9893153642,-0.0180932672801,,
 ,3.44,0.994625654648,15.4940750975,49.9915011325,-0.0176185203276,,
 ,3.46,0.994848673604,15.5325785405,49.9935984057,-0.0169906484271,,
 ,3.48,0.995073617196,15.5571306446,49.9955876111,-0.0162080008813,,
 ,3.5,0.995296052397,15.56871941,49.9974493342,-0.0152708779988,,
 ,3.52,0.99551195161,15.5684684319,49.9991646036,-0.0141817439246,,
 ,3.54,0.99571795287,15.5576302363,50.0007152067,-0.0129454579476,,
 ,3.56,0.995911582386,15.5375769355,50.0020840397,-0.0115695391523,,
 ,3.58,0.996091415456,15.509787966,50.0032554937,-0.0100644373518,,
 ,3.6,0.996257158276,15.4758347837,50.0042158643,-0.00844374982211,,
 ,3.62,0.996409641258,15.4373625698,50.0049537662,-0.00672431294751,,
 ,3.64,0.996550723188,15.3960692138,50.005460526,-0.00492611346346,,
 ,3.66,0.996683113789,15.3536820363,50.0057305244,-0.00307199688376,,
 ,3.68,0.996810129369,15.3119328601,50.0057614673,-0.00118718597195,,
 ,3.7,0.996935401721,15.2725321322,50.005554566,0.000701353479513,,
 ,3.72,0.997062564109,15.237142845,50.0051146172,0.00256565458087,,
 ,3.74,0.997194939821,15.2073550286,50.0044499767,0.00437755962897,,
 ,3.76,0.997335258574,15.1846615948,50.0035724237,0.00610956947321,,
 ,3.78,0.997485423786,15.1704363115,50.002496915,0.00773570832035,,
 ,3.8,0.997646349617,15.1659146605,50.0012412322,0.00923237741836,,
 ,3.82,0.997817880583,15.1721782645,49.9998255304,0.0105791618495,,
 ,3.84,0.997998798941,15.1901434526,49.9982718021,0.0117595451014,,
 ,3.86,0.998186916294,15.2205543649,49.9966032775,0.0127614819315,,
 ,3.88,0.998379237146,15.2639807905,49.9948437882,0.0135777834719,,
 ,3.9,0.998572174445,15.3208206943,49.9930171236,0.0142062781147,,
 ,3.92,0.998761791937,15.3913071422,49.9911464147,0.0146497246335,,
 ,3.94,0.998944046183,15.4755190871,49.9892535759,0.0149154687903,,
 ,3.96,0.999115003105,15.5733952548,49.9873588382,0.0150148522423,,
 ,3.98,0.999271009474,15.6847501946,49.9854803968,0.0149624046711,,
 ,4.0,0.999408808253,15.8092914641,49.9836341919,0.0147748763816,,
 ,4.02,0.999525596523,15.9466369229,49.9818338259,0.0144701943028,,
 ,4.04,0.999619034245,16.0963312267,49.9800906089,0.0140664406342,,
 ,4.06,0.99968721959,16.2578608162,49.978413711,0.0135809512388,,
 ,4.08,0.99972865068,16.4306669405,49.9768103918,0.0130296063293,,
 ,4.1,0.999742193618,16.6141564901,49.9752862776,0.0124263440447,,
 ,4.12,0.999727072819,16.8077105845,49.9738456595,0.0117828818458,,
 ,4.14,0.999682892599,17.0106909607,49.9724917969,0.0111085982494,,
 ,4.16,0.999609690163,17.2224442451,49.9712272137,0.0104105207095,,
 ,4.18,0.999508011172,17.4423042232,49.9700539838,0.00969338559472,,
 ,4.2,0.999378991709,17.6695922858,49.9689739943,0.00895977154512,,
 ,4.22,0.999224426153,17.9036163526,49.9679891733,0.00821033812036,,
 ,4.24,0.999046800292,18.1436687443,49.9671016605,0.0074442086899,,
 ,4.26,0.998849273109,18.3890236311,49.9663138995,0.00665951175324,,
 ,4.28,0.9986355985,18.6389347668,49.9656286389,0.00585404574474,,
 ,4.3,0.998409988204,18.8926341697,49.9650488411,0.00502597975045,,
 ,4.32,0.998176927487,19.1493322287,49.9645775179,0.004174471297,,
 ,4.34,0.99794096345,19.4082194356,49.9642175242,0.00330008947405,,
 ,4.36,0.997706490714,19.6684696566,49.9639713465,0.00240497792756,,
 ,4.38,0.997477559598,19.929244632,49.963840921,0.00149276167186,,
 ,4.4,0.997257727962,20.1896992999,49.9638274977,0.000568268771915,,
 ,4.42,0.99704997046,20.4489875792,49.9639315559,-0.000362820865697,,
 ,4.44,0.996856649612,20.7062683907,49.964152756,-0.0012942844039,,
 ,4.46,0.996679543693,20.9607118771,49.9644899077,-0.00221954012717,,
 ,4.48,0.996519918557,21.2115059409,49.964940932,-0.00313167762673,,
 ,4.5,0.99637862551,21.4578632989,49.9655028028,-0.00402336029352,,
 ,4.52,0.996256205604,21.6990292399,49.9661714635,-0.00488666668057,,
 ,4.54,0.996152982326,21.9342901713,49.9669417272,-0.00571295436205,,
 ,4.56,0.996069128683,22.1629828786,49.9678071777,-0.00649282349159,,
 ,4.58,0.996004700352,22.3845042415,49.9687600949,-0.00721623324838,,
 ,4.6,0.99595963271,22.5983209798,49.9697914264,-0.00787279080031,,
 ,4.62,0.995933705321,22.803978882,49.9708908262,-0.00845219712983,,
 ,4.64,0.995926482169,23.0011109196,49.9720467706,-0.00894480328504,,
 ,4.66,0.99593723917,23.1894436737,49.9732467525,-0.00934220940484,,
 ,4.68,0.995964892174,23.3688016037,49.9744775456,-0.0096378309211,,
 ,4.7,0.996007938734,23.5391088398,49.9757255223,-0.00982736367376,,
 ,4.72,0.996064425631,23.7003883564,49.9769770011,-0.0099091010485,,
 ,4.74,0.996131951528,23.8527585426,49.9782186036,-0.0098840863021,,
 ,4.76,0.996207710468,23.996427307,49.9794376015,-0.00975611282525,,
 ,4.78,0.996288577297,24.1316839284,49.9806222409,-0.00953160426538,,
 ,4.8,0.996371230956,24.258888908,49.9817620346,-0.00921940861333,,
 ,4.82,0.996452306223,24.3784621176,49.9828480162,-0.00883052655608,,
 ,4.84,0.996528559904,24.4908696033,49.9838729477,-0.00837777372373,,
 ,4.86,0.996597034234,24.5966094929,49.9848314696,-0.00787536244052,,
 ,4.88,0.996655199279,24.6961975532,49.9857201816,-0.00733839255858,,
 ,4.9,0.996701057811,24.7901530023,49.9865376441,-0.00678226521393,,
 ,4.92,0.996733200502,24.8789851632,49.9872843003,-0.00622206919785,,
 ,4.94,0.996750805881,24.9631814173,49.9879623301,-0.00567202046025,,
 ,4.96,0.996753587363,25.0431967031,49.9885754602,-0.00514504441526,,
 ,4.98,0.996741697491,25.1194445492,49.9891287601,-0.00465256968237,,
 ,5.0,0.996715605967,25.1922893986,49.9896284571,-0.00420455469071,,
 ,5.02,0.996675971713,25.2620398415,49.9900817916,-0.00380971016098,,
 ,5.04,0.996623529479,25.3289423614,49.990496922,-0.0034758303844,,
 ,5.06,0.996559007998,25.3931753089,49.9908828723,-0.00321012018673,,
 ,5.08,0.996483090204,25.4548430233,49.9912494996,-0.0030194090718,,
 ,5.1,0.996396417556,25.5139702612,49.9916074541,-0.00291017541791,,
 ,5.12,0.996299631746,25.5704973193,49.9919680999,-0.0028883506753,,
 ,5.14,0.996193439766,25.6242763911,49.992343374,-0.00295892315053,,
 ,5.16,0.996078683775,25.6750697681,49.9927455674,-0.00312540233458,,
 ,5.18,0.995956396683,25.7225504555,49.9931870289,-0.00338923183756,,
 ,5.2,0.995827827826,25.7663056385,49.9936798026,-0.0037492499226,,
 ,5.22,0.995694430141,25.8058432183,49.9942352239,-0.00420129221857,,
 ,5.24,0.995557809292,25.8406013747,49.9948635055,-0.00473801265808,,
 ,5.26,0.995419644315,25.8699608336,49.9955733509,-0.00534896761902,,
 ,5.28,0.995281596592,25.8932592747,49.9963716287,-0.00602096761343,,
 ,5.3,0.995145227557,25.9098071506,49.9972631344,-0.00673865674851,,
 ,5.32,0.995011944794,25.9189041246,49.9982504553,-0.00748524218949,,
 ,5.34,0.994882991076,25.9198553837,49.9993339362,-0.00824327450654,,
 ,5.36,0.994759482616,25.9119872097,50.0005117368,-0.00899538221322,,
 ,5.38,0.994642492826,25.8946613647,50.0017799592,-0.00972488952838,,
 ,5.4,0.994533168342,25.8672880017,50.0031328257,-0.0104162860711,,
 ,5.42,0.994432856694,25.8293369315,50.004562888,-0.011055555988,,
 ,5.44,0.994343221325,25.780347142,50.0060612583,-0.0116303977511,,
 ,5.46,0.994266320245,25.7199345077,50.0076178517,-0.0121303678968,,
 ,5.48,0.994204629416,25.6477976662,50.0092216367,-0.0125469662087,,
 ,5.5,0.994160999922,25.5637221017,50.0108608843,-0.0128736586754,,
 ,5.52,0.994138547701,25.4675825715,50.0125234058,-0.0131058220388,,
 ,5.54,0.99414048431,25.3593440981,50.0141967661,-0.0132405982146,,
 ,5.56,0.994169905355,25.2390618199,50.0158684636,-0.013276666432,,
 ,5.58,0.994229558785,25.1068800012,50.0175260709,-0.0132139650227,,
 ,5.6,0.994321617481,24.963030453,50.0191573401,-0.0130534100134,,
 ,5.62,0.994447479615,24.8078305308,50.0207502796,-0.0127966551209,,
 ,5.64,0.994607616461,24.6416807889,50.0222932132,-0.0124459175832,,
 ,5.66,0.994801481455,24.4650623192,50.0237748294,-0.0120038654449,,
 ,5.68,0.995027487507,24.2785337994,50.0251842227,-0.0114735375875,,
 ,5.7,0.995283052496,24.0827283229,50.0265109241,-0.0108582588579,,
 ,5.72,0.995564706653,23.8783501409,50.027744916,-0.0101615223904,,
 ,5.74,0.995868250385,23.6661714904,50.0288766236,-0.00938683426232,,
 ,5.76,0.996188947537,23.4470296816,50.0298968846,-0.00853754086854,,
 ,5.78,0.996521737127,23.2218245705,50.0307968995,-0.00761667567686,,
 ,5.8,0.99686144631,22.9915164562,50.0315681737,-0.00662686347953,,
 ,5.82,0.997202988686,22.7571243459,50.0322024626,-0.00557030822644,,
 ,5.84,0.997541534892,22.5197244422,50.0326917329,-0.00444887191114,,
 ,5.86,0.997872646417,22.2804486468,50.033028149,-0.00326423485684,,
 ,5.88,0.998192368289,22.0404828327,50.0332040913,-0.00201811737254,,
 ,5.9,0.998497281254,21.8010646257,50.0332122102,-0.000712539491489,,
 ,5.92,0.998784518605,21.5634804354,50.0330455154,0.000649903630379,,
 ,5.94,0.999051756534,21.3290614985,50.0326974994,0.00206577165518,,
 ,5.96,0.999297189169,21.0991787342,50.0321622897,0.00353053456246,,
 ,5.98,0.999519500019,20.8752362666,50.031434825,0.00503837200935,,
 ,6.0,0.999717840142,20.6586635347,50.030511044,0.00658202939032,,
 ,6.02,0.999891820073,20.4509059644,50.0293880831,0.00815273399139,,
 ,6.04,1.00004151774,20.2534142278,50.0280644727,0.00974016475688,,
 ,6.06,1.0001674991,20.0676321371,50.02654033,0.0113324645141,,
 ,6.08,1.00027084284,19.8949832566,50.0248175434,0.0129162883637,,
 ,6.1,1.00035315663,19.7368563551,50.0228999426,0.0144768954327,,
 ,6.12,1.00041657041,19.5945899073,50.0207934453,0.0159983066613,,
 ,6.14,1.00046369373,19.4694559633,50.0185061659,0.0174635589472,,
 ,6.16,1.00049752815,19.3626438287,50.01604847,0.0188550784069,,
 ,6.18,1.00052133286,19.2752441037,50.01343296,0.0201551721708,,
 ,6.2,1.00053845013,19.2082336653,50.010674381,0.0213466069836,,
 ,6.22,1.00055210517,19.1624621527,50.0077894491,0.022413216969,,
 ,6.24,1.00056520208,19.1386404139,50.0047966086,0.0233404741703,,
 ,6.26,1.00058014003,19.1373312498,50.0017157346,0.0241159683677,,
 ,6.28,1.00059867323,19.1589426719,49.9985677972,0.0247297715339,,
 ,6.3,1.00062183262,19.2037238128,49.9953744999,0.0251746938997,,
 ,6.32,1.00064991841,19.2717635913,49.9921579024,0.0254464587509,,
 ,6.34,1.00068256233,19.3629922187,49.9889400307,0.0255438235391,,
 ,6.36,1.00071884757,19.4771856042,49.9857424811,0.0254686573634,,
 ,6.38,1.00075746661,19.6139726411,49.9825860247,0.0252259599401,,
 ,6.4,1.00079689216,19.7728452364,49.9794902265,0.0248237886034,,
 ,6.42,1.00083553626,19.9531707783,49.9764730977,0.0242730578803,,
 ,6.44,1.00087187679,20.154206584,49.9735508003,0.0235871924333,,
 ,6.46,1.00090453765,20.3751157427,49.970737422,0.0227816415829,,
 ,6.48,1.00093231807,20.6149837113,49.9680448317,0.0218732905227,,
 ,6.5,1.00095417536,20.8728350248,49.9654826201,0.0208798196218,,
 ,6.52,1.00096917267,21.1476495409,49.96305812,0.0198190650437,,
 ,6.54,1.00097640859,21.4383777264,49.9607764996,0.0187084245274,,
 ,6.56,1.00097494651,21.7439545954,49.9586409164,0.0175643388189,,
 ,6.58,1.00096376074,22.0633120144,49.9566527179,0.0164018684722,,
 ,6.6,1.00094171261,22.3953892046,49.9548116761,0.015234379693,,
 ,6.62,1.00090756421,22.7391413837,49.9531162378,0.0140733491161,,
 ,6.64,1.00086003156,23.0935466043,49.9515637775,0.0129282912601,,
 ,6.66,1.00079787336,23.4576109358,49.9501508368,0.0118068015414,,
 ,6.68,1.000720006,23.8303721997,49.9488733405,0.0107146942142,,
 ,6.7,1.00062563237,24.2109024905,49.9477267824,0.00965620433619,,
 ,6.72,1.00051436901,24.5983097069,49.9467063808,0.00863422144979,,
 ,6.74,1.00038635606,24.9917383022,49.945807201,0.00765053101508,,
 ,6.76,1.00024233488,25.3903694462,49.9450242501,0.00670605255106,,
 ,6.78,1.00008368138,25.7934207921,49.944352541,0.00580107227501,,
 ,6.8,0.999912387094,26.2001460288,49.9437871304,0.00493546631464,,
 ,6.82,0.999730985612,26.6098343716,49.9433231325,0.00410889865148,,
 ,6.84,0.999542427978,27.0218100692,49.9429557177,0.00332096372659,,
 ,6.86,0.999349916852,27.4354318937,49.9426801107,0.00257123863822,,
 ,6.88,0.999156714442,27.8500924657,49.9424916029,0.00185922234656,,
 ,6.9,0.998965943048,28.2652171784,49.9423855925,0.00118416932985,,
 ,6.92,0.998780398751,28.6802624782,49.9423576577,0.000544862650404,,
 ,6.94,0.998602397843,29.0947133442,49.9424036569,-6.05990274364e-05,,
 ,6.96,0.998433671921,29.5080799717,49.942519838,-0.000634918307761,,
 ,6.98,0.998275321488,29.9198938607,49.9427029328,-0.00118155745718,,
 ,7.0,0.998127830065,30.3297036865,49.9429502134,-0.00170451734347,,
 ,7.02,0.997991132531,30.7370714286,49.94325949,-0.00220796452355,,
 ,7.04,0.997864723937,31.141569238,49.9436290463,-0.00269577322272,,
 ,7.06,0.99774778973,31.5427774364,49.9440575161,-0.0031710671534,,
 ,7.08,0.997639336346,31.9402838924,49.9445437161,-0.00363584109681,,
