Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),Phasor-10 Name(upto 16-char),Phasor-10 Type(v/c),Phasor-10 PHNMR(scaling),Phasor-11 Name(upto 16-char),Phasor-11 Type(v/c),Phasor-11 PHNMR(scaling),Phasor-12 Name(upto 16-char),Phasor-12 Type(v/c),Phasor-12 PHNMR(scaling),Phasor-13 Name(upto 16-char),Phasor-13 Type(v/c),Phasor-13 PHNMR(scaling),Phasor-14 Name(upto 16-char),Phasor-14 Type(v/c),Phasor-14 PHNMR(scaling),Phasor-15 Name(upto 16-char),Phasor-15 Type(v/c),Phasor-15 PHNMR(scaling),
Configuration Field Inputs,50,50,15,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,I9,c,100,I10,c,100,I11,c,100,I12,c,100,I13,c,100,I14,c,100,I15,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Phasor-10 Magnitude,Phasor-10 Angle,Phasor-11 Magnitude,Phasor-11 Angle,Phasor-12 Magnitude,Phasor-12 Angle,Phasor-13 Magnitude,Phasor-13 Angle,Phasor-14 Magnitude,Phasor-14 Angle,Phasor-15 Magnitude,Phasor-15 Angle,Frequency,ROCOF,
 ,0.54,1.08236916714,4.54689509204,0.720551748996,8.63068263082,0.241282080262,4.0888779991,0.242431891658,4.09201709403,2.54362782427,-167.289445914,0.0934692205224,-37.1611780791,0.885470956627,5.01322062402,1.07523032068,-96.2564805289,0.118014706303,-31.7605656557,0.531756568254,-26.1663890846,0.280230890467,-11.0415056975,0.194882336187,-90.0558940831,15.9401947185,-115.474463206,2.20622466275,-18.6179076864,0.0448897151765,-16.8801147217,49.930257398,-0.0168314968084,
 ,0.56,1.08246109781,5.01970298439,0.731974352602,9.03401143993,0.254234122648,5.43447400935,0.255438096533,5.43842027085,2.47562445872,-167.417983238,0.094103048166,-36.7553466979,0.936166532698,6.43820899902,1.07747703585,-95.9607259697,0.118572522102,-31.4403926234,0.533409980196,-25.8537321318,0.278633685327,-10.623877601,0.196411197286,-91.2779532918,15.9957026719,-115.151372638,2.20371359522,-18.2480062879,0.0458540346397,-16.3150543435,49.9330078519,-0.0201963126168,
 ,0.58,1.08256377775,5.46838059701,0.742489490787,9.42689749856,0.266669586348,6.66203381403,0.267925908649,6.66671584279,2.40912558456,-167.588039289,0.0947201876604,-36.3693957596,0.985262593611,7.73086708649,1.07972159391,-95.6829245698,0.11907271265,-31.129414565,0.534862244046,-25.5503061385,0.277037539752,-10.2300306537,0.19809249366,-92.4756648515,16.051847128,-114.851031262,2.20091064241,-17.8949563108,0.0466884899284,-15.8034725387,49.9361579711,-0.0234359150352,
 ,0.6,1.08267484264,5.89029483927,0.751936563653,9.80560668288,0.278282341522,7.77041639058,0.279587895397,7.77575251822,2.34564900579,-167.789138438,0.0953054078725,-36.0039026422,1.03140304095,8.8939935984,1.08190899214,-95.4222287356,0.119511798357,-30.829130294,0.536109215638,-25.2573788444,0.275488877202,-9.8617177073,0.199858966645,-93.5934972868,16.1080745092,-114.575256369,2.19795866271,-17.5602236374,0.0473910127022,-15.3434750108,49.9396845086,-0.026510625384,
 ,0.62,1.08279221238,6.2830286343,0.760172272072,10.1666793853,0.288787466643,8.76111783779,0.290137915008,8.76702039782,2.28661758746,-168.00880356,0.0958447331103,-35.6594865964,1.07335819844,9.93278222524,1.08398344869,-95.1775689009,0.119886848566,-30.5409924106,0.537147289341,-24.9761525997,0.274027258456,-9.52042343007,0.201625898021,-94.5846244304,16.1637804378,-114.325294128,2.19498096922,-17.2451044834,0.0479612727745,-14.933720392,49.9435597955,-0.029383738886,
 ,0.64,1.08291395744,6.64440939833,0.767072287702,10.506990566,0.29792722382,9.63697603294,0.299317119898,9.64335440761,2.23333182631,-168.232810626,0.0963256708765,-35.336816324,1.11004945874,10.8530838301,1.08589016556,-94.9477682875,0.120195481474,-30.2663788448,0.53797331408,-24.7077464947,0.27268483573,-9.20735485246,0.203299965498,-95.4119740343,16.2182423891,-114.101593831,2.19207921498,-16.9507192253,0.0484005782398,-14.5732564921,49.947752042,-0.032021135399,
 ,0.66,1.08303816997,6.97253587167,0.772532596814,10.8238016368,0.305476243998,10.4013028818,0.306899165869,10.4080654562,2.18694564235,-168.445703818,0.0967374087727,-35.0366075179,1.14056846993,11.6603852132,1.08757716067,-94.7316443065,0.120435858177,-30.0065641032,0.538584556683,-24.4531782949,0.271486159836,-8.92343831214,0.204788904343,-96.0483218965,16.2705700561,-113.903664308,2.18933238054,-16.6780083367,0.0487117468083,-14.2613731553,49.9522255906,-0.0343909043603,
 ,0.68,1.08316285949,7.26580350383,0.776470633909,11.1148020788,0.311245965408,11.0573221029,0.312694670843,11.0643773445,2.14844606243,-168.631584736,0.0970709811973,-34.7596104406,1.16419142655,12.3592754392,1.08899709191,-94.5280913249,0.120606674312,-29.7626912349,0.538978720069,-24.2133466412,0.270448321517,-8.66932142121,0.206010615625,-96.4756837229,16.3196802257,-113.730021106,2.18679683372,-16.4277295596,0.048898955389,-13.9974728716,49.9569411379,-0.0364630540901,
 ,0.7,1.08328588824,7.52292840067,0.778826306095,11.3781388384,0.315088347382,11.6078122112,0.316554945389,11.6150691026,2.11863719317,-168.775138553,0.0973194051962,-34.5065885047,1.18038885646,12.95322411,1.09010898442,-94.3361418865,0.120707152106,-29.5357454673,0.539154018671,-23.9890140291,0.269581391439,-8.4453787532,0.206900669783,-96.6843270774,16.364300692,-113.578224787,2.18450737412,-16.200455631,0.0489675746143,-13.7809601334,49.9618559463,-0.038209364848,
 ,0.72,1.08340495468,7.7429696102,0.779562976967,11.6124321107,0.316898852365,12.0548788863,0.318374987987,12.0622469177,2.09812851386,-168.862799354,0.0974777833298,-34.2782895367,1.18883111346,13.4445471624,1.09087976748,-94.1550057847,0.120737034815,-29.3265303552,0.539109307942,-23.7807910755,0.268889108842,-8.25172004594,0.207417535164,-96.6717018796,16.4030049443,-113.445003343,2.18247912375,-15.9965720989,0.0489239941833,-13.6111501333,49.966924073,-0.0396034344687,
 ,0.74,1.08351762613,7.92534927411,0.778668434591,11.8167769183,0.316618662452,12.3998023386,0.318095711251,12.4071912357,2.08732714413,-168.883902364,0.097543370242,-34.0754119904,1.18938965663,13.8344758813,1.09128553094,-93.9840883893,0.120696584487,-29.1356471514,0.538844259238,-23.589122565,0.268369757236,-8.08819986093,0.207545222287,-96.4415062152,16.4342763193,-113.326445824,2.18071008231,-15.8162749812,0.0487754437603,-13.4871969103,49.9720966475,-0.0406209526569,
 ,0.76,1.08362141513,8.06986992541,0.776155818803,11.9907307756,0.314236079556,12.6429220599,0.315705348097,12.6502414005,2.08643347576,-168.83164249,0.0975155991533,-33.8985688384,1.18213415398,14.1232734085,1.0913124243,-93.8229911436,0.120586582926,-28.9634779873,0.538359566497,-23.4142757343,0.268017157588,-7.95442786887,0.207293332099,-96.0030018018,16.4565972601,-113.218250714,2.17918413431,-15.6595682578,0.0485298128768,-13.4080405906,49.9773222302,-0.0412402220345,
 ,0.78,1.08371388871,8.17672800215,0.772064435129,12.1342885616,0.309787053112,12.7835339801,0.311239981583,12.7906928435,2.0954395112,-168.703672051,0.0973960649515,-33.7482521406,1.16732549089,14.310362704,1.09095714365,-93.6714980837,0.120408334803,-28.8101733533,0.53765716733,-23.2563312436,0.267821705693,-7.8497792674,0.206694725653,-95.3705957887,16.4685565699,-113.116011069,2.17787427831,-15.5262614329,0.0481954720629,-13.3723730721,49.9825472818,-0.0414429189543,
 ,0.8,1.08379279746,8.24652250426,0.766460342353,12.2478464639,0.303354785176,12.8197849592,0.30478314812,12.8266917609,2.11412946431,-168.502228969,0.0971884618147,-33.624801293,1.14540486965,14.3944439266,1.09022698132,-93.5295525564,0.120163671094,-28.6756443096,0.536740459063,-23.1151772863,0.267771381268,-7.77340526807,0.205801208496,-94.5636257434,16.468965395,-113.015518765,2.17674584751,-15.4159676599,0.0477810964777,-13.3786214222,49.9877167665,-0.0412150560459,
 ,0.82,1.08385621077,8.28025767628,0.7594365728,12.332157483,0.295068376714,12.7485585635,0.296464477744,12.7551212551,2.14208258869,-168.23377618,0.0968984750966,-33.5283775952,1.11697931257,14.3735906125,1.08913944514,-93.3972281225,0.119854950628,-28.5595598139,0.535614489897,-22.9905072954,0.267852661974,-7.72424405013,0.204677762013,-93.6062285187,16.4569713377,-112.913071391,2.17575950604,-15.3281031388,0.0472954927596,-13.4249483935,49.992774903,-0.0405480760111,
 ,0.84,1.0839026467,8.27933866869,0.751112832196,12.3882815297,0.285100496892,12.5653563588,0.2864573532,12.5714832268,2.1786786543,-167.908227605,0.0965336291556,-33.458947,1.08280398799,14.245325526,1.08772148677,-93.2746970595,0.119485057374,-28.4613495045,0.534286106903,-22.8818216951,0.268051285515,-7.70103296749,0.203395962671,-92.5271450216,16.4321597894,-112.805766558,2.17487383539,-15.261888645,0.0467474297431,-13.5092697066,49.9976660587,-0.0394399792253,
 ,0.86,1.0839311875,8.24555931538,0.741634531563,12.417533614,0.273664076339,12.2641931067,0.274975588842,12.2697944762,2.22310681897,-167.537907674,0.096103094623,-33.4162717707,1.04376183922,14.0066910416,1.08600840432,-93.1621990973,0.119057391214,-28.3802122043,0.532764045533,-22.788434086,0.268352816656,-7.70232300034,0.202027300564,-91.359315644,16.3946323522,-112.691768968,2.17404736746,-15.2163540754,0.0461454740332,-13.6292879663,50.0023357736,-0.0378963729938,
 ,0.88,1.08394157562,8.18108144472,0.731171027817,12.4214340059,0.261008043806,11.837545515,0.262269148772,11.8425367601,2.27437871191,-167.136421777,0.0956174601564,-33.3999104059,1.00084100685,13.6543474367,1.08404250286,-93.0600122012,0.118575850318,-28.3151302814,0.531058949363,-22.7094821302,0.268742992265,-7.72649638344,0.200637121035,-90.1391576026,16.3450540683,-112.570535091,2.17323997008,-15.1903467815,0.0454978320668,-13.7825430958,50.0067318807,-0.0359313318382,
 ,0.9,1.08393428685,8.08840548635,0.719912991904,12.4016644833,0.24741214228,11.2764265127,0.248618940361,11.2807328673,2.33134633523,-166.717601863,0.0950884749913,-33.409223843,0.955110509714,13.1847569121,1.08187160331,-92.9684264926,0.118044803603,-28.2648898131,0.529183313268,-22.6439432028,0.269207834961,-7.77178799834,0.199279844408,-88.90548217,16.284663953,-112.442979108,2.17241354383,-15.1825441922,0.0448122010289,-13.9664788728,50.0108056822,-0.0335679754763,
