Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),Phasor-10 Name(upto 16-char),Phasor-10 Type(v/c),Phasor-10 PHNMR(scaling),Phasor-11 Name(upto 16-char),Phasor-11 Type(v/c),Phasor-11 PHNMR(scaling),Phasor-12 Name(upto 16-char),Phasor-12 Type(v/c),Phasor-12 PHNMR(scaling),Phasor-13 Name(upto 16-char),Phasor-13 Type(v/c),Phasor-13 PHNMR(scaling),Phasor-14 Name(upto 16-char),Phasor-14 Type(v/c),Phasor-14 PHNMR(scaling),Phasor-15 Name(upto 16-char),Phasor-15 Type(v/c),Phasor-15 PHNMR(scaling),Phasor-16 Name(upto 16-char),Phasor-16 Type(v/c),Phasor-16 PHNMR(scaling),Phasor-17 Name(upto 16-char),Phasor-17 Type(v/c),Phasor-17 PHNMR(scaling),Phasor-18 Name(upto 16-char),Phasor-18 Type(v/c),Phasor-18 PHNMR(scaling),Phasor-19 Name(upto 16-char),Phasor-19 Type(v/c),Phasor-19 PHNMR(scaling),Phasor-20 Name(upto 16-char),Phasor-20 Type(v/c),Phasor-20 PHNMR(scaling),
Configuration Field Inputs,50,50,20,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,I9,c,100,I10,c,100,I11,c,100,I12,c,100,I13,c,100,I14,c,100,I15,c,100,I16,c,100,I17,c,100,I18,c,100,I19,c,100,I20,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Phasor-10 Magnitude,Phasor-10 Angle,Phasor-11 Magnitude,Phasor-11 Angle,Phasor-12 Magnitude,Phasor-12 Angle,Phasor-13 Magnitude,Phasor-13 Angle,Phasor-14 Magnitude,Phasor-14 Angle,Phasor-15 Magnitude,Phasor-15 Angle,Phasor-16 Magnitude,Phasor-16 Angle,Phasor-17 Magnitude,Phasor-17 Angle,Phasor-18 Magnitude,Phasor-18 Angle,Phasor-19 Magnitude,Phasor-19 Angle,Phasor-20 Magnitude,Phasor-20 Angle,Frequency,ROCOF,
 ,0.2,1.08187879053,-7.61912178506,0.3528981919,-65.9016380088,0.0832561351712,-175.920367843,0.121876055454,-71.1459588357,0.106330018621,-60.9766093002,0.216742421749,30.3588914586,0.227343582192,-10.9027399669,0.368848648238,6.29631267322,0.932512834582,-11.0718936513,0.0976185509029,-47.2158992198,0.170838158858,-110.256549468,0.214615460199,-120.617115885,0.199020409275,-156.584298463,5.50797210528,-152.390708226,5.50797210528,-152.390708226,6.06825720059,-152.459403155,0.209044848255,-48.1702993268,0.0771757773533,-58.585678675,0.192889089417,-154.993432653,0.137537381282,-23.5654562394,49.919256501,0.202030769497,
 ,0.22,1.08065227604,-6.82964888772,0.349069376442,-66.1067110804,0.0687479476191,-174.10129786,0.121829448641,-70.3275264058,0.10640169251,-60.142892656,0.227436454381,28.5577817536,0.233162195599,-10.2009963932,0.377173167484,6.66153765475,0.931946504461,-10.3142466753,0.0988803036131,-45.8773311233,0.170711185359,-108.829594,0.21715738475,-121.022073531,0.203401229604,-156.20029474,5.52468077143,-151.798521997,5.52468077143,-151.798521997,6.08666551526,-151.867216926,0.218455516144,-45.4250798249,0.0778040126798,-57.1526030536,0.196967863951,-154.656315982,0.144041606154,-22.4601378943,49.9015938462,0.155883845075,
 ,0.24,1.07946171279,-6.05465799577,0.345582141256,-66.3327801577,0.0543490562065,-172.063622699,0.12182848248,-69.4819006267,0.106509379806,-59.2718936027,0.240358300874,26.9904587254,0.238881504082,-9.45235192524,0.385000153089,7.06053400363,0.931460828989,-9.55880852497,0.100028359956,-44.6005045973,0.169944634354,-107.107553301,0.219350872925,-121.261890967,0.206733359135,-155.745247836,5.54292158843,-151.212432085,5.54292158843,-151.212432085,6.1067618351,-151.281127014,0.227459150657,-42.9724990708,0.0783230057607,-55.8291941321,0.200103359071,-154.240136956,0.150010879456,-21.4376618291,49.8959809541,0.0825626767115,
 ,0.26,1.07834402588,-5.2982667897,0.342492882851,-66.5739114571,0.0401445958005,-169.677364122,0.121867589647,-68.6052454209,0.106660960276,-58.3643209895,0.255577883613,25.6997389621,0.244474386635,-8.66829867719,0.392241176432,7.48989768213,0.931015655462,-8.81493620512,0.101050359818,-43.3935368408,0.168585077112,-105.077564311,0.221102366984,-121.325979168,0.208887541611,-155.227498579,5.56282663261,-150.634465963,5.56282663261,-150.634465963,6.12869167159,-150.703160892,0.235882960211,-40.7940745789,0.0787246700358,-54.6238711883,0.202173469109,-153.751927512,0.155364885605,-20.4927565748,49.8954313435,0.0318325970067,
 ,0.28,1.07732545505,-4.56382860421,0.339844707256,-66.8237430271,0.0262061072174,-166.508860999,0.121945005175,-67.6963164603,0.106860953047,-57.4210812138,0.273096663014,24.7051973501,0.249918368848,-7.854342577,0.398824034837,7.94692125046,0.930625457809,-8.08864455801,0.101936688589,-42.2616950492,0.166740595935,-102.743432088,0.222325048197,-121.207798737,0.209774509275,-154.654513449,5.58446367722,-150.066081031,5.58446367722,-150.066081031,6.15252969205,-150.13477596,0.243573183942,-38.8691048863,0.0790057495806,-53.5401633096,0.203091151817,-153.198321197,0.160042572413,-19.6191583825,49.8971364182,0.00252127021083,
 ,0.3,1.07642554542,-3.85412026394,0.337669654072,-67.0748860323,0.0126302843144,-160.24803581,0.122060514189,-66.7563225929,0.107111545343,-56.4445380887,0.292829556777,24.0054035269,0.255183561473,-7.01455850541,0.404688720826,8.42906868167,0.930304302085,-7.38388370921,0.10268059761,-41.2088434859,0.164574188139,-100.130561202,0.222951333587,-120.904213954,0.209351971224,-154.031716365,5.6077935914,-149.508291878,5.6077935914,-149.508291878,6.17823278513,-149.576986806,0.250396895706,-37.1781210661,0.0791682300108,-52.578215187,0.202811526755,-152.584372778,0.164001525748,-18.8110882164,49.8999488493,-0.0135430859422,
 ,0.32,1.07565835797,-3.17140900079,0.335987665433,-67.3189708504,0.0020691351637,-54.5023019956,0.122214309737,-65.788739006,0.107413201206,-55.4390341691,0.314604765033,23.580906076,0.260234458233,-6.15344126046,0.409786507568,8.93376657615,0.930061141921,-6.70343219071,0.103278130144,-40.2379517703,0.162282335583,-97.2910401969,0.222939562008,-120.414749742,0.207626977173,-153.361860042,5.63266035528,-148.961857088,5.63266035528,-148.961857088,6.20562906022,-149.030552017,0.256242773053,-35.7040666208,0.0792190624959,-51.735470466,0.201334471608,-151.912880817,0.167217655092,-18.0636759667,49.9033782606,-0.0224268297614,
 ,0.34,1.07503300817,-2.51748437701,0.334805505754,-67.5468364853,0.0137857308243,6.60799338978,0.122406415736,-64.7991857732,0.107764860037,-54.4110566158,0.338166613088,23.3993126616,0.265031610974,-5.27651927132,0.414079778202,9.45831553992,0.929900438065,-6.04932977372,0.103727946162,-39.3512796506,0.160064175219,-94.3072602085,0.222277639942,-119.741055959,0.204655972057,-152.644845544,5.65879105635,-148.427391808,5.65879105635,-148.427391808,6.23441784344,-148.496086736,0.261021701183,-34.4326446431,0.0791694772391,-51.007073159,0.198705031099,-151.184151913,0.169684697722,-17.373046965,49.9071933427,-0.0275682636327,
 ,0.36,1.0745540835,-1.89367829105,0.334116267772,-67.74880024,0.0260837973215,12.1032525533,0.122636272211,-63.795278365,0.108163870596,-53.3691633328,0.36317931067,23.4211136546,0.269532578363,-4.39041664168,0.417542160526,9.99985523374,0.929822943864,-5.4230774026,0.104031121031,-38.5504185371,0.158087838992,-91.2915719067,0.220984399817,-118.886687265,0.20054297496,-151.877947241,5.68580318849,-147.905417697,5.68580318849,-147.905417697,6.26417771917,-147.974112626,0.264667524908,-33.3523025137,0.0790340390644,-50.3861605084,0.195012066331,-150.39616855,0.171413436287,-16.7362714283,49.9112652351,-0.0307098515878,
 ,0.38,1.0742221399,-1.30088575186,0.333899588909,-67.9149568511,0.0378541886273,15.1064345253,0.122902330059,-62.7864113946,0.108605774987,-52.3237399286,0.389231186044,23.6049435972,0.273692523938,-3.50267655757,0.420158732203,10.5553463164,0.929826343809,-4.82573365743,0.10419095292,-37.8362859721,0.156462589766,-88.380062036,0.219109061298,-117.857248914,0.195436076906,-151.056444694,5.71321774436,-147.39637541,5.71321774436,-147.39637541,6.2943809542,-147.465070339,0.26713794793,-32.4540746687,0.0788295613145,-49.8641543776,0.19038533671,-149.545160761,0.172430576111,-16.1512584522,49.9155066733,-0.0326873695623,
 ,0.4,1.07403430554,-0.739591970884,0.33412260138,-68.0354697778,0.0489812758399,17.4110040309,0.123201631653,-61.7834633982,0.109084035066,-51.286630466,0.415840176001,23.9116046831,0.277464742009,-2.6214832798,0.421926173193,11.121555058,0.929905833808,-4.25796909843,0.10421279394,-37.2091210271,0.155225352336,-85.7205017805,0.216728982531,-116.660913423,0.189522324179,-150.174696655,5.74047687184,-146.900617408,5.74047687184,-146.900617408,6.32441295027,-146.969312337,0.268415476279,-31.7313733783,0.078573978409,-49.4311134783,0.184991079795,-148.626612015,0.172777278605,-15.6166238141,49.9198489723,-0.0338964182001,
 ,0.42,1.0739849458,-0.20990741967,0.334741581465,-68.100829979,0.0593615935339,19.3889972023,0.123529418108,-60.7984252371,0.109589788815,-50.270676456,0.442461703814,24.3067053493,0.280801290448,-1.75534916809,0.4228527995,11.6950380335,0.930054681183,-3.72010632394,0.104103905266,-36.668500468,0.154346806,-83.4570029064,0.213945795945,-115.309272467,0.183021006491,-149.227702922,5.76696496447,-146.418393496,5.76696496447,-146.418393496,6.35359547984,-146.487088425,0.268508262749,-31.1797524626,0.078285262901,-49.0761750409,0.17902610343,-147.636738449,0.172507379129,-15.131539868,49.924233822,-0.0345329500607,
 ,0.44,1.07406632137,0.288389462513,0.335704202742,-68.1020686926,0.0688843936533,21.1630061398,0.12387883308,-59.8439666666,0.110111721012,-49.2892007079,0.468499793619,24.7620689733,0.283653848248,-0.912806415874,0.42295844167,12.2721295454,0.93026475603,-3.2121578244,0.103873324429,-36.2133773931,0.153756011512,-81.7152474168,0.210880015211,-113.818439349,0.176175394784,-148.213173251,5.79203208052,-145.949837974,5.79203208052,-145.949837974,6.38121248744,-146.018532903,0.267450690325,-30.7966358914,0.0779804543816,-48.7880849835,0.172710421446,-146.574454997,0.171685337361,-14.6955689841,49.9286107632,-0.0347080979749,
 ,0.46,1.07426917745,0.755803269065,0.336952241691,-68.0309210004,0.0774302267019,22.785186246,0.124240797576,-58.9329659966,0.110636120833,-48.3554774228,0.49332170317,25.2561875557,0.285974864906,-0.102131936139,0.422274150658,12.8489366047,0.930527009896,-2.73386632804,0.103531725021,-35.8421314009,0.153376243096,-80.5913022342,0.207664268719,-112.210252856,0.169243067482,-147.134037614,5.81501860326,-145.49496446,5.81501860326,-145.49496446,6.40653725841,-145.563659388,0.265303525844,-30.5809846049,0.0776748455596,-48.5557885667,0.166278545511,-145.443763331,0.170383982022,-14.3084811165,49.9329367167,-0.0344998709055,
 ,0.48,1.07458321933,1.19306829309,0.338424543036,-67.8799458686,0.0848731063819,24.2833813358,0.124604115638,-58.078034968,0.111147176033,-47.4822317526,0.516275767693,25.7740080356,0.28771901677,0.668873484339,0.42084172939,13.4213468582,0.930831879764,-2.28474878612,0.103091246492,-35.5526116431,0.153161088958,-80.1446810056,0.204435462905,-110.513357485,0.16248512663,-146.001166434,5.83528009296,-145.053671854,5.83528009296,-145.053671854,6.42885979898,-145.122366783,0.262153477652,-30.5328632967,0.0773813483668,-48.3690315136,0.15996969297,-144.25634584,0.168682122366,-13.9700577403,49.9371761253,-0.033974895336,
 ,0.5,1.07499745275,1.60109316974,0.34006003414,-67.6426151178,0.0910843805231,25.6767589055,0.124955841733,-57.2910728425,0.111627520969,-46.6812076976,0.536711692455,26.3063027475,0.288844933943,1.39303829578,0.418713100957,13.9850543108,0.931169604966,-1.86414334576,0.102565274754,-35.3421522187,0.153119975086,-80.3942865404,0.201326396657,-108.763867707,0.156154831251,-144.835819693,5.8522113425,-144.625762555,5.8522113425,-144.625762555,6.44751333879,-144.694457483,0.258112000782,-30.6528622881,0.0771100439459,-48.218908565,0.154017380431,-143.033925062,0.166662106347,-13.6798872058,49.9413011291,-0.0331964395413,
 ,0.52,1.07550038847,1.98090596082,0.341800584985,-67.3133878098,0.0959376771682,26.9821037935,0.125281903526,-56.5828790615,0.112059019428,-45.9628319628,0.554002278931,26.8488249353,0.289317116957,2.06390101585,0.415949532428,14.535606286,0.931530455982,-1.47125769079,0.101968162108,-35.2075437899,0.153325212937,-81.3155551928,0.198457594671,-107.005298904,0.150486434081,-143.671060277,5.86526873248,-144.210972149,5.86526873248,-144.210972149,6.46189896008,-144.279667078,0.253313209024,-30.9413290385,0.0768679082117,-48.0982954315,0.148639119504,-141.809692928,0.164407409285,-13.4371598556,49.9452915431,-0.0322263228578,
 ,0.54,1.07608012858,2.33360211338,0.343593539167,-66.8877875424,0.0993144995791,28.2167287426,0.125567935548,-55.9628433196,0.112423729228,-45.3359849817,0.567565515375,27.4014019075,0.289107931718,2.67572378039,0.412620735328,15.0684729368,0.931904884118,-1.10521663558,0.101314886234,-35.1449553563,0.153897243134,-82.838612164,0.195930321332,-105.287502163,0.14568522033,-142.551187193,5.87399008928,-143.809008517,5.87399008928,-143.809008517,6.47150747573,-143.877703446,0.247910776896,-31.3973724852,0.07665870079,-48.002111666,0.144027143731,-140.627946243,0.162000336219,-13.2404746065,49.9491345595,-0.031124209184,
 ,0.56,1.07672436429,2.66029747367,0.345393783721,-66.3624980787,0.101110116187,29.4001319517,0.125800246879,-55.4387180224,0.11270496918,-44.8078722598,0.576886051794,27.9670786737,0.288199556635,3.22345246826,0.408803859863,15.5791379992,0.932283608368,-0.765106717986,0.100620660906,-35.1498136846,0.154970340128,-84.8494235461,0.1938217698,-103.664493254,0.14191977655,-141.528381905,5.87801138452,-143.419597565,5.87801138452,-143.419597565,6.47593782748,-143.488292494,0.242073751798,-32.0176261813,0.0764830084036,-47.9273837849,0.14034114964,-139.541165308,0.159519915454,-13.0876716667,49.9528241647,-0.0299459283695,
 ,0.58,1.07742032188,2.96208806905,0.347165270885,-65.7354878745,0.101239454244,30.5553941053,0.125966824374,-55.0164644178,0.112888393577,-44.3839735585,0.581535233163,28.5513948781,0.28658575603,3.7026440459,0.404582391688,16.0632066322,0.93265765991,-0.450015722759,0.0999005239258,-35.2166617159,0.156647145842,-87.1970380618,0.192183203317,-102.191295399,0.139317217131,-140.656394813,5.87707977907,-143.042532657,5.87707977907,-143.042532657,6.47491145672,-143.111227586,0.235981258656,-32.7947985434,0.0763384406196,-47.8731052455,0.137703789641,-138.604298955,0.157040050031,-12.9757080883,49.9563603128,-0.0287416539755,
 ,0.6,1.07815469581,3.2400177316,0.348881943626,-65.0061669802,0.0996427682286,31.7109964401,0.126058264823,-54.7001536927,0.112962975699,-44.0680376167,0.581189011365,29.1618565338,0.284273364205,4.1093855077,0.400044950465,16.5165234658,0.933018406163,-0.159065526168,0.0991689383104,-35.3390277402,0.158955324106,-89.7085648242,0.19104134112,-100.920152189,0.137961429862,-139.98217558,5.87106270334,-142.677724902,5.87106270334,-142.677724902,6.46828230856,-142.746419831,0.229816180321,-33.7161038666,0.0762199814339,-47.8399166811,0.136199058106,-137.866945196,0.154627978903,-12.9005932814,49.9597479249,-0.0275543915113,
 ,0.62,1.07891360676,3.49505393721,0.350528043364,-64.1755714369,0.0962909160816,32.9038147035,0.126068535039,-54.4919003579,0.112921809074,-43.862087894,0.575643155091,29.8076500348,0.281283380455,4.44022904602,0.395283982286,16.9352917842,0.933357575458,0.108562713047,0.098439448655,-35.5093411911,0.161820465584,-92.2097398432,0.190402622965,-99.8966227378,0.137893574793,-139.537451203,5.85995286242,-142.325251715,5.85995286242,-142.325251715,6.45604234604,-142.393946644,0.223758048785,-34.7617530885,0.0761204999455,-47.8296504999,0.135872920283,-137.365117322,0.152343082004,-12.8573997876,49.9629958006,-0.0264190150103,
 ,0.64,1.07968261805,3.7280716189,0.352097793392,-63.2465618388,0.0911901597177,34.184501006,0.125995476756,-54.3918079607,0.112762651574,-43.7664102031,0.564825226432,30.4996383053,0.277651593343,4.69216506677,0.390394336423,17.3161835051,0.933667300979,0.353611328319,0.0977244337074,-35.7189270525,0.165064304307,-94.545325935,0.190259338126,-99.1560868197,0.139113508351,-139.332736651,5.84386923411,-141.985401094,5.84386923411,-141.985401094,6.43832264967,-142.054096023,0.217975583891,-35.9037735249,0.0760314148347,-47.8447948015,0.13673491857,-137.114830211,0.150236045208,-12.8403599646,49.9661155238,-0.0253619175664,
