Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),Phasor-10 Name(upto 16-char),Phasor-10 Type(v/c),Phasor-10 PHNMR(scaling),Phasor-11 Name(upto 16-char),Phasor-11 Type(v/c),Phasor-11 PHNMR(scaling),Phasor-12 Name(upto 16-char),Phasor-12 Type(v/c),Phasor-12 PHNMR(scaling),Phasor-13 Name(upto 16-char),Phasor-13 Type(v/c),Phasor-13 PHNMR(scaling),Phasor-14 Name(upto 16-char),Phasor-14 Type(v/c),Phasor-14 PHNMR(scaling),Phasor-15 Name(upto 16-char),Phasor-15 Type(v/c),Phasor-15 PHNMR(scaling),Phasor-16 Name(upto 16-char),Phasor-16 Type(v/c),Phasor-16 PHNMR(scaling),Phasor-17 Name(upto 16-char),Phasor-17 Type(v/c),Phasor-17 PHNMR(scaling),Phasor-18 Name(upto 16-char),Phasor-18 Type(v/c),Phasor-18 PHNMR(scaling),
Configuration Field Inputs,50,50,18,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,I9,c,100,I10,c,100,I11,c,100,I12,c,100,I13,c,100,I14,c,100,I15,c,100,I16,c,100,I17,c,100,I18,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Phasor-10 Magnitude,Phasor-10 Angle,Phasor-11 Magnitude,Phasor-11 Angle,Phasor-12 Magnitude,Phasor-12 Angle,Phasor-13 Magnitude,Phasor-13 Angle,Phasor-14 Magnitude,Phasor-14 Angle,Phasor-15 Magnitude,Phasor-15 Angle,Phasor-16 Magnitude,Phasor-16 Angle,Phasor-17 Magnitude,Phasor-17 Angle,Phasor-18 Magnitude,Phasor-18 Angle,Frequency,ROCOF,
 ,0.2,1.08143479522,-7.28769664364,0.211196461684,-39.4644724046,0.212558900051,-38.3322683852,0.648108029654,4.42697194205,0.0980216558494,172.878228778,0.0981626610322,173.004367768,6.09921177371,-179.377619955,1.0052623384,176.254414706,0.42999812692,-47.4903335079,0.342269824243,-64.167136019,0.303346921293,-53.7528738667,1.1708788982,18.9394060784,0.0832561351712,4.07963215699,0.201606218847,3.11819439363,0.0888460786763,-131.11179733,0.519882112722,-151.056544334,0.503640898772,-149.337524403,0.35077900193,-151.92118962,49.9181033265,0.038371792371,
 ,0.22,1.08019027031,-6.55607087728,0.211608588036,-38.6050161044,0.212973685049,-37.472812085,0.684449684899,4.49517355557,0.0823439550517,173.348745722,0.0824242183422,173.495281649,6.1144541087,-178.605634763,0.913021779865,175.539605816,0.430063669284,-46.7849934798,0.340385097314,-63.8150156983,0.301159526535,-53.4110985783,1.10368526161,20.6408189102,0.0687479476191,5.89870213957,0.190057336649,3.88939355276,0.0868028497514,-129.154382708,0.536027927896,-151.008329247,0.518840041356,-149.361111515,0.33680249401,-150.171657979,49.9062922451,0.0686054776194,
 ,0.24,1.07900464567,-5.83863345172,0.212045310701,-37.7563989666,0.213413225032,-36.6241949472,0.71912884599,4.6128162514,0.06753720021,173.79883013,0.0675600604721,173.973235407,6.12535328378,-177.857927244,0.831282521656,174.678090342,0.430114016327,-46.0881598255,0.338722252535,-63.4440364969,0.299168777495,-53.045601461,1.04164581363,22.3670442718,0.0543490562065,7.93637730134,0.178570318358,4.59123097206,0.085004574074,-127.305122134,0.549385533524,-150.845703079,0.531552431838,-149.260010519,0.324460894692,-148.488600467,49.9027806775,0.0407592570412,
 ,0.26,1.07791957901,-5.1391247399,0.21251243379,-36.9214720554,0.213883361554,-35.789268036,0.751863319584,4.76416479909,0.0537609791982,174.232279943,0.0537304218217,174.446310665,6.13188610396,-177.142383052,0.761171733026,173.731529462,0.430157649728,-45.4051440401,0.337284784591,-63.0471974851,0.297417004712,-52.6541313493,0.985545163274,24.0880345444,0.0401445958005,10.3226358785,0.167224613631,5.18461895782,0.0834759217728,-125.600585046,0.559565111053,-150.582595646,0.541406564066,-149.0469091,0.313917121393,-146.907209659,49.9029362705,0.0132367676709,
 ,0.28,1.0769646614,-4.46057574982,0.213015460393,-36.1025809264,0.214389633206,-34.970376907,0.782441717802,4.93718296317,0.0411319753299,174.677657681,0.0410525464493,174.951422901,6.13404480687,-176.463696416,0.703366573526,172.789323767,0.430200636235,-44.7396383391,0.336078854787,-62.6201574816,0.295930222602,-52.2342568046,0.935940401026,25.771949933,0.0262061072174,13.4911390007,0.156087544946,5.63198004062,0.0822300515741,-124.073884621,0.56629073854,-150.231896183,0.548131083047,-148.734085479,0.305259615325,-145.462055902,49.9048105281,-0.00503933247537,
 ,0.3,1.0761615388,-3.80545289326,0.213559415744,-35.301859161,0.214937097639,-34.1696551416,0.810711503088,5.12249805073,0.0297298985464,175.210857983,0.0296067192533,175.583044939,6.13183018778,-175.825072087,0.658137310151,171.967616832,0.430248196504,-44.0943883567,0.335109751459,-62.1608261438,0.294723312976,-51.7844651035,0.893160739125,27.3844052709,0.0126302843144,19.7519641902,0.145220426173,5.89412308792,0.0812724618699,-122.752462692,0.569416558189,-149.803899212,0.551571533294,-148.331773637,0.29851956696,-144.183182814,49.9075696547,-0.0159971411496,
 ,0.32,1.07552501232,-3.17571038177,0.214148394296,-34.5213577578,0.21552987572,-33.3891537385,0.836572484186,5.31292022591,0.019601007236,176.041764137,0.0194401211292,176.602077252,6.1252597666,-175.228841189,0.625398102949,171.395468126,0.430304938412,-43.4715045998,0.334379806261,-61.6690999065,0.293802616551,-51.3046811755,0.857321016529,28.8898805533,0.0020691351637,125.497698004,0.134684724899,5.9293683992,0.0806031234903,-121.656273257,0.568931486747,-149.305674024,0.551695834797,-147.847438706,0.293681499538,-143.092938528,49.9108368581,-0.0224804172555,
 ,0.34,1.07506344159,-2.57281481931,0.214785170641,-33.7630989193,0.216170759938,-32.6308948999,0.859971796404,5.50311268297,0.0107637417502,177.959120463,0.0105742153243,179.003488275,6.11437293655,-174.6766856,0.604781339007,171.190286735,0.430374841325,-42.8725973635,0.333887518752,-61.1467122241,0.293167200474,-50.7964679319,0.828340900452,30.2546248681,0.0137857308243,-173.39200661,0.124546331812,5.69404452054,0.0802179114098,-120.796472339,0.564957990923,-148.741001441,0.548594082294,-147.285627089,0.290691580961,-142.203725041,49.9144211053,-0.0264024877365,
 ,0.36,1.07477909919,-1.99776136553,0.215470886393,-33.0290748094,0.216860899276,-31.89687079,0.880899507683,5.68931499188,0.00325458952745,-171.793638541,0.00307802611171,-167.570990835,6.09923431325,-174.169703536,0.595723624911,171.43016715,0.430461227288,-42.2988382231,0.333627166134,-60.597089094,0.292809486489,-50.2630234179,0.805968849746,31.4503079156,0.0260837973215,-167.896747447,0.114878261994,5.14410382281,0.0801095210491,-120.174741286,0.557746187831,-148.11073386,0.542473941946,-146.648245629,0.289464344248,-141.516983468,49.9182068521,-0.0288199255189,
 ,0.38,1.07466869428,-1.45109212333,0.216204807558,-32.3212096599,0.217599555,-31.1890056405,0.899384459878,5.86908288811,0.00332521719779,-21.5279089409,0.00362339689176,-23.0150020209,6.07993736817,-173.708407655,0.597537177469,172.134489176,0.430566775563,-41.7509969999,0.333588554105,-60.0251570315,0.292715587792,-49.7090309749,0.789809811829,32.4575397706,0.0378541886273,-164.893565475,0.105762065261,4.23821148571,0.0802679235313,-119.783322732,0.547663750604,-147.413529444,0.533652138196,-145.935214456,0.289888007539,-141.023551654,49.922110173,-0.0302699330926,
 ,0.4,1.07472409742,-0.932921713496,0.21698416389,-31.641297949,0.218383938997,-30.5090939296,0.915490215892,6.04103463242,0.00846878718315,-13.0049744333,0.00877056212861,-13.8588682553,6.0566092569,-173.292696519,0.609443788002,173.2613345,0.430693581433,-41.2294743357,0.333756817779,-59.437089146,0.292865555525,-49.140399606,0.77935433089,33.2683886048,0.0489812758399,-162.588995969,0.0972876997277,2.94298719446,0.0806804072647,-119.605761425,0.535181787744,-146.646954578,0.522542213082,-145.145479968,0.291828597154,-140.705251439,49.9260620041,-0.0310210373554,
 ,0.42,1.07493321609,-0.442971953577,0.217804091047,-30.9909285946,0.219209155543,-29.8587245752,0.929311067128,6.20460635671,0.0125975159828,-11.619178694,0.0129130088962,-12.209693214,6.02941697608,-172.921821219,0.63056894759,174.722054239,0.430843239695,-40.7343370019,0.334112310491,-58.8399953995,0.29323368048,-48.5639279551,0.774006575532,33.8872884067,0.0593615935339,-160.611002798,0.0895512862457,1.24119316878,0.0813312981231,-119.618258158,0.520856767761,-145.808957158,0.509638632997,-144.278383636,0.295133239708,-140.537325719,49.9300023206,-0.0312163125854,
 ,0.44,1.07528093955,0.0193840469843,0.218657696247,-30.3714044815,0.220068267391,-29.2392004622,0.940968051728,6.35982402783,0.0157718557923,-11.431058081,0.0161004968531,-11.894266312,5.99857455922,-172.594361272,0.659915048676,176.405444377,0.431016927319,-40.2653575362,0.334630671376,-58.2415740714,0.293788967728,-47.9869259713,0.773109686301,34.3301765439,0.0688843936533,-158.83699386,0.0826500908526,-0.856687288969,0.0822015005073,-119.791477788,0.505308639632,-144.899685877,0.495497371308,-143.335358735,0.299633080828,-140.491230384,49.9338786376,-0.0309461651852,
 ,0.46,1.07575006825,0.455069074389,0.2195362611,-29.7836665442,0.220952499907,-28.6514625248,0.950604909258,6.50710130408,0.0181031602167,-11.7284517398,0.0184430439343,-12.1173933893,5.96435077161,-172.30821983,0.696339339333,178.20143959,0.43121546162,-39.8220575506,0.335283167702,-57.6497471958,0.294495872381,-47.4168286267,0.775968150503,34.6221581217,0.0774302267019,-157.214813754,0.0766744119398,-3.29831080753,0.0832680287148,-120.092608605,0.489195547703,-143.923558778,0.480713303044,-142.321863946,0.305146229487,-140.537309862,49.9376461231,-0.0302825546119,
 ,0.48,1.0763221542,0.865241756013,0.220429583484,-29.2282310561,0.221851585156,-28.0960270367,0.958383885023,6.64707207049,0.019714437798,-12.3195177693,0.02006360554,-12.6593221543,5.92707660559,-172.060645119,0.738553405883,-179.982701222,0.431439316832,-39.4037532304,0.336037380645,-57.0723047357,0.295315344513,-46.8608337831,0.781867948181,34.7942932266,0.0848731063819,-155.716618664,0.0716970149863,-5.97610728986,0.084503691463,-120.487454939,0.473185949336,-142.891361707,0.465895106163,-141.249355382,0.311480953916,-140.647012072,49.9412682016,-0.0292937573112,
 ,0.5,1.07697819945,1.25123137456,0.221326446037,-28.7051472926,0.222754233412,-27.5729432732,0.964481308542,6.78046441065,0.0207328243798,-13.1352656698,0.0210895846602,-13.4389512403,5.88715178311,-171.848281893,0.785146784536,-178.215526674,0.431688591078,-39.0096013927,0.336858255701,-56.5165808293,0.296206182328,-46.3255907668,0.790095580141,34.8801734292,0.0910843805231,-154.323241094,0.0677624464782,-8.72105582927,0.0858770547261,-120.94236047,0.457929479571,-141.821994738,0.451638845335,-140.136956327,0.318439153424,-140.794468261,49.9447171597,-0.0280496830698,
 ,0.52,1.07769918456,1.61447013527,0.222215184303,-28.2139803095,0.223648704971,-27.0817762901,0.96908290589,6.90801953292,0.0212842736676,-14.1468898764,0.0216472891795,-14.4211340644,5.84504944437,-171.667253434,0.834627645537,-176.541790371,0.431962925583,-38.6386446459,0.337709482644,-55.9891808925,0.297126641585,-45.8169577935,0.799956790525,34.9128322861,0.0959376771682,-153.017896207,0.0648803903859,-11.3111001452,0.0873527508023,-121.425803442,0.44402847275,-140.743327288,0.438501937494,-139.012344692,0.325819976625,-140.957419031,49.9479745316,-0.0266226642306,
 ,0.54,1.07846642439,1.95642572849,0.223084315142,-27.753820514,0.224523442614,-26.6216164946,0.972378857363,7.03045505228,0.0214887026252,-15.3393156247,0.0218569884491,-15.5869665797,5.80131824476,-171.513271401,0.885470956627,-174.986779376,0.432261387073,-38.2898545493,0.338555115825,-55.4957714047,0.298036204534,-45.3398362591,0.810795125208,34.922317331,0.0993144995791,-151.783271257,0.0630276792458,-13.4978887152,0.0888921399493,-121.909567556,0.432012459548,-139.691561088,0.42697960163,-137.911316507,0.333423388171,-141.117575744,49.9510311631,-0.0250860995091,
 ,0.56,1.07926177131,2.27853703108,0.223923177364,-27.3233184971,0.225367716376,-26.1911144777,0.974558670705,7.14846749059,0.0214554496093,-16.6993973484,0.0218283257512,-16.9207740436,5.75658119997,-171.381767957,0.936166532698,-173.561791001,0.432582331267,-37.9621720966,0.339361303449,-55.0409361066,0.298897380081,-44.898079735,0.822009785842,34.9340338287,0.101110116187,-150.599868048,0.0621610872477,-15.0470517752,0.0904542786347,-122.369460246,0.422317945055,-138.708649632,0.417485943233,-136.875595835,0.341053500203,-141.26055858,49.9538869174,-0.0235121539406,
 ,0.58,1.08006770374,2.58215553248,0.22472253296,-26.9207408173,0.226172228652,-25.7885367979,0.97580599663,7.26276448493,0.0212791701471,-18.2093954339,0.0216561887326,-18.4031335485,5.71153080479,-171.268042282,0.985262593611,-172.269132914,0.432923269339,-37.6545452632,0.340097970662,-54.6280946264,0.299677393,-44.494466943,0.833071805703,34.9678121098,0.101239454244,-149.444605895,0.0622380210938,-15.7798497615,0.0919971138918,-122.785609519,0.415275104519,-137.837756221,0.410341292836,-135.948813153,0.348521553866,-141.375559058,49.956550035,-0.0219691837618,
 ,0.6,1.08086734797,2.86849460846,0.225475079041,-26.5440405849,0.226929629443,-25.4118365655,0.976293561462,7.37411365601,0.0210363884548,-19.8438125342,0.0214172507379,-20.0075613058,5.66692018486,-171.16741212,1.03140304095,-171.106006402,0.433280759957,-37.36596367,0.340740298911,-54.2594736734,0.300349624542,-44.1307223695,0.843537477978,35.0375670693,0.0996427682286,-148.28900356,0.063237637091,-15.6038050392,0.0934788085028,-123.142412253,0.411101701625,-137.117386497,0.405766262471,-135.171126377,0.355648525782,-141.454853619,49.9590361926,-0.0205192961829,
 ,0.62,1.0816444846,3.138588193,0.226175827474,-26.1909360868,0.227634898437,-25.0587320674,0.976178428433,7.48339304446,0.020782980659,-21.5698231929,0.0211674568948,-21.7008808516,5.62355029415,-171.075360513,1.07335819844,-170.067217775,0.43365034725,-37.0954905517,0.34126986215,-53.9361178946,0.300894687636,-43.8075662071,0.853058160156,35.1513979695,0.0962909160816,-147.096185296,0.0651738336395,-14.5258653918,0.0948591035465,-123.428227487,0.409902932917,-136.575461859,0.403881496273,-134.573527232,0.362267414628,-141.493262487,49.9613673246,-0.0192162924317,
 ,0.64,1.08238358568,3.39325982942,0.226822320396,-25.8589913604,0.228285561916,-24.726787341,0.975597823794,7.59162799528,0.020552887867,-23.3517369381,0.0209407489475,-23.4475784866,5.58225341389,-170.987668446,1.11004945874,-169.14691617,0.434026560499,-36.8422921303,0.341675315376,-53.6579276183,0.301301052855,-43.5247769729,0.861385936494,35.3119951089,0.0911901597177,-145.815498994,0.0680945554362,-12.6474836038,0.0961006372101,-123.634910194,0.411674754748,-136.224872676,0.404710885112,-134.173188821,0.368225314652,-141.487615844,49.963570281,-0.0181041111542,
 ,0.66,1.08306991804,3.63310260428,0.227414664194,-25.5456943244,0.228881726951,-24.4134903051,0.974665774691,7.70000162843,0.0203583090366,-25.1590472982,0.0207492717487,-25.2176308939,5.5438734162,-170.900525698,1.14056846993,-168.339614787,0.434402985378,-36.6056641774,0.341952577321,-53.4237136293,0.301565181619,-43.2812547985,0.868375011428,35.5172542428,0.0843865759732,-144.372345635,0.0720671549979,-10.143678889,0.0971701553339,-123.75726999,0.416308211073,-136.061746351,0.408185726475,-133.971061592,0.373385397524,-141.436263333,49.965675385,-0.0172157799263,
 ,0.68,1.08368973207,3.85847011328,0.22795538071,-25.2485303648,0.229425931655,-24.1163263454,0.973470798648,7.809830468,0.0201914871913,-26.9764244715,0.0205851674785,-26.9961717946,5.50924341964,-170.81061478,1.16419142655,-167.640724561,0.434772409839,-36.3850550695,0.342104501161,-53.2312638778,0.301691166311,-43.0750798779,0.87397903077,35.7610334948,0.0759705859037,-142.647802734,0.0771548231886,-7.23014508745,0.0980395651196,-123.792521623,0.423593443703,-136.066857677,0.414148167421,-133.952319971,0.377628902425,-141.338644777,49.9677149439,-0.0165728116801,
 ,0.7,1.08423053696,4.06947834144,0.228449090766,-24.9650515954,0.229922826659,-23.8328475761,0.972074852435,7.92250286479,0.0200280174219,-28.8134760887,0.0204238815476,-28.7928891369,5.47916159085,-170.71516607,1.18038885646,-167.04677589,0.435127040779,-36.1800841179,0.342140079043,-53.0774223213,0.301689919278,-42.9035675191,0.878244736311,36.0340118684,0.0660832647361,-140.434344758,0.0833921168682,-4.12591169207,0.098686796309,-123.739775342,0.433223805963,-136.209647889,0.422353863706,-134.089438634,0.380857184984,-141.194929265,49.9697217538,-0.0161849658057,
 ,0.72,1.08468144438,4.26601808034,0.228902059709,-24.69294383,0.230378717725,-23.5607398106,0.970513684344,8.03938456973,0.0198314606685,-30.7127925511,0.0202287635898,-30.6497380649,5.45436595351,-170.611985843,1.18883111346,-166.555452838,0.435458780865,-35.990553557,0.342073273005,-52.9581845456,0.301577990846,-42.7633272411,0.88130245357,36.3246201356,0.0549296801079,-137.328300976,0.0907669571506,-1.02147631793,0.0990964436261,-123.599598811,0.444801857324,-136.453625268,0.432475295682,-134.346976241,0.382993811218,-141.005724912,49.9717276344,-0.0160503281895,
 ,0.74,1.08503354674,4.44777717243,0.22932164589,-24.4300941858,0.230801010677,-23.2978901664,0.968798636327,8.1617019814,0.0195590249633,-32.7564091117,0.0199567253802,-32.6471164173,5.43550916675,-170.499462171,1.18938965663,-166.165524119,0.43575954869,-35.8164524384,0.341921601274,-52.8688172879,0.301376127597,-42.6503371612,0.883353924781,36.6200145053,0.0428178897324,-132.426407101,0.0992127187724,1.93991059894,0.0992601714904,-123.373669711,0.457849325264,-136.761742728,0.444107868792,-134.686823522,0.383986616769,-140.771860863,49.9737620361,-0.0161557258282,
