Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),
Configuration Field Inputs,50,50,2,0,0,15,V1,v,10000,I2,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Frequency,ROCOF,
Measurements Field Inputs,0,1.13900176874,-4.78889303781,0.495072264795,145.942315972,49.9999986164,0.756708427234,
 ,0.02,1.13900175484,-4.78889087422,0.495072298495,145.942321707,49.9999993238,0.278374029595,
 ,0.04,1.13900175203,-4.78888978524,0.495072300712,145.942322639,49.9999996545,0.10240656051,
 ,0.06,1.13900175043,-4.78888835507,0.495072299851,145.942323833,49.9999997441,0.0376728783874,
 ,0.08,1.1390017491,-4.78888645465,0.495072299351,145.942325688,49.9999997355,0.0138591439072,
 ,0.1,0.557221543522,1.95472386834,0.311103219173,160.259777636,48.8135701115,5.19008498406,
 ,0.12,0.554862548679,2.74420017227,0.342432304727,163.112956956,49.4726098623,-1.22144033098,
 ,0.14,1.12613879144,-3.01857641018,0.524229783741,150.28224277,50.1942458987,-3.6577911124,
 ,0.16,1.12916336676,-2.8309456931,0.496365817615,148.218955866,50.0506371952,-0.638473977249,
 ,0.18,1.12888901277,-2.25632029444,0.49290132397,148.619891599,49.9705562845,0.141488658167,
 ,0.2,1.12829264346,-1.64976864311,0.492534349985,149.277117128,49.9369467002,0.208929693381,
 ,0.22,1.12764332579,-1.03763923453,0.492439987042,149.930070558,49.9234108681,0.140000355313,
 ,0.24,1.12699343628,-0.423389668363,0.492321443896,150.567119066,49.917991006,0.0767648264278,
 ,0.26,1.12637127879,0.191179431382,0.492181979932,151.195081778,49.915882693,0.0380136808049,
 ,0.28,1.12579696242,0.804666714635,0.492041607675,151.817484511,49.9151783993,0.0171607252444,
 ,0.3,1.12528530606,1.41589557191,0.491912206459,152.435239844,49.915117465,0.00643952845068,
 ,0.32,1.12484682636,2.02382351096,0.491799887439,153.048107624,49.9153936729,0.000875308633087,
 ,0.34,1.12448808076,2.62749513301,0.491707599771,153.655423886,49.9158811378,-0.00220247073857,
 ,0.36,1.12421185994,3.22601860391,0.491636416926,154.25640611,49.9165257018,-0.00411065696094,
