Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),
Configuration Field Inputs,50,50,1,0,0,15,V1,v,10000,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Frequency,ROCOF,
 ,1.42,0.970530145968,6.68395100121,50.0602405799,-0.00286906011122,,
 ,1.44,0.971418675785,6.24842701268,50.0603191214,-0.00137648527906,,
 ,1.46,0.972277402355,5.81427005356,50.0602213055,5.69979203811e-05,,
 ,1.48,0.973097368599,5.38269340214,50.0599533095,0.00143803971884,,
 ,1.5,0.973870871167,4.95487374249,50.0595204374,0.00277345411133,,
 ,1.52,0.974591336376,4.53195660416,50.0589272015,0.00406969116203,,
 ,1.54,0.975253163875,4.11506100114,50.0581774275,0.00533252972274,,
 ,1.56,0.975851575964,3.70528331384,50.0572743625,0.00656696535281,,
 ,1.58,0.976382505056,3.30370046889,50.0562207747,0.00777720390586,,
 ,1.6,0.97684254268,2.9113723553,50.0550190555,0.00896664293196,,
 ,1.62,0.977228962153,2.52934323066,50.0536713443,0.0101377405166,,
 ,1.64,0.977539814844,2.15864170011,50.0521796994,0.0112917256614,,
 ,1.66,0.977774088041,1.80027876764,50.0505463315,0.0124281733863,,
 ,1.68,0.977931901839,1.45524350232,50.0487739017,0.0135445258021,,
 ,1.7,0.978014714441,1.12449602542,50.0468658707,0.0146356692009,,
 ,1.72,0.978025500755,0.808957769339,50.0448268714,0.0156936715867,,
 ,1.74,0.977968869219,0.509499229087,50.0426630712,0.0167077526863,,
 ,1.76,0.977851086573,0.226925673591,50.0403824898,0.0176645140987,,
 ,1.78,0.977679989649,-0.0380385260097,50.0379952399,0.0185484159421,,
 ,1.8,0.977464776164,-0.284766169287,50.0355136709,0.0193424575154,,
 ,1.82,0.977215681399,-0.512743256339,50.0329523969,0.0200290050931,,
 ,1.84,0.976943562668,-0.721583919095,50.0303282046,0.0205907064139,,
 ,1.86,0.97665942645,-0.911043429434,50.0276598404,0.0210114340164,,
 ,1.88,0.976373941857,-1.08102852184,50.0249676821,0.0212772061372,,
 ,1.9,0.976096987134,-1.23160434852,50.0222733071,0.021377045125,,
 ,1.92,0.975837272113,-1.36299746601,50.0195989677,0.0213037494281,,
 ,1.94,0.975602069277,-1.47559432078,50.0169669884,0.0210545720516,,
 ,1.96,0.97539707079,-1.56993476224,50.0143990943,0.0206318069139,,
 ,1.98,0.975226371078,-1.64670019294,50.0119156848,0.0200432755623,,
 ,2.0,0.975092557527,-1.70669611557,50.0095350712,0.0193026780503,,
 ,2.02,0.974996878577,-1.75082910041,50.0072727084,0.0184297331645,,
 ,2.04,0.974939451442,-1.78007858988,50.0051404683,0.0174500041306,,
 ,2.06,0.974919471868,-1.79546444573,50.0031460113,0.0163943071483,,
 ,2.08,0.974935395424,-1.79801164692,50.001292323,0.0152976424735,,
 ,2.1,0.974985072003,-1.78871395576,49.9995774724,0.0141976650579,,
 ,2.12,0.975065829706,-1.76849859223,49.9979946299,0.0131328016175,,
 ,2.14,0.975174517834,-1.73819394279,49.9965323575,0.0121401938203,,
 ,2.16,0.975307528691,-1.69850209382,49.9951751527,0.0112536790907,,
 ,2.18,0.975460822356,-1.64997758592,49.9939042033,0.010502003086,,
 ,2.2,0.975629977065,-1.59301332333,49.9926982996,0.00990740162594,,
 ,2.22,0.975810281015,-1.52783412157,49.9915348417,0.00948461806086,,
 ,2.24,0.975996870919,-1.4544979808,49.9903908884,0.00924036022816,,
 ,2.26,0.976184910734,-1.37290483689,49.9892441962,0.00917316591773,,
 ,2.28,0.976369792898,-1.28281224427,49.9880742049,0.00927363921758,,
 ,2.3,0.976547336446,-1.18385715785,49.9868629291,0.00952503068237,,
 ,2.32,0.976713953021,-1.07558269962,49.9855957146,0.00990414416595,,
 ,2.34,0.976866753927,-0.957468539414,49.9842618231,0.0103825477696,,
 ,2.36,0.977003578881,-0.828963330657,49.9828548157,0.0109280415805,,
 ,2.38,0.977122938681,-0.689517565584,49.981372719,0.0115062985503,,
 ,2.4,0.977223877807,-0.538615273547,49.9798179714,0.0120825620904,,
 ,2.42,0.977305776363,-0.375803176989,49.9781971704,0.0126232690007,,
 ,2.44,0.977368121363,-0.200716207483,49.9765206508,0.0130974760258,,
 ,2.46,0.977410283291,-0.013098620457,49.9748019376,0.0134779997275,,
 ,2.48,0.977431333922,0.187179717537,49.9730571174,0.0137422228627,,
 ,2.5,0.977429935762,0.400111999477,49.9713041731,0.0138725649807,,
 ,2.52,0.977404323176,0.625548004772,49.9695623155,0.0138566522329,,
 ,2.54,0.977352382217,0.863192222577,49.9678513406,0.0136872470686,,
 ,2.56,0.977271822462,1.11260622517,49.9661910274,0.0133620106118,,
 ,2.58,0.977160421825,1.37321491445,49.9646005847,0.0128831677837,,
 ,2.6,0.97701631586,1.64431626119,49.963098149,0.0122571273213,,
 ,2.62,0.976838297293,1.92509414302,49.9617003344,0.0114940787387,,
 ,2.64,0.97662608993,2.21463383238,49.9604218395,0.010607554461,,
 ,2.66,0.97638056336,2.51193957676,49.9592751225,0.00961392081164,,
 ,2.68,0.976103860888,2.81595357318,49.9582701602,0.00853175878525,,
 ,2.7,0.975799421911,3.12557551315,49.9574143089,0.00738111986568,,
 ,2.72,0.975471890834,3.43968182654,49.9567122772,0.0061826869429,,
 ,2.74,0.975126916408,3.75714382437,49.956166208,0.0049569180903,,
 ,2.76,0.974770856985,4.07684413885,49.9557758534,0.00372327968576,,
 ,2.78,0.97441041766,4.3976911396,49.9555388101,0.00249966861331,,
 ,2.8,0.974052253544,4.71863128843,49.9554507825,0.00130207839694,,
 ,2.82,0.973702578602,5.03865959443,49.9555058434,0.000144495131387,,
 ,2.84,0.973366820639,5.35682838701,49.9556966789,-0.000961057650543,,
 ,2.86,0.973049359371,5.67225453517,49.9560148203,-0.00200444244378,,
 ,2.88,0.972753375907,5.98412506161,49.9564508794,-0.00297740581264,,
 ,2.9,0.972480828779,6.29170092839,49.9569948074,-0.00387370111905,,
 ,2.92,0.972232555436,6.59431869925,49.9576361872,-0.00468930694951,,
 ,2.94,0.972008481198,6.89138986909,49.9583645549,-0.00542264316691,,
 ,2.96,0.971807902748,7.18239788138,49.9591697245,-0.00607465698153,,
 ,2.98,0.971629803108,7.46689315953,49.9600420805,-0.00664867482478,,
 ,3.0,0.971473151766,7.74448675537,49.9609728008,-0.00714998355393,,
 ,3.02,0.971337147866,8.01484337282,49.9619539837,-0.00758519032368,,
 ,3.04,0.971221375777,8.27767450693,49.9629786753,-0.00796148190731,,
 ,3.06,0.971125858516,8.53273225628,49.9640408103,-0.0082859362612,,
 ,3.08,0.971051012622,8.7798040791,49.9651351023,-0.00856502309672,,
 ,3.1,0.970997524352,9.01870845398,49.966256921,-0.008804375137,,
 ,3.12,0.970966178665,9.24929115782,49.9674021938,-0.00900883798104,,
 ,3.14,0.970957677256,9.47142174173,49.9685673552,-0.00918273640853,,
 ,3.16,0.97097247945,9.68498979656,49.9697493508,-0.0093302454002,,
 ,3.18,0.971010691015,9.88990074369,49.9709456844,-0.00945573327762,,
 ,3.2,0.971072012968,10.0860711323,49.9721544805,-0.00956395297917,,
 ,3.22,0.971155748074,10.2734237164,49.9733745255,-0.00965999171922,,
 ,3.24,0.971260849938,10.4518828635,49.9746052515,-0.00974894270383,,
 ,3.26,0.971385990978,10.6213710407,49.9758466296,-0.00983532636103,,
 ,3.28,0.971529622999,10.7818071829,49.9770989596,-0.00992235105191,,
 ,3.3,0.97169000812,10.9331076434,49.9783625612,-0.0100111501386,,
 ,3.32,0.971865207532,11.0751901663,49.9796373916,-0.0101001497556,,
 ,3.34,0.972053028824,11.2079809599,49.9809226328,-0.0101847012027,,
 ,3.36,0.972250946234,11.3314245752,49.9822162967,-0.0102570558439,,
 ,3.38,0.972456019081,11.445495986,49.983514892,-0.0103066838706,,
 ,3.4,0.972664839025,11.5502140907,49.9848131847,-0.0103208655914,,
 ,3.42,0.972873535543,11.6456558256,49.9861040618,-0.0102854397789,,
 ,3.44,0.973077861061,11.731970147,49.9873785001,-0.0101855926194,,
 ,3.46,0.973273364257,11.8093912407,49.9886256258,-0.01000661026,,
 ,3.48,0.973455644682,11.878250374,49.9898328597,-0.00973457799374,,
 ,3.5,0.973620667093,11.9389857806,49.9909861457,-0.00935706100332,,
 ,3.52,0.973765102386,11.9921498863,49.9920702714,-0.00886382041112,,
 ,3.54,0.973886655807,12.0384130971,49.9930692902,-0.00824759467729,,
 ,3.56,0.973984342693,12.0785633669,49.9939670506,-0.00750492078079,,
 ,3.58,0.974058677083,12.113500898,49.9947478202,-0.00663690786432,,
 ,3.6,0.974111747837,12.1442276123,49.9953969759,-0.00564983674286,,
 ,3.62,0.974147168663,12.1718314219,49.9959017142,-0.00455545997551,,
 ,3.64,0.974169901193,12.1974657512,49.9962517269,-0.0033709188611,,
 ,3.66,0.974185962411,12.2223251317,49.9964397917,-0.00211825861433,,
 ,3.68,0.974202038356,12.2476179575,49.9964622322,-0.000823586318997,,
 ,3.7,0.974225034303,12.2745376421,49.9963192216,0.000484042429676,,
 ,3.72,0.974261597198,12.3042334734,49.9960149115,0.00177391077532,,
 ,3.74,0.974317648707,12.3377824611,49.9955573819,0.00301501608013,,
 ,3.76,0.974397966861,12.3761634371,49.9949584135,0.00417746798241,,
 ,3.78,0.974505850879,12.4202345993,49.9942330899,0.00523385706398,,
 ,3.8,0.974642897314,12.4707155882,49.9933992411,0.00616054285806,,
 ,3.82,0.974808906342,12.5281750071,49.9924767525,0.00693880110445,,
 ,3.84,0.975001925167,12.593024058,49.9914867675,0.00755576120755,,
 ,3.86,0.975218421969,12.6655166511,49.9904508244,0.00800506467665,,
 ,3.88,0.97545357015,12.7457559917,49.989389974,0.00828718694578,,
 ,3.9,0.975701610665,12.8337072721,49.9883239265,0.00840938534951,,
 ,3.92,0.975956251889,12.9292157262,49.9872702778,0.00838525977037,,
 ,3.94,0.976211063528,13.0320289668,49.9862438626,0.00823393645111,,
 ,3.96,0.976459824154,13.1418222369,49.9852562751,0.00797891074961,,
 ,3.98,0.976696790991,13.2582250142,49.9843155873,0.00764661421528,,
 ,4.0,0.976916874167,13.3808473348,49.983426282,0.00726480550052,,
 ,4.02,0.977115713528,13.5093042887,49.9825893984,0.00686091682251,,
 ,4.04,0.977289671587,13.6432373781,49.9818028667,0.00646050552828,,
 ,4.06,0.977435768415,13.782331793,49.9810619924,0.00608595078557,,
 ,4.08,0.977551591172,13.9263290616,49.9803600411,0.00575549324589,,
 ,4.1,0.977635211431,14.0750349086,49.9796888721,0.00548264885695,,
 ,4.12,0.977685137581,14.2283224117,49.9790395833,0.00527595778422,,
 ,4.14,0.977700318672,14.3861306889,49.9784031389,0.00513898123834,,
 ,4.16,0.977680202181,14.5484593875,49.9777709677,0.0050704513726,,
 ,4.18,0.977624834001,14.7153592711,49.9771355255,0.00506451379049,,
 ,4.2,0.97753497702,14.8869192774,49.9764908096,0.00511106089319,,
 ,4.22,0.97741221749,15.0632505994,49.9758328055,0.00519620723401,,
 ,4.24,0.977259027431,15.2444685989,49.9751598347,0.00530297629991,,
 ,4.26,0.977078757153,15.4306736291,49.9744727691,0.00541223807119,,
 ,4.28,0.976875543582,15.6219320122,49.9737750851,0.00550386745999,,
 ,4.3,0.976654135261,15.8182584156,49.9730727497,0.00555801439665,,
 ,4.32,0.976419650549,16.0196006692,49.9723739545,0.00555632276635,,
 ,4.34,0.976177298297,16.2258277218,49.9716887362,0.00548293328991,,
 ,4.36,0.975932097644,16.4367210337,49.9710285318,0.00532515814218,,
 ,4.38,0.975688633924,16.6519693769,49.9704057158,0.00507380227488,,
 ,4.4,0.975450881201,16.8711668147,49.9698331534,0.00472319419049,,
 ,4.42,0.975222110133,17.0938136,49.9693237828,0.00427104546856,,
 ,4.44,0.975004885103,17.3193198113,49.9688902249,0.00371826708877,,
 ,4.46,0.974801139965,17.5470116703,49.9685444074,0.00306883500538,,
 ,4.48,0.974612309879,17.7761405774,49.9682971905,0.0023297367,,
 ,4.5,0.974439489566,18.005894905,49.9681579893,0.0015109691024,,
 ,4.52,0.974283586769,18.2354144977,49.9681343986,0.000625516213816,,
 ,4.54,0.974145443277,18.4638076451,49.9682318408,-0.000310778939672,,
 ,4.56,0.974025903531,18.6901700683,49.9684532617,-0.00127952017746,,
 ,4.58,0.973925820689,18.9136052314,49.9687989064,-0.00226028207226,,
 ,4.6,0.973846000452,19.1332451044,49.9692662014,-0.0032313512928,,
 ,4.62,0.973787092331,19.3482703887,49.9698497648,-0.00417064383852,,
 ,4.64,0.973749445329,19.5579292083,49.9705415501,-0.00505672235373,,
 ,4.66,0.973732949654,19.7615533573,49.9713311211,-0.00586981588819,,
 ,4.68,0.973736887805,19.958571385,49.9722060357,-0.00659273986224,,
 ,4.7,0.973759817558,20.148518043,49.9731523115,-0.00721162941864,,
 ,4.72,0.973799506187,20.3310398802,49.9741549388,-0.0077164332669,,
 ,4.74,0.973852930243,20.5058969949,49.9751984089,-0.00810115987158,,
 ,4.76,0.973916348655,20.6729611044,49.9762672318,-0.00836391002568,,
 ,4.78,0.973985449128,20.8322101718,49.9773464294,-0.00850675475381,,
 ,4.8,0.974055559326,20.9837198571,49.9784219934,-0.00853551546201,,
 ,4.82,0.974121905884,21.1276520963,49.9794813031,-0.00845947617692,,
 ,4.84,0.9741798969,21.264241188,49.9805134926,-0.00829101993572,,
 ,4.86,0.974225398668,21.3937779113,49.9815097531,-0.00804515417176,,
 ,4.88,0.974254976001,21.5165923687,49.9824635462,-0.00773889121861,,
 ,4.9,0.974266068535,21.6330363823,49.9833707144,-0.00739048407053,,
 ,4.92,0.97425708282,21.7434663089,49.9842294755,-0.00701857168969,,
 ,4.94,0.974227391059,21.8482270262,49.9850403121,-0.00664133766771,,
 ,4.96,0.974177240543,21.9476376021,49.9858057795,-0.00627580603125,,
 ,4.98,0.974107590864,22.0419788464,49.9865302695,-0.00593737540927,,
 ,5.0,0.974019906621,22.1314826532,49.9872197677,-0.00563963303274,,
 ,5.02,0.973915939453,22.2163228541,49.9878816356,-0.00539441416296,,
 ,5.04,0.973797533486,22.2966072697,49.9885244278,-0.00521200775373,,
 ,5.06,0.973666482512,22.3723707547,49.98915774,-0.0051013767113,,
 ,5.08,0.973524456372,22.4435692495,49.989792065,-0.00507026899897,,
 ,5.1,0.973373000084,22.5100750947,49.990438627,-0.00512513735492,,
 ,5.12,0.973213594869,22.5716740765,49.9911091655,-0.00527084449436,,
 ,5.14,0.973047758156,22.6280647919,49.9918156478,-0.0055101893943,,
 ,5.16,0.972877152298,22.6788609344,49.992569902,-0.0058433350618,,
 ,5.18,0.972703670634,22.7235969931,49.9933831792,-0.00626724303711,,
 ,5.2,0.972529475138,22.761737654,49.9942656639,-0.00677522477988,,
 ,5.22,0.972356971133,22.7926909087,49.9952259694,-0.00735670832533,,
 ,5.24,0.972188719109,22.8158245543,49.9962706564,-0.00799729290753,,
 ,5.26,0.972027298529,22.8304854485,49.99740382,-0.00867912646526,,
 ,5.28,0.971875150281,22.8360206178,49.9986267821,-0.00938159365176,,
 ,5.3,0.971734430549,22.8317991539,49.9999379188,-0.0100822515984,,
 ,5.32,0.971606907985,22.8172338,50.0013326334,-0.0107579087318,,
 ,5.34,0.971493928332,22.7918012268,50.0028034691,-0.0113857216497,,
 ,5.36,0.971396457686,22.7550601869,50.004340343,-0.0119441952688,,
 ,5.38,0.971315200073,22.7066669601,50.0059308737,-0.0124140103939,,
 ,5.4,0.971250770014,22.6463876919,50.0075607757,-0.0127786564181,,
 ,5.42,0.971203889229,22.5741073566,50.0092143012,-0.0130248936889,,
 ,5.44,0.971175570782,22.4898351494,50.010874716,-0.0131430911061,,
 ,5.46,0.971167254756,22.3937061612,50.0125247999,-0.0131274728869,,
 ,5.48,0.971180866802,22.2859792885,50.014147362,-0.0129762734957,,
 ,5.5,0.971218782872,22.1670314835,50.0157257506,-0.012691762878,,
 ,5.52,0.971283698059,22.0373486755,50.017244333,-0.0122800876698,,
 ,5.54,0.971378411892,21.8975139292,50.0186889128,-0.0117508897297,,
 ,5.56,0.971505554532,21.7481935911,50.0200470583,-0.0111167060263,,
 ,5.58,0.971667286368,21.5901222614,50.0213083234,-0.0103922047351,,
 ,5.6,0.97186500662,21.4240873979,50.0224643582,-0.00959334837428,,
 ,5.62,0.972099104827,21.2509142364,50.0235089175,-0.00873658051192,,
 ,5.64,0.972368783084,21.0714515613,50.0244377845,-0.00783810709448,,
 ,5.66,0.972671967868,20.8865587239,50.0252486273,-0.0069133001378,,
 ,5.68,0.973005319794,20.6970942307,50.0259408014,-0.0059762107662,,
 ,5.7,0.973364339,20.5039062011,50.0265151057,-0.00503915796655,,
 ,5.72,0.973743554496,20.3078249811,50.0269734954,-0.00411236529072,,
 ,5.74,0.974136778384,20.1096581748,50.0273187589,-0.00320364326263,,
 ,5.76,0.974537400916,19.9101882626,50.027554167,-0.00231814462121,,
 ,5.78,0.974938700056,19.7101728313,50.0276831137,-0.00145823658464,,
 ,5.8,0.975334139499,19.5103472601,50.0277087697,-0.000623530708193,,
 ,5.82,0.975717631876,19.3114295256,50.0276337731,0.000188910846459,,
 ,5.84,0.976083748824,19.1141266508,50.0274599781,0.000984202897785,,
 ,5.86,0.97642786627,18.919142229,50.0271882749,0.00176913314377,,
 ,5.88,0.976746240944,18.7271844214,50.0268184899,0.00255157272924,,
 ,5.9,0.97703602202,18.538973825,50.0263493682,0.00333984781487,,
 ,5.92,0.977295208973,18.3552506454,50.0257786345,0.00414211211133,,
 ,5.94,0.977522572453,18.1767806622,50.0251031273,0.00496575367429,,
 ,5.96,0.977717558327,18.0043595583,50.0243189958,0.00581686433635,,
 ,5.98,0.977880195513,17.8388152791,50.0234219481,0.00669979439434,,
 ,6.0,0.978011025473,17.6810081928,50.0224075358,0.00761680505807,,
 ,6.02,0.978111065356,17.5318289083,50.0212714658,0.00856781647834,,
 ,6.04,0.978181808539,17.3921936666,50.0200099273,0.00955023556153,,
 ,6.06,0.978225256827,17.2630372631,50.0186199292,0.010558843762,,
 ,6.08,0.978243969519,17.1453034951,50.0170996422,0.0115857365264,,
 ,6.1,0.978241107593,17.0399332101,50.0154487357,0.0126203307007,,
 ,6.12,0.978220448154,16.9478501669,50.0136686939,0.0136494828227,,
 ,6.14,0.978186345918,16.869945126,50.0117630851,0.0146577741842,,
 ,6.16,0.97814362538,16.8070588075,50.0097377575,0.0156280062154,,
 ,6.18,0.978097398478,16.7599645516,50.0076009302,0.0165419113793,,
 ,6.2,0.978052816365,16.7293516124,50.0053631635,0.0173810328699,,
 ,6.22,0.978014777564,16.7158099994,50.0030372023,0.0181276815319,,
 ,6.24,0.977987625623,16.7198176439,50.0006377049,0.0187658596512,,
 ,6.26,0.977974874776,16.7417304723,49.9981808783,0.0192820564075,,
 ,6.28,0.977979000646,16.7817757648,49.9956840486,0.0196658611727,,
 ,6.3,0.978001324757,16.840049021,49.993165189,0.0199103889865,,
 ,6.32,0.978042007733,16.9165144517,49.9906424254,0.020012546085,,
 ,6.34,0.97810014936,17.0110091414,49.9881335325,0.0199731695627,,
 ,6.36,0.978173977156,17.1232508403,49.9856554327,0.0197970560483,,
 ,6.38,0.978261092056,17.2528492076,49.9832237165,0.0194928645709,,
 ,6.4,0.978358732563,17.3993201342,49.9808522026,0.0190728579801,,
 ,6.42,0.978464018486,17.562102548,49.9785525697,0.0185524492082,,
 ,6.44,0.978574141878,17.7405769033,49.9763340812,0.017949544581,,
 ,6.46,0.978686484395,17.9340844245,49.9742034277,0.0172837151924,,
 ,6.48,0.978798654516,18.1419461414,49.9721646923,0.016575262133,,
 ,6.5,0.978908452199,18.3634808159,49.9702194404,0.0158442584634,,
 ,6.52,0.979013780156,18.5980209939,49.968366919,0.0151096463694,,
 ,6.54,0.979112528373,18.8449265767,49.9666043491,0.0143884483027,,
 ,6.56,0.97920246097,19.1035954876,49.9649272892,0.0136951276536,,
 ,6.58,0.979281132237,19.3734711714,49.9633300474,0.013041117367,,
 ,6.6,0.979345852528,19.6540468447,49.9618061196,0.0124345264519,,
 ,6.62,0.979393716046,19.9448665762,49.9603486297,0.011880030105,,
 ,6.64,0.97942169299,20.2455234416,49.9589507496,0.011378941685,,
 ,6.66,0.979426779297,20.5556551246,49.957606078,0.0109294502347,,
 ,6.68,0.979406189404,20.8749374148,49.9563089655,0.01052698878,,
 ,6.7,0.97935757169,21.203076077,49.9550547757,0.0101646852742,,
 ,6.72,0.979279222791,21.5397975466,49.9538400841,0.00983384835284,,
 ,6.74,0.979170276035,21.8848388717,49.9526628143,0.00952445537341,,
 ,6.76,0.979030840951,22.2379373087,49.9515223148,0.00922563238303,,
 ,6.78,0.978862074982,22.5988199788,49.9504193762,0.00892613104961,,
 ,6.8,0.978666175128,22.9671940013,49.9493561882,0.00861480572155,,
 ,6.82,0.978446285552,23.3427374966,49.9483362394,0.00828107465035,,
 ,6.84,0.978206326549,23.725091764,49.9473641695,0.00791532477604,,
 ,6.86,0.977950759514,24.1138548004,49.94644559,0.00750920697356,,
 ,6.88,0.97768431068,24.508576155,49.9455868969,0.00705578130913,,
 ,6.9,0.977411682125,24.9087529878,49.9447950932,0.0065495101949,,
 ,6.92,0.977137280911,25.3138271554,49.9440776328,0.00598614703035,,
 ,6.94,0.976864995482,25.7231832225,49.9434422832,0.00536260671351,,
 ,6.96,0.97659804245,26.1361474567,49.942896991,0.00467691277704,,
 ,6.98,0.976338897182,26.5519880513,49.9424497268,0.00392828734935,,
 ,7.0,0.976089309541,26.96991696,49.9421082903,0.00311739462394,,
 ,7.02,0.975850393487,27.3890937545,49.9418800646,0.00224668774069,,
 ,7.04,0.975622768321,27.8086318278,49.9417717233,0.00132076632747,,
 ,7.06,0.975406721994,28.2276070663,49.9417889093,0.000346641790291,,
