Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),
Configuration Field Inputs,50,50,8,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Frequency,ROCOF,
Measurements Field Inputs,0,1.02748261384,-14.9688918727,0.318297045473,124.148598081,0.010238287094,-118.762733777,0.81387766339,111.418004093,0.107336923891,114.17651909,0.101662736616,113.200521379,0.119034417769,157.28159186,0.11558597218,157.87609674,49.9999981768,2.11194891769,
 ,0.02,1.0274825967,-14.9688899478,0.318297040413,124.148597668,0.0102382862575,-118.762731658,0.813877654651,111.418005822,0.107336921171,114.176529669,0.101662732486,113.200530543,0.119034410389,157.28159035,0.115585964681,157.876095195,49.9999991768,0.776937835843,
 ,0.04,1.02748259314,-14.9688885934,0.318297038283,124.1485989,0.0102382864452,-118.762730297,0.813877649546,111.418007101,0.107336920372,114.176532013,0.101662731402,113.200532659,0.119034411029,157.281591455,0.115585965004,157.876096231,49.9999995751,0.285817636626,
 ,0.06,1.02748259044,-14.9688866687,0.318297036614,124.148600783,0.0102382865444,-118.762728507,0.813877644837,111.418008778,0.107336919512,114.17653414,0.101662730302,113.200534606,0.119034413785,157.281593581,0.115585967245,157.876098246,49.9999996701,0.105146028955,
 ,0.08,1.02748258755,-14.9688840852,0.318297034967,124.148603272,0.0102382865403,-118.762726172,0.813877639823,111.418010957,0.107336918461,114.176536682,0.101662728955,113.200536922,0.119034418074,157.281596594,0.115585970845,157.876101109,49.999999647,0.0386812057013,
 ,0.1,0.313359342897,-5.34414204293,0.0697819810355,136.696306944,0.000698698004661,-119.548976506,0.393825686169,-116.864310967,0.153134233507,99.6402121041,0.106596913709,101.938804346,0.203222682089,93.6709523025,0.200182797105,93.0553554989,47.3277339343,11.353141453,
 ,0.12,0.310596782835,-4.29441022779,0.0665722634253,135.401337292,0.000729229824983,-116.466036606,0.391339179329,-115.790907036,0.150338241644,102.54731018,0.104046642869,104.808758798,0.203641773893,94.1529272324,0.200598061469,93.5040717352,48.8452559715,-2.9553922751,
 ,0.14,1.01176567061,-12.8776881522,0.308979726205,125.248655492,0.0100387792042,-116.823567968,0.798637767523,113.489790943,0.105744434667,119.470395498,0.0989525362974,117.54569554,0.119041578257,157.512237915,0.115263747378,157.998566316,50.173033677,-6.96620206372,
 ,0.16,1.01531869982,-12.4517566811,0.307937361393,125.633945903,0.0101430450459,-116.611674432,0.799330087808,113.733886854,0.106219364632,117.647632193,0.0998719258873,116.180069661,0.124132232658,159.32959649,0.120180792985,159.774959817,50.0278170001,-1.85101137143,
 ,0.18,1.01447232511,-11.6756696909,0.305660977002,125.928973988,0.0100908473428,-116.025891436,0.797505027906,114.338782607,0.106281872846,118.236311121,0.0997997822455,116.713540025,0.127157790258,160.560336992,0.123040367086,160.961559265,49.9470039215,-0.300447892114,
 ,0.2,1.01324912367,-10.883091515,0.303346921293,126.247126133,0.0100516155017,-115.403043879,0.79542238694,114.982870737,0.106330018621,119.0233907,0.0996655073982,117.392819694,0.129755748306,161.690011238,0.125500406772,162.053685923,49.9128736013,0.0484745036453,
