Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),
Configuration Field Inputs,50,50,1,0,0,15,V1,v,10000,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Frequency,ROCOF,
Measurements Field Inputs,0,0.999999821321,-2.62678789813,49.9999988748,0.364713939916,,
 ,0.02,0.999999807567,-2.62678534608,49.999999391,0.134168156142,,
 ,0.04,0.999999805033,-2.62678425483,49.9999996797,0.0493563731044,,
 ,0.06,0.999999803634,-2.62678288,49.9999997585,0.0181568536505,,
 ,0.08,0.999999802496,-2.62678106268,49.9999997483,0.00667960569787,,
 ,0.1,0.535512879684,4.45377556302,48.847893568,5.21616313851,,
 ,0.12,0.533102154749,5.49333264604,49.4648171868,-1.05489239827,,
 ,0.14,0.988486439713,-0.729996261647,50.2337903871,-3.83821903404,,
 ,0.16,0.991454010149,-0.699354093858,50.0746901533,-0.621325822785,,
 ,0.18,0.991329472102,-0.159522237893,49.9818519049,0.208001959855,,
 ,0.2,0.990931834704,0.425304038161,49.942851841,0.258520516399,,
 ,0.22,0.990492145117,1.01931215987,49.9271173524,0.168566099324,,
 ,0.24,0.990048731558,1.61869442812,49.9206323326,0.0923856773081,,
 ,0.26,0.98962251429,2.22201527711,49.9178223436,0.0472176271093,,
 ,0.28,0.989228771072,2.82821160832,49.9165132376,0.0235747665728,,
 ,0.3,0.988878871159,3.43636513968,49.9158581919,0.0117906773323,,
 ,0.32,0.988580903875,4.04561201934,49.9155280713,0.00589999181592,,
 ,0.34,0.988339904708,4.65509760954,49.9153960721,0.00276636815792,,
 ,0.36,0.988157989592,5.26395424783,49.915414691,0.000866755611427,,
 ,0.38,0.988034548218,5.87128924688,49.9155677364,-0.000505097026117,,
 ,0.4,0.98796654088,6.47617697278,49.9158516533,-0.00166808886758,,
 ,0.42,0.987948889677,7.07765230661,49.9162682981,-0.00276503252541,,
 ,0.44,0.987974932088,7.67470435756,49.9168221779,-0.00386114900295,,
 ,0.46,0.988036898148,8.26627002565,49.9175194198,-0.00498834307353,,
 ,0.48,0.988126374285,8.85122742539,49.9183673914,-0.00616449981991,,
 ,0.5,0.988234723522,9.42838947028,49.9193745356,-0.00740155679003,,
 ,0.52,0.988353440973,9.9964981276,49.9205502395,-0.00870859276274,,
 ,0.54,0.988474433652,10.5542199735,49.9219046573,-0.0100927205114,,
 ,0.56,0.988590223228,11.1001436915,49.9234484614,-0.0115590436599,,
 ,0.58,0.988694078453,11.6327800597,49.9251925197,-0.0131102765316,,
 ,0.6,0.98878008976,12.1505647887,49.9271475171,-0.014746331834,,
 ,0.62,0.988843201828,12.6518643485,49.9293235467,-0.0164640308535,,
 ,0.64,0.988879220641,13.1349847209,49.9317296993,-0.0182569940124,,
 ,0.66,0.98888481014,13.5981828811,49.9343736699,-0.0201156987323,,
 ,0.68,0.988857490326,14.0396807687,49.937261394,-0.0220276464719,,
 ,0.7,0.98879564412,14.4576815393,49.9403967123,-0.0239775678487,,
 ,0.72,0.988698535,14.8503879428,49.9437810581,-0.0259476140961,,
 ,0.74,0.9885663321,15.2160226996,49.9474131659,-0.0279175239563,,
 ,0.76,0.988400134901,15.5528507056,49.9512887997,-0.0298647982376,,
 ,0.78,0.988201986683,15.8592027762,49.9554005169,-0.0317649399659,,
 ,0.8,0.987974865168,16.1335004837,49.9597374832,-0.0335918149923,,
 ,0.82,0.98772264055,16.3742814941,49.9642853611,-0.0353181583358,,
 ,0.84,0.987449995265,16.5802247209,49.9690262862,-0.0369162099554,,
 ,0.86,0.987162305708,16.7501745985,49.9739389396,-0.0383584296492,,
 ,0.88,0.986865492669,16.8831638338,49.9789987133,-0.0396182294156,,
 ,0.9,0.986565853305,16.9784340641,49.9841779633,-0.0406706760773,,
 ,0.92,0.986269891498,17.0354539053,49.9894463409,-0.0414931473163,,
 ,0.94,0.985984164605,17.0539338795,49.9947712013,-0.0420659527497,,
 ,0.96,0.985715162092,17.0338376894,50.000118086,-0.0423729419067,,
 ,0.98,0.985469225543,16.9753892902,50.0054512814,-0.042402106405,,
 ,1.0,0.985252511047,16.8790752514,50.0107344478,-0.042146150499,,
 ,1.02,0.985070985398,16.7456420441,50.0159313027,-0.0416029683728,,
 ,1.04,0.984930438945,16.5760881282,50.0210063319,-0.0407759456746,,
 ,1.06,0.984836492164,16.3716510239,50.0259254923,-0.0396740081803,,
 ,1.08,0.984794571582,16.1337898756,50.0306568636,-0.0383113724917,,
 ,1.1,0.984809834237,15.8641642838,50.0351712141,-0.0367070023124,,
 ,1.12,0.984887028198,15.564610351,50.0394424513,-0.0348838234634,,
 ,1.14,0.985030288464,15.237114936,50.0434479439,-0.0328677868698,,
 ,1.16,0.985242880804,14.8837890438,50.0471687165,-0.0306868829098,,
 ,1.18,0.985526918297,14.5068411331,50.0505895279,-0.0283702022646,,
 ,1.2,0.985883084218,14.1085509336,50.0536988524,-0.0259471133921,,
 ,1.22,0.986310398692,13.6912441807,50.0564887876,-0.023446592986,,
 ,1.24,0.986806064525,13.2572685306,50.0589549058,-0.0208967109717,,
 ,1.26,0.987365419919,12.8089708313,50.0610960664,-0.0183242417971,,
 ,1.28,0.987982013664,12.348675919,50.0629141932,-0.0157543540183,,
 ,1.3,0.988647803563,11.8786671567,50.0644140198,-0.0132103247843,,
 ,1.32,0.989353463604,11.4011690139,50.0656027944,-0.0107132376032,,
 ,1.34,0.990088771963,10.9183320568,50.0664899422,-0.0082816498282,,
 ,1.36,0.990843042234,10.4322207181,50.0670866837,-0.00593125402917,,
 ,1.38,0.991605555907,9.94480412866,50.06740562,-0.0036745925178,,
 ,1.4,0.992365955553,9.45795009771,50.0674603062,-0.00152090221316,,
 ,1.42,0.993114565191,8.97342208211,50.0672648412,0.00052384293349,,
 ,1.44,0.993842615695,8.49287873207,50.0668335063,0.00245666344868,,
 ,1.46,0.994542366924,8.01787542913,50.0661804751,0.00427710729757,,
 ,1.48,0.995207132318,7.5498671805,50.0653196056,0.00598666472268,,
 ,1.5,0.99583122376,7.09021231149,50.0642643083,0.00758817392847,,
 ,1.52,0.996409843039,6.64017656317,50.0630274735,0.00908531818816,,
 ,1.54,0.996938950214,6.20093738382,50.0616214329,0.0104822719087,,
 ,1.56,0.99741513866,5.77358832832,50.060057939,0.0117834921689,,
 ,1.58,0.997835542177,5.35914350529,50.0583481525,0.012993597407,,
 ,1.6,0.998197792311,4.95854193837,50.0565026447,0.0141172475096,,
 ,1.62,0.998500035096,4.57265157861,50.0545314272,0.0151589489036,,
 ,1.64,0.998741006849,4.20227258268,50.0524440285,0.0161227485499,,
 ,1.66,0.998920159285,3.84813941714,50.0502496258,0.0170118344731,,
 ,1.68,0.999037815956,3.51092139294,50.0479572342,0.0178281067337,,
 ,1.7,0.999095335745,3.19122137445,50.0455759394,0.0185718060042,,
 ,1.72,0.999095255689,2.88957261039,50.0431151518,0.019241282025,,
 ,1.74,0.999041385407,2.60643385472,50.0405848533,0.0198329567924,,
 ,1.76,0.998938829218,2.34218314021,50.0379958089,0.0203414992609,,
 ,1.78,0.998793919318,2.09711070892,50.0353597194,0.0207601923843,,
 ,1.8,0.998614053496,1.87141168145,50.0326892999,0.0210814479598,,
 ,1.82,0.998407442552,1.6651790659,50.0299982755,0.0212974125824,,
 ,1.84,0.998182784374,1.47839767798,50.0273012947,0.02140060692,,
 ,1.86,0.997948891834,1.31093948041,50.0246137643,0.0213845470273,,
 ,1.88,0.997714308714,1.16256076757,50.0219516173,0.0212443084609,,
 ,1.9,0.99748695032,1.03290154042,50.0193310253,0.0209770111303,,
 ,1.92,0.997273802716,0.921487356871,50.0167680636,0.0205822236892,,
 ,1.94,0.997080706641,0.827733918778,50.0142783394,0.0200623056832,,
 ,1.96,0.996912240356,0.750954664104,50.0118765821,0.0194227146952,,
 ,1.98,0.996771701868,0.690371642478,50.0095761999,0.0186722959938,,
 ,2.0,0.996661177628,0.645129915833,50.0073888046,0.0178235419728,,
 ,2.02,0.996581674289,0.614315594015,50.0053237186,0.0168927668655,,
 ,2.04,0.996533284298,0.596977363083,50.0033874925,0.0159001064976,,
 ,2.06,0.996515355875,0.592151008663,50.001583474,0.0148692422881,,
 ,2.08,0.996526643059,0.59888603918,49.9999114757,0.0138267744685,,
 ,2.1,0.996565420717,0.616273160967,49.9983675929,0.012801228303,,
 ,2.12,0.996629560436,0.643471132115,49.9969442038,0.0118217516322,,
 ,2.14,0.996716573804,0.679731474381,49.9956301707,0.0109166277913,,
 ,2.16,0.996823637411,0.724419654001,49.9944112344,0.0101117636718,,
 ,2.18,0.996947617609,0.777031610384,49.9932705749,0.00942930925295,,
 ,2.2,0.997085112146,0.837204850593,49.9921894995,0.00888652831239,,
 ,2.22,0.997232520823,0.904723674754,49.9911482133,0.00849498738917,,
 ,2.24,0.997386149388,0.979518414401,49.990126628,0.00826008142666,,
 ,2.26,0.997542341898,1.06165884306,49.9891051689,0.00818088375949,,
 ,2.28,0.997697628354,1.1513421681,49.9880655439,0.0082502980503,,
 ,2.3,0.997848868362,1.24887624969,49.9869914398,0.00845549251907,,
 ,2.32,0.997993369068,1.35465891789,49.9858691137,0.00877859935737,,
 ,2.34,0.998128957339,1.46915445357,49.9846878512,0.00919765391151,,
 ,2.36,0.998253991933,1.59286842955,49.9834402697,0.00968772651468,,
 ,2.38,0.998367310337,1.7263221429,49.982122456,0.0102221714267,,
 ,2.4,0.998468115485,1.87002779278,49.9807339432,0.0107738942829,,
 ,2.42,0.998555817794,2.02446538167,49.9792775426,0.0113165327031,,
 ,2.44,0.998629855964,2.19006207404,49.9777590605,0.0118254587894,,
 ,2.46,0.998689524403,2.36717448087,49.9761869341,0.0122785435189,,
 ,2.48,0.998733834979,2.55607409265,49.9745718186,0.0126566623653,,
 ,2.5,0.998761436339,2.75693588691,49.9729261584,0.0129439588063,,
 ,2.52,0.998770605936,2.96983000548,49.9712637616,0.0131279104461,,
 ,2.54,0.998759319735,3.19471632994,49.9695993938,0.0131992581297,,
 ,2.56,0.998725393962,3.43144177458,49.9679483946,0.0131518611846,,
 ,2.58,0.998666683698,3.67974014141,49.9663263165,0.0129825323997,,
 ,2.6,0.998581315877,3.93923441691,49.9647485835,0.0126908857895,,
 ,2.62,0.998467929847,4.20944140048,49.9632301638,0.0122792019387,,
 ,2.64,0.998325897473,4.48977851702,49.9617852614,0.0117522867312,,
 ,2.66,0.99815549666,4.77957257117,49.9604270341,0.011117279568,,
 ,2.68,0.997958016835,5.07807006766,49.9591673532,0.0103833661979,,
 ,2.7,0.997735781859,5.38444859335,49.9580166216,0.00956137279416,,
 ,2.72,0.99749208431,5.69782868172,49.9569836629,0.0086632563142,,
 ,2.74,0.997231034256,6.01728560036,49.9560756842,0.00770154721801,,
