Configuration Fields,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),Phasor-10 Name(upto 16-char),Phasor-10 Type(v/c),Phasor-10 PHNMR(scaling),Phasor-11 Name(upto 16-char),Phasor-11 Type(v/c),Phasor-11 PHNMR(scaling),Phasor-12 Name(upto 16-char),Phasor-12 Type(v/c),Phasor-12 PHNMR(scaling),Phasor-13 Name(upto 16-char),Phasor-13 Type(v/c),Phasor-13 PHNMR(scaling),Phasor-14 Name(upto 16-char),Phasor-14 Type(v/c),Phasor-14 PHNMR(scaling),Phasor-15 Name(upto 16-char),Phasor-15 Type(v/c),Phasor-15 PHNMR(scaling),Phasor-16 Name(upto 16-char),Phasor-16 Type(v/c),Phasor-16 PHNMR(scaling),Phasor-17 Name(upto 16-char),Phasor-17 Type(v/c),Phasor-17 PHNMR(scaling),Phasor-18 Name(upto 16-char),Phasor-18 Type(v/c),Phasor-18 PHNMR(scaling),Phasor-19 Name(upto 16-char),Phasor-19 Type(v/c),Phasor-19 PHNMR(scaling),Phasor-20 Name(upto 16-char),Phasor-20 Type(v/c),Phasor-20 PHNMR(scaling),
Configuration Field Inputs,50,50,20,0,0,15,V1,v,10000,I2,c,100,I3,c,100,I4,c,100,I5,c,100,I6,c,100,I7,c,100,I8,c,100,I9,c,100,I10,c,100,I11,c,100,I12,c,100,I13,c,100,I14,c,100,I15,c,100,I16,c,100,I17,c,100,I18,c,100,I19,c,100,I20,c,100,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Phasor-10 Magnitude,Phasor-10 Angle,Phasor-11 Magnitude,Phasor-11 Angle,Phasor-12 Magnitude,Phasor-12 Angle,Phasor-13 Magnitude,Phasor-13 Angle,Phasor-14 Magnitude,Phasor-14 Angle,Phasor-15 Magnitude,Phasor-15 Angle,Phasor-16 Magnitude,Phasor-16 Angle,Phasor-17 Magnitude,Phasor-17 Angle,Phasor-18 Magnitude,Phasor-18 Angle,Phasor-19 Magnitude,Phasor-19 Angle,Phasor-20 Magnitude,Phasor-20 Angle,Frequency,ROCOF,
 ,0.2,0.998790003443,-1.04561427477,0.115200304488,15.1699162344,0.0854827337613,31.4992696736,0.0858400831958,31.499991835,0.29343171514,138.734638119,16.2228573478,55.1949815699,0.35077900193,28.0788103804,0.0237905990184,-60.318836334,0.291407271805,-34.284923231,1.85287806445,-27.8151350726,1.00102196089,-4.25918046154,0.618200241851,-1.4103662409,0.284316864457,-22.155807946,5.7908353376,-17.2441278839,0.0818725515072,-26.6111206719,0.516187299349,-14.7345705312,0.800228988515,11.682970401,0.183062781179,16.9433721127,0.31182350209,-0.532343599987,0.116499521995,27.6809338595,49.9518214442,0.062142168092,
 ,0.22,0.998613471374,-0.650660341704,0.114728798808,15.4280267956,0.0828176766658,32.8603775877,0.0831634242497,32.8607467341,0.302884500749,141.356101191,16.0822082516,56.0645208255,0.33680249401,29.8283420215,0.0233367530813,-61.3310074495,0.293139464737,-34.0833509144,1.86356482071,-27.6212249772,1.01344444884,-4.08210339558,0.689365322779,-1.14129563098,0.286626079704,-21.9531678277,5.83128202961,-17.014110976,0.0826494522056,-26.4209773827,0.524429638042,-14.6075745587,0.83888875434,11.0328467179,0.186423827755,16.6611621374,0.32060330297,-0.503366363387,0.119237415698,26.8736169858,49.9474344946,0.0445100735761,
 ,0.24,0.998432937848,-0.231456996697,0.114466764644,15.6548515744,0.0804941445835,34.1206363893,0.080829767843,34.1207049985,0.311344690511,143.634879347,15.9589746148,56.8878791968,0.324460894692,31.5113995334,0.0229547078402,-62.2029051842,0.294963980114,-33.8686069644,1.87453536628,-27.4130098525,1.02515443849,-3.86851925108,0.757664833802,-0.856221619652,0.288965154481,-21.7328152406,5.87034450438,-16.7613100881,0.0834712721916,-26.2190544948,0.533163750734,-14.471004623,0.879483652768,10.4378296841,0.189882701798,16.3982349482,0.329856410442,-0.461101444082,0.122175112415,26.0665459357,49.9436768457,0.0351430211486,
 ,0.26,0.998252242937,0.212353708581,0.114434681413,15.8531979421,0.0785485121888,35.2560838092,0.0788756494935,35.2559176635,0.318610515816,145.581405626,15.8548209128,57.6608273645,0.313917121393,33.0927903414,0.0226404466975,-62.9053800177,0.296879484704,-33.6403901416,1.88574670657,-27.1900401174,1.03597595,-3.61600015172,0.82187956255,-0.554941596464,0.291320549008,-21.4940971607,5.90755548639,-16.4845497872,0.0843379847257,-26.0052674758,0.542393616291,-14.3248204407,0.921904721472,9.89889233132,0.193417194169,16.1576414185,0.339572823308,-0.404902996632,0.125316648429,25.2642748156,49.9401304095,0.0307136883388,
 ,0.28,0.998074353489,0.680356315723,0.114643623684,16.0263641691,0.0770012820338,36.2455492001,0.0773216647853,36.245223698,0.324524855199,147.212509086,15.7704160756,58.3815468904,0.305259615325,34.5379440984,0.0223879542754,-63.4219679595,0.298880821995,-33.398693903,1.89714130378,-26.9522028312,1.04575232151,-3.32308475689,0.880794982622,-0.236788308659,0.293676554825,-21.2368004477,5.94247072287,-16.183283937,0.085247857943,-25.7797578738,0.552106346557,-14.1690424437,0.96596467478,9.4174500293,0.197000813757,15.9425123836,0.349723752704,-0.333970835679,0.128660352243,24.4726702834,49.9367061076,0.0284717471108,
 ,0.3,0.997901739958,1.17137693552,0.115096582008,16.1784198826,0.0758613590245,37.0738459697,0.0761767607842,37.0734421645,0.328984732407,148.545534399,15.7056787264,59.0505831883,0.29851956696,35.8168171862,0.0221899656159,-63.7482956104,0.30095920672,-33.1438222742,1.90864943258,-26.6997554681,1.05435108961,-2.98938242421,0.933247669299,0.0983068304567,0.296015965771,-20.9612121778,5.97468639183,-15.8576630091,0.0861975032466,-25.5429199263,0.562272553492,-14.0038303573,1.01140045786,8.99474610784,0.200603064005,15.7557327264,0.360262195327,-0.247559082391,0.132198468684,23.698318371,49.9334362096,0.0268448154355,
 ,0.32,0.997736470865,1.6835380963,0.115789184623,16.3140748291,0.0751281985523,37.7335992792,0.0754403925262,37.7331998217,0.331942439977,149.596297554,15.659916663,59.6705472113,0.293681499538,36.9070614724,0.0220386316207,-63.8909912209,0.303102578218,-32.8763743326,1.92019196766,-26.4333176927,1.06166860732,-2.61559016957,0.978177823425,0.449421722863,0.298320733638,-20.6681171195,6.00385466969,-15.5085359712,0.0871819980476,-25.2953880154,0.57284753271,-13.8295110719,1.0578813101,8.6314875087,0.20419026733,15.5997307665,0.371124541872,-0.145095601124,0.135917207281,22.9479776068,49.9303933466,0.0250711778131,
 ,0.34,0.997580221691,2.2143413178,0.11671036315,16.4383983886,0.0747931658849,38.2259612967,0.0751038879621,38.2256465097,0.333402637047,150.378488044,15.631943634,60.245639489,0.290691580961,37.7962749588,0.0219260449104,-63.8658348323,0.305296080344,-32.597213211,1.93168357103,-26.1538408869,1.06763393198,-2.20345667491,1.01468307721,0.814483594247,0.300572689356,-20.3587628982,6.0296979257,-15.1374133316,0.0881950647551,-25.0380063043,0.583773027683,-13.6465839835,1.10502057423,8.32764820449,0.207726839915,15.4763279371,0.382232924666,-0.0262557835989,0.1397971024,22.2281049985,49.9276578698,0.022839976961,
 ,0.36,0.997434266968,2.76076876292,0.117843104289,16.5564959145,0.0748404859936,38.5602660603,0.0751514020611,38.5601103812,0.333417477806,150.903743389,15.6201938296,60.7810723407,0.289464344248,38.4830165322,0.0218446224196,-63.6953554104,0.307522632501,-32.3074269583,1.94303607533,-25.8625637055,1.07221166667,-1.75570832091,1.04206955977,1.19021019522,0.302754284533,-20.0348040166,6.05202074351,-14.7464018604,0.0892292902733,-24.7717895554,0.594979398082,-13.455713393,1.15239004547,8.08239576402,0.211176802441,15.3866430083,0.393498089725,0.108995419592,0.143813619348,21.5444811817,49.9253040405,0.0200710610345,
 ,0.38,0.997299481349,3.31939585073,0.119165321715,16.6732013722,0.0752479749293,38.752761557,0.0755606518663,38.7528305636,0.332080699415,151.182063884,15.6228390556,61.2824616477,0.289888007539,38.9764483458,0.0217873722601,-63.4061813112,0.30976355241,-32.0082859617,1.95416182403,-25.5609590703,1.07540351278,-1.27594665293,1.05989649548,1.57211169851,0.304849295767,-19.6982316726,6.07071887218,-14.3381182678,0.0902763697995,-24.4978803082,0.606388022397,-13.2577121195,1.19953575556,7.8941065991,0.214505358986,15.3310495564,0.404822586078,0.2603869387,0.147937942894,20.9019498296,49.9233939738,0.0167975993314,
 ,0.4,0.997176357758,3.88650717474,0.120650828224,16.7928223536,0.0759876808517,38.8246941449,0.0763035610015,38.8250423314,0.329521135709,151.222420632,15.6379066542,61.7552540706,0.291828597154,39.2947485614,0.0217480798029,-63.0264396614,0.311999191079,-31.7012004085,1.96497673908,-25.2506770835,1.07724836673,-0.768524886309,1.06801101685,1.95454425264,0.306843439109,-19.3512952018,6.08578434699,-13.9155885313,0.09132735909,-24.2175059942,0.617913773211,-13.0535188299,1.24599414622,7.76044011179,0.217680411657,15.3091826994,0.416104071279,0.427345688888,0.152137881022,20.304272357,49.9219751502,0.013105950268,
 ,0.42,0.997065043307,4.45820876269,0.122270362621,16.9189563567,0.0770265324752,38.8001065667,0.0773469116518,38.8007759681,0.325895920403,151.033493492,15.6633928342,62.2042439876,0.295133239708,39.4626742814,0.0217214399293,-62.5834386968,0.314209543197,-31.3876805135,1.97540291666,-24.9334879251,1.07782087457,-0.238410384085,1.06657044452,2.33081941978,0.308724850845,-18.9964206093,6.0973062392,-13.4821395383,0.0923729206231,-23.9319387763,0.629467418046,-12.8441713155,1.29130767001,7.67844648311,0.220673900632,15.3199878774,0.42723854462,0.609016278973,0.156378815444,19.7540867024,49.9210798636,0.00910420525235,
 ,0.44,0.996965390494,5.03053073309,0.123992616573,17.0543833291,0.0783270591535,38.703709227,0.0786530683813,38.7047289126,0.321383539456,150.624511325,15.6973646093,62.6332179302,0.299633080828,39.5087696165,0.0217031477725,-62.1017894864,0.316374801327,-31.0693015988,1.98537059748,-24.6112283654,1.07722844714,0.308960466836,1.05605002253,2.69338214438,0.310484402029,-18.6361312882,6.10546676282,-13.041289586,0.0934035511894,-23.642460334,0.640957820706,-12.6307780094,1.33503898028,7.64468810925,0.223462879243,15.3618021279,0.43812334139,0.804290998175,0.160624634197,19.2529507176,49.9207259021,0.00490461250952,
 ,0.46,0.996877019635,5.59951573475,0.125785207132,17.2010291036,0.0798482048763,38.5591039524,0.080180796074,38.5604903182,0.316176831368,150.006176977,15.7380434281,63.0447459585,0.305146229487,39.4626901377,0.0216899467623,-61.6020502095,0.318475829232,-30.7476754411,1.9948194138,-24.2857549204,1.0756068295,0.867829217288,1.03723496622,3.03407786144,0.312115827571,-18.2729754173,6.11053276599,-12.596643811,0.0944097812294,-23.3503332481,0.652293846746,-12.4144900109,1.37678303679,7.65536026421,0.226030256286,15.4324572346,0.448659752242,1.01184502499,0.164838591014,18.8014469069,49.920918078,0.000612965109471,
 ,0.48,0.996799387653,6.16129012285,0.127615547655,17.3599879401,0.0815462179696,38.3875160901,0.0818861536802,38.3892737992,0.310476001196,149.191652642,15.7838646034,63.4401221339,0.311480953916,39.3529879281,0.0216796253401,-61.0999170507,0.320494537836,-30.4244285953,2.00369887672,-23.9589058632,1.07311440895,1.43225924963,1.01119663501,3.3445376274,0.313615665194,-17.9094636331,6.11284294479,-12.1517997682,0.0953823394858,-23.0567800002,0.663385910184,-12.1964756082,1.41617664988,7.70640180148,0.228365163814,15.5293942069,0.458755169491,1.23017263088,0.168984049892,18.3993253469,49.9216503257,-0.0036780499374,
 ,0.5,0.996731857909,6.71211651271,0.129451581388,17.5315897088,0.083375570648,38.2070665883,0.083723417737,38.2091899603,0.304481708971,148.197561697,15.8335085864,63.8194419402,0.318439153424,39.205531739,0.0216709538028,-60.6059431698,0.322414155893,-30.1011876724,2.01196812903,-23.6324733276,1.06992552718,1.99627267231,0.979253621503,3.61671706608,0.314983014333,-17.5480194348,6.11279141301,-11.7102671724,0.0963122799837,-22.7629699084,0.674147134288,-11.9778987837,1.45290519815,7.79359113828,0.23046293698,15.64977954,0.46832470408,1.45762134419,0.173025089582,18.0456644118,49.9229081138,-0.00789277663953,
 ,0.52,0.996673765728,7.24842803768,0.131262356462,17.7154974523,0.0852898534042,38.0325215905,0.0856459804618,38.0349962243,0.298388320564,147.044934121,15.8859026915,64.1817940098,0.325819976625,39.0425809691,0.0216635589901,-60.1257386232,0.324219395924,-29.7795708613,2.01959504622,-23.3081856993,1.06622313047,2.55397725423,0.942919491416,3.84362584268,0.316219138731,-17.1909435011,6.1108085212,-11.2754043673,0.0971910717401,-22.4700136116,0.684494134442,-11.7599025219,1.48670646937,7.91262617709,0.232324721159,15.790615314,0.477292259871,1.69242235342,0.176926959747,17.7390332081,49.9246709296,-0.0119743059755,
 ,0.54,0.996624474776,7.76684619224,0.133018436933,17.9108230113,0.0872425971632,37.8754054695,0.0876071752005,37.8782099043,0.29237747127,145.759990091,15.9401947185,64.5255367937,0.333423388171,38.882424256,0.0216577438547,-59.6605845046,0.325896523678,-29.4611843817,2.02655481647,-22.9876994646,1.06219113957,3.09968129471,0.903839758439,4.02027061152,0.317326948124,-16.8403917836,6.1073400198,-10.8503724931,0.0980106546766,-22.1789640658,0.694347463194,-11.5435970221,1.51737177463,8.05918919399,0.233956748382,15.9488371707,0.485591092659,1.93271665533,0.180656396476,17.4776443088,49.9269146148,-0.0158842642442,
 ,0.56,0.996583420423,8.26418545178,0.134692160247,18.1162509967,0.0891879952761,37.7443504344,0.0895610012434,37.7474576969,0.286612184189,144.37462945,15.9957026719,64.8486273616,0.341053500203,38.7394414199,0.0216542679078,-59.2083788122,0.327433345875,-29.1476220953,2.0328281668,-22.6725987941,1.05800694589,3.62799499742,0.863721391056,4.1447927553,0.31831040309,-16.4983660178,6.10282578994,-10.4381067437,0.098763467777,-21.8908224703,0.703631784256,-11.3300522542,1.54474466026,8.22899916545,0.235369348081,16.1213963341,0.493163917007,2.17657744706,0.184181818364,17.2594897529,49.9296133546,-0.0196009276841,
 ,0.58,0.996550137754,8.73744883192,0.136257765817,18.3301638663,0.091081520605,37.6455694807,0.091462743279,37.6489484188,0.281231888539,142.926486238,16.051847128,65.1489687381,0.348521553866,38.6244409424,0.0216541103571,-58.7648164588,0.32881913587,-28.840466216,2.03839942445,-22.3644004449,1.05383443956,4.13391739582,0.824258694946,4.21969802206,0.319173892262,-16.1667142593,6.09767940919,-10.0413026593,0.0994424574109,-21.6065471592,0.712275861701,-11.1202937566,1.5687176788,8.41785467786,0.236575774481,16.305323971,0.499962652233,2.4220299522,0.187473434529,17.0824569083,49.9327411696,-0.0231159682859,
 ,0.6,0.996524273599,9.18381911374,0.137691430769,18.5507627936,0.0928804540589,37.5833658443,0.0932695019419,37.5869821946,0.276348764875,141.458429445,16.1080745092,65.4247436314,0.355648525782,38.545146381,0.0216582390753,-58.3246914515,0.330044519956,-28.5412869728,2.04325460906,-22.0645611434,1.04981794721,4.61290820884,0.787059774731,4.25294244921,0.319921632266,-15.8471382974,6.09226977552,-9.66241422256,0.100041074843,-21.3270632948,0.72021246157,-10.9153002138,1.58922777169,8.62167064787,0.237590943528,16.4977781692,0.50594791785,2.66707024329,0.190503302052,16.9444235339,49.936272806,-0.0264302043035,
 ,0.62,0.996505583753,9.6006505815,0.138971256381,18.7761803319,0.0945443559639,37.5606206984,0.0949406669847,37.5644378782,0.272045862884,140.017449821,16.1637804378,65.6747058717,0.362267414628,38.5067375125,0.0216674055763,-57.8831985837,0.331101348066,-28.2516391884,2.04737974254,-21.7744844846,1.0460774053,5.06094427994,0.753577920623,4.25848124267,0.320557138115,-15.5412043934,6.08690588286,-9.30365973125,0.100553272204,-21.0532711991,0.727378265077,-10.7160011947,1.60625085849,8.83651175032,0.238430175334,16.6960755198,0.511088397443,2.90968470726,0.193245372297,16.8433332244,49.9401839814,-0.0295487855999,
 ,0.64,0.996493918015,9.98546579381,0.140077251379,19.0045816908,0.0960355186442,37.579225483,0.0964383716128,37.5832051232,0.268377354885,138.652961483,16.2182423891,65.8984061692,0.368225314652,38.5123841559,0.0216819804375,-57.4371095844,0.331982571789,-27.9730540364,2.05075954042,-21.4955245626,1.04270502002,5.47456056611,0.725052115317,4.25578159956,0.321082805423,-15.2503537444,6.08182563539,-8.96703107372,0.100973505617,-20.7860513486,0.733713885536,-10.5232734682,1.6197962186,9.05862485512,0.239108033804,16.8977106049,0.515360188092,3.14787164533,0.195675563404,16.7772535011,49.9444510002,-0.0324762743273,
